review_id,order_item_id,review_date,platform_id,seller_id,sku_id,category_id,rating,verified_purchase_flag,review_weight
REV0001705,OI0005595,2025-07-09,P03,S0110,SKU01171,C04,4,1,1.0
REV0001706,OI0005598,2025-07-20,P01,S0039,SKU00373,C03,4,1,1.0
REV0001707,OI0005603,2026-06-02,P03,S0096,SKU01026,C02,4,1,1.0
REV0001708,OI0005605,2025-08-19,P03,S0096,SKU01005,C05,4,1,1.0
REV0001709,OI0005608,2026-01-27,P03,S0096,SKU01030,C05,5,1,1.0
REV0001710,OI0005611,2025-05-26,P03,S0108,SKU01146,C03,4,1,1.0
REV0001711,OI0005614,2025-12-22,P03,S0098,SKU01045,C06,4,1,1.0
REV0001712,OI0005620,2025-10-26,P02,S0056,SKU00616,C05,4,1,1.0
REV0001713,OI0005625,2025-02-24,P01,S0019,SKU00155,C08,5,1,1.0
REV0001714,OI0005633,2025-12-17,P01,S0035,SKU00351,C04,4,1,1.0
REV0001715,OI0005638,2025-02-28,P03,S0096,SKU01006,C02,4,1,1.0
REV0001716,OI0005642,2025-04-02,P03,S0098,SKU01052,C05,4,1,1.0
REV0001717,OI0005644,2026-03-27,P03,S0098,SKU01044,C05,4,1,1.0
REV0001718,OI0005646,2026-03-29,P01,S0049,SKU00508,C01,4,1,1.0
REV0001719,OI0005647,2026-01-11,P01,S0039,SKU00374,C07,4,1,1.0
REV0001720,OI0005649,2025-07-06,P01,S0019,SKU00155,C08,4,1,1.0
REV0001721,OI0005651,2025-08-14,P02,S0075,SKU00803,C04,4,1,1.0
REV0001722,OI0005652,2025-02-02,P03,S0112,SKU01199,C05,4,1,1.0
REV0001723,OI0005653,2026-05-14,P03,S0112,SKU01196,C05,4,1,1.0
REV0001724,OI0005654,2025-07-20,P03,S0096,SKU01011,C05,4,1,1.0
REV0001725,OI0005658,2025-06-17,P01,S0035,SKU00351,C04,4,1,1.0
REV0001726,OI0005671,2025-06-18,P01,S0043,SKU00435,C05,4,1,1.0
REV0001727,OI0005675,2026-05-05,P03,S0112,SKU01196,C05,4,1,1.0
REV0001728,OI0005680,2025-03-21,P01,S0031,SKU00291,C07,4,1,1.0
REV0001729,OI0005682,2025-04-08,P03,S0096,SKU01026,C02,4,0,1.0
REV0001730,OI0005684,2025-12-19,P01,S0024,SKU00226,C05,5,1,1.0
REV0001731,OI0005687,2025-09-16,P02,S0053,SKU00573,C05,3,1,1.0
REV0001732,OI0005694,2025-10-01,P01,S0039,SKU00394,C01,4,1,1.0
REV0001733,OI0005695,2025-07-14,P03,S0096,SKU01006,C02,4,1,1.0
REV0001734,OI0005699,2025-09-13,P01,S0039,SKU00387,C03,4,1,1.0
REV0001735,OI0005701,2026-01-19,P01,S0018,SKU00140,C08,4,1,1.0
REV0001736,OI0005704,2026-04-22,P03,S0102,SKU01092,C07,4,1,1.0
REV0001737,OI0005706,2026-04-09,P03,S0117,SKU01237,C05,3,0,1.0
REV0001738,OI0005712,2026-05-18,P01,S0049,SKU00504,C08,4,1,1.0
REV0001739,OI0005714,2025-12-19,P01,S0009,SKU00058,C05,4,1,1.0
REV0001740,OI0005719,2025-02-24,P01,S0049,SKU00512,C01,5,1,1.0
REV0001741,OI0005721,2025-02-20,P03,S0096,SKU01025,C01,4,1,1.0
REV0001742,OI0005723,2026-04-17,P03,S0108,SKU01142,C01,5,1,1.0
REV0001743,OI0005728,2026-02-15,P02,S0085,SKU00916,C03,4,1,1.0
REV0001744,OI0005731,2025-12-29,P03,S0096,SKU01031,C02,4,1,1.0
REV0001745,OI0005732,2026-02-18,P03,S0096,SKU01025,C01,5,1,1.0
REV0001746,OI0005733,2025-07-28,P01,S0039,SKU00382,C06,4,1,1.0
REV0001747,OI0005735,2025-06-06,P01,S0022,SKU00209,C05,4,1,1.0
REV0001748,OI0005737,2025-05-08,P02,S0078,SKU00824,C02,2,1,1.0
REV0001749,OI0005742,2026-02-03,P03,S0096,SKU01026,C02,5,1,1.0
REV0001750,OI0005743,2025-03-21,P02,S0081,SKU00864,C06,4,1,1.0
REV0001751,OI0005747,2025-11-18,P01,S0038,SKU00371,C03,4,1,1.0
REV0001752,OI0005758,2025-08-02,P03,S0112,SKU01193,C03,5,1,1.0
REV0001753,OI0005761,2026-04-16,P01,S0043,SKU00440,C02,4,1,1.0
REV0001754,OI0005774,2026-05-20,P01,S0038,SKU00365,C04,4,1,1.0
REV0001755,OI0005775,2025-09-17,P03,S0120,SKU01274,C02,4,1,1.0
REV0001756,OI0005778,2026-05-09,P01,S0031,SKU00289,C02,4,0,1.0
REV0001757,OI0005779,2025-11-01,P02,S0090,SKU00958,C06,5,1,1.0
REV0001758,OI0005781,2025-09-07,P03,S0098,SKU01058,C02,4,1,1.0
REV0001759,OI0005784,2026-04-23,P03,S0098,SKU01052,C05,4,1,1.0
REV0001760,OI0005785,2025-03-03,P02,S0078,SKU00825,C06,4,1,1.0
REV0001761,OI0005786,2025-09-24,P03,S0096,SKU01005,C05,4,1,1.0
REV0001762,OI0005788,2026-02-23,P01,S0039,SKU00372,C02,4,1,1.0
REV0001763,OI0005790,2026-01-03,P01,S0031,SKU00306,C05,4,1,1.0
REV0001764,OI0005791,2025-09-27,P03,S0108,SKU01156,C04,5,1,1.0
REV0001765,OI0005793,2026-03-16,P02,S0051,SKU00546,C06,4,1,1.0
REV0001766,OI0005796,2025-05-08,P03,S0108,SKU01144,C05,5,1,1.0
REV0001767,OI0005798,2025-01-28,P03,S0096,SKU01010,C05,4,1,1.0
REV0001768,OI0005800,2025-05-06,P01,S0049,SKU00505,C02,5,1,1.0
REV0001769,OI0005801,2026-02-24,P01,S0024,SKU00235,C07,4,1,1.0
REV0001770,OI0005804,2025-07-05,P01,S0019,SKU00150,C01,4,1,1.0
REV0001771,OI0005807,2025-07-10,P02,S0085,SKU00917,C03,4,1,1.0
REV0001772,OI0005813,2025-03-24,P01,S0049,SKU00499,C01,5,0,1.0
REV0001773,OI0005814,2025-12-02,P02,S0075,SKU00801,C05,5,1,1.0
REV0001774,OI0005815,2025-04-25,P01,S0049,SKU00494,C05,4,1,1.0
REV0001775,OI0005821,2026-01-05,P01,S0049,SKU00495,C08,5,1,1.0
REV0001776,OI0005822,2025-09-16,P03,S0096,SKU01026,C02,3,1,1.0
REV0001777,OI0005824,2025-02-19,P01,S0009,SKU00058,C05,5,1,1.0
REV0001778,OI0005829,2026-03-22,P02,S0078,SKU00823,C08,4,1,1.0
REV0001779,OI0005831,2025-04-28,P02,S0078,SKU00831,C03,4,1,1.0
REV0001780,OI0005832,2025-08-20,P01,S0031,SKU00300,C02,4,1,1.0
REV0001781,OI0005834,2026-02-06,P01,S0030,SKU00286,C08,5,1,1.0
REV0001782,OI0005835,2026-04-22,P03,S0112,SKU01188,C02,4,1,1.0
REV0001783,OI0005837,2026-06-04,P01,S0024,SKU00221,C05,4,1,1.0
REV0001784,OI0005840,2025-12-02,P03,S0108,SKU01149,C03,4,1,1.0
REV0001785,OI0005843,2026-02-20,P03,S0116,SKU01229,C03,4,1,1.0
REV0001786,OI0005846,2025-08-10,P03,S0102,SKU01080,C01,5,1,1.0
REV0001787,OI0005850,2025-11-26,P01,S0011,SKU00078,C01,4,1,1.0
REV0001788,OI0005851,2025-02-27,P01,S0033,SKU00326,C07,4,1,1.0
REV0001789,OI0005852,2025-11-02,P01,S0022,SKU00208,C01,4,1,1.0
REV0001790,OI0005853,2025-02-08,P03,S0107,SKU01130,C01,4,1,1.0
REV0001791,OI0005855,2025-02-13,P02,S0081,SKU00873,C05,3,1,1.0
REV0001792,OI0005861,2026-04-23,P03,S0102,SKU01087,C03,4,1,1.0
REV0001793,OI0005862,2025-12-18,P03,S0103,SKU01099,C01,4,1,1.0
REV0001794,OI0005866,2025-11-09,P03,S0108,SKU01142,C01,5,1,1.0
REV0001795,OI0005869,2025-04-25,P01,S0049,SKU00497,C08,4,1,1.0
REV0001796,OI0005870,2025-10-10,P02,S0052,SKU00564,C05,4,1,1.0
REV0001797,OI0005875,2025-03-31,P01,S0048,SKU00482,C02,4,1,1.0
REV0001798,OI0005879,2025-10-22,P01,S0031,SKU00294,C05,4,1,1.0
REV0001799,OI0005890,2026-06-08,P02,S0051,SKU00551,C05,4,1,1.0
REV0001800,OI0005899,2025-09-05,P01,S0013,SKU00103,C04,4,1,1.0
REV0001801,OI0005900,2025-07-13,P01,S0039,SKU00393,C06,5,1,1.0
REV0001802,OI0005904,2026-03-04,P02,S0082,SKU00883,C01,3,1,1.0
REV0001803,OI0005908,2025-12-31,P03,S0108,SKU01146,C03,5,1,1.0
REV0001804,OI0005911,2025-07-11,P02,S0073,SKU00774,C08,3,1,1.0
REV0001805,OI0005914,2025-10-16,P01,S0048,SKU00486,C08,4,1,1.0
REV0001806,OI0005918,2026-02-05,P01,S0036,SKU00354,C05,3,1,1.0
REV0001807,OI0005920,2026-05-19,P03,S0112,SKU01193,C03,4,1,1.0
REV0001808,OI0005925,2026-05-24,P03,S0096,SKU01030,C05,5,1,1.0
REV0001809,OI0005929,2026-04-18,P02,S0078,SKU00839,C05,3,0,1.0
REV0001810,OI0005930,2025-08-04,P01,S0045,SKU00455,C02,4,1,0.35
REV0001811,OI0005933,2025-10-21,P03,S0108,SKU01144,C05,5,1,1.0
REV0001812,OI0005936,2025-09-16,P02,S0061,SKU00663,C05,4,1,1.0
REV0001813,OI0005940,2026-02-10,P01,S0050,SKU00524,C06,4,1,1.0
REV0001814,OI0005942,2025-06-06,P01,S0005,SKU00028,C04,4,1,1.0
REV0001815,OI0005960,2026-06-01,P01,S0048,SKU00490,C05,4,1,1.0
REV0001816,OI0005966,2025-01-14,P01,S0049,SKU00495,C08,4,1,1.0
REV0001817,OI0005971,2026-05-11,P03,S0098,SKU01048,C06,5,1,1.0
REV0001818,OI0005973,2025-02-06,P01,S0048,SKU00490,C05,3,1,1.0
REV0001819,OI0005974,2025-03-31,P02,S0079,SKU00847,C06,4,1,1.0
REV0001820,OI0005978,2026-03-10,P01,S0039,SKU00387,C03,4,1,1.0
REV0001821,OI0005981,2026-04-18,P01,S0019,SKU00166,C05,5,1,1.0
REV0001822,OI0005984,2026-02-11,P01,S0039,SKU00393,C06,4,1,1.0
REV0001823,OI0005985,2025-07-24,P03,S0098,SKU01044,C05,5,1,1.0
REV0001824,OI0005986,2025-02-16,P01,S0020,SKU00171,C01,4,1,1.0
REV0001825,OI0005991,2025-07-07,P03,S0098,SKU01052,C05,5,1,1.0
REV0001826,OI0005995,2025-11-26,P02,S0060,SKU00654,C08,4,1,1.0
REV0001827,OI0006003,2026-05-06,P03,S0108,SKU01153,C05,4,1,1.0
REV0001828,OI0006006,2026-04-02,P02,S0052,SKU00557,C01,5,1,1.0
REV0001829,OI0006009,2025-12-10,P01,S0012,SKU00097,C03,4,1,1.0
REV0001830,OI0006011,2025-12-20,P02,S0075,SKU00800,C01,4,1,1.0
REV0001831,OI0006012,2026-04-21,P01,S0006,SKU00032,C05,4,1,1.0
REV0001832,OI0006017,2026-03-31,P03,S0108,SKU01137,C08,5,1,1.0
REV0001833,OI0006018,2025-08-06,P01,S0027,SKU00254,C01,4,1,1.0
REV0001834,OI0006030,2025-04-10,P01,S0039,SKU00394,C01,5,1,1.0
REV0001835,OI0006031,2026-05-02,P01,S0049,SKU00498,C08,4,1,1.0
REV0001836,OI0006033,2025-02-18,P03,S0098,SKU01056,C02,4,1,1.0
REV0001837,OI0006036,2025-10-30,P01,S0049,SKU00504,C08,4,1,1.0
REV0001838,OI0006041,2025-03-11,P01,S0024,SKU00226,C05,4,1,1.0
REV0001839,OI0006043,2025-05-01,P03,S0107,SKU01129,C05,4,1,1.0
REV0001840,OI0006046,2025-08-06,P01,S0035,SKU00342,C08,3,1,1.0
REV0001841,OI0006047,2025-03-20,P01,S0049,SKU00513,C05,4,1,1.0
REV0001842,OI0006053,2025-11-27,P03,S0109,SKU01165,C02,4,1,1.0
REV0001843,OI0006056,2026-03-29,P03,S0098,SKU01052,C05,5,1,1.0
REV0001844,OI0006057,2025-12-31,P01,S0035,SKU00340,C03,4,1,1.0
REV0001845,OI0006058,2025-06-02,P03,S0102,SKU01082,C02,3,1,1.0
REV0001846,OI0006064,2025-11-08,P03,S0112,SKU01199,C05,4,1,1.0
REV0001847,OI0006066,2025-08-18,P01,S0049,SKU00504,C08,4,1,1.0
REV0001848,OI0006068,2025-09-09,P02,S0075,SKU00791,C05,5,1,1.0
REV0001849,OI0006073,2025-08-03,P03,S0108,SKU01154,C01,5,1,1.0
REV0001850,OI0006076,2026-04-19,P01,S0049,SKU00514,C03,4,1,1.0
REV0001851,OI0006079,2025-09-24,P03,S0096,SKU01023,C05,4,1,1.0
REV0001852,OI0006087,2026-05-22,P02,S0071,SKU00745,C04,4,1,1.0
REV0001853,OI0006090,2025-12-26,P03,S0108,SKU01137,C08,4,1,1.0
REV0001854,OI0006091,2025-02-12,P01,S0039,SKU00380,C02,4,1,1.0
REV0001855,OI0006093,2025-03-26,P02,S0078,SKU00833,C04,4,1,1.0
REV0001856,OI0006095,2026-03-31,P03,S0105,SKU01115,C03,4,1,1.0
REV0001857,OI0006104,2026-03-27,P02,S0052,SKU00560,C03,4,1,1.0
REV0001858,OI0006105,2025-04-14,P03,S0096,SKU01012,C04,4,1,1.0
REV0001859,OI0006107,2026-04-28,P01,S0035,SKU00351,C04,4,1,1.0
REV0001860,OI0006108,2025-04-20,P01,S0040,SKU00401,C07,4,1,1.0
REV0001861,OI0006109,2025-01-05,P03,S0108,SKU01142,C01,4,1,1.0
REV0001862,OI0006111,2025-11-14,P03,S0096,SKU01006,C02,4,1,1.0
REV0001863,OI0006112,2025-09-16,P01,S0031,SKU00301,C08,5,1,1.0
REV0001864,OI0006115,2025-02-04,P01,S0039,SKU00384,C06,4,1,1.0
REV0001865,OI0006116,2025-07-24,P01,S0017,SKU00135,C04,4,1,1.0
REV0001866,OI0006117,2026-04-27,P01,S0019,SKU00166,C05,5,1,1.0
REV0001867,OI0006118,2025-02-21,P03,S0093,SKU00971,C05,5,1,1.0
REV0001868,OI0006121,2026-06-13,P03,S0112,SKU01196,C05,4,1,1.0
REV0001869,OI0006127,2026-01-19,P03,S0122,SKU01292,C05,4,1,1.0
REV0001870,OI0006129,2025-10-27,P03,S0096,SKU01003,C05,4,1,1.0
REV0001871,OI0006134,2025-07-28,P01,S0035,SKU00332,C03,4,1,1.0
REV0001872,OI0006143,2025-09-11,P01,S0013,SKU00108,C01,3,1,1.0
REV0001873,OI0006147,2025-06-15,P02,S0062,SKU00670,C07,4,1,1.0
REV0001874,OI0006148,2025-08-10,P01,S0031,SKU00290,C08,4,1,1.0
REV0001875,OI0006149,2026-02-23,P01,S0013,SKU00103,C04,5,1,1.0
REV0001876,OI0006156,2025-05-24,P01,S0011,SKU00082,C02,4,1,1.0
REV0001877,OI0006157,2025-02-04,P01,S0036,SKU00359,C02,4,1,1.0
REV0001878,OI0006166,2025-06-21,P03,S0109,SKU01168,C01,4,1,1.0
REV0001879,OI0006170,2025-02-08,P03,S0105,SKU01114,C03,4,1,1.0
REV0001880,OI0006173,2026-05-13,P01,S0013,SKU00100,C04,4,1,1.0
REV0001881,OI0006184,2026-05-05,P01,S0011,SKU00091,C05,4,1,1.0
REV0001882,OI0006189,2025-10-24,P03,S0093,SKU00980,C01,4,1,1.0
REV0001883,OI0006190,2025-10-10,P03,S0108,SKU01153,C05,4,1,1.0
REV0001884,OI0006191,2025-10-10,P01,S0018,SKU00148,C08,5,1,1.0
REV0001885,OI0006196,2026-02-01,P03,S0108,SKU01151,C03,4,1,1.0
REV0001886,OI0006198,2026-04-11,P03,S0102,SKU01094,C02,4,1,1.0
REV0001887,OI0006205,2026-04-15,P02,S0070,SKU00740,C03,4,1,1.0
REV0001888,OI0006206,2025-04-25,P01,S0039,SKU00384,C06,3,1,1.0
REV0001889,OI0006217,2026-04-30,P01,S0011,SKU00091,C05,3,1,1.0
REV0001890,OI0006218,2025-03-20,P01,S0013,SKU00101,C08,4,1,1.0
REV0001891,OI0006220,2025-04-27,P02,S0078,SKU00824,C02,4,1,1.0
REV0001892,OI0006222,2025-12-09,P03,S0096,SKU01015,C05,4,1,1.0
REV0001893,OI0006232,2025-11-04,P03,S0096,SKU01015,C05,5,1,1.0
REV0001894,OI0006234,2025-09-13,P03,S0096,SKU01026,C02,4,1,1.0
REV0001895,OI0006238,2026-01-31,P01,S0031,SKU00305,C08,4,1,0.35
REV0001896,OI0006239,2025-06-11,P01,S0019,SKU00155,C08,4,1,1.0
REV0001897,OI0006240,2025-07-09,P01,S0049,SKU00497,C08,4,1,1.0
REV0001898,OI0006242,2025-02-26,P03,S0096,SKU01026,C02,4,1,1.0
REV0001899,OI0006249,2025-07-03,P01,S0031,SKU00301,C08,3,1,1.0
REV0001900,OI0006251,2025-05-03,P01,S0039,SKU00376,C08,4,1,0.35
REV0001901,OI0006252,2025-06-03,P01,S0049,SKU00496,C07,4,1,1.0
REV0001902,OI0006254,2026-02-11,P02,S0081,SKU00863,C07,4,1,1.0
REV0001903,OI0006260,2025-03-13,P01,S0049,SKU00494,C05,4,1,1.0
REV0001904,OI0006264,2026-01-28,P03,S0098,SKU01047,C06,5,1,1.0
REV0001905,OI0006266,2025-11-07,P03,S0105,SKU01111,C05,4,1,1.0
REV0001906,OI0006269,2025-10-15,P01,S0049,SKU00505,C02,4,1,1.0
REV0001907,OI0006270,2025-07-19,P03,S0108,SKU01143,C05,5,1,1.0
REV0001908,OI0006275,2025-08-06,P01,S0036,SKU00359,C02,4,1,1.0
REV0001909,OI0006276,2025-12-12,P01,S0023,SKU00212,C04,4,1,1.0
REV0001910,OI0006278,2025-12-29,P03,S0112,SKU01187,C04,4,1,1.0
REV0001911,OI0006281,2025-10-15,P01,S0049,SKU00514,C03,5,1,1.0
REV0001912,OI0006283,2025-09-11,P01,S0014,SKU00113,C06,4,1,1.0
REV0001913,OI0006285,2025-05-06,P02,S0081,SKU00872,C02,4,1,1.0
REV0001914,OI0006286,2025-07-26,P01,S0023,SKU00213,C05,4,0,1.0
REV0001915,OI0006288,2025-03-02,P03,S0108,SKU01141,C05,5,1,1.0
REV0001916,OI0006294,2026-03-18,P03,S0096,SKU01004,C01,4,1,1.0
REV0001917,OI0006297,2025-07-13,P01,S0009,SKU00063,C06,4,1,1.0
REV0001918,OI0006300,2025-07-20,P02,S0075,SKU00793,C05,4,1,1.0
REV0001919,OI0006302,2025-02-26,P01,S0024,SKU00234,C05,4,1,1.0
REV0001920,OI0006304,2026-02-25,P01,S0039,SKU00378,C02,4,1,1.0
REV0001921,OI0006305,2025-09-03,P02,S0091,SKU00963,C02,4,1,1.0
REV0001922,OI0006306,2025-10-27,P02,S0082,SKU00881,C05,4,1,1.0
REV0001923,OI0006312,2026-05-19,P01,S0011,SKU00085,C01,4,1,1.0
REV0001924,OI0006313,2026-01-01,P01,S0011,SKU00087,C04,4,1,1.0
REV0001925,OI0006316,2026-01-02,P01,S0031,SKU00296,C01,4,1,1.0
REV0001926,OI0006318,2026-02-22,P02,S0078,SKU00839,C05,3,1,1.0
REV0001927,OI0006322,2025-10-27,P01,S0031,SKU00291,C07,4,1,1.0
REV0001928,OI0006324,2026-03-04,P01,S0039,SKU00377,C03,3,1,1.0
REV0001929,OI0006329,2025-11-14,P02,S0075,SKU00793,C05,4,1,1.0
REV0001930,OI0006330,2025-10-28,P01,S0047,SKU00475,C08,5,1,1.0
REV0001931,OI0006332,2025-02-06,P03,S0098,SKU01043,C02,4,1,1.0
REV0001932,OI0006333,2025-12-04,P01,S0039,SKU00378,C02,5,1,1.0
REV0001933,OI0006336,2025-08-20,P01,S0019,SKU00166,C05,4,1,1.0
REV0001934,OI0006338,2026-04-07,P01,S0019,SKU00157,C04,5,1,1.0
REV0001935,OI0006341,2025-11-17,P03,S0116,SKU01229,C03,4,1,1.0
REV0001936,OI0006344,2026-04-11,P03,S0108,SKU01139,C02,5,1,1.0
REV0001937,OI0006348,2025-10-22,P02,S0056,SKU00613,C08,4,1,1.0
REV0001938,OI0006349,2026-05-24,P03,S0108,SKU01141,C05,4,1,1.0
REV0001939,OI0006351,2025-11-06,P02,S0088,SKU00930,C05,5,0,1.0
REV0001940,OI0006364,2025-03-30,P01,S0009,SKU00054,C08,5,1,1.0
REV0001941,OI0006367,2025-07-17,P03,S0095,SKU00995,C01,5,1,1.0
REV0001942,OI0006370,2025-02-16,P01,S0019,SKU00166,C05,5,1,1.0
REV0001943,OI0006372,2026-06-14,P02,S0081,SKU00866,C01,4,1,1.0
REV0001944,OI0006383,2026-05-26,P03,S0098,SKU01052,C05,4,1,1.0
REV0001945,OI0006384,2026-01-07,P03,S0108,SKU01144,C05,5,1,1.0
REV0001946,OI0006391,2025-06-23,P01,S0035,SKU00351,C04,4,1,1.0
REV0001947,OI0006396,2025-05-01,P02,S0051,SKU00545,C02,4,1,1.0
REV0001948,OI0006398,2026-04-10,P02,S0090,SKU00948,C08,4,1,1.0
REV0001949,OI0006401,2025-12-30,P03,S0114,SKU01218,C02,5,1,0.35
REV0001950,OI0006409,2025-05-05,P01,S0039,SKU00394,C01,4,1,1.0
REV0001951,OI0006410,2026-01-09,P01,S0039,SKU00376,C08,4,1,1.0
REV0001952,OI0006413,2025-04-20,P01,S0019,SKU00165,C05,4,1,1.0
REV0001953,OI0006416,2025-12-15,P03,S0093,SKU00972,C02,5,1,1.0
REV0001954,OI0006419,2025-09-02,P03,S0108,SKU01148,C03,5,0,1.0
REV0001955,OI0006423,2026-03-16,P01,S0011,SKU00081,C03,4,1,1.0
REV0001956,OI0006426,2025-06-04,P01,S0040,SKU00398,C05,5,1,1.0
REV0001957,OI0006429,2025-12-05,P01,S0031,SKU00292,C05,4,1,1.0
REV0001958,OI0006433,2025-06-14,P01,S0019,SKU00166,C05,4,1,0.35
REV0001959,OI0006437,2025-08-18,P03,S0105,SKU01120,C03,4,1,1.0
REV0001960,OI0006438,2025-04-03,P03,S0120,SKU01267,C05,4,1,1.0
REV0001961,OI0006439,2025-12-15,P02,S0052,SKU00556,C02,4,1,1.0
REV0001962,OI0006442,2026-04-30,P02,S0088,SKU00930,C05,4,1,1.0
REV0001963,OI0006450,2025-08-05,P01,S0009,SKU00058,C05,4,1,1.0
REV0001964,OI0006454,2025-05-18,P02,S0057,SKU00627,C01,4,1,1.0
REV0001965,OI0006455,2025-07-01,P01,S0031,SKU00300,C02,4,1,1.0
REV0001966,OI0006459,2026-02-13,P03,S0104,SKU01105,C04,4,1,1.0
REV0001967,OI0006460,2025-01-10,P01,S0049,SKU00498,C08,4,1,1.0
REV0001968,OI0006461,2025-08-07,P02,S0078,SKU00822,C03,4,1,1.0
REV0001969,OI0006464,2025-04-15,P01,S0011,SKU00077,C02,4,1,1.0
REV0001970,OI0006466,2025-04-11,P02,S0090,SKU00949,C03,3,1,1.0
REV0001971,OI0006469,2026-02-18,P03,S0096,SKU01010,C05,4,1,1.0
REV0001972,OI0006470,2025-11-02,P01,S0049,SKU00509,C07,4,1,0.35
REV0001973,OI0006471,2025-09-14,P01,S0009,SKU00069,C02,4,1,1.0
REV0001974,OI0006472,2026-03-23,P03,S0116,SKU01230,C06,4,1,1.0
REV0001975,OI0006473,2025-10-08,P01,S0046,SKU00464,C06,4,1,1.0
REV0001976,OI0006475,2026-06-09,P02,S0090,SKU00957,C03,4,1,1.0
REV0001977,OI0006477,2025-08-17,P01,S0049,SKU00500,C05,4,1,1.0
REV0001978,OI0006517,2026-02-06,P01,S0027,SKU00254,C01,3,1,1.0
REV0001979,OI0006520,2025-09-29,P03,S0115,SKU01222,C05,4,1,1.0
REV0001980,OI0006524,2025-01-15,P01,S0031,SKU00291,C07,3,1,1.0
REV0001981,OI0006525,2025-08-22,P03,S0098,SKU01058,C02,5,1,1.0
REV0001982,OI0006527,2025-10-11,P02,S0075,SKU00793,C05,4,1,1.0
REV0001983,OI0006531,2025-10-19,P02,S0062,SKU00670,C07,3,1,1.0
REV0001984,OI0006538,2025-09-14,P03,S0096,SKU01025,C01,4,1,1.0
REV0001985,OI0006544,2025-03-07,P03,S0096,SKU01024,C08,4,1,1.0
REV0001986,OI0006552,2025-04-24,P02,S0062,SKU00676,C01,3,1,1.0
REV0001987,OI0006553,2025-10-17,P02,S0077,SKU00819,C07,5,1,1.0
REV0001988,OI0006554,2025-10-11,P01,S0035,SKU00352,C03,4,1,1.0
REV0001989,OI0006555,2025-12-28,P02,S0055,SKU00593,C03,4,1,1.0
REV0001990,OI0006556,2025-11-15,P01,S0019,SKU00170,C08,4,1,1.0
REV0001991,OI0006557,2025-06-10,P03,S0108,SKU01153,C05,5,1,1.0
REV0001992,OI0006563,2026-06-05,P03,S0096,SKU01008,C05,4,1,1.0
REV0001993,OI0006564,2025-01-25,P01,S0043,SKU00435,C05,4,1,1.0
REV0001994,OI0006565,2026-04-23,P01,S0023,SKU00215,C05,3,1,1.0
REV0001995,OI0006566,2025-08-31,P03,S0108,SKU01141,C05,4,1,1.0
REV0001996,OI0006569,2025-11-11,P02,S0075,SKU00793,C05,4,1,1.0
REV0001997,OI0006573,2025-07-13,P03,S0096,SKU01032,C08,4,0,1.0
REV0001998,OI0006580,2025-05-18,P01,S0027,SKU00260,C02,3,1,1.0
REV0001999,OI0006585,2025-02-12,P03,S0096,SKU01017,C08,4,1,1.0
REV0002000,OI0006586,2025-03-01,P03,S0108,SKU01160,C04,4,1,1.0
REV0002001,OI0006588,2025-09-24,P03,S0102,SKU01084,C02,3,1,1.0
REV0002002,OI0006589,2025-07-22,P01,S0049,SKU00511,C06,4,1,1.0
REV0002003,OI0006591,2025-11-12,P03,S0093,SKU00986,C03,5,1,1.0
REV0002004,OI0006601,2025-07-26,P03,S0096,SKU01025,C01,3,1,1.0
REV0002005,OI0006602,2025-09-05,P03,S0098,SKU01046,C06,5,1,1.0
REV0002006,OI0006603,2026-06-04,P03,S0096,SKU01007,C02,4,1,1.0
REV0002007,OI0006605,2025-06-14,P03,S0098,SKU01052,C05,4,1,1.0
REV0002008,OI0006607,2025-07-09,P02,S0075,SKU00798,C04,4,1,1.0
REV0002009,OI0006611,2026-02-20,P01,S0031,SKU00294,C05,4,1,1.0
REV0002010,OI0006612,2025-06-16,P03,S0108,SKU01142,C01,4,1,1.0
REV0002011,OI0006618,2026-05-07,P01,S0013,SKU00109,C07,4,1,1.0
REV0002012,OI0006620,2026-03-20,P02,S0078,SKU00832,C08,5,1,1.0
REV0002013,OI0006624,2025-11-03,P02,S0078,SKU00830,C08,4,1,0.35
REV0002014,OI0006625,2025-06-18,P02,S0062,SKU00677,C02,4,1,1.0
REV0002015,OI0006628,2025-11-10,P02,S0051,SKU00544,C02,4,1,0.35
REV0002016,OI0006629,2025-05-27,P03,S0096,SKU01028,C02,4,1,1.0
REV0002017,OI0006631,2026-02-23,P01,S0039,SKU00390,C06,5,1,1.0
REV0002018,OI0006636,2026-05-15,P01,S0039,SKU00377,C03,5,1,1.0
REV0002019,OI0006642,2026-05-27,P03,S0095,SKU00995,C01,4,1,1.0
REV0002020,OI0006643,2025-09-28,P03,S0096,SKU01034,C07,4,1,0.35
REV0002021,OI0006644,2025-12-11,P01,S0042,SKU00426,C03,5,1,1.0
REV0002022,OI0006648,2026-03-14,P01,S0049,SKU00504,C08,4,1,1.0
REV0002023,OI0006649,2025-09-25,P03,S0105,SKU01119,C01,4,1,1.0
REV0002024,OI0006652,2025-07-28,P02,S0068,SKU00715,C02,4,1,1.0
REV0002025,OI0006658,2025-12-02,P02,S0067,SKU00702,C03,4,1,1.0
REV0002026,OI0006659,2025-11-01,P01,S0031,SKU00302,C04,3,1,1.0
REV0002027,OI0006664,2026-03-16,P03,S0096,SKU01032,C08,4,1,1.0
REV0002028,OI0006666,2025-03-31,P02,S0051,SKU00549,C03,5,1,1.0
