year_month,platform_id,seller_id,gross_gmv,seller_gmv_net,commission_revenue,order_items,orders,cancelled_items,returned_items,eligible_items,fulfilled_items,late_items,sku_day_count,in_stock_sku_days,low_stock_sku_days,rating_weighted_sum,rating_weight,rating_count,fulfillment_rate,cancellation_rate,stock_availability_rate,avg_rating
2025-05,P03,S0110,147.06,117.35,7.98,4,4,1,0,3,3,0,28,23,10,0.0,0.0,0.0,1.0,0.25,0.8214285714285714,
2025-05,P03,S0111,310.6,295.68,20.11,7,7,0,0,7,7,0,60,53,9,4.0,1.0,1.0,1.0,0.0,0.8833333333333333,4.0
2025-05,P03,S0112,4606.65,3893.61,264.76,137,137,17,4,120,118,31,434,417,32,189.55,46.05,48.0,0.9833333333333333,0.12408759124087591,0.9608294930875576,4.116178067318133
2025-05,P03,S0113,121.85,115.3,7.83,6,6,0,0,6,6,4,54,49,6,0.0,0.0,0.0,1.0,0.0,0.9074074074074074,
2025-05,P03,S0114,604.14,528.1800000000001,35.94,13,13,1,0,12,12,3,110,92,11,4.0,1.0,1.0,1.0,0.07692307692307693,0.8363636363636363,4.0
2025-05,P03,S0115,110.45,103.27,7.01,5,5,0,0,5,5,2,25,17,0,0.0,0.0,0.0,1.0,0.0,0.68,
2025-05,P03,S0116,957.37,903.0999999999999,61.42,19,19,1,0,18,18,4,112,108,14,7.0,2.0,2.0,1.0,0.05263157894736842,0.9642857142857143,3.5
2025-05,P03,S0117,614.37,575.2,39.11,18,18,0,0,18,18,5,126,122,28,12.0,3.0,3.0,1.0,0.0,0.9682539682539683,4.0
2025-05,P03,S0118,1673.6499999999999,1451.1,98.69,22,22,1,0,21,20,2,169,140,20,16.0,4.0,4.0,0.9523809523809523,0.045454545454545456,0.8284023668639053,4.0
2025-05,P03,S0119,46.43,44.300000000000004,3.01,3,3,0,0,3,3,0,18,16,1,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,
2025-05,P03,S0120,1906.34,1604.19,109.07,48,48,5,1,43,43,10,420,406,55,47.0,12.0,12.0,1.0,0.10416666666666667,0.9666666666666667,3.9166666666666665
2025-05,P03,S0121,493.07,466.7,31.75,15,15,0,1,15,15,4,165,148,21,8.0,2.0,2.0,1.0,0.0,0.896969696969697,4.0
2025-05,P03,S0122,152.82999999999998,131.63,8.94,9,9,1,1,8,8,1,32,25,6,0.0,0.0,0.0,1.0,0.1111111111111111,0.78125,
2025-06,P01,S0001,1103.5,869.37,67.8,22,22,2,0,20,20,3,104,98,14,8.0,2.0,2.0,1.0,0.09090909090909091,0.9423076923076923,4.0
2025-06,P01,S0002,115.86,109.75999999999999,8.55,7,7,0,0,7,7,0,49,45,5,8.0,2.0,2.0,1.0,0.0,0.9183673469387755,4.0
2025-06,P01,S0003,133.85,80.39,6.27,4,4,1,0,3,1,1,15,14,1,0.0,0.0,0.0,0.3333333333333333,0.25,0.9333333333333333,
2025-06,P01,S0004,260.5,249.23000000000002,19.439999999999998,4,4,0,1,4,4,0,18,18,4,0.0,0.0,0.0,1.0,0.0,1.0,
2025-06,P01,S0005,118.17999999999999,84.75999999999999,6.61,9,9,3,1,6,6,2,45,38,8,4.0,1.0,1.0,1.0,0.3333333333333333,0.8444444444444444,4.0
2025-06,P01,S0006,375.63,349.6,27.27,11,11,1,1,10,10,3,88,72,9,9.0,2.0,2.0,1.0,0.09090909090909091,0.8181818181818182,4.5
2025-06,P01,S0007,717.02,536.21,41.82,16,16,5,0,11,10,4,96,83,15,0.0,0.0,0.0,0.9090909090909091,0.3125,0.8645833333333334,
2025-06,P01,S0008,639.8000000000001,495.0,38.620000000000005,7,7,2,0,5,5,1,30,27,3,0.0,0.0,0.0,1.0,0.2857142857142857,0.9,
2025-06,P01,S0009,2561.3,2283.97,178.15,54,54,3,0,51,48,8,396,360,56,71.0,17.0,17.0,0.9411764705882353,0.05555555555555555,0.9090909090909091,4.176470588235294
2025-06,P01,S0010,119.28,110.96000000000001,8.65,3,3,0,0,3,3,0,12,12,2,0.0,0.0,0.0,1.0,0.0,1.0,
2025-06,P01,S0011,8588.02,7635.0599999999995,595.55,178,178,12,4,166,164,15,630,613,124,176.4,44.35,45.0,0.9879518072289156,0.06741573033707865,0.973015873015873,3.9774520856820743
2025-06,P01,S0013,1456.5,1374.35,107.18,33,33,0,2,33,33,12,260,253,29,12.0,3.0,3.0,1.0,0.0,0.9730769230769231,4.0
2025-06,P01,S0014,159.81,155.60000000000002,12.14,3,3,0,0,3,3,1,12,11,2,0.0,0.0,0.0,1.0,0.0,0.9166666666666666,
2025-06,P01,S0015,612.8900000000001,542.39,42.29,10,10,1,0,9,9,2,72,68,5,4.0,1.0,1.0,1.0,0.1,0.9444444444444444,4.0
2025-06,P01,S0017,2171.49,2035.31,158.76,29,29,1,1,28,28,10,162,145,16,16.75,3.35,4.0,1.0,0.034482758620689655,0.8950617283950617,5.0
2025-06,P01,S0018,1068.73,1008.01,78.64,30,30,0,1,30,30,5,286,255,62,42.4,10.35,11.0,1.0,0.0,0.8916083916083916,4.096618357487923
2025-06,P01,S0019,6600.59,5211.94,406.54,143,143,18,2,125,124,12,630,610,86,160.2,37.05,39.0,0.992,0.1258741258741259,0.9682539682539683,4.323886639676114
2025-06,P01,S0020,1387.01,1113.49,86.87,46,46,1,1,45,45,8,572,477,31,52.15,13.7,15.0,1.0,0.021739130434782608,0.833916083916084,3.8065693430656937
2025-06,P01,S0021,667.1,498.48,38.9,21,21,5,0,16,16,3,182,159,34,8.0,2.0,2.0,1.0,0.23809523809523808,0.8736263736263736,4.0
2025-06,P01,S0022,425.53999999999996,401.55,31.32,6,6,0,1,6,6,0,20,19,1,4.0,1.0,1.0,1.0,0.0,0.95,4.0
2025-06,P01,S0023,1535.43,1267.12,98.84,27,27,4,2,23,23,3,144,137,11,8.0,2.0,2.0,1.0,0.14814814814814814,0.9513888888888888,4.0
2025-06,P01,S0024,3629.41,2978.6,232.36,68,68,12,2,56,54,8,609,535,97,63.4,14.35,15.0,0.9642857142857143,0.17647058823529413,0.8784893267651889,4.418118466898955
2025-06,P01,S0025,19.54,18.26,1.42,1,1,0,0,1,1,0,4,2,0,0.0,0.0,0.0,1.0,0.0,0.5,
2025-06,P01,S0026,838.6199999999999,729.91,56.93,18,18,1,1,17,16,7,90,78,15,11.0,3.0,3.0,0.9411764705882353,0.05555555555555555,0.8666666666666667,3.6666666666666665
2025-06,P01,S0027,1788.7,1647.07,128.47,38,38,1,1,37,36,11,210,175,31,10.0,3.0,3.0,0.972972972972973,0.02631578947368421,0.8333333333333334,3.3333333333333335
2025-06,P01,S0028,81.83,76.81,5.99,5,5,0,0,5,5,0,35,32,5,0.0,0.0,0.0,1.0,0.0,0.9142857142857143,
2025-06,P01,S0029,509.92,461.7,36.01,14,14,1,1,13,12,6,120,106,12,0.0,0.0,0.0,0.9230769230769231,0.07142857142857142,0.8833333333333333,
2025-06,P01,S0030,107.89,103.92,8.11,3,3,0,0,3,3,1,27,19,5,0.0,0.0,0.0,1.0,0.0,0.7037037037037037,
2025-06,P01,S0031,9064.09,7885.1,615.0699999999999,246,246,24,6,222,217,37,630,580,110,256.8,65.7,67.0,0.9774774774774775,0.0975609756097561,0.9206349206349206,3.9086757990867578
2025-06,P01,S0032,115.1,106.28999999999999,8.3,3,3,0,0,3,3,0,15,12,3,0.0,0.0,0.0,1.0,0.0,0.8,
2025-06,P01,S0033,4152.5,3416.29,266.45,81,81,5,0,76,72,10,392,365,46,65.0,16.0,16.0,0.9473684210526315,0.06172839506172839,0.9311224489795918,4.0625
2025-06,P01,S0034,57.49,53.71,4.18,4,4,0,0,4,4,3,16,15,2,0.0,0.0,0.0,1.0,0.0,0.9375,
2025-06,P01,S0035,6333.27,5747.33,448.3,105,105,6,2,99,95,22,638,615,73,136.8,34.7,36.0,0.9595959595959596,0.05714285714285714,0.9639498432601881,3.9423631123919307
2025-06,P01,S0036,1677.07,813.2,63.44,18,18,4,1,14,12,1,91,83,10,4.0,1.0,1.0,0.8571428571428571,0.2222222222222222,0.9120879120879121,4.0
2025-06,P01,S0037,786.96,732.24,57.129999999999995,15,15,1,1,14,14,3,55,52,6,0.0,0.0,0.0,1.0,0.06666666666666667,0.9454545454545454,
2025-06,P01,S0038,944.02,752.45,58.7,17,17,2,3,15,14,4,98,88,16,4.0,1.0,1.0,0.9333333333333333,0.11764705882352941,0.8979591836734694,4.0
2025-06,P01,S0039,18100.36,16431.69,1281.62,285,285,9,12,276,265,27,720,679,82,412.55,96.05,98.0,0.9601449275362319,0.031578947368421054,0.9430555555555555,4.295158771473191
2025-06,P01,S0040,584.07,513.08,40.019999999999996,29,29,2,2,27,27,4,190,184,35,26.75,6.35,7.0,1.0,0.06896551724137931,0.968421052631579,4.212598425196851
2025-06,P01,S0041,543.25,427.35,33.339999999999996,14,14,1,1,13,12,4,100,87,14,4.0,1.0,1.0,0.9230769230769231,0.07142857142857142,0.87,4.0
2025-06,P01,S0042,815.79,745.19,58.129999999999995,35,35,1,0,34,32,4,288,281,29,35.0,9.0,9.0,0.9411764705882353,0.02857142857142857,0.9756944444444444,3.888888888888889
2025-06,P01,S0043,332.78000000000003,288.34,22.5,16,16,1,0,15,14,6,120,111,13,8.0,2.0,2.0,0.9333333333333333,0.0625,0.925,4.0
2025-06,P01,S0044,297.8,274.89,21.45,9,9,0,0,9,8,6,56,51,1,4.0,1.0,1.0,0.8888888888888888,0.0,0.9107142857142857,4.0
2025-06,P01,S0045,220.23,192.9,15.06,10,10,1,1,9,9,2,70,62,1,0.0,0.0,0.0,1.0,0.1,0.8857142857142857,
2025-06,P01,S0046,2441.6,2128.96,166.04,46,46,3,4,43,41,3,350,338,74,46.0,10.0,10.0,0.9534883720930233,0.06521739130434782,0.9657142857142857,4.6
2025-06,P01,S0047,429.74,401.49,31.299999999999997,5,5,0,0,5,5,2,40,35,6,0.0,0.0,0.0,1.0,0.0,0.875,
2025-06,P01,S0048,4063.17,3186.52,248.51,119,119,21,3,98,93,25,360,328,70,118.2,29.05,31.0,0.9489795918367347,0.17647058823529413,0.9111111111111111,4.0688468158347675
2025-06,P01,S0049,10140.300000000001,8659.35,675.46,269,269,24,4,245,240,21,630,606,95,323.15,76.7,78.0,0.9795918367346939,0.08921933085501858,0.9619047619047619,4.213168187744459
2025-06,P01,S0050,778.4399999999999,722.62,56.34,42,42,1,1,41,41,9,280,266,34,29.0,7.0,7.0,1.0,0.023809523809523808,0.95,4.142857142857143
2025-06,P02,S0051,3016.18,2735.26,227.05,97,97,4,3,93,92,22,667,590,101,73.75,17.35,18.0,0.989247311827957,0.041237113402061855,0.8845577211394303,4.2507204610951
2025-06,P02,S0052,2506.28,2346.77,194.76,71,71,1,3,70,67,8,364,330,48,73.0,17.0,17.0,0.9571428571428572,0.014084507042253521,0.9065934065934066,4.294117647058823
2025-06,P02,S0053,798.97,640.0600000000001,53.15,20,20,1,0,19,19,1,210,177,35,30.4,7.35,8.0,1.0,0.05,0.8428571428571429,4.136054421768708
2025-06,P02,S0054,367.32,318.53,26.43,9,9,1,1,8,7,3,90,67,12,0.0,0.0,0.0,0.875,0.1111111111111111,0.7444444444444445,
2025-06,P02,S0055,2095.48,1618.89,134.36,51,51,8,3,43,39,6,408,386,42,50.0,11.0,11.0,0.9069767441860465,0.1568627450980392,0.946078431372549,4.545454545454546
2025-06,P02,S0056,620.51,539.01,44.75,18,18,2,1,16,16,7,208,193,25,20.0,5.0,5.0,1.0,0.1111111111111111,0.9278846153846154,4.0
2025-06,P02,S0057,915.84,881.34,73.16,12,12,0,0,12,12,2,63,62,7,16.0,4.0,4.0,1.0,0.0,0.9841269841269841,4.0
2025-06,P02,S0058,72.72,59.84,4.97,3,3,1,0,2,2,2,21,18,6,0.0,0.0,0.0,1.0,0.3333333333333333,0.8571428571428571,
2025-06,P02,S0059,1405.16,1299.11,107.82,23,23,1,1,22,22,8,150,130,34,16.0,4.0,4.0,1.0,0.043478260869565216,0.8666666666666667,4.0
2025-06,P02,S0060,1090.32,1025.07,85.07000000000001,31,31,0,1,31,28,5,286,257,27,42.75,10.35,11.0,0.9032258064516129,0.0,0.8986013986013986,4.130434782608696
2025-06,P02,S0061,478.46999999999997,443.36,36.809999999999995,23,23,0,0,23,21,5,153,127,17,0.0,0.0,0.0,0.9130434782608695,0.0,0.8300653594771242,
2025-06,P02,S0062,1445.09,1155.63,95.91,33,33,5,1,28,26,9,160,140,15,23.0,6.0,6.0,0.9285714285714286,0.15151515151515152,0.875,3.8333333333333335
2025-06,P02,S0063,103.09,96.21000000000001,7.99,4,4,0,0,4,4,0,24,21,1,0.0,0.0,0.0,1.0,0.0,0.875,
2025-06,P02,S0064,243.17,189.87,15.76,4,4,1,0,3,3,0,28,23,3,0.0,0.0,0.0,1.0,0.25,0.8214285714285714,
2025-06,P02,S0065,693.76,638.72,53.01,8,8,1,0,7,7,0,49,41,4,0.0,0.0,0.0,1.0,0.125,0.8367346938775511,
2025-06,P02,S0066,225.23,206.42,17.13,10,10,1,0,9,9,1,36,31,6,1.4,0.35,1.0,1.0,0.1,0.8611111111111112,4.0
2025-06,P02,S0067,315.31,262.4,21.79,15,15,3,0,12,11,7,110,89,13,4.0,1.0,1.0,0.9166666666666666,0.2,0.8090909090909091,4.0
2025-06,P02,S0068,1403.73,1177.8500000000001,97.74,47,47,5,0,42,42,6,360,319,45,38.0,8.0,8.0,1.0,0.10638297872340426,0.8861111111111111,4.75
2025-06,P02,S0069,251.01,245.12,20.35,5,5,0,0,5,5,3,40,35,8,0.0,0.0,0.0,1.0,0.0,0.875,
2025-06,P02,S0070,1020.8400000000001,871.8299999999999,72.36,15,15,2,0,13,12,3,88,66,16,0.0,0.0,0.0,0.9230769230769231,0.13333333333333333,0.75,
2025-06,P02,S0071,2429.42,2070.99,171.86,49,49,6,1,43,43,16,384,357,64,24.0,6.0,6.0,1.0,0.12244897959183673,0.9296875,4.0
2025-06,P02,S0072,582.0,537.41,44.62,9,9,0,0,9,9,1,99,92,9,0.0,0.0,0.0,1.0,0.0,0.9292929292929293,
2025-06,P02,S0073,94.55,91.23,7.57,5,5,0,0,5,5,2,24,23,3,0.0,0.0,0.0,1.0,0.0,0.9583333333333334,
2025-06,P02,S0074,799.4100000000001,734.9599999999999,61.019999999999996,20,20,1,1,19,19,2,210,181,31,25.0,6.0,6.0,1.0,0.05,0.861904761904762,4.166666666666667
2025-06,P02,S0075,4029.67,3383.9700000000003,280.88,98,98,9,2,89,87,10,570,541,53,104.4,25.35,26.0,0.9775280898876404,0.09183673469387756,0.9491228070175438,4.118343195266272
2025-06,P02,S0076,350.97,328.12,27.24,11,11,0,0,11,11,4,36,33,4,0.0,0.0,0.0,1.0,0.0,0.9166666666666666,
2025-06,P02,S0077,971.47,902.98,74.92,19,19,0,3,19,19,2,105,97,21,6.4,1.35,2.0,1.0,0.0,0.9238095238095239,4.7407407407407405
2025-06,P02,S0078,7208.58,6568.37,545.1899999999999,166,166,5,5,161,157,11,690,608,79,181.0,47.0,47.0,0.9751552795031055,0.030120481927710843,0.881159420289855,3.851063829787234
2025-06,P02,S0079,1405.84,1253.72,104.03,41,41,2,2,39,39,6,312,269,42,38.75,9.35,10.0,1.0,0.04878048780487805,0.8621794871794872,4.144385026737968
2025-06,P02,S0080,390.14,365.35,30.330000000000002,7,7,0,0,7,7,3,42,37,7,0.0,0.0,0.0,1.0,0.0,0.8809523809523809,
2025-06,P02,S0081,4131.4800000000005,3869.12,321.07,93,93,1,3,92,90,18,348,324,75,93.0,24.0,24.0,0.9782608695652174,0.010752688172043012,0.9310344827586207,3.875
2025-06,P02,S0082,900.36,839.01,69.66,38,38,1,3,37,37,11,286,264,43,24.0,7.0,7.0,1.0,0.02631578947368421,0.9230769230769231,3.4285714285714284
2025-06,P02,S0083,1506.15,1361.24,112.96,19,19,1,1,18,17,2,208,204,39,8.0,2.0,2.0,0.9444444444444444,0.05263157894736842,0.9807692307692307,4.0
2025-06,P02,S0084,1307.5,1218.16,101.12,34,34,1,1,33,33,7,209,187,18,31.05,7.35,8.0,1.0,0.029411764705882353,0.8947368421052632,4.224489795918368
2025-06,P02,S0085,744.61,706.35,58.64,29,29,0,1,29,28,6,180,167,4,20.0,5.0,5.0,0.9655172413793104,0.0,0.9277777777777778,4.0
2025-06,P02,S0086,889.2,691.48,57.379999999999995,18,18,4,1,14,14,7,75,64,5,4.0,1.0,1.0,1.0,0.2222222222222222,0.8533333333333334,4.0
2025-06,P02,S0088,1847.18,1736.13,144.12,59,59,2,2,57,56,6,240,200,37,47.8,11.7,13.0,0.9824561403508771,0.03389830508474576,0.8333333333333334,4.085470085470085
2025-06,P02,S0089,153.31,99.62,8.27,7,7,3,0,4,4,1,48,44,3,0.0,0.0,0.0,1.0,0.42857142857142855,0.9166666666666666,
2025-06,P02,S0090,2236.79,2020.4699999999998,167.69,74,74,4,1,70,68,7,336,298,49,79.0,19.0,19.0,0.9714285714285714,0.05405405405405406,0.8869047619047619,4.157894736842105
2025-06,P02,S0091,36.71,35.87,2.98,1,1,0,0,1,1,0,7,6,2,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,
2025-06,P02,S0092,263.85,257.15,21.34,3,3,0,0,3,3,1,15,15,2,0.0,0.0,0.0,1.0,0.0,1.0,
2025-06,P03,S0093,2999.91,2542.19,172.87,72,72,4,1,68,67,12,504,457,78,64.4,15.35,16.0,0.9852941176470589,0.05555555555555555,0.9067460317460317,4.195439739413681
2025-06,P03,S0094,94.31,89.52000000000001,6.08,3,3,0,0,3,3,1,18,18,4,0.0,0.0,0.0,1.0,0.0,1.0,
2025-06,P03,S0095,1866.06,1778.23,120.93,22,22,0,0,22,19,4,144,128,17,9.0,2.0,2.0,0.8636363636363636,0.0,0.8888888888888888,4.5
2025-06,P03,S0096,20386.41,17528.67,1191.97,586,586,65,13,521,510,42,1020,988,103,576.0,138.0,138.0,0.9788867562380038,0.11092150170648464,0.9686274509803922,4.173913043478261
2025-06,P03,S0097,109.36,99.07,6.74,1,1,0,0,1,1,1,5,5,1,0.0,0.0,0.0,1.0,0.0,1.0,
2025-06,P03,S0098,8031.34,6870.0,467.14,206,206,21,4,185,183,30,570,525,79,258.15,58.7,60.0,0.9891891891891892,0.10194174757281553,0.9210526315789473,4.39778534923339
2025-06,P03,S0099,66.69,62.269999999999996,4.2299999999999995,5,5,0,0,5,5,3,20,16,2,0.0,0.0,0.0,1.0,0.0,0.8,
2025-06,P03,S0100,30.76,30.0,2.04,1,1,0,0,1,1,0,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,
2025-06,P03,S0101,353.52,312.05,21.22,9,9,1,1,8,8,6,40,39,0,0.0,0.0,0.0,1.0,0.1111111111111111,0.975,
2025-06,P03,S0102,2653.7599999999998,2480.09,168.64,47,47,0,1,47,46,10,600,525,91,48.0,12.0,12.0,0.9787234042553191,0.0,0.875,4.0
2025-06,P03,S0104,1809.25,1346.95,91.61,31,31,6,2,25,25,3,153,134,21,24.4,6.35,7.0,1.0,0.1935483870967742,0.8758169934640523,3.84251968503937
2025-06,P03,S0105,1886.46,1492.3600000000001,101.49000000000001,43,43,8,2,35,35,2,253,245,15,17.4,4.35,5.0,1.0,0.18604651162790697,0.9683794466403162,4.0
2025-06,P03,S0106,311.17,293.83,19.990000000000002,6,6,0,0,6,5,4,42,33,6,0.0,0.0,0.0,0.8333333333333334,0.0,0.7857142857142857,
2025-06,P03,S0107,562.6,507.95,34.53,29,29,2,1,27,27,8,160,152,11,17.05,4.35,5.0,1.0,0.06896551724137931,0.95,3.919540229885058
2025-06,P03,S0108,10828.83,10038.55,682.64,298,298,8,5,290,279,52,750,703,87,386.15,87.7,89.0,0.9620689655172414,0.026845637583892617,0.9373333333333334,4.403078677309008
2025-06,P03,S0109,612.03,462.56,31.45,16,16,2,0,14,13,3,99,92,7,7.0,2.0,2.0,0.9285714285714286,0.125,0.9292929292929293,3.5
2025-06,P03,S0110,326.64,125.61,8.54,9,9,3,0,6,6,0,56,50,11,4.0,1.0,1.0,1.0,0.3333333333333333,0.8928571428571429,4.0
2025-06,P03,S0111,384.01,369.69,25.14,7,7,0,0,7,7,1,60,52,10,0.0,0.0,0.0,1.0,0.0,0.8666666666666667,
2025-06,P03,S0112,4595.59,3886.62,264.26,137,137,13,1,124,118,25,420,402,28,181.0,42.0,42.0,0.9516129032258065,0.0948905109489051,0.9571428571428572,4.309523809523809
2025-06,P03,S0113,315.34,295.35,20.1,7,7,0,0,7,7,3,63,59,6,0.0,0.0,0.0,1.0,0.0,0.9365079365079365,
2025-06,P03,S0114,589.4,372.33,25.330000000000002,12,12,3,1,9,9,7,90,79,5,4.0,1.0,1.0,1.0,0.25,0.8777777777777778,4.0
2025-06,P03,S0115,211.81,195.28,13.27,8,8,1,0,7,7,3,40,34,0,4.0,1.0,1.0,1.0,0.125,0.85,4.0
2025-06,P03,S0116,1197.55,1125.43,76.51,20,20,0,1,20,20,4,112,108,17,20.0,5.0,5.0,1.0,0.0,0.9642857142857143,4.0
2025-06,P03,S0117,591.66,535.7,36.45,14,14,1,0,13,13,3,90,85,20,0.0,0.0,0.0,1.0,0.07142857142857142,0.9444444444444444,
2025-06,P03,S0118,578.72,405.62,27.57,16,16,2,0,14,14,1,156,139,23,5.0,1.0,1.0,1.0,0.125,0.8910256410256411,5.0
2025-06,P03,S0119,87.99,79.21000000000001,5.38,2,2,0,0,2,2,0,6,5,0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,
2025-06,P03,S0120,2127.54,1873.33,127.37,60,60,7,2,53,51,11,405,397,56,56.4,14.35,15.0,0.9622641509433962,0.11666666666666667,0.980246913580247,3.9303135888501743
2025-06,P03,S0121,1104.6399999999999,1039.75,70.69,17,17,0,1,17,17,11,165,141,19,11.0,3.0,3.0,1.0,0.0,0.8545454545454545,3.6666666666666665
2025-06,P03,S0122,115.52000000000001,77.63,5.28,3,3,2,1,1,1,1,12,10,2,0.0,0.0,0.0,1.0,0.6666666666666666,0.8333333333333334,
2025-07,P01,S0001,1178.51,1106.47,86.3,27,27,0,0,27,26,6,168,151,18,31.0,7.0,7.0,0.9629629629629629,0.0,0.8988095238095238,4.428571428571429
2025-07,P01,S0002,69.72999999999999,63.39,4.95,2,2,0,0,2,2,0,14,12,2,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,
2025-07,P01,S0003,204.66000000000003,87.61,6.84,5,5,1,1,4,4,0,25,24,2,0.0,0.0,0.0,1.0,0.2,0.96,
2025-07,P01,S0004,104.39,98.75999999999999,7.710000000000001,4,4,0,1,4,4,0,24,22,1,0.0,0.0,0.0,1.0,0.0,0.9166666666666666,
2025-07,P01,S0005,560.75,521.07,40.65,12,12,2,0,10,10,4,55,45,13,7.0,2.0,2.0,1.0,0.16666666666666666,0.8181818181818182,3.5
2025-07,P01,S0006,117.06,110.79,8.63,7,7,0,0,7,7,3,40,36,10,0.0,0.0,0.0,1.0,0.0,0.9,
2025-07,P01,S0007,946.2099999999999,592.21,46.21,16,16,5,0,11,10,4,112,95,21,8.0,2.0,2.0,0.9090909090909091,0.3125,0.8482142857142857,4.0
2025-07,P01,S0008,216.24,61.57,4.8,5,5,2,0,3,3,0,25,24,5,0.0,0.0,0.0,1.0,0.4,0.96,
2025-07,P01,S0009,2159.79,1773.3600000000001,138.31,45,45,4,0,41,41,7,450,404,54,47.0,11.0,11.0,1.0,0.08888888888888889,0.8977777777777778,4.2727272727272725
2025-07,P01,S0010,59.75,32.93,2.57,2,2,1,0,1,1,0,8,7,1,0.0,0.0,0.0,1.0,0.5,0.875,
2025-07,P01,S0011,9081.73,8385.5,654.1,177,177,7,2,170,167,18,651,624,111,161.8,41.7,43.0,0.9823529411764705,0.03954802259887006,0.9585253456221198,3.8800959232613907
2025-07,P01,S0012,326.12,228.81,17.84,7,7,2,0,5,4,2,28,26,2,0.0,0.0,0.0,0.8,0.2857142857142857,0.9285714285714286,
2025-07,P01,S0013,1883.1100000000001,1780.7,138.9,34,34,0,0,34,32,10,299,295,39,32.0,8.0,8.0,0.9411764705882353,0.0,0.9866220735785953,4.0
2025-07,P01,S0014,142.79,84.98,6.640000000000001,4,4,1,0,3,3,2,16,15,4,0.0,0.0,0.0,1.0,0.25,0.9375,
2025-07,P01,S0015,231.37,156.51999999999998,12.209999999999999,5,5,1,0,4,4,0,32,29,1,0.0,0.0,0.0,1.0,0.2,0.90625,
2025-07,P01,S0016,95.37,89.45,6.98,1,1,0,0,1,1,0,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,
2025-07,P01,S0017,2849.35,2474.79,193.01,48,48,5,0,43,40,16,234,205,22,56.8,12.7,14.0,0.9302325581395349,0.10416666666666667,0.8760683760683761,4.47244094488189
2025-07,P01,S0018,588.85,550.86,42.96,21,21,0,1,21,21,3,195,159,28,19.4,4.35,5.0,1.0,0.0,0.8153846153846154,4.459770114942529
2025-07,P01,S0019,7377.25,6245.7,487.16,160,160,12,6,148,145,22,651,635,109,226.5,52.7,54.0,0.9797297297297297,0.075,0.9754224270353302,4.297912713472486
2025-07,P01,S0020,1235.02,1155.89,90.17,40,40,1,1,39,39,8,484,430,34,23.0,6.0,6.0,1.0,0.025,0.8884297520661157,3.8333333333333335
2025-07,P01,S0021,862.1700000000001,818.8,63.879999999999995,24,24,0,0,24,24,10,266,238,38,0.0,0.0,0.0,1.0,0.0,0.8947368421052632,
2025-07,P01,S0022,32.56,30.15,2.3600000000000003,4,4,0,0,4,4,2,16,14,0,0.0,0.0,0.0,1.0,0.0,0.875,
2025-07,P01,S0023,1071.28,991.29,77.33,20,20,1,2,19,18,4,135,132,8,8.0,2.0,2.0,0.9473684210526315,0.05,0.9777777777777777,4.0
2025-07,P01,S0024,2985.98,2048.12,159.76,77,77,19,3,58,56,7,588,524,108,61.4,14.35,15.0,0.9655172413793104,0.24675324675324675,0.891156462585034,4.2787456445993035
2025-07,P01,S0025,85.88,62.35,4.86,2,2,1,0,1,1,0,8,6,2,0.0,0.0,0.0,1.0,0.5,0.75,
2025-07,P01,S0026,955.79,544.43,42.45,17,17,7,0,10,10,6,78,73,18,4.0,1.0,1.0,1.0,0.4117647058823529,0.9358974358974359,4.0
2025-07,P01,S0027,1624.94,1521.72,118.72,34,34,0,2,34,33,15,220,192,31,30.0,9.0,9.0,0.9705882352941176,0.0,0.8727272727272727,3.3333333333333335
2025-07,P01,S0028,50.400000000000006,32.65,2.55,3,3,1,0,2,2,0,21,18,2,0.0,0.0,0.0,1.0,0.3333333333333333,0.8571428571428571,
2025-07,P01,S0029,311.53,188.17,14.68,12,12,1,0,11,11,3,100,86,7,4.0,1.0,1.0,1.0,0.08333333333333333,0.86,4.0
2025-07,P01,S0030,271.88,258.06,20.12,7,7,0,0,7,7,1,63,49,13,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,
2025-07,P01,S0031,7149.37,6284.35,490.17,190,190,19,7,171,170,20,651,578,104,244.8,63.7,65.0,0.9941520467836257,0.1,0.8878648233486943,3.8430141287284143
2025-07,P01,S0032,21.16,0.0,0.0,1,1,1,0,0,0,0,5,5,1,0.0,0.0,0.0,,1.0,1.0,
2025-07,P01,S0033,3547.37,3313.58,258.43,91,91,2,1,89,87,11,420,393,52,85.4,20.35,21.0,0.9775280898876404,0.02197802197802198,0.9357142857142857,4.196560196560196
2025-07,P01,S0034,11.91,11.03,0.86,1,1,0,0,1,1,0,4,3,1,0.0,0.0,0.0,1.0,0.0,0.75,
2025-07,P01,S0035,7657.81,7038.83,549.09,132,132,3,8,129,125,20,682,655,85,138.8,36.7,38.0,0.9689922480620154,0.022727272727272728,0.9604105571847508,3.782016348773842
2025-07,P01,S0036,2444.98,2011.36,156.88,19,19,3,0,16,15,4,105,99,8,8.0,2.0,2.0,0.9375,0.15789473684210525,0.9428571428571428,4.0
