TransactionKey,DateKey,CustomerKey,CorridorKey,ChannelKey,ProductKey,AmountUSD,RiskScore,IsFlagged,PrimaryRuleKey,RoundDollarFlag,TransactionType
T0011597,20250219,C0104,COR010,CH006,PR001,41061.54,63,N,,N,Transfer
T0011598,20251003,C0137,COR010,CH007,PR001,16077.99,70,N,,N,Debit
T0011599,20260523,C0147,COR008,CH005,PR005,142000.0,69,N,,Y,Debit
T0011600,20260530,C0013,COR002,CH001,PR004,3688.83,65,N,,N,Transfer
T0011601,20250808,C0001,COR002,CH006,PR007,11000.0,81,Y,R008,Y,Credit
T0011602,20251122,C0179,COR009,CH002,PR008,55000.0,87,N,,Y,Debit
T0011603,20260519,C0038,COR009,CH002,PR007,53061.35,82,N,,N,Debit
T0011604,20250426,C0173,COR009,CH008,PR007,33320.26,85,Y,R006,N,Credit
T0011605,20250518,C0024,COR008,CH008,PR007,12887.37,72,N,,N,Transfer
T0011606,20251119,C0094,COR010,CH007,PR007,26000.0,68,N,,Y,Credit
T0011607,20260114,C0111,COR008,CH007,PR004,195000.0,94,Y,R002,Y,Transfer
T0011608,20250814,C0081,COR012,CH008,PR005,113736.11,98,Y,R004,N,Transfer
T0011609,20250915,C0160,COR011,CH007,PR003,6766.15,76,Y,R005,N,Debit
T0011610,20251227,C0125,COR011,CH008,PR002,158606.66,92,Y,R003,N,Credit
T0011611,20250222,C0079,COR012,CH002,PR006,7663.8,67,N,,N,Transfer
T0011612,20260311,C0157,COR003,CH004,PR005,34198.57,78,N,,N,Debit
T0011613,20260528,C0057,COR002,CH004,PR007,5475.27,86,N,,N,Debit
T0011614,20251216,C0151,COR004,CH001,PR002,15232.18,70,N,,N,Credit
T0011615,20260429,C0175,COR005,CH007,PR001,114104.7,88,N,,N,Debit
T0011616,20250426,C0005,COR007,CH003,PR008,38404.6,86,Y,R002,N,Withdrawal
T0011617,20260402,C0119,COR012,CH003,PR008,34920.76,93,Y,R005,N,Withdrawal
T0011618,20260118,C0078,COR011,CH001,PR003,3235.69,79,N,,N,Transfer
T0011619,20250411,C0020,COR012,CH002,PR005,13769.58,70,N,,N,Transfer
T0011620,20260406,C0180,COR009,CH002,PR008,34000.0,86,N,,Y,Credit
T0011621,20250918,C0114,COR005,CH005,PR006,14018.31,62,N,,N,Transfer
T0011622,20251025,C0064,COR010,CH007,PR001,37602.89,77,Y,R001,N,Debit
T0011623,20250529,C0166,COR011,CH002,PR001,16000.0,84,N,,Y,Debit
T0011624,20250309,C0155,COR008,CH004,PR006,27827.84,78,N,,N,Withdrawal
T0011625,20260105,C0090,COR003,CH005,PR008,1412.31,82,N,,N,Credit
T0011626,20250613,C0179,COR002,CH005,PR008,34584.0,99,Y,R001,N,Transfer
T0011627,20250421,C0080,COR005,CH008,PR001,13252.84,83,N,,N,Debit
T0011628,20260310,C0122,COR007,CH006,PR003,34552.04,77,Y,R007,N,Transfer
T0011629,20260318,C0142,COR002,CH007,PR008,44825.91,70,N,,N,Transfer
T0011630,20260410,C0101,COR009,CH001,PR001,3981.42,73,N,,N,Transfer
T0011631,20250227,C0021,COR002,CH002,PR007,8162.7,85,N,,N,Credit
T0011632,20260304,C0072,COR005,CH006,PR003,3947.29,81,N,,N,Transfer
T0011633,20251016,C0161,COR001,CH005,PR007,16614.64,77,N,,N,Transfer
T0011634,20260329,C0165,COR005,CH005,PR008,19464.25,96,Y,R005,N,Transfer
T0011635,20250302,C0145,COR001,CH002,PR007,28137.94,72,N,,N,Transfer
T0011636,20260311,C0166,COR010,CH005,PR008,12046.2,82,N,,N,Transfer
T0011637,20260125,C0065,COR001,CH007,PR004,2137.78,53,N,,N,Transfer
T0011638,20250403,C0145,COR001,CH001,PR006,4900.2,48,N,,N,Transfer
T0011639,20250920,C0056,COR004,CH004,PR006,76000.0,89,Y,R001,Y,Transfer
T0011640,20250629,C0078,COR004,CH006,PR008,23450.07,81,N,,N,Credit
T0011641,20251119,C0174,COR008,CH008,PR003,21323.22,76,N,,N,Credit
T0011642,20251217,C0165,COR011,CH002,PR002,167888.06,99,Y,R002,N,Transfer
T0011643,20260516,C0012,COR012,CH006,PR003,24000.0,87,N,,Y,Credit
T0011644,20250512,C0105,COR009,CH001,PR004,21000.0,84,N,,Y,Withdrawal
T0011645,20250902,C0032,COR006,CH008,PR003,77000.0,98,N,,Y,Transfer
T0011646,20250407,C0073,COR011,CH001,PR008,6683.65,71,N,,N,Transfer
T0011647,20251214,C0050,COR001,CH007,PR005,172293.15,72,N,,N,Credit
T0011648,20250928,C0019,COR006,CH006,PR004,19349.08,92,Y,R001,N,Transfer
T0011649,20260130,C0124,COR008,CH002,PR008,39760.52,77,N,,N,Debit
T0011650,20251230,C0033,COR009,CH006,PR008,274491.36,93,N,,N,Debit
T0011651,20250417,C0001,COR012,CH003,PR008,6146.11,82,Y,R003,N,Credit
T0011652,20250823,C0165,COR010,CH005,PR001,9172.14,84,N,,N,Debit
T0011653,20250322,C0020,COR004,CH005,PR006,30373.35,82,N,,N,Transfer
T0011654,20251219,C0078,COR007,CH007,PR003,17551.03,85,N,,N,Credit
T0011655,20260109,C0173,COR006,CH007,PR002,52703.18,71,N,,N,Credit
T0011656,20250929,C0052,COR007,CH001,PR001,2280.73,65,N,,N,Transfer
T0011657,20260109,C0177,COR008,CH007,PR004,27074.31,82,N,,N,Credit
T0011658,20260322,C0172,COR004,CH004,PR008,9198.06,85,N,,N,Transfer
T0011659,20251230,C0097,COR003,CH007,PR006,10180.21,57,N,,N,Debit
T0011660,20250901,C0029,COR009,CH002,PR005,2205.22,62,N,,N,Credit
T0011661,20260112,C0110,COR008,CH005,PR005,3284.87,76,N,,N,Debit
T0011662,20260508,C0083,COR006,CH004,PR005,5134.2,90,N,,N,Transfer
T0011663,20251004,C0144,COR005,CH001,PR003,12000.0,66,N,,Y,Debit
T0011664,20251115,C0085,COR004,CH008,PR003,78251.96,88,N,,N,Withdrawal
T0011665,20250307,C0142,COR002,CH005,PR006,18216.22,76,N,,N,Transfer
T0011666,20251115,C0013,COR003,CH004,PR002,9065.47,65,N,,N,Debit
T0011667,20250910,C0171,COR011,CH002,PR006,3314.32,61,N,,N,Transfer
T0011668,20250607,C0033,COR006,CH007,PR005,115790.71,83,Y,R003,N,Debit
T0011669,20260320,C0145,COR002,CH007,PR004,14485.45,79,N,,N,Transfer
T0011670,20250907,C0026,COR011,CH004,PR008,3203.39,94,N,,N,Debit
T0011671,20250325,C0147,COR006,CH008,PR005,17073.26,92,N,,N,Debit
T0011672,20260522,C0093,COR008,CH001,PR003,3048.46,64,N,,N,Transfer
T0011673,20260131,C0064,COR005,CH002,PR008,372890.29,92,Y,R003,N,Transfer
T0011674,20251030,C0096,COR005,CH002,PR002,1455.68,89,N,,N,Credit
T0011675,20260204,C0150,COR002,CH001,PR003,396.41,60,Y,R002,N,Debit
T0011676,20250318,C0013,COR011,CH006,PR003,86000.0,77,N,,Y,Transfer
T0011677,20260509,C0125,COR004,CH008,PR007,490217.74,93,Y,R002,N,Credit
T0011678,20250802,C0073,COR008,CH005,PR005,8660.72,67,N,,N,Debit
T0011679,20260131,C0140,COR005,CH003,PR008,41655.89,85,N,,N,Debit
T0011680,20250119,C0160,COR010,CH005,PR004,3517.98,67,N,,N,Transfer
T0011681,20250404,C0087,COR012,CH003,PR006,40767.81,77,N,,N,Transfer
T0011682,20250322,C0047,COR002,CH005,PR007,4630.45,78,N,,N,Transfer
T0011683,20260331,C0094,COR007,CH007,PR006,17046.59,81,N,,N,Transfer
T0011684,20251225,C0030,COR009,CH004,PR003,17961.04,70,N,,N,Transfer
T0011685,20251105,C0039,COR004,CH004,PR006,22056.01,65,N,,N,Credit
T0011686,20260428,C0006,COR003,CH003,PR007,19855.02,79,N,,N,Transfer
T0011687,20260304,C0101,COR005,CH008,PR005,78225.63,81,N,,N,Debit
T0011688,20260303,C0118,COR003,CH004,PR003,7534.67,73,N,,N,Transfer
T0011689,20260404,C0031,COR012,CH001,PR001,26532.89,83,Y,R006,N,Transfer
T0011690,20251127,C0086,COR001,CH007,PR006,157200.4,92,N,,N,Debit
T0011691,20260420,C0024,COR006,CH001,PR007,20480.22,80,N,,N,Withdrawal
T0011692,20251116,C0102,COR008,CH003,PR007,21425.22,76,Y,R005,N,Transfer
T0011693,20250826,C0168,COR003,CH007,PR007,140000.0,79,N,,Y,Transfer
T0011694,20250121,C0163,COR008,CH007,PR004,6824.31,83,N,,N,Transfer
T0011695,20251223,C0050,COR008,CH002,PR006,297131.11,86,N,,N,Transfer
T0011696,20250103,C0003,COR007,CH005,PR002,20000.0,75,Y,R005,Y,Debit
T0011697,20250505,C0031,COR003,CH004,PR007,49055.84,87,N,,N,Debit
T0011698,20250601,C0117,COR001,CH002,PR005,22000.0,68,Y,R006,Y,Credit
T0011699,20250329,C0102,COR001,CH008,PR001,13297.05,87,N,,N,Transfer
T0011700,20260227,C0015,COR011,CH007,PR005,7876.58,70,N,,N,Transfer
T0011701,20251113,C0001,COR007,CH001,PR008,1693.94,82,N,,N,Credit
T0011702,20251125,C0126,COR004,CH002,PR006,90486.51,79,N,,N,Credit
T0011703,20250911,C0081,COR009,CH008,PR002,98566.44,85,N,,N,Debit
T0011704,20260312,C0069,COR001,CH005,PR007,62672.19,90,N,,N,Withdrawal
T0011705,20250729,C0113,COR007,CH007,PR008,35644.57,68,N,,N,Debit
T0011706,20251010,C0069,COR004,CH007,PR005,9878.15,67,N,,N,Transfer
T0011707,20250306,C0178,COR001,CH002,PR008,75000.0,87,Y,R008,Y,Debit
T0011708,20251126,C0058,COR009,CH003,PR002,30000.0,74,N,,Y,Debit
T0011709,20250115,C0112,COR001,CH007,PR001,19447.57,75,N,,N,Debit
T0011710,20260418,C0135,COR009,CH007,PR007,30522.44,69,N,,N,Credit
T0011711,20250910,C0174,COR003,CH002,PR001,144251.01,87,N,,N,Transfer
T0011712,20250128,C0008,COR006,CH004,PR008,9125.28,72,N,,N,Withdrawal
T0011713,20260224,C0088,COR006,CH004,PR002,16981.86,94,N,,N,Credit
T0011714,20251205,C0127,COR004,CH006,PR007,17722.14,94,N,,N,Transfer
T0011715,20250820,C0034,COR002,CH005,PR001,9664.84,74,N,,N,Debit
T0011716,20250817,C0178,COR007,CH002,PR007,14214.24,95,N,,N,Transfer
T0011717,20250810,C0036,COR006,CH008,PR008,47000.0,86,N,,Y,Credit
T0011718,20251129,C0094,COR010,CH003,PR006,28008.53,78,Y,R003,N,Debit
T0011719,20250122,C0140,COR005,CH002,PR007,56087.47,85,N,,N,Debit
T0011720,20251014,C0125,COR011,CH002,PR004,404627.26,82,Y,R007,N,Transfer
T0011721,20250919,C0049,COR002,CH006,PR008,22132.75,82,N,,N,Transfer
T0011722,20260322,C0068,COR012,CH008,PR004,2895.01,74,Y,R009,N,Credit
T0011723,20260322,C0026,COR006,CH007,PR002,12286.13,97,N,,N,Debit
T0011724,20250518,C0012,COR010,CH003,PR005,8289.9,61,N,,N,Transfer
T0011725,20251225,C0022,COR001,CH005,PR004,1445.1,59,N,,N,Credit
T0011726,20260425,C0032,COR006,CH008,PR005,256988.92,96,N,,N,Debit
T0011727,20250512,C0008,COR006,CH008,PR008,180981.55,74,N,,N,Transfer
T0011728,20250505,C0101,COR001,CH004,PR008,137385.9,96,N,,N,Transfer
T0011729,20250726,C0008,COR005,CH005,PR005,11227.31,75,Y,R004,N,Debit
T0011730,20250410,C0008,COR002,CH001,PR007,19278.77,71,N,,N,Credit
T0011731,20250424,C0143,COR005,CH001,PR008,38061.27,74,N,,N,Credit
T0011732,20251125,C0086,COR010,CH001,PR002,17244.26,72,N,,N,Credit
T0011733,20250716,C0174,COR002,CH007,PR007,132319.34,76,N,,N,Credit
T0011734,20251018,C0077,COR011,CH002,PR008,57262.45,86,Y,R003,N,Withdrawal
T0011735,20250628,C0013,COR005,CH001,PR006,2693.4,66,Y,R001,N,Credit
T0011736,20260306,C0045,COR008,CH003,PR008,11707.59,50,N,,N,Debit
T0011737,20251117,C0001,COR009,CH001,PR001,23212.57,70,N,,N,Credit
T0011738,20260418,C0005,COR012,CH003,PR006,121077.71,77,Y,R006,N,Debit
T0011739,20260213,C0162,COR003,CH007,PR004,17691.34,84,Y,R006,N,Credit
T0011740,20251222,C0171,COR005,CH002,PR001,10064.44,70,N,,N,Debit
T0011741,20260413,C0121,COR012,CH007,PR002,28660.72,64,N,,N,Credit
T0011742,20260512,C0174,COR004,CH003,PR007,21751.71,78,Y,R007,N,Credit
T0011743,20250328,C0064,COR004,CH001,PR005,33000.0,84,Y,R007,Y,Debit
T0011744,20260114,C0124,COR001,CH005,PR002,10060.1,59,Y,R007,N,Withdrawal
T0011745,20250416,C0033,COR007,CH001,PR006,48450.47,99,N,,N,Transfer
T0011746,20250716,C0180,COR010,CH008,PR003,33866.39,83,Y,R001,N,Debit
T0011747,20250705,C0145,COR006,CH002,PR001,13000.0,94,N,,Y,Debit
T0011748,20250919,C0171,COR004,CH005,PR003,41354.68,76,Y,R001,N,Credit
T0011749,20260521,C0001,COR006,CH003,PR002,21000.0,88,N,,Y,Withdrawal
T0011750,20250910,C0163,COR011,CH006,PR002,124196.58,73,Y,R003,N,Transfer
T0011751,20260303,C0067,COR003,CH004,PR007,9904.73,67,N,,N,Transfer
T0011752,20250211,C0114,COR011,CH006,PR002,13540.23,73,N,,N,Transfer
T0011753,20260130,C0074,COR008,CH004,PR003,1215.69,50,N,,N,Credit
T0011754,20250308,C0157,COR004,CH004,PR008,14455.93,84,N,,N,Transfer
T0011755,20260509,C0006,COR003,CH001,PR001,93005.77,75,N,,N,Debit
T0011756,20250501,C0023,COR011,CH004,PR004,6765.98,89,N,,N,Debit
T0011757,20251002,C0014,COR009,CH002,PR007,17306.71,85,N,,N,Credit
T0011758,20250111,C0027,COR004,CH001,PR002,5123.28,55,N,,N,Debit
T0011759,20251223,C0149,COR011,CH008,PR007,32375.91,94,Y,R007,N,Credit
T0011760,20250106,C0026,COR007,CH005,PR007,26000.0,99,N,,Y,Debit
T0011761,20260529,C0127,COR005,CH007,PR005,10962.94,67,N,,N,Transfer
T0011762,20260117,C0172,COR003,CH005,PR007,19254.05,79,Y,R003,N,Transfer
T0011763,20251225,C0027,COR012,CH001,PR003,14000.0,83,N,,Y,Credit
T0011764,20250504,C0022,COR010,CH008,PR006,2182.14,76,N,,N,Credit
T0011765,20250214,C0145,COR009,CH008,PR004,383471.43,93,N,,N,Credit
T0011766,20251113,C0123,COR007,CH006,PR004,20000.0,70,N,,Y,Withdrawal
T0011767,20250923,C0177,COR010,CH006,PR008,87965.04,88,N,,N,Transfer
T0011768,20260327,C0177,COR005,CH002,PR005,614000.0,91,N,,Y,Credit
T0011769,20260102,C0004,COR004,CH008,PR003,26091.78,76,N,,N,Debit
T0011770,20260529,C0113,COR001,CH002,PR001,62116.06,69,N,,N,Transfer
T0011771,20251121,C0134,COR009,CH007,PR006,16240.97,86,N,,N,Transfer
T0011772,20251218,C0129,COR010,CH008,PR008,30841.75,83,N,,N,Transfer
T0011773,20250808,C0119,COR006,CH008,PR006,32464.03,95,Y,R010,N,Debit
T0011774,20250314,C0115,COR003,CH005,PR005,2346.97,74,N,,N,Transfer
T0011775,20260508,C0025,COR010,CH004,PR005,32252.97,77,Y,R004,N,Debit
T0011776,20260507,C0034,COR002,CH007,PR001,57028.94,77,N,,N,Transfer
T0011777,20250624,C0166,COR011,CH005,PR007,14775.22,97,Y,R005,N,Transfer
T0011778,20250512,C0112,COR008,CH002,PR002,334393.4,66,N,,N,Debit
T0011779,20250306,C0071,COR001,CH008,PR008,103876.74,87,N,,N,Credit
T0011780,20250307,C0161,COR002,CH002,PR003,14171.06,65,N,,N,Transfer
T0011781,20251027,C0023,COR002,CH007,PR007,39416.91,83,N,,N,Debit
T0011782,20260325,C0148,COR011,CH003,PR003,9856.1,76,N,,N,Transfer
T0011783,20260522,C0135,COR012,CH004,PR008,70453.96,77,N,,N,Credit
T0011784,20250616,C0033,COR001,CH003,PR001,8378.47,59,N,,N,Credit
T0011785,20260410,C0163,COR009,CH005,PR005,35220.72,79,N,,N,Transfer
T0011786,20260505,C0038,COR010,CH008,PR003,113632.58,86,N,,N,Credit
T0011787,20250614,C0144,COR007,CH001,PR005,384.32,72,N,,N,Debit
T0011788,20250825,C0092,COR009,CH007,PR006,1603.0,69,N,,N,Transfer
T0011789,20250527,C0035,COR001,CH008,PR003,28272.66,69,N,,N,Transfer
T0011790,20250202,C0045,COR006,CH001,PR005,7840.64,67,N,,N,Transfer
T0011791,20250831,C0102,COR003,CH003,PR004,9004.29,79,N,,N,Credit
T0011792,20250626,C0081,COR002,CH008,PR008,364350.68,99,N,,N,Debit
T0011793,20250516,C0040,COR004,CH005,PR003,9442.7,84,N,,N,Transfer
T0011794,20260128,C0023,COR008,CH006,PR007,18143.44,78,Y,R009,N,Debit
T0011795,20250323,C0024,COR010,CH004,PR005,2145.86,55,N,,N,Transfer
T0011796,20260308,C0004,COR002,CH008,PR001,8461.72,81,Y,R009,N,Credit
T0011797,20251217,C0139,COR007,CH001,PR005,15000.0,99,N,,Y,Credit
T0011798,20260416,C0111,COR010,CH007,PR001,4587.49,62,N,,N,Credit
T0011799,20260101,C0099,COR011,CH002,PR003,19633.22,93,N,,N,Debit
T0011800,20250207,C0117,COR008,CH003,PR005,29291.47,68,N,,N,Debit
T0011801,20250331,C0179,COR004,CH006,PR004,19024.37,89,N,,N,Debit
T0011802,20251123,C0105,COR009,CH002,PR006,37000.0,66,N,,Y,Debit
T0011803,20250804,C0033,COR006,CH002,PR003,11854.44,87,N,,N,Withdrawal
T0011804,20260206,C0167,COR008,CH001,PR005,15000.0,98,Y,R001,Y,Transfer
T0011805,20260422,C0131,COR007,CH006,PR001,29000.0,81,Y,R009,Y,Credit
T0011806,20250608,C0126,COR012,CH007,PR007,2204.25,55,N,,N,Debit
T0011807,20250907,C0103,COR011,CH006,PR001,14969.41,91,N,,N,Withdrawal
T0011808,20250926,C0071,COR007,CH007,PR008,19294.21,70,N,,N,Transfer
T0011809,20260319,C0020,COR010,CH003,PR001,53474.73,60,N,,N,Transfer
T0011810,20250730,C0049,COR006,CH004,PR006,3382.42,91,N,,N,Transfer
T0011811,20251012,C0106,COR007,CH006,PR003,31129.68,75,N,,N,Transfer
T0011812,20251231,C0050,COR003,CH003,PR006,20524.48,84,N,,N,Withdrawal
T0011813,20251002,C0135,COR010,CH006,PR001,332321.17,99,N,,N,Transfer
T0011814,20251109,C0069,COR011,CH006,PR008,135752.27,92,N,,N,Debit
T0011815,20260512,C0014,COR005,CH008,PR002,177881.12,91,Y,R009,N,Transfer
T0011816,20260124,C0066,COR004,CH007,PR003,3402.2,58,N,,N,Debit
T0011817,20260311,C0130,COR012,CH004,PR006,45944.76,83,N,,N,Transfer
T0011818,20250106,C0062,COR001,CH003,PR003,3709.22,63,Y,R002,N,Transfer
T0011819,20251106,C0149,COR008,CH004,PR002,5652.45,75,N,,N,Credit
T0011820,20251216,C0011,COR009,CH001,PR005,15361.26,67,N,,N,Transfer
T0011821,20260505,C0019,COR007,CH006,PR003,14789.91,92,N,,N,Debit
T0011822,20250323,C0102,COR007,CH004,PR006,5202.16,93,N,,N,Transfer
T0011823,20260528,C0067,COR011,CH007,PR006,4038.85,82,N,,N,Debit
T0011824,20250402,C0157,COR012,CH008,PR002,30000.0,92,N,,Y,Transfer
T0011825,20251014,C0004,COR010,CH008,PR008,89647.93,92,N,,N,Credit
T0011826,20260119,C0039,COR005,CH003,PR007,2462.37,43,N,,N,Transfer
T0011827,20251122,C0001,COR010,CH001,PR003,567.94,76,N,,N,Credit
T0011828,20260113,C0171,COR001,CH004,PR003,4203.72,54,N,,N,Transfer
T0011829,20251025,C0121,COR001,CH008,PR003,27000.0,99,N,,Y,Withdrawal
T0011830,20260509,C0121,COR009,CH008,PR006,40085.69,73,N,,N,Credit
T0011831,20260205,C0178,COR008,CH004,PR003,7123.33,76,N,,N,Transfer
T0011832,20251003,C0066,COR009,CH008,PR005,21000.0,82,Y,R008,Y,Transfer
T0011833,20260305,C0032,COR001,CH003,PR008,51155.75,87,N,,N,Debit
T0011834,20260304,C0141,COR010,CH002,PR008,3568.0,83,N,,N,Transfer
T0011835,20250517,C0068,COR009,CH003,PR005,4375.3,72,N,,N,Debit
T0011836,20251126,C0024,COR010,CH004,PR003,14397.59,99,N,,N,Credit
T0011837,20260221,C0075,COR003,CH007,PR004,6640.37,81,N,,N,Transfer
T0011838,20250515,C0119,COR005,CH007,PR004,30780.03,70,N,,N,Credit
T0011839,20250804,C0038,COR010,CH002,PR002,52085.78,78,Y,R005,N,Transfer
T0011840,20260526,C0077,COR004,CH007,PR003,28602.5,67,N,,N,Credit
T0011841,20250502,C0118,COR004,CH005,PR006,89000.0,91,Y,R002,Y,Debit
T0011842,20250301,C0083,COR007,CH008,PR007,20473.19,99,Y,R001,N,Debit
T0011843,20260413,C0145,COR011,CH008,PR007,242986.33,99,Y,R001,N,Credit
T0011844,20260128,C0078,COR011,CH003,PR004,6423.68,73,Y,R007,N,Debit
T0011845,20251209,C0091,COR002,CH003,PR003,7786.99,76,N,,N,Debit
T0011846,20250325,C0076,COR008,CH003,PR008,3500.92,65,N,,N,Credit
T0011847,20250915,C0107,COR012,CH006,PR007,63121.55,65,Y,R004,N,Debit
T0011848,20250202,C0098,COR009,CH008,PR007,11000.0,91,N,,Y,Debit
T0011849,20250203,C0013,COR007,CH005,PR002,19000.0,90,N,,Y,Debit
T0011850,20260328,C0011,COR004,CH003,PR006,5241.39,67,N,,N,Transfer
T0011851,20250727,C0020,COR005,CH005,PR008,288000.0,88,N,,Y,Debit
T0011852,20251011,C0015,COR008,CH005,PR006,8014.67,74,N,,N,Transfer
T0011853,20260129,C0019,COR011,CH002,PR006,41681.24,84,N,,N,Withdrawal
T0011854,20250529,C0112,COR001,CH006,PR006,617211.78,77,N,,N,Credit
T0011855,20260503,C0056,COR006,CH008,PR006,26660.56,60,N,,N,Transfer
T0011856,20260315,C0163,COR001,CH006,PR004,112550.14,59,N,,N,Debit
T0011857,20251104,C0078,COR009,CH004,PR004,89655.71,84,N,,N,Withdrawal
T0011858,20250409,C0135,COR006,CH008,PR002,44598.74,70,N,,N,Withdrawal
T0011859,20260129,C0110,COR002,CH001,PR006,45000.0,87,N,,Y,Transfer
T0011860,20250403,C0156,COR008,CH005,PR005,348138.74,84,N,,N,Credit
T0011861,20260121,C0165,COR008,CH004,PR003,56367.76,90,N,,N,Transfer
T0011862,20251221,C0146,COR006,CH002,PR008,66000.0,99,N,,Y,Transfer
T0011863,20250211,C0012,COR002,CH003,PR002,2834.09,62,N,,N,Debit
T0011864,20251212,C0024,COR002,CH002,PR001,39508.25,78,N,,N,Credit
T0011865,20260327,C0176,COR006,CH004,PR003,27000.0,68,N,,Y,Transfer
T0011866,20260321,C0073,COR006,CH002,PR002,8048.78,69,N,,N,Debit
T0011867,20251030,C0039,COR008,CH001,PR004,602.26,49,N,,N,Transfer
T0011868,20251121,C0113,COR001,CH005,PR007,19000.0,68,N,,Y,Withdrawal
T0011869,20260212,C0032,COR005,CH004,PR007,136000.0,98,N,,Y,Credit
T0011870,20250629,C0061,COR008,CH006,PR005,116569.35,89,N,,N,Transfer
T0011871,20250308,C0169,COR001,CH006,PR001,216116.81,91,N,,N,Credit
T0011872,20260528,C0101,COR005,CH008,PR003,42489.89,97,N,,N,Withdrawal
T0011873,20260110,C0139,COR008,CH008,PR008,279000.0,99,N,,Y,Transfer
T0011874,20260203,C0057,COR005,CH005,PR006,6869.39,73,N,,N,Debit
T0011875,20260407,C0130,COR012,CH008,PR006,12513.73,79,Y,R008,N,Debit
T0011876,20251026,C0003,COR002,CH008,PR008,289000.0,99,N,,Y,Withdrawal
T0011877,20260201,C0142,COR005,CH006,PR004,597786.38,68,Y,R007,N,Transfer
T0011878,20250301,C0060,COR012,CH001,PR007,18515.95,65,N,,N,Credit
T0011879,20250922,C0090,COR010,CH004,PR007,18712.99,81,N,,N,Transfer
T0011880,20260111,C0136,COR008,CH006,PR002,217665.0,70,N,,N,Credit
T0011881,20260407,C0029,COR008,CH004,PR006,17243.9,74,N,,N,Transfer
T0011882,20251130,C0033,COR009,CH007,PR004,4515.04,72,N,,N,Transfer
T0011883,20260331,C0101,COR011,CH003,PR005,45710.61,85,N,,N,Debit
T0011884,20250611,C0155,COR005,CH004,PR003,6181.46,58,N,,N,Debit
T0011885,20260424,C0168,COR003,CH003,PR008,27063.76,64,N,,N,Transfer
T0011886,20251223,C0163,COR006,CH007,PR007,9012.75,60,N,,N,Debit
T0011887,20250515,C0034,COR006,CH007,PR007,33322.78,83,N,,N,Credit
T0011888,20250424,C0005,COR006,CH001,PR007,15212.97,74,N,,N,Transfer
T0011889,20250519,C0122,COR002,CH003,PR005,33000.0,86,N,,Y,Transfer
T0011890,20250126,C0050,COR002,CH001,PR008,16000.0,78,Y,R002,Y,Credit
T0011891,20250807,C0090,COR011,CH006,PR004,34000.0,76,Y,R009,Y,Debit
T0011892,20250318,C0150,COR008,CH001,PR003,28893.3,71,N,,N,Credit
T0011893,20251212,C0102,COR008,CH006,PR003,19545.11,94,N,,N,Debit
T0011894,20251009,C0070,COR005,CH008,PR002,70080.44,67,N,,N,Debit
T0011895,20250630,C0112,COR008,CH006,PR005,67500.85,76,Y,R007,N,Transfer
T0011896,20250525,C0005,COR002,CH001,PR003,26021.66,77,N,,N,Debit
T0011897,20260302,C0037,COR009,CH002,PR004,2190.74,58,N,,N,Transfer
T0011898,20260317,C0152,COR005,CH005,PR002,4194.7,62,N,,N,Credit
T0011899,20250321,C0155,COR008,CH006,PR007,45979.98,72,N,,N,Transfer
T0011900,20260403,C0118,COR010,CH007,PR007,44935.87,95,Y,R005,N,Transfer
T0011901,20260306,C0061,COR012,CH004,PR006,34213.51,65,N,,N,Transfer
T0011902,20250906,C0110,COR001,CH001,PR004,10285.11,66,N,,N,Credit
T0011903,20260128,C0155,COR004,CH008,PR008,155855.21,81,N,,N,Credit
T0011904,20260521,C0037,COR004,CH005,PR002,26605.61,69,N,,N,Debit
T0011905,20251106,C0118,COR001,CH004,PR004,250729.54,88,N,,N,Transfer
T0011906,20251016,C0004,COR002,CH007,PR005,7691.43,69,N,,N,Credit
T0011907,20251008,C0142,COR010,CH006,PR006,15158.92,70,N,,N,Debit
T0011908,20251222,C0105,COR004,CH007,PR006,78974.19,86,N,,N,Transfer
T0011909,20250716,C0128,COR011,CH004,PR006,6078.81,71,Y,R007,N,Transfer
T0011910,20250123,C0062,COR008,CH002,PR008,77000.0,86,N,,Y,Withdrawal
T0011911,20250622,C0017,COR010,CH007,PR007,25427.39,73,N,,N,Transfer
T0011912,20250831,C0151,COR004,CH006,PR003,266000.0,90,N,,Y,Debit
T0011913,20250415,C0120,COR005,CH004,PR008,9974.96,66,N,,N,Debit
T0011914,20260403,C0060,COR004,CH002,PR007,2814.56,84,N,,N,Transfer
T0011915,20250619,C0077,COR005,CH008,PR005,153221.68,95,N,,N,Transfer
T0011916,20251214,C0013,COR004,CH004,PR008,26291.41,89,N,,N,Transfer
T0011917,20250131,C0099,COR007,CH006,PR008,90110.66,82,N,,N,Transfer
T0011918,20251202,C0026,COR012,CH002,PR008,94199.16,86,N,,N,Credit
T0011919,20250929,C0025,COR008,CH003,PR003,3030.98,56,N,,N,Credit
T0011920,20250926,C0034,COR003,CH001,PR001,25951.42,74,N,,N,Credit
T0011921,20260316,C0176,COR001,CH002,PR001,339734.74,72,Y,R002,N,Transfer
T0011922,20260413,C0054,COR010,CH005,PR003,30139.56,77,Y,R007,N,Transfer
T0011923,20251207,C0101,COR005,CH005,PR007,10383.6,85,N,,N,Withdrawal
T0011924,20260412,C0066,COR001,CH001,PR006,7917.56,41,N,,N,Debit
