FactOpexKey,DateKey,ScenarioKey,BusinessUnitKey,RegionKey,DepartmentKey,Opex,FTE
OPX0002163,20261101,S002,B004,R002,D001,863833.26,19.4
OPX0002164,20261101,S002,B004,R002,D003,1003789.85,24.3
OPX0002165,20261101,S002,B004,R002,D005,684032.29,17.1
OPX0002166,20261101,S002,B004,R001,D004,1043164.54,24.4
OPX0002167,20261101,S002,B004,R001,D002,2010999.11,46.1
OPX0002168,20261101,S002,B004,R001,D001,570767.99,12.9
OPX0002169,20261101,S002,B004,R001,D003,657212.56,14.8
OPX0002170,20261101,S002,B004,R001,D005,464477.64,11.9
OPX0002171,20261101,S002,B004,R004,D004,2010053.52,47.1
OPX0002172,20261101,S002,B004,R004,D002,3963943.27,100.8
OPX0002173,20261101,S002,B004,R004,D001,1118373.91,26.0
OPX0002174,20261101,S002,B004,R004,D003,1262769.05,30.2
OPX0002175,20261101,S002,B004,R004,D005,887339.66,21.3
OPX0002176,20261101,S002,B004,R003,D004,1280323.81,31.4
OPX0002177,20261101,S002,B004,R003,D002,2512267.87,61.8
OPX0002178,20261101,S002,B004,R003,D001,723903.02,17.1
OPX0002179,20261101,S002,B004,R003,D003,804396.39,20.0
OPX0002180,20261101,S002,B004,R003,D005,577024.83,13.4
OPX0002181,20261101,S002,B001,R002,D004,989810.59,25.2
OPX0002182,20261101,S002,B001,R002,D002,1878797.47,44.0
OPX0002183,20261101,S002,B001,R002,D001,556383.3,14.1
OPX0002184,20261101,S002,B001,R002,D003,634823.66,14.8
OPX0002185,20261101,S002,B001,R002,D005,447067.54,10.9
OPX0002186,20261101,S002,B001,R001,D004,647661.68,16.6
OPX0002187,20261101,S002,B001,R001,D002,1296885.33,32.2
OPX0002188,20261101,S002,B001,R001,D001,368390.63,9.0
OPX0002189,20261101,S002,B001,R001,D003,408479.37,10.0
OPX0002190,20261101,S002,B001,R001,D005,293490.39,6.8
OPX0002191,20261101,S002,B001,R004,D004,1307575.64,31.0
OPX0002192,20261101,S002,B001,R004,D002,2421011.64,60.4
OPX0002193,20261101,S002,B001,R004,D001,732252.47,18.6
OPX0002194,20261101,S002,B001,R004,D003,808292.59,20.5
OPX0002195,20261101,S002,B001,R004,D005,584212.08,14.5
OPX0002196,20261101,S002,B001,R003,D004,832606.36,20.1
OPX0002197,20261101,S002,B001,R003,D002,1535081.72,36.1
OPX0002198,20261101,S002,B001,R003,D001,461001.27,10.9
OPX0002199,20261101,S002,B001,R003,D003,534815.59,13.2
OPX0002200,20261101,S002,B001,R003,D005,385440.18,9.5
OPX0002201,20261101,S002,B002,R002,D004,471571.55,11.4
OPX0002202,20261101,S002,B002,R002,D002,897833.92,22.1
OPX0002203,20261101,S002,B002,R002,D001,258437.03,6.2
OPX0002204,20261101,S002,B002,R002,D003,314917.71,8.0
OPX0002205,20261101,S002,B002,R002,D005,214456.41,5.3
OPX0002206,20261101,S002,B002,R001,D004,335228.71,8.0
OPX0002207,20261101,S002,B002,R001,D002,614097.33,14.9
OPX0002208,20261101,S002,B002,R001,D001,179333.2,4.1
OPX0002209,20261101,S002,B002,R001,D003,201632.89,4.6
OPX0002210,20261101,S002,B002,R001,D005,145157.39,3.4
OPX0002211,20261101,S002,B002,R004,D004,607738.49,14.6
OPX0002212,20261101,S002,B002,R004,D002,1160387.17,29.0
OPX0002213,20261101,S002,B002,R004,D001,352600.68,9.0
OPX0002214,20261101,S002,B002,R004,D003,387688.8,8.8
OPX0002215,20261101,S002,B002,R004,D005,284442.04,7.0
OPX0002216,20261101,S002,B002,R003,D004,408518.44,9.5
OPX0002217,20261101,S002,B002,R003,D002,797005.07,18.0
OPX0002218,20261101,S002,B002,R003,D001,220935.6,5.5
OPX0002219,20261101,S002,B002,R003,D003,253768.3,6.5
OPX0002220,20261101,S002,B002,R003,D005,177480.87,4.3
OPX0002221,20261101,S002,B003,R002,D004,1072740.02,26.3
OPX0002222,20261101,S002,B003,R002,D002,1918684.97,44.9
OPX0002223,20261101,S002,B003,R002,D001,581573.34,13.6
OPX0002224,20261101,S002,B003,R002,D003,653200.34,16.5
OPX0002225,20261101,S002,B003,R002,D005,478675.88,11.8
OPX0002226,20261101,S002,B003,R001,D004,715103.68,18.2
OPX0002227,20261101,S002,B003,R001,D002,1355561.43,31.0
OPX0002228,20261101,S002,B003,R001,D001,386601.58,9.3
OPX0002229,20261101,S002,B003,R001,D003,445654.63,11.2
OPX0002230,20261101,S002,B003,R001,D005,315200.02,8.1
OPX0002231,20261101,S002,B003,R004,D004,1333875.04,32.7
OPX0002232,20261101,S002,B003,R004,D002,2642785.73,59.5
OPX0002233,20261101,S002,B003,R004,D001,759671.27,17.7
OPX0002234,20261101,S002,B003,R004,D003,906111.98,21.7
OPX0002235,20261101,S002,B003,R004,D005,629925.58,15.8
OPX0002236,20261101,S002,B003,R003,D004,860052.53,20.1
OPX0002237,20261101,S002,B003,R003,D002,1705303.17,43.6
OPX0002238,20261101,S002,B003,R003,D001,494900.31,11.9
OPX0002239,20261101,S002,B003,R003,D003,563266.19,14.4
OPX0002240,20261101,S002,B003,R003,D005,391442.82,9.8
OPX0002241,20261201,S002,B004,R002,D004,1595690.97,39.2
OPX0002242,20261201,S002,B004,R002,D002,3079821.65,77.2
OPX0002243,20261201,S002,B004,R002,D001,875367.82,21.6
OPX0002244,20261201,S002,B004,R002,D003,1052835.54,23.7
OPX0002245,20261201,S002,B004,R002,D005,707956.79,16.4
OPX0002246,20261201,S002,B004,R001,D004,1053118.57,26.8
OPX0002247,20261201,S002,B004,R001,D002,2146134.04,50.3
OPX0002248,20261201,S002,B004,R001,D001,607435.19,14.5
OPX0002249,20261201,S002,B004,R001,D003,710234.43,16.5
OPX0002250,20261201,S002,B004,R001,D005,507847.46,13.0
OPX0002251,20261201,S002,B004,R004,D004,2094460.98,49.8
OPX0002252,20261201,S002,B004,R004,D002,4033352.01,103.0
OPX0002253,20261201,S002,B004,R004,D001,1146959.41,27.7
OPX0002254,20261201,S002,B004,R004,D003,1328805.91,29.9
OPX0002255,20261201,S002,B004,R004,D005,953400.04,22.4
OPX0002256,20261201,S002,B004,R003,D004,1339293.47,30.3
OPX0002257,20261201,S002,B004,R003,D002,2498393.73,57.3
OPX0002258,20261201,S002,B004,R003,D001,733218.71,17.0
OPX0002259,20261201,S002,B004,R003,D003,863736.56,21.9
OPX0002260,20261201,S002,B004,R003,D005,620645.81,15.7
OPX0002261,20261201,S002,B001,R002,D004,1002762.82,24.5
OPX0002262,20261201,S002,B001,R002,D002,1942021.66,47.1
OPX0002263,20261201,S002,B001,R002,D001,571520.89,12.9
OPX0002264,20261201,S002,B001,R002,D003,667975.86,15.6
OPX0002265,20261201,S002,B001,R002,D005,477976.66,10.8
OPX0002266,20261201,S002,B001,R001,D004,706377.21,16.2
OPX0002267,20261201,S002,B001,R001,D002,1302609.54,31.2
OPX0002268,20261201,S002,B001,R001,D001,362631.76,9.1
OPX0002269,20261201,S002,B001,R001,D003,440329.22,11.3
OPX0002270,20261201,S002,B001,R001,D005,313980.76,7.1
OPX0002271,20261201,S002,B001,R004,D004,1356149.85,30.6
OPX0002272,20261201,S002,B001,R004,D002,2534134.25,60.3
OPX0002273,20261201,S002,B001,R004,D001,751484.27,17.1
OPX0002274,20261201,S002,B001,R004,D003,824157.31,18.7
OPX0002275,20261201,S002,B001,R004,D005,612593.73,14.5
OPX0002276,20261201,S002,B001,R003,D004,854277.2,20.9
OPX0002277,20261201,S002,B001,R003,D002,1670780.11,38.7
OPX0002278,20261201,S002,B001,R003,D001,464900.04,10.5
OPX0002279,20261201,S002,B001,R003,D003,535337.75,12.0
OPX0002280,20261201,S002,B001,R003,D005,381029.03,9.7
OPX0002281,20261201,S002,B002,R002,D004,511416.78,13.0
OPX0002282,20261201,S002,B002,R002,D002,943639.64,21.3
OPX0002283,20261201,S002,B002,R002,D001,281000.14,7.1
OPX0002284,20261201,S002,B002,R002,D003,316491.06,8.1
OPX0002285,20261201,S002,B002,R002,D005,228101.47,5.4
OPX0002286,20261201,S002,B002,R001,D004,343625.04,8.5
OPX0002287,20261201,S002,B002,R001,D002,652903.27,16.4
OPX0002288,20261201,S002,B002,R001,D001,186541.18,4.6
OPX0002289,20261201,S002,B002,R001,D003,221512.42,5.4
OPX0002290,20261201,S002,B002,R001,D005,159131.55,3.7
OPX0002291,20261201,S002,B002,R004,D004,638846.6,14.7
OPX0002292,20261201,S002,B002,R004,D002,1268872.1,28.8
OPX0002293,20261201,S002,B002,R004,D001,358450.31,9.1
OPX0002294,20261201,S002,B002,R004,D003,422754.04,10.0
OPX0002295,20261201,S002,B002,R004,D005,307770.11,7.6
OPX0002296,20261201,S002,B002,R003,D004,415449.92,9.4
OPX0002297,20261201,S002,B002,R003,D002,803951.97,19.8
OPX0002298,20261201,S002,B002,R003,D001,231796.74,5.2
OPX0002299,20261201,S002,B002,R003,D003,262510.7,6.2
OPX0002300,20261201,S002,B002,R003,D005,195827.83,4.6
OPX0002301,20261201,S002,B003,R002,D004,1066251.74,26.1
OPX0002302,20261201,S002,B003,R002,D002,1988378.64,47.9
OPX0002303,20261201,S002,B003,R002,D001,574240.38,14.2
OPX0002304,20261201,S002,B003,R002,D003,675232.66,15.9
OPX0002305,20261201,S002,B003,R002,D005,474061.66,12.1
OPX0002306,20261201,S002,B003,R001,D004,752143.39,17.0
OPX0002307,20261201,S002,B003,R001,D002,1388182.75,34.5
OPX0002308,20261201,S002,B003,R001,D001,391197.74,9.6
OPX0002309,20261201,S002,B003,R001,D003,464524.2,10.9
OPX0002310,20261201,S002,B003,R001,D005,324711.8,7.3
OPX0002311,20261201,S002,B003,R004,D004,1425244.56,35.1
OPX0002312,20261201,S002,B003,R004,D002,2736522.69,67.5
OPX0002313,20261201,S002,B003,R004,D001,787902.28,19.1
OPX0002314,20261201,S002,B003,R004,D003,888618.9,20.2
OPX0002315,20261201,S002,B003,R004,D005,622424.35,14.2
OPX0002316,20261201,S002,B003,R003,D004,929138.53,23.8
OPX0002317,20261201,S002,B003,R003,D002,1700023.27,43.4
OPX0002318,20261201,S002,B003,R003,D001,503940.62,11.6
OPX0002319,20261201,S002,B003,R003,D003,570509.14,13.3
OPX0002320,20261201,S002,B003,R003,D005,419069.2,9.7
OPX0002321,20260101,S003,B004,R002,D004,1105118.8,27.4
OPX0002322,20260101,S003,B004,R002,D002,2121260.74,52.8
OPX0002323,20260101,S003,B004,R002,D001,613744.97,13.8
OPX0002324,20260101,S003,B004,R002,D003,746035.41,17.2
OPX0002325,20260101,S003,B004,R002,D005,521041.59,12.5
OPX0002326,20260101,S003,B004,R001,D004,778009.07,18.5
OPX0002327,20260101,S003,B004,R001,D002,1487783.38,38.1
OPX0002328,20260101,S003,B004,R001,D001,419821.62,9.7
OPX0002329,20260101,S003,B004,R001,D003,491913.69,11.2
OPX0002330,20260101,S003,B004,R001,D005,344657.2,8.8
OPX0002331,20260101,S003,B004,R004,D004,1453822.42,32.9
OPX0002332,20260101,S003,B004,R004,D002,2746431.85,69.1
OPX0002333,20260101,S003,B004,R004,D001,773036.4,17.9
OPX0002334,20260101,S003,B004,R004,D003,919663.69,23.6
OPX0002335,20260101,S003,B004,R004,D005,664280.68,16.9
OPX0002336,20260101,S003,B004,R003,D004,941291.4,23.4
OPX0002337,20260101,S003,B004,R003,D002,1834303.37,44.0
OPX0002338,20260101,S003,B004,R003,D001,503783.27,11.3
OPX0002339,20260101,S003,B004,R003,D003,616195.21,14.9
OPX0002340,20260101,S003,B004,R003,D005,441676.17,9.9
OPX0002341,20260101,S003,B001,R002,D004,730469.76,16.6
OPX0002342,20260101,S003,B001,R002,D002,1339309.71,33.0
OPX0002343,20260101,S003,B001,R002,D001,386002.56,8.9
OPX0002344,20260101,S003,B001,R002,D003,464104.25,10.4
OPX0002345,20260101,S003,B001,R002,D005,336680.21,7.6
OPX0002346,20260101,S003,B001,R001,D004,484747.47,11.1
OPX0002347,20260101,S003,B001,R001,D002,939918.93,22.4
OPX0002348,20260101,S003,B001,R001,D001,267063.15,6.0
OPX0002349,20260101,S003,B001,R001,D003,308335.07,7.4
OPX0002350,20260101,S003,B001,R001,D005,218395.55,5.5
OPX0002351,20260101,S003,B001,R004,D004,945971.24,22.2
OPX0002352,20260101,S003,B001,R004,D002,1803209.66,42.6
OPX0002353,20260101,S003,B001,R004,D001,492055.15,12.1
OPX0002354,20260101,S003,B001,R004,D003,607537.74,14.9
OPX0002355,20260101,S003,B001,R004,D005,409726.16,9.3
OPX0002356,20260101,S003,B001,R003,D004,594403.85,14.4
OPX0002357,20260101,S003,B001,R003,D002,1116501.43,26.2
OPX0002358,20260101,S003,B001,R003,D001,324377.47,8.1
OPX0002359,20260101,S003,B001,R003,D003,380792.06,8.5
OPX0002360,20260101,S003,B001,R003,D005,282381.87,6.4
OPX0002361,20260101,S003,B002,R002,D004,352834.43,8.6
OPX0002362,20260101,S003,B002,R002,D002,694433.9,15.8
OPX0002363,20260101,S003,B002,R002,D001,190067.28,4.6
OPX0002364,20260101,S003,B002,R002,D003,226811.54,5.7
OPX0002365,20260101,S003,B002,R002,D005,156898.65,4.0
OPX0002366,20260101,S003,B002,R001,D004,230775.87,5.3
OPX0002367,20260101,S003,B002,R001,D002,466171.82,11.2
OPX0002368,20260101,S003,B002,R001,D001,129528.03,3.2
OPX0002369,20260101,S003,B002,R001,D003,151951.33,3.7
OPX0002370,20260101,S003,B002,R001,D005,106466.66,2.5
OPX0002371,20260101,S003,B002,R004,D004,454889.15,10.6
OPX0002372,20260101,S003,B002,R004,D002,890943.51,22.5
OPX0002373,20260101,S003,B002,R004,D001,250453.96,6.0
OPX0002374,20260101,S003,B002,R004,D003,299187.48,7.3
OPX0002375,20260101,S003,B002,R004,D005,203563.18,4.8
OPX0002376,20260101,S003,B002,R003,D004,287751.75,7.1
OPX0002377,20260101,S003,B002,R003,D002,568280.28,14.4
OPX0002378,20260101,S003,B002,R003,D001,165571.26,4.2
OPX0002379,20260101,S003,B002,R003,D003,185195.67,4.3
OPX0002380,20260101,S003,B002,R003,D005,139093.78,3.3
OPX0002381,20260101,S003,B003,R002,D004,758839.8,17.3
OPX0002382,20260101,S003,B003,R002,D002,1481882.19,35.1
OPX0002383,20260101,S003,B003,R002,D001,402666.56,10.2
OPX0002384,20260101,S003,B003,R002,D003,490303.52,12.5
OPX0002385,20260101,S003,B003,R002,D005,334359.59,8.1
OPX0002386,20260101,S003,B003,R001,D004,515337.78,11.6
OPX0002387,20260101,S003,B003,R001,D002,1008152.79,25.4
OPX0002388,20260101,S003,B003,R001,D001,281597.82,6.4
OPX0002389,20260101,S003,B003,R001,D003,315911.28,7.1
OPX0002390,20260101,S003,B003,R001,D005,241190.77,5.9
OPX0002391,20260101,S003,B003,R004,D004,944480.87,21.8
OPX0002392,20260101,S003,B003,R004,D002,1841666.45,41.9
OPX0002393,20260101,S003,B003,R004,D001,543778.87,13.3
OPX0002394,20260101,S003,B003,R004,D003,638725.24,14.9
OPX0002395,20260101,S003,B003,R004,D005,449269.35,11.1
OPX0002396,20260101,S003,B003,R003,D004,654275.26,14.7
OPX0002397,20260101,S003,B003,R003,D002,1201649.81,28.5
OPX0002398,20260101,S003,B003,R003,D001,339638.79,8.1
OPX0002399,20260101,S003,B003,R003,D003,398401.0,9.0
OPX0002400,20260101,S003,B003,R003,D005,282564.95,6.4
OPX0002401,20260201,S003,B004,R002,D004,1033162.91,24.8
OPX0002402,20260201,S003,B004,R002,D002,1983141.28,49.2
OPX0002403,20260201,S003,B004,R002,D001,586027.09,13.7
OPX0002404,20260201,S003,B004,R002,D003,686553.88,16.0
OPX0002405,20260201,S003,B004,R002,D005,473433.98,11.5
OPX0002406,20260201,S003,B004,R001,D004,699366.7,17.1
OPX0002407,20260201,S003,B004,R001,D002,1380858.05,33.1
OPX0002408,20260201,S003,B004,R001,D001,382932.45,9.0
OPX0002409,20260201,S003,B004,R001,D003,451534.49,10.7
OPX0002410,20260201,S003,B004,R001,D005,314104.12,7.8
OPX0002411,20260201,S003,B004,R004,D004,1421173.63,34.4
OPX0002412,20260201,S003,B004,R004,D002,2726704.53,69.7
OPX0002413,20260201,S003,B004,R004,D001,742003.77,16.9
OPX0002414,20260201,S003,B004,R004,D003,885894.88,20.9
OPX0002415,20260201,S003,B004,R004,D005,630884.72,14.6
OPX0002416,20260201,S003,B004,R003,D004,867265.32,21.9
OPX0002417,20260201,S003,B004,R003,D002,1693992.74,39.2
OPX0002418,20260201,S003,B004,R003,D001,474629.06,12.0
OPX0002419,20260201,S003,B004,R003,D003,549715.95,13.5
OPX0002420,20260201,S003,B004,R003,D005,397125.54,9.0
OPX0002421,20260201,S003,B001,R002,D004,649322.15,14.7
OPX0002422,20260201,S003,B001,R002,D002,1266359.63,30.5
OPX0002423,20260201,S003,B001,R002,D001,356169.33,8.3
OPX0002424,20260201,S003,B001,R002,D003,417845.64,10.6
OPX0002425,20260201,S003,B001,R002,D005,304699.7,7.0
OPX0002426,20260201,S003,B001,R001,D004,437267.13,10.3
OPX0002427,20260201,S003,B001,R001,D002,853294.55,19.2
OPX0002428,20260201,S003,B001,R001,D001,243525.32,5.5
OPX0002429,20260201,S003,B001,R001,D003,281251.38,6.7
OPX0002430,20260201,S003,B001,R001,D005,201771.4,4.6
OPX0002431,20260201,S003,B001,R004,D004,829945.39,20.2
OPX0002432,20260201,S003,B001,R004,D002,1589519.21,37.2
OPX0002433,20260201,S003,B001,R004,D001,458803.64,11.6
OPX0002434,20260201,S003,B001,R004,D003,526581.16,13.3
OPX0002435,20260201,S003,B001,R004,D005,389742.31,9.7
OPX0002436,20260201,S003,B001,R003,D004,560025.85,13.2
OPX0002437,20260201,S003,B001,R003,D002,1036001.22,23.5
OPX0002438,20260201,S003,B001,R003,D001,297674.26,6.7
OPX0002439,20260201,S003,B001,R003,D003,357905.49,8.0
OPX0002440,20260201,S003,B001,R003,D005,247750.16,6.1
OPX0002441,20260201,S003,B002,R002,D004,332836.81,8.5
OPX0002442,20260201,S003,B002,R002,D002,647828.4,14.8
OPX0002443,20260201,S003,B002,R002,D001,176158.14,4.3
OPX0002444,20260201,S003,B002,R002,D003,203771.69,4.6
OPX0002445,20260201,S003,B002,R002,D005,150624.3,3.5
OPX0002446,20260201,S003,B002,R001,D004,215428.97,5.0
OPX0002447,20260201,S003,B002,R001,D002,413070.51,10.6
OPX0002448,20260201,S003,B002,R001,D001,120572.93,3.0
OPX0002449,20260201,S003,B002,R001,D003,139968.11,3.2
OPX0002450,20260201,S003,B002,R001,D005,103582.17,2.4
OPX0002451,20260201,S003,B002,R004,D004,414348.68,10.2
OPX0002452,20260201,S003,B002,R004,D002,824731.97,20.3
OPX0002453,20260201,S003,B002,R004,D001,232435.18,5.6
OPX0002454,20260201,S003,B002,R004,D003,268812.46,6.9
OPX0002455,20260201,S003,B002,R004,D005,185891.55,4.5
OPX0002456,20260201,S003,B002,R003,D004,265927.04,6.1
OPX0002457,20260201,S003,B002,R003,D002,524875.34,13.0
OPX0002458,20260201,S003,B002,R003,D001,148625.3,3.7
OPX0002459,20260201,S003,B002,R003,D003,167993.12,3.8
OPX0002460,20260201,S003,B002,R003,D005,119841.36,2.9
OPX0002461,20260201,S003,B003,R002,D004,711018.78,16.4
OPX0002462,20260201,S003,B003,R002,D002,1290727.75,32.4
OPX0002463,20260201,S003,B003,R002,D001,384172.48,9.9
OPX0002464,20260201,S003,B003,R002,D003,460215.91,10.9
OPX0002465,20260201,S003,B003,R002,D005,320367.45,7.2
OPX0002466,20260201,S003,B003,R001,D004,486133.8,11.3
OPX0002467,20260201,S003,B003,R001,D002,912601.82,21.6
OPX0002468,20260201,S003,B003,R001,D001,258197.72,6.3
OPX0002469,20260201,S003,B003,R001,D003,303759.29,7.7
OPX0002470,20260201,S003,B003,R001,D005,213038.04,4.9
OPX0002471,20260201,S003,B003,R004,D004,896667.57,22.2
OPX0002472,20260201,S003,B003,R004,D002,1737552.23,42.9
OPX0002473,20260201,S003,B003,R004,D001,511133.98,12.0
OPX0002474,20260201,S003,B003,R004,D003,583535.87,14.6
OPX0002475,20260201,S003,B003,R004,D005,414294.33,10.0
OPX0002476,20260201,S003,B003,R003,D004,610365.77,14.1
OPX0002477,20260201,S003,B003,R003,D002,1152042.89,29.3
OPX0002478,20260201,S003,B003,R003,D001,333291.13,8.3
OPX0002479,20260201,S003,B003,R003,D003,380640.36,9.2
OPX0002480,20260201,S003,B003,R003,D005,265115.8,6.1
OPX0002481,20260301,S003,B004,R002,D004,1247987.27,31.0
OPX0002482,20260301,S003,B004,R002,D002,2310247.21,52.7
OPX0002483,20260301,S003,B004,R002,D001,664879.55,15.5
OPX0002484,20260301,S003,B004,R002,D003,773514.82,17.8
OPX0002485,20260301,S003,B004,R002,D005,560244.81,13.4
OPX0002486,20260301,S003,B004,R001,D004,844028.72,20.7
OPX0002487,20260301,S003,B004,R001,D002,1674271.78,37.8
OPX0002488,20260301,S003,B004,R001,D001,472805.72,11.1
OPX0002489,20260301,S003,B004,R001,D003,546357.86,12.4
OPX0002490,20260301,S003,B004,R001,D005,385057.56,9.3
OPX0002491,20260301,S003,B004,R004,D004,1642886.55,41.4
OPX0002492,20260301,S003,B004,R004,D002,3164673.9,79.3
OPX0002493,20260301,S003,B004,R004,D001,895846.35,22.5
OPX0002494,20260301,S003,B004,R004,D003,1062762.56,24.8
OPX0002495,20260301,S003,B004,R004,D005,725567.71,16.4
OPX0002496,20260301,S003,B004,R003,D004,1048391.94,25.7
OPX0002497,20260301,S003,B004,R003,D002,2080189.91,48.1
OPX0002498,20260301,S003,B004,R003,D001,574843.24,13.3
OPX0002499,20260301,S003,B004,R003,D003,671889.82,16.5
OPX0002500,20260301,S003,B004,R003,D005,487479.61,11.9
OPX0002501,20260301,S003,B001,R002,D004,825225.92,20.0
OPX0002502,20260301,S003,B001,R002,D002,1549595.13,35.9
OPX0002503,20260301,S003,B001,R002,D001,435924.66,10.6
OPX0002504,20260301,S003,B001,R002,D003,498035.51,12.3
OPX0002505,20260301,S003,B001,R002,D005,352463.12,8.1
OPX0002506,20260301,S003,B001,R001,D004,530809.49,13.4
OPX0002507,20260301,S003,B001,R001,D002,1006730.52,24.5
OPX0002508,20260301,S003,B001,R001,D001,282920.45,7.2
OPX0002509,20260301,S003,B001,R001,D003,336224.59,7.9
OPX0002510,20260301,S003,B001,R001,D005,244940.35,5.5
OPX0002511,20260301,S003,B001,R004,D004,1051230.26,24.0
OPX0002512,20260301,S003,B001,R004,D002,1980586.37,45.4
OPX0002513,20260301,S003,B001,R004,D001,550423.81,14.1
OPX0002514,20260301,S003,B001,R004,D003,668818.6,16.2
OPX0002515,20260301,S003,B001,R004,D005,467695.88,11.3
OPX0002516,20260301,S003,B001,R003,D004,655092.87,16.3
OPX0002517,20260301,S003,B001,R003,D002,1242560.8,28.4
OPX0002518,20260301,S003,B001,R003,D001,364154.58,9.2
OPX0002519,20260301,S003,B001,R003,D003,403981.98,9.3
OPX0002520,20260301,S003,B001,R003,D005,297567.51,7.5
OPX0002521,20260301,S003,B002,R002,D004,394412.48,9.4
OPX0002522,20260301,S003,B002,R002,D002,769491.25,18.0
OPX0002523,20260301,S003,B002,R002,D001,215333.45,5.1
OPX0002524,20260301,S003,B002,R002,D003,246904.47,6.0
OPX0002525,20260301,S003,B002,R002,D005,180548.81,4.6
OPX0002526,20260301,S003,B002,R001,D004,261259.51,6.2
OPX0002527,20260301,S003,B002,R001,D002,491021.15,11.9
OPX0002528,20260301,S003,B002,R001,D001,139535.39,3.4
OPX0002529,20260301,S003,B002,R001,D003,167848.19,4.3
OPX0002530,20260301,S003,B002,R001,D005,120614.4,2.9
OPX0002531,20260301,S003,B002,R004,D004,500418.5,12.4
OPX0002532,20260301,S003,B002,R004,D002,1004994.04,24.0
OPX0002533,20260301,S003,B002,R004,D001,269186.55,6.1
OPX0002534,20260301,S003,B002,R004,D003,331295.86,8.2
OPX0002535,20260301,S003,B002,R004,D005,225284.7,5.7
OPX0002536,20260301,S003,B002,R003,D004,328103.68,8.3
OPX0002537,20260301,S003,B002,R003,D002,623154.74,15.5
OPX0002538,20260301,S003,B002,R003,D001,181221.41,4.6
OPX0002539,20260301,S003,B002,R003,D003,201840.59,5.2
OPX0002540,20260301,S003,B002,R003,D005,150464.3,3.6
OPX0002541,20260301,S003,B003,R002,D004,827419.98,18.7
OPX0002542,20260301,S003,B003,R002,D002,1618040.59,36.8
OPX0002543,20260301,S003,B003,R002,D001,445735.05,10.9
OPX0002544,20260301,S003,B003,R002,D003,536140.91,12.3
OPX0002545,20260301,S003,B003,R002,D005,393587.28,10.0
OPX0002546,20260301,S003,B003,R001,D004,567966.79,12.7
OPX0002547,20260301,S003,B003,R001,D002,1128829.46,25.4
OPX0002548,20260301,S003,B003,R001,D001,309232.46,7.4
OPX0002549,20260301,S003,B003,R001,D003,352898.04,8.7
OPX0002550,20260301,S003,B003,R001,D005,265748.14,6.6
OPX0002551,20260301,S003,B003,R004,D004,1056922.81,24.1
OPX0002552,20260301,S003,B003,R004,D002,1990811.07,46.2
OPX0002553,20260301,S003,B003,R004,D001,588765.94,13.5
OPX0002554,20260301,S003,B003,R004,D003,668806.17,15.6
OPX0002555,20260301,S003,B003,R004,D005,475006.55,10.8
OPX0002556,20260301,S003,B003,R003,D004,678210.31,16.4
OPX0002557,20260301,S003,B003,R003,D002,1329217.3,29.8
OPX0002558,20260301,S003,B003,R003,D001,387050.04,9.9
OPX0002559,20260301,S003,B003,R003,D003,438417.53,10.6
OPX0002560,20260301,S003,B003,R003,D005,311833.04,7.6
OPX0002561,20260401,S003,B004,R002,D004,1274309.56,31.4
OPX0002562,20260401,S003,B004,R002,D002,2553542.28,60.1
OPX0002563,20260401,S003,B004,R002,D001,734054.67,18.5
OPX0002564,20260401,S003,B004,R002,D003,813804.68,18.4
OPX0002565,20260401,S003,B004,R002,D005,601987.88,15.0
OPX0002566,20260401,S003,B004,R001,D004,887176.41,20.3
OPX0002567,20260401,S003,B004,R001,D002,1728329.24,39.2
OPX0002568,20260401,S003,B004,R001,D001,491008.59,12.1
OPX0002569,20260401,S003,B004,R001,D003,551959.57,13.3
OPX0002570,20260401,S003,B004,R001,D005,414140.04,9.3
OPX0002571,20260401,S003,B004,R004,D004,1730325.92,41.5
OPX0002572,20260401,S003,B004,R004,D002,3226325.24,77.4
OPX0002573,20260401,S003,B004,R004,D001,968989.01,22.1
OPX0002574,20260401,S003,B004,R004,D003,1114255.08,25.7
OPX0002575,20260401,S003,B004,R004,D005,802125.51,19.0
OPX0002576,20260401,S003,B004,R003,D004,1138768.04,26.4
OPX0002577,20260401,S003,B004,R003,D002,2046441.38,51.8
OPX0002578,20260401,S003,B004,R003,D001,622680.69,14.9
OPX0002579,20260401,S003,B004,R003,D003,690983.71,16.2
OPX0002580,20260401,S003,B004,R003,D005,511399.23,12.6
OPX0002581,20260401,S003,B001,R002,D004,827717.0,20.7
OPX0002582,20260401,S003,B001,R002,D002,1595079.99,36.0
OPX0002583,20260401,S003,B001,R002,D001,432173.63,10.9
OPX0002584,20260401,S003,B001,R002,D003,525415.9,13.3
OPX0002585,20260401,S003,B001,R002,D005,380954.44,9.1
OPX0002586,20260401,S003,B001,R001,D004,540477.42,12.6
OPX0002587,20260401,S003,B001,R001,D002,1069828.57,27.3
OPX0002588,20260401,S003,B001,R001,D001,296332.61,7.3
OPX0002589,20260401,S003,B001,R001,D003,352458.09,8.8
OPX0002590,20260401,S003,B001,R001,D005,243729.13,5.5
OPX0002591,20260401,S003,B001,R004,D004,1099426.0,26.7
OPX0002592,20260401,S003,B001,R004,D002,2096843.61,52.7
OPX0002593,20260401,S003,B001,R004,D001,577295.89,14.6
OPX0002594,20260401,S003,B001,R004,D003,689136.77,16.8
