FactFinanceKey,DateKey,ScenarioKey,BusinessUnitKey,ProductKey,RegionKey,CustomerKey,Revenue,COGS,GrossMargin,AllocatedOpex,EBITDA,Orders,CashImpact
FIN0001509,20250401,S001,B001,P001,R001,C009,279318.77,171781.04,107537.73,56422.39,51115.34,16,41767.69
FIN0001510,20250401,S001,B001,P001,R001,C010,205094.79,126133.3,78961.49,41429.15,37532.35,10,30312.54
FIN0001511,20250401,S001,B001,P001,R001,C011,194196.68,119430.96,74765.72,39227.73,35537.99,11,28577.32
FIN0001512,20250401,S001,B001,P001,R001,C012,548990.6,337629.22,211361.38,110896.1,100465.28,29,87831.74
FIN0001513,20250401,S001,B001,P001,R004,C001,946585.71,582150.21,364435.5,191210.31,173225.19,53,141869.37
FIN0001514,20250401,S001,B001,P001,R004,C002,876225.79,538878.86,337346.93,176997.61,160349.32,43,136750.97
FIN0001515,20250401,S001,B001,P001,R004,C003,805137.05,495159.28,309977.76,162637.68,147340.08,37,131406.61
FIN0001516,20250401,S001,B001,P001,R004,C004,729958.82,448924.67,281034.14,147451.68,133582.46,45,116439.39
FIN0001517,20250401,S001,B001,P001,R004,C005,659640.98,405679.2,253961.78,133247.48,120714.3,40,107345.48
FIN0001518,20250401,S001,B001,P001,R004,C006,609941.27,375113.88,234827.39,123208.14,111619.25,35,97435.85
FIN0001519,20250401,S001,B001,P001,R004,C007,620753.5,381763.4,238990.1,125392.21,113597.89,34,101366.82
FIN0001520,20250401,S001,B001,P001,R004,C008,568675.26,349735.29,218939.98,114872.4,104067.57,29,92912.23
FIN0001521,20250401,S001,B001,P001,R004,C009,522772.26,321504.94,201267.32,105600.0,95667.32,24,77664.43
FIN0001522,20250401,S001,B001,P001,R004,C010,427077.61,262652.73,164424.88,86269.68,78155.2,20,62904.39
FIN0001523,20250401,S001,B001,P001,R004,C011,384022.37,236173.76,147848.61,77572.52,70276.09,21,56757.83
FIN0001524,20250401,S001,B001,P001,R004,C012,1057911.68,650615.68,407296.0,213698.16,193597.84,56,162660.79
FIN0001525,20250401,S001,B001,P001,R003,C001,597188.08,367270.67,229917.41,120631.99,109285.42,31,92633.01
FIN0001526,20250401,S001,B001,P001,R003,C002,572982.86,352384.46,220598.4,115742.54,104855.86,32,84425.01
FIN0001527,20250401,S001,B001,P001,R003,C003,524189.85,322376.76,201813.09,105886.35,95926.74,24,86259.47
FIN0001528,20250401,S001,B001,P001,R003,C004,484975.16,298259.72,186715.44,97964.98,88750.45,22,76373.85
FIN0001529,20250401,S001,B001,P001,R003,C005,464628.05,285746.25,178881.8,93854.87,85026.93,25,75072.63
FIN0001530,20250401,S001,B001,P001,R003,C006,432744.5,266137.87,166606.63,87414.39,79192.24,21,67395.88
FIN0001531,20250401,S001,B001,P001,R003,C007,392267.63,241244.59,151023.04,79238.06,71784.98,22,59454.55
FIN0001532,20250401,S001,B001,P001,R003,C008,365542.45,224808.61,140733.84,73839.57,66894.27,19,57812.64
FIN0001533,20250401,S001,B001,P001,R003,C009,331946.71,204147.23,127799.49,67053.24,60746.25,18,52892.0
FIN0001534,20250401,S001,B001,P001,R003,C010,272151.92,167373.43,104778.49,54974.69,49803.8,16,41889.91
FIN0001535,20250401,S001,B001,P001,R003,C011,246960.1,151880.46,95079.64,49885.94,45193.7,14,39248.04
FIN0001536,20250401,S001,B001,P001,R003,C012,660446.98,406174.89,254272.09,133410.29,120861.8,38,104662.49
FIN0001537,20250401,S001,B002,P003,R002,C001,664725.02,385540.51,279184.51,111673.8,167510.71,34,144001.4
FIN0001538,20250401,S001,B002,P003,R002,C002,607963.81,352619.01,255344.8,102137.92,153206.88,32,142141.86
FIN0001539,20250401,S001,B002,P003,R002,C003,495036.7,287121.29,207915.42,83166.17,124749.25,30,108882.86
FIN0001540,20250401,S001,B002,P003,R002,C004,462030.66,267977.78,194052.88,77621.15,116431.73,22,107163.61
FIN0001541,20250401,S001,B002,P003,R002,C005,440166.48,255296.56,184869.92,73947.97,110921.95,23,95400.14
FIN0001542,20250401,S001,B002,P003,R002,C006,397955.48,230814.18,167141.3,66856.52,100284.78,21,91891.99
FIN0001543,20250401,S001,B002,P003,R002,C007,374617.59,217278.2,157339.39,62935.76,94403.63,22,83205.28
FIN0001544,20250401,S001,B002,P003,R002,C008,381299.7,221153.83,160145.87,64058.35,96087.52,22,84213.34
FIN0001545,20250401,S001,B002,P003,R002,C009,325635.9,188868.82,136767.08,54706.83,82060.25,15,71745.89
FIN0001546,20250401,S001,B002,P003,R002,C010,255675.49,148291.78,107383.71,42953.48,64430.22,15,56748.5
FIN0001547,20250401,S001,B002,P003,R002,C011,241593.63,140124.3,101469.32,40587.73,60881.59,12,55354.25
FIN0001548,20250401,S001,B002,P003,R002,C012,635072.33,368341.95,266730.38,106692.15,160038.23,39,137719.25
FIN0001549,20250401,S001,B002,P003,R001,C001,412041.51,238984.08,173057.44,69222.97,103834.46,22,91494.06
FIN0001550,20250401,S001,B002,P003,R001,C002,372241.99,215900.35,156341.63,62536.65,93804.98,19,86616.35
FIN0001551,20250401,S001,B002,P003,R001,C003,353413.98,204980.11,148433.87,59373.55,89060.32,16,76779.23
FIN0001552,20250401,S001,B002,P003,R001,C004,332826.33,193039.27,139787.06,55914.82,83872.23,19,77666.79
FIN0001553,20250401,S001,B002,P003,R001,C005,317552.0,184180.16,133371.84,53348.74,80023.1,15,72850.06
FIN0001554,20250401,S001,B002,P003,R001,C006,265156.93,153791.02,111365.91,44546.36,66819.55,12,61183.48
FIN0001555,20250401,S001,B002,P003,R001,C007,253139.21,146820.74,106318.47,42527.39,63791.08,15,56635.12
FIN0001556,20250401,S001,B002,P003,R001,C008,234541.61,136034.14,98507.48,39402.99,59104.49,10,54381.37
FIN0001557,20250401,S001,B002,P003,R001,C009,219288.4,127187.27,92101.13,36840.45,55260.68,12,49249.07
FIN0001558,20250401,S001,B002,P003,R001,C010,188185.99,109147.88,79038.12,31615.25,47422.87,9,43330.48
FIN0001559,20250401,S001,B002,P003,R001,C011,166729.82,96703.3,70026.53,28010.61,42015.92,8,36040.65
FIN0001560,20250401,S001,B002,P003,R001,C012,441031.64,255798.35,185233.29,74093.31,111139.97,21,102606.83
FIN0001561,20250401,S001,B002,P003,R004,C001,817571.69,474191.58,343380.11,137352.04,206028.07,48,179637.59
FIN0001562,20250401,S001,B002,P003,R004,C002,725891.75,421017.22,304874.54,121949.81,182924.72,43,157290.7
FIN0001563,20250401,S001,B002,P003,R004,C003,698472.1,405113.82,293358.28,117343.31,176014.97,35,161762.96
FIN0001564,20250401,S001,B002,P003,R004,C004,624002.01,361921.16,262080.84,104832.34,157248.51,34,139261.9
FIN0001565,20250401,S001,B002,P003,R004,C005,577084.51,334709.01,242375.49,96950.2,145425.3,27,124740.12
FIN0001566,20250401,S001,B002,P003,R004,C006,515286.4,298866.11,216420.29,86568.12,129852.17,29,116858.79
FIN0001567,20250401,S001,B002,P003,R004,C007,509022.08,295232.8,213789.27,85515.71,128273.56,25,112758.88
FIN0001568,20250401,S001,B002,P003,R004,C008,448972.53,260404.07,188568.46,75427.39,113141.08,27,102840.44
FIN0001569,20250401,S001,B002,P003,R004,C009,427178.88,247763.75,179415.13,71766.05,107649.08,22,93059.64
FIN0001570,20250401,S001,B002,P003,R004,C010,337602.92,195809.69,141793.23,56717.29,85075.94,15,73920.58
FIN0001571,20250401,S001,B002,P003,R004,C011,315427.57,182947.99,132479.58,52991.83,79487.75,16,72026.98
FIN0001572,20250401,S001,B002,P003,R004,C012,851478.87,493857.74,357621.13,143048.45,214572.68,44,189261.89
FIN0001573,20250401,S001,B002,P003,R003,C001,520487.92,301883.0,218604.93,87441.97,131162.96,32,114837.1
FIN0001574,20250401,S001,B002,P003,R003,C002,464011.43,269126.63,194884.8,77953.92,116930.88,27,104215.38
FIN0001575,20250401,S001,B002,P003,R003,C003,434242.44,251860.62,182381.83,72952.73,109429.1,25,99970.63
FIN0001576,20250401,S001,B002,P003,R003,C004,402386.51,233384.17,169002.33,67600.93,101401.4,20,92422.01
FIN0001577,20250401,S001,B002,P003,R003,C005,362082.23,210007.69,152074.53,60829.81,91244.72,18,80489.22
FIN0001578,20250401,S001,B002,P003,R003,C006,336958.84,195436.12,141522.71,56609.08,84913.63,19,76654.03
FIN0001579,20250401,S001,B002,P003,R003,C007,332093.33,192614.13,139479.2,55791.68,83687.52,15,77061.45
FIN0001580,20250401,S001,B002,P003,R003,C008,292411.69,169598.78,122812.91,49125.16,73687.74,13,64515.69
FIN0001581,20250401,S001,B002,P003,R003,C009,279290.02,161988.21,117301.81,46920.72,70381.08,15,64574.78
FIN0001582,20250401,S001,B002,P003,R003,C010,210166.99,121896.85,88270.13,35308.05,52962.08,9,47763.84
FIN0001583,20250401,S001,B002,P003,R003,C011,194847.13,113011.33,81835.79,32734.32,49101.48,10,44398.2
FIN0001584,20250401,S001,B002,P003,R003,C012,570345.24,330800.24,239545.0,95818.0,143727.0,34,130119.52
FIN0001585,20250401,S001,B002,P004,R002,C001,441238.97,240475.24,200763.73,80305.49,120458.24,27,111725.62
FIN0001586,20250401,S001,B002,P004,R002,C002,402332.29,219271.1,183061.19,73224.48,109836.72,21,97693.66
FIN0001587,20250401,S001,B002,P004,R002,C003,359572.1,195966.79,163605.3,65442.12,98163.18,16,89044.61
FIN0001588,20250401,S001,B002,P004,R002,C004,341147.36,185925.31,155222.05,62088.82,93133.23,18,84678.71
FIN0001589,20250401,S001,B002,P004,R002,C005,326446.63,177913.41,148533.22,59413.29,89119.93,19,83184.56
FIN0001590,20250401,S001,B002,P004,R002,C006,277503.94,151239.65,126264.29,50505.72,75758.57,15,69787.31
FIN0001591,20250401,S001,B002,P004,R002,C007,271010.99,147700.99,123310.0,49324.0,73986.0,15,65770.91
FIN0001592,20250401,S001,B002,P004,R002,C008,257551.48,140365.56,117185.92,46874.37,70311.55,14,64932.17
FIN0001593,20250401,S001,B002,P004,R002,C009,230863.85,125820.8,105043.05,42017.22,63025.83,14,58246.88
FIN0001594,20250401,S001,B002,P004,R002,C010,176808.59,96360.68,80447.91,32179.16,48268.75,10,42209.29
FIN0001595,20250401,S001,B002,P004,R002,C011,164855.7,89846.35,75009.34,30003.74,45005.61,8,40031.01
FIN0001596,20250401,S001,B002,P004,R002,C012,478619.14,260847.43,217771.71,87108.68,130663.02,23,113793.23
FIN0001597,20250401,S001,B002,P004,R001,C001,310943.66,169464.3,141479.37,56591.75,84887.62,18,77507.56
FIN0001598,20250401,S001,B002,P004,R001,C002,256810.98,139961.98,116848.99,46739.6,70109.4,12,62350.76
FIN0001599,20250401,S001,B002,P004,R001,C003,226994.35,123711.92,103282.43,41312.97,61969.46,11,54714.96
FIN0001600,20250401,S001,B002,P004,R001,C004,215775.51,117597.65,98177.86,39271.14,58906.71,12,53420.03
FIN0001601,20250401,S001,B002,P004,R001,C005,219792.93,119787.15,100005.78,40002.31,60003.47,12,52224.05
FIN0001602,20250401,S001,B002,P004,R001,C006,189090.84,103054.51,86036.33,34414.53,51621.8,10,46226.46
FIN0001603,20250401,S001,B002,P004,R001,C007,186771.67,101790.56,84981.11,33992.44,50988.67,8,46307.79
FIN0001604,20250401,S001,B002,P004,R001,C008,176142.67,95997.75,80144.91,32057.97,48086.95,10,42578.13
FIN0001605,20250401,S001,B002,P004,R001,C009,162963.57,88815.15,74148.42,29659.37,44489.05,8,41139.04
FIN0001606,20250401,S001,B002,P004,R001,C010,121694.56,66323.54,55371.03,22148.41,33222.62,6,29540.63
FIN0001607,20250401,S001,B002,P004,R001,C011,116533.65,63510.84,53022.81,21209.12,31813.69,7,27709.19
FIN0001608,20250401,S001,B002,P004,R001,C012,322850.85,175953.71,146897.14,58758.86,88138.28,19,79951.24
FIN0001609,20250401,S001,B002,P004,R004,C001,596726.32,325215.85,271510.48,108604.19,162906.29,27,147371.78
FIN0001610,20250401,S001,B002,P004,R004,C002,507749.56,276723.51,231026.05,92410.42,138615.63,29,125520.65
FIN0001611,20250401,S001,B002,P004,R004,C003,480017.06,261609.3,218407.76,87363.1,131044.66,28,116431.11
FIN0001612,20250401,S001,B002,P004,R004,C004,420968.6,229427.89,191540.71,76616.29,114924.43,20,103285.77
FIN0001613,20250401,S001,B002,P004,R004,C005,396925.0,216324.13,180600.88,72240.35,108360.53,21,100060.62
FIN0001614,20250401,S001,B002,P004,R004,C006,376417.7,205147.65,171270.06,68508.02,102762.03,17,92932.83
FIN0001615,20250401,S001,B002,P004,R004,C007,343133.8,187007.92,156125.88,62450.35,93675.53,19,86219.89
FIN0001616,20250401,S001,B002,P004,R004,C008,321879.5,175424.33,146455.17,58582.07,87873.1,16,77347.34
FIN0001617,20250401,S001,B002,P004,R004,C009,301916.97,164544.75,137372.22,54948.89,82423.33,16,76151.86
FIN0001618,20250401,S001,B002,P004,R004,C010,239546.24,130552.7,108993.54,43597.42,65396.12,12,59632.22
FIN0001619,20250401,S001,B002,P004,R004,C011,219912.58,119852.36,100060.23,40024.09,60036.14,13,54772.61
FIN0001620,20250401,S001,B002,P004,R004,C012,584413.94,318505.6,265908.34,106363.34,159545.01,34,139584.1
FIN0001621,20250401,S001,B002,P004,R003,C001,374584.25,204148.42,170435.83,68174.33,102261.5,17,93860.04
FIN0001622,20250401,S001,B002,P004,R003,C002,337148.26,183745.8,153402.46,61360.98,92041.48,17,80668.4
FIN0001623,20250401,S001,B002,P004,R003,C003,293952.1,160203.9,133748.21,53499.28,80248.92,14,69808.27
FIN0001624,20250401,S001,B002,P004,R003,C004,266858.37,145437.81,121420.56,48568.22,72852.33,15,67049.24
FIN0001625,20250401,S001,B002,P004,R003,C005,263248.71,143470.55,119778.16,47911.27,71866.9,13,66014.3
FIN0001626,20250401,S001,B002,P004,R003,C006,242012.89,131897.02,110115.86,44046.35,66069.52,13,59095.22
FIN0001627,20250401,S001,B002,P004,R003,C007,223003.15,121536.72,101466.43,40586.57,60879.86,12,56001.49
FIN0001628,20250401,S001,B002,P004,R003,C008,201472.04,109802.26,91669.78,36667.91,55001.87,8,51015.89
FIN0001629,20250401,S001,B002,P004,R003,C009,186862.2,101839.9,85022.3,34008.92,51013.38,10,46409.26
FIN0001630,20250401,S001,B002,P004,R003,C010,148211.41,80775.22,67436.19,26974.48,40461.72,7,35710.57
FIN0001631,20250401,S001,B002,P004,R003,C011,142385.4,77600.04,64785.36,25914.14,38871.21,8,34606.81
FIN0001632,20250401,S001,B002,P004,R003,C012,384458.45,209529.86,174928.6,69971.44,104957.16,17,92312.67
FIN0001633,20250401,S001,B003,P005,R002,C001,1067428.99,731188.86,336240.13,209216.08,127024.05,57,105257.69
FIN0001634,20250401,S001,B003,P005,R002,C002,981133.57,672076.5,309057.08,192302.18,116754.9,55,82026.11
FIN0001635,20250401,S001,B003,P005,R002,C003,849032.47,581587.24,267445.23,166410.36,101034.86,48,80079.0
FIN0001636,20250401,S001,B003,P005,R002,C004,852958.85,584276.81,268682.04,167179.94,101502.1,49,79839.03
FIN0001637,20250401,S001,B003,P005,R002,C005,796638.66,545697.48,250941.18,156141.18,94800.0,39,77908.25
FIN0001638,20250401,S001,B003,P005,R002,C006,723562.46,495640.28,227922.17,141818.24,86103.93,34,61859.92
FIN0001639,20250401,S001,B003,P005,R002,C007,632769.17,433446.88,199322.29,124022.76,75299.53,28,53536.38
FIN0001640,20250401,S001,B003,P005,R002,C008,579271.24,396800.8,182470.44,113537.16,68933.28,29,51902.15
FIN0001641,20250401,S001,B003,P005,R002,C009,559676.81,383378.62,176298.2,109696.66,66601.54,26,55841.7
FIN0001642,20250401,S001,B003,P005,R002,C010,462654.55,316918.37,145736.18,90680.29,55055.89,21,38872.77
FIN0001643,20250401,S001,B003,P005,R002,C011,406944.43,278756.93,128187.49,79761.11,48426.39,21,35783.42
FIN0001644,20250401,S001,B003,P005,R002,C012,1135082.21,777531.32,357550.9,222476.11,135074.78,57,105474.63
FIN0001645,20250401,S001,B003,P005,R001,C001,700407.2,479778.93,220628.27,137279.81,83348.46,34,66395.9
FIN0001646,20250401,S001,B003,P005,R001,C002,645188.92,441954.41,203234.51,126457.03,76777.48,36,58392.0
FIN0001647,20250401,S001,B003,P005,R001,C003,563191.81,385786.39,177405.42,110385.59,67019.83,33,54771.85
FIN0001648,20250401,S001,B003,P005,R001,C004,571506.76,391482.13,180024.63,112015.32,68009.3,31,57631.02
FIN0001649,20250401,S001,B003,P005,R001,C005,514931.32,352727.95,162203.37,100926.54,61276.83,23,45117.86
FIN0001650,20250401,S001,B003,P005,R001,C006,474276.92,324879.69,149397.23,92958.28,56438.95,25,43233.74
FIN0001651,20250401,S001,B003,P005,R001,C007,465134.93,318617.43,146517.5,91166.45,55351.06,29,39777.1
FIN0001652,20250401,S001,B003,P005,R001,C008,400449.8,274308.11,126141.69,78488.16,47653.53,23,36143.11
FIN0001653,20250401,S001,B003,P005,R001,C009,380628.17,260730.3,119897.87,74603.12,45294.75,20,37553.03
FIN0001654,20250401,S001,B003,P005,R001,C010,301702.91,206666.5,95036.42,59133.77,35902.65,14,28423.72
FIN0001655,20250401,S001,B003,P005,R001,C011,264650.88,181285.85,83365.03,51871.57,31493.45,12,24430.46
FIN0001656,20250401,S001,B003,P005,R001,C012,769608.41,527181.76,242426.65,150843.25,91583.4,36,74195.73
FIN0001657,20250401,S001,B003,P005,R004,C001,1344593.71,921046.69,423547.02,263540.37,160006.65,69,120284.43
FIN0001658,20250401,S001,B003,P005,R004,C002,1228792.55,841722.89,387069.65,240843.34,146226.31,62,120037.25
FIN0001659,20250401,S001,B003,P005,R004,C003,1175924.26,805508.12,370416.14,230481.16,139934.99,57,98594.85
FIN0001660,20250401,S001,B003,P005,R004,C004,1110951.61,761001.85,349949.76,217746.51,132203.24,51,98394.86
FIN0001661,20250401,S001,B003,P005,R004,C005,1001725.89,686182.23,315543.65,196338.27,119205.38,49,100388.94
FIN0001662,20250401,S001,B003,P005,R004,C006,955635.38,654610.23,301025.14,187304.53,113720.61,43,80641.97
FIN0001663,20250401,S001,B003,P005,R004,C007,889273.36,609152.25,280121.11,174297.58,105823.53,46,80288.83
FIN0001664,20250401,S001,B003,P005,R004,C008,835978.85,572645.51,263333.34,163851.85,99481.48,38,83248.64
FIN0001665,20250401,S001,B003,P005,R004,C009,769045.03,526795.85,242249.18,150732.83,91516.36,47,73910.19
FIN0001666,20250401,S001,B003,P005,R004,C010,574614.89,393611.2,181003.69,112624.52,68379.17,30,48991.49
FIN0001667,20250401,S001,B003,P005,R004,C011,530356.58,363294.26,167062.32,103949.89,63112.43,26,47065.91
FIN0001668,20250401,S001,B003,P005,R004,C012,1428630.48,978611.88,450018.6,280011.57,170007.03,82,126479.95
FIN0001669,20250401,S001,B003,P005,R003,C001,917329.25,628370.54,288958.71,179796.53,109162.18,56,82279.3
FIN0001670,20250401,S001,B003,P005,R003,C002,785292.49,537925.36,247367.14,153917.33,93449.81,45,68421.42
FIN0001671,20250401,S001,B003,P005,R003,C003,704434.23,482537.45,221896.78,138069.11,83827.67,41,66514.47
FIN0001672,20250401,S001,B003,P005,R003,C004,682726.99,467667.99,215059.0,133814.49,81244.51,37,65316.4
FIN0001673,20250401,S001,B003,P005,R003,C005,642667.96,440227.55,202440.41,125962.92,76477.49,40,63225.72
FIN0001674,20250401,S001,B003,P005,R003,C006,580967.41,397962.67,183004.73,113869.61,69135.12,29,54871.42
FIN0001675,20250401,S001,B003,P005,R003,C007,569062.49,389807.81,179254.68,111536.25,67718.44,28,50101.9
FIN0001676,20250401,S001,B003,P005,R003,C008,504550.92,345617.38,158933.54,98891.98,60041.56,28,48522.26
FIN0001677,20250401,S001,B003,P005,R003,C009,481713.97,329974.07,151739.9,94415.94,57323.96,29,40073.87
FIN0001678,20250401,S001,B003,P005,R003,C010,365410.91,250306.47,115104.44,71620.54,43483.9,18,34571.87
FIN0001679,20250401,S001,B003,P005,R003,C011,346266.0,237192.21,109073.79,67868.14,41205.65,21,33182.33
FIN0001680,20250401,S001,B003,P005,R003,C012,992450.3,679828.45,312621.84,194520.26,118101.59,51,92602.93
FIN0001681,20250401,S001,B003,P006,R002,C001,820036.92,619127.87,200909.04,183688.27,17220.78,38,788.0
FIN0001682,20250401,S001,B003,P006,R002,C002,742450.54,560550.16,181900.38,166308.92,15591.46,42,75.02
FIN0001683,20250401,S001,B003,P006,R002,C003,707204.52,533939.41,173265.11,158413.81,14851.29,39,87.4
FIN0001684,20250401,S001,B003,P006,R002,C004,647569.48,488914.96,158654.52,145055.56,13598.96,34,-8567.53
FIN0001685,20250401,S001,B003,P006,R002,C005,600949.31,453716.73,147232.58,134612.65,12619.94,31,-3174.0
FIN0001686,20250401,S001,B003,P006,R002,C006,540220.94,407866.81,132354.13,121009.49,11344.64,27,-4431.84
FIN0001687,20250401,S001,B003,P006,R002,C007,509704.71,384827.06,124877.66,114173.86,10703.8,30,-2465.8
FIN0001688,20250401,S001,B003,P006,R002,C008,505838.62,381908.16,123930.46,113307.85,10622.61,31,-5178.23
FIN0001689,20250401,S001,B003,P006,R002,C009,452376.75,341544.44,110832.3,101332.39,9499.91,23,-222.92
FIN0001690,20250401,S001,B003,P006,R002,C010,363309.95,274299.01,89010.94,81381.43,7629.51,19,-961.09
FIN0001691,20250401,S001,B003,P006,R002,C011,313299.72,236541.29,76758.43,70179.14,6579.29,17,180.5
FIN0001692,20250401,S001,B003,P006,R002,C012,838442.0,633023.71,205418.29,187811.01,17607.28,43,-9286.43
FIN0001693,20250401,S001,B003,P006,R001,C001,555141.31,419131.69,136009.62,124351.65,11657.97,31,1105.16
FIN0001694,20250401,S001,B003,P006,R001,C002,511182.69,385942.93,125239.76,114504.92,10734.84,24,-6386.56
FIN0001695,20250401,S001,B003,P006,R001,C003,441170.64,333083.83,108086.81,98822.22,9264.58,19,-3967.18
FIN0001696,20250401,S001,B003,P006,R001,C004,422169.04,318737.62,103431.41,94565.86,8865.55,25,-4832.94
FIN0001697,20250401,S001,B003,P006,R001,C005,406957.29,307252.75,99704.54,91158.43,8546.1,19,486.33
FIN0001698,20250401,S001,B003,P006,R001,C006,385164.94,290799.53,94365.41,86276.95,8088.46,18,-230.41
