order_key,order_id,order_date,customer_id,product_id,category,subcategory,region,channel,device,customer_segment,customer_home_region,status,quantity,unit_price,discount_amount,shipping_fee,tax_amount,gmv,net_revenue,refund_amount,contribution_margin,payment_method,is_first_order,order_month,completed_order_flag,refund_order_flag,cancel_order_flag
4263,O00004263,2025-04-25,U87798,SKU_1017,Electronics,Audio,South,Paid Search,Mobile,Returning,South,Refunded,1,214.0,23.61,0.0,0.0,214.0,0.0,190.39,0.0,Card,0,2025-04,0,1,0
4264,O00004264,2025-04-25,U62580,SKU_1025,Home,Kitchen,Northeast,Direct,Tablet,Returning,Northeast,Completed,1,87.29,2.84,0.0,0.0,87.29,84.45,0.0,37.45,Card,0,2025-04,1,0,0
4265,O00004265,2025-04-25,U10059,SKU_1047,Books,Wellness,South,Affiliate,Mobile,Returning,South,Completed,1,24.09,2.02,0.0,0.0,24.09,22.07,0.0,8.38,Card,0,2025-04,1,0,0
4266,O00004266,2025-04-25,U17185,SKU_1038,Sports,Recovery,International,Email,Mobile,Returning,International,Completed,2,91.48,20.35,0.0,0.0,182.96,162.61,0.0,64.86,Card,0,2025-04,1,0,0
4267,O00004267,2025-04-25,U44841,SKU_1004,Apparel,Footwear,Midwest,Email,Tablet,Returning,Midwest,Completed,1,58.25,8.83,0.0,0.0,58.25,49.42,0.0,21.86,Card,0,2025-04,1,0,0
4268,O00004268,2025-04-25,U34440,SKU_1001,Apparel,Outerwear,West,Affiliate,Mobile,Returning,West,Completed,1,55.32,3.14,0.0,0.0,55.32,52.18,0.0,18.15,Card,0,2025-04,1,0,0
4269,O00004269,2025-04-25,U30961,SKU_1031,Home,Storage,South,Paid Search,Mobile,Returning,South,Completed,1,87.53,8.09,0.0,0.0,87.53,79.44,0.0,34.87,Card,0,2025-04,1,0,0
4270,O00004270,2025-04-25,U82348,SKU_1033,Sports,Training,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,78.25,3.31,0.0,0.0,78.25,74.94,0.0,25.96,Card,0,2025-04,1,0,0
4271,O00004271,2025-04-25,U67986,SKU_1039,Sports,Team Sports,International,Email,Mobile,Returning,International,Completed,1,89.83,15.08,0.0,0.0,89.83,74.75,0.0,32.56,Card,0,2025-04,1,0,0
4272,O00004272,2025-04-25,U86950,SKU_1044,Books,Fiction,South,Affiliate,Mobile,Returning,South,Completed,1,26.55,2.01,0.0,0.0,26.55,24.54,0.0,13.46,Card,0,2025-04,1,0,0
4273,O00004273,2025-04-25,U84841,SKU_1019,Electronics,Smart Home,Midwest,Email,Desktop,Returning,Midwest,Completed,1,206.64,34.03,0.0,0.0,206.64,172.61,0.0,74.99,Card,0,2025-04,1,0,0
4274,O00004274,2025-04-25,U14366,SKU_1015,Beauty,Haircare,International,Paid Search,Desktop,Returning,International,Completed,1,46.32,2.16,0.0,0.0,46.32,44.16,0.0,15.64,Card,0,2025-04,1,0,0
4275,O00004275,2025-04-25,U11504,SKU_1011,Beauty,Makeup,International,Referral,Desktop,Returning,International,Completed,2,35.96,10.76,0.0,0.0,71.92,61.16,0.0,19.01,Card,0,2025-04,1,0,0
4276,O00004276,2025-04-25,U42542,SKU_1004,Apparel,Footwear,Northeast,Email,Desktop,Returning,Northeast,Completed,1,58.25,8.92,0.0,0.0,58.25,49.33,0.0,21.82,Card,0,2025-04,1,0,0
4277,O00004277,2025-04-25,U56750,SKU_1038,Sports,Recovery,West,Organic Search,Desktop,Returning,West,Completed,2,91.48,28.99,0.0,0.0,182.96,153.97,0.0,61.42,Card,0,2025-04,1,0,0
4278,O00004278,2025-04-25,U84573,SKU_1023,Electronics,Accessories,Northeast,Referral,Mobile,Returning,Northeast,Completed,1,262.59,18.49,0.0,0.0,262.59,244.1,0.0,100.09,Card,0,2025-04,1,0,0
4279,O00004279,2025-04-26,U78074,SKU_1002,Apparel,Outerwear,Northeast,Direct,Desktop,Returning,Northeast,Completed,1,68.86,3.97,0.0,0.0,68.86,64.89,0.0,20.62,Card,0,2025-04,1,0,0
4280,O00004280,2025-04-26,U33670,SKU_1006,Apparel,Basics,Northeast,Referral,Desktop,Returning,Northeast,Completed,1,56.56,3.96,0.0,0.0,56.56,52.6,0.0,20.95,Card,0,2025-04,1,0,0
4281,O00004281,2025-04-26,U14097,SKU_1009,Beauty,Skincare,Midwest,Email,Tablet,Returning,Midwest,Completed,1,46.75,4.81,0.0,0.0,46.75,41.94,0.0,17.58,Card,0,2025-04,1,0,0
4282,O00004282,2025-04-26,U29986,SKU_1004,Apparel,Footwear,International,Organic Search,Mobile,Returning,International,Completed,1,58.25,5.02,0.0,0.0,58.25,53.23,0.0,23.55,Card,0,2025-04,1,0,0
4283,O00004283,2025-04-26,U81911,SKU_1011,Beauty,Makeup,Midwest,Email,Desktop,Returning,Midwest,Completed,2,35.96,8.05,0.0,0.0,71.92,63.87,0.0,19.85,Card,0,2025-04,1,0,0
4284,O00004284,2025-04-26,U50966,SKU_1034,Sports,Training,West,Paid Social,Mobile,Returning,West,Completed,2,82.03,4.56,0.0,0.0,164.06,159.5,0.0,79.55,Card,0,2025-04,1,0,0
4285,O00004285,2025-04-26,U33822,SKU_1001,Apparel,Outerwear,West,Paid Search,Mobile,Returning,West,Completed,1,55.32,1.65,0.0,0.0,55.32,53.67,0.0,18.66,Card,0,2025-04,1,0,0
4286,O00004286,2025-04-26,U10884,SKU_1043,Books,Fiction,West,Direct,Desktop,Returning,West,Completed,1,20.68,2.46,0.0,0.0,20.68,18.22,0.0,7.3,Card,0,2025-04,1,0,0
4287,O00004287,2025-04-26,U41988,SKU_1013,Beauty,Fragrance,Midwest,Referral,Desktop,Returning,Midwest,Completed,2,50.45,0.0,0.0,0.0,100.9,100.9,0.0,27.48,Card,0,2025-04,1,0,0
4288,O00004288,2025-04-26,U87014,SKU_1016,Beauty,Haircare,International,Referral,Desktop,Returning,International,Completed,1,27.61,1.84,0.0,0.0,27.61,25.77,0.0,12.48,Card,0,2025-04,1,0,0
4289,O00004289,2025-04-26,U69462,SKU_1014,Beauty,Fragrance,South,Organic Search,Desktop,Returning,South,Completed,1,35.24,3.88,0.0,0.0,35.24,31.36,0.0,18.79,Card,0,2025-04,1,0,0
4290,O00004290,2025-04-26,U71258,SKU_1013,Beauty,Fragrance,West,Paid Social,Desktop,Returning,West,Completed,1,50.45,5.91,0.0,0.0,50.45,44.54,0.0,12.13,Card,0,2025-04,1,0,0
4291,O00004291,2025-04-26,U44908,SKU_1030,Home,Decor,Midwest,Affiliate,Mobile,Returning,Midwest,Completed,1,90.66,15.04,0.0,0.0,90.66,75.62,0.0,32.3,Card,0,2025-04,1,0,0
4292,O00004292,2025-04-26,U36662,SKU_1034,Sports,Training,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,82.03,2.6,0.0,0.0,82.03,79.43,0.0,39.62,Card,0,2025-04,1,0,0
4293,O00004293,2025-04-26,U57868,SKU_1001,Apparel,Outerwear,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,55.32,4.66,0.0,0.0,55.32,50.66,0.0,17.62,Card,0,2025-04,1,0,0
4294,O00004294,2025-04-26,U31788,SKU_1011,Beauty,Makeup,Midwest,Direct,Mobile,Returning,Midwest,Completed,2,35.96,9.05,0.0,0.0,71.92,62.87,0.0,19.54,Card,0,2025-04,1,0,0
4295,O00004295,2025-04-26,U35184,SKU_1013,Beauty,Fragrance,West,Paid Search,Desktop,Returning,West,Completed,1,50.45,1.34,0.0,0.0,50.45,49.11,0.0,13.38,Card,0,2025-04,1,0,0
4296,O00004296,2025-04-26,U73770,SKU_1033,Sports,Training,International,Paid Search,Desktop,Returning,International,Completed,1,78.25,7.01,0.0,0.0,78.25,71.24,0.0,24.68,Card,0,2025-04,1,0,0
4297,O00004297,2025-04-26,U88473,SKU_1016,Beauty,Haircare,Midwest,Email,Desktop,Returning,Midwest,Completed,2,27.61,8.8,0.0,0.0,55.22,46.42,0.0,22.47,Card,0,2025-04,1,0,0
4298,O00004298,2025-04-26,U75952,SKU_1009,Beauty,Skincare,South,Email,Mobile,Returning,South,Completed,1,46.75,5.66,0.0,0.0,46.75,41.09,0.0,17.22,Card,0,2025-04,1,0,0
4299,O00004299,2025-04-26,U76799,SKU_1028,Home,Bedding,West,Affiliate,Tablet,Returning,West,Completed,1,83.76,9.51,0.0,0.0,83.76,74.25,0.0,20.44,Card,0,2025-04,1,0,0
4300,O00004300,2025-04-26,U57110,SKU_1003,Apparel,Footwear,Northeast,Direct,Desktop,Returning,Northeast,Completed,2,71.09,15.01,0.0,0.0,142.18,127.17,0.0,56.08,Card,0,2025-04,1,0,0
4301,O00004301,2025-04-26,U36628,SKU_1043,Books,Fiction,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,20.68,2.46,0.0,0.0,20.68,18.22,0.0,7.3,Card,0,2025-04,1,0,0
4302,O00004302,2025-04-26,U89000,SKU_1015,Beauty,Haircare,International,Paid Search,Mobile,Returning,International,Completed,1,46.32,4.75,0.0,0.0,46.32,41.57,0.0,14.72,Card,0,2025-04,1,0,0
4303,O00004303,2025-04-26,U36025,SKU_1008,Apparel,Accessories,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,59.11,0.81,0.0,0.0,59.11,58.3,0.0,19.24,Card,0,2025-04,1,0,0
4304,O00004304,2025-04-26,U57622,SKU_1012,Beauty,Makeup,West,Paid Search,Desktop,Returning,West,Completed,1,30.42,5.01,0.0,0.0,30.42,25.41,0.0,8.74,Card,0,2025-04,1,0,0
4305,O00004305,2025-04-26,U22812,SKU_1007,Apparel,Accessories,South,Email,Mobile,Returning,South,Completed,1,49.81,10.92,0.0,0.0,49.81,38.89,0.0,14.82,Card,0,2025-04,1,0,0
4306,O00004306,2025-04-26,U19630,SKU_1012,Beauty,Makeup,West,Paid Social,Mobile,Returning,West,Completed,1,30.42,2.49,0.0,0.0,30.42,27.93,0.0,9.6,Card,0,2025-04,1,0,0
4307,O00004307,2025-04-26,U83232,SKU_1001,Apparel,Outerwear,Midwest,Direct,Mobile,Returning,Midwest,Completed,1,55.32,3.8,0.0,0.0,55.32,51.52,0.0,17.92,Card,0,2025-04,1,0,0
4308,O00004308,2025-04-26,U42163,SKU_1047,Books,Wellness,South,Organic Search,Desktop,Returning,South,Completed,1,24.09,3.06,0.0,0.0,24.09,21.03,0.0,7.99,Card,0,2025-04,1,0,0
4309,O00004309,2025-04-26,U93611,SKU_1031,Home,Storage,International,Paid Search,Desktop,Returning,International,Completed,2,87.53,22.82,0.0,0.0,175.06,152.24,0.0,66.83,Card,0,2025-04,1,0,0
4310,O00004310,2025-04-26,U28561,SKU_1033,Sports,Training,South,Organic Search,Mobile,Returning,South,Completed,1,78.25,10.07,0.0,0.0,78.25,68.18,0.0,23.62,Card,0,2025-04,1,0,0
4311,O00004311,2025-04-27,U39006,SKU_1006,Apparel,Basics,Midwest,Email,Mobile,Returning,Midwest,Refunded,1,56.56,7.37,0.0,0.0,56.56,0.0,49.19,0.0,Card,0,2025-04,0,1,0
4312,O00004312,2025-04-27,U17834,SKU_1012,Beauty,Makeup,South,Email,Desktop,Returning,South,Completed,1,30.42,4.38,0.0,0.0,30.42,26.04,0.0,8.95,Card,0,2025-04,1,0,0
4313,O00004313,2025-04-27,U64983,SKU_1046,Books,Children,Northeast,Paid Search,Mobile,Returning,Northeast,Completed,1,27.66,2.88,0.0,0.0,27.66,24.78,0.0,10.35,Card,0,2025-04,1,0,0
4314,O00004314,2025-04-27,U98280,SKU_1020,Electronics,Smart Home,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,2,218.82,66.24,0.0,0.0,437.64,371.4,0.0,167.49,Card,0,2025-04,1,0,0
4315,O00004315,2025-04-27,U43047,SKU_1004,Apparel,Footwear,South,Direct,Desktop,Returning,South,Completed,1,58.25,4.55,0.0,0.0,58.25,53.7,0.0,23.75,Card,0,2025-04,1,0,0
4316,O00004316,2025-04-27,U10850,SKU_1036,Sports,Outdoor,International,Paid Social,Mobile,Returning,International,Completed,1,68.56,12.06,0.0,0.0,68.56,56.5,0.0,19.63,Card,0,2025-04,1,0,0
4317,O00004317,2025-04-27,U79496,SKU_1003,Apparel,Footwear,Northeast,Email,Desktop,Returning,Northeast,Completed,1,71.09,3.93,0.0,0.0,71.09,67.16,0.0,29.62,Card,0,2025-04,1,0,0
4318,O00004318,2025-04-27,U40090,SKU_1012,Beauty,Makeup,South,Organic Search,Desktop,Returning,South,Completed,1,30.42,2.12,0.0,0.0,30.42,28.3,0.0,9.73,Card,0,2025-04,1,0,0
4319,O00004319,2025-04-27,U63073,SKU_1029,Home,Decor,West,Paid Social,Desktop,Returning,West,Completed,1,98.15,17.06,0.0,0.0,98.15,81.09,0.0,29.95,Card,0,2025-04,1,0,0
4320,O00004320,2025-04-27,U44354,SKU_1034,Sports,Training,South,Affiliate,Desktop,Returning,South,Completed,1,82.03,4.93,0.0,0.0,82.03,77.1,0.0,38.46,Card,0,2025-04,1,0,0
4321,O00004321,2025-04-27,U13589,SKU_1043,Books,Fiction,Midwest,Direct,Mobile,Returning,Midwest,Completed,2,20.68,4.62,0.0,0.0,41.36,36.74,0.0,14.73,Card,0,2025-04,1,0,0
4322,O00004322,2025-04-27,U42578,SKU_1013,Beauty,Fragrance,International,Paid Search,Tablet,Returning,International,Completed,1,50.45,3.95,0.0,0.0,50.45,46.5,0.0,12.66,Card,0,2025-04,1,0,0
4323,O00004323,2025-04-27,U32703,SKU_1019,Electronics,Smart Home,South,Paid Search,Desktop,Returning,South,Completed,1,206.64,17.67,0.0,0.0,206.64,188.97,0.0,82.1,Card,0,2025-04,1,0,0
4324,O00004324,2025-04-27,U92517,SKU_1019,Electronics,Smart Home,Midwest,Organic Search,Tablet,Returning,Midwest,Completed,1,206.64,12.15,0.0,0.0,206.64,194.49,0.0,84.5,Card,0,2025-04,1,0,0
4325,O00004325,2025-04-27,U58370,SKU_1006,Apparel,Basics,International,Organic Search,Desktop,Returning,International,Completed,3,56.56,11.66,0.0,0.0,169.68,158.02,0.0,62.93,Card,0,2025-04,1,0,0
4326,O00004326,2025-04-27,U98992,SKU_1017,Electronics,Audio,Northeast,Email,Mobile,Returning,Northeast,Completed,1,214.0,34.96,0.0,0.0,214.0,179.04,0.0,75.84,Card,0,2025-04,1,0,0
4327,O00004327,2025-04-27,U38387,SKU_1015,Beauty,Haircare,Midwest,Paid Search,Mobile,Returning,Midwest,Completed,1,46.32,6.18,0.0,0.0,46.32,40.14,0.0,14.21,Card,0,2025-04,1,0,0
4328,O00004328,2025-04-27,U50170,SKU_1019,Electronics,Smart Home,International,Affiliate,Desktop,Returning,International,Completed,1,206.64,17.87,0.0,0.0,206.64,188.77,0.0,82.01,Card,0,2025-04,1,0,0
4329,O00004329,2025-04-27,U36326,SKU_1010,Beauty,Skincare,South,Paid Search,Mobile,Returning,South,Completed,1,37.2,3.18,0.0,0.0,37.2,34.02,0.0,11.41,Card,0,2025-04,1,0,0
4330,O00004330,2025-04-27,U98623,SKU_1008,Apparel,Accessories,Northeast,Email,Desktop,Returning,Northeast,Completed,1,59.11,4.5,0.0,0.0,59.11,54.61,0.0,18.02,Card,0,2025-04,1,0,0
4331,O00004331,2025-04-27,U19317,SKU_1044,Books,Fiction,Midwest,Paid Search,Tablet,Returning,Midwest,Completed,1,26.55,2.84,0.0,0.0,26.55,23.71,0.0,13.0,Card,0,2025-04,1,0,0
4332,O00004332,2025-04-27,U83385,SKU_1028,Home,Bedding,South,Organic Search,Tablet,Returning,South,Completed,1,83.76,2.31,0.0,0.0,83.76,81.45,0.0,22.43,Card,0,2025-04,1,0,0
4333,O00004333,2025-04-27,U34939,SKU_1041,Books,Business,Northeast,Email,Desktop,Returning,Northeast,Completed,2,21.2,7.65,0.0,0.0,42.4,34.75,0.0,12.48,Card,0,2025-04,1,0,0
4334,O00004334,2025-04-27,U87055,SKU_1010,Beauty,Skincare,Midwest,Affiliate,Mobile,Returning,Midwest,Completed,1,37.2,0.9,0.0,0.0,37.2,36.3,0.0,12.17,Card,0,2025-04,1,0,0
4335,O00004335,2025-04-27,U46564,SKU_1022,Electronics,Wearables,West,Direct,Tablet,Returning,West,Completed,2,208.98,53.62,0.0,0.0,417.96,364.34,0.0,118.16,Card,0,2025-04,1,0,0
4336,O00004336,2025-04-27,U47934,SKU_1024,Electronics,Accessories,West,Organic Search,Desktop,Returning,West,Completed,1,205.32,9.18,0.0,0.0,205.32,196.14,0.0,101.65,Card,0,2025-04,1,0,0
4337,O00004337,2025-04-27,U91687,SKU_1035,Sports,Outdoor,Northeast,Paid Social,Mobile,Returning,Northeast,Completed,1,83.01,10.44,0.0,0.0,83.01,72.57,0.0,28.52,Card,0,2025-04,1,0,0
4338,O00004338,2025-04-27,U91557,SKU_1034,Sports,Training,Midwest,Paid Search,Desktop,Returning,Midwest,Completed,3,82.03,19.22,0.0,0.0,246.09,226.87,0.0,113.16,Card,0,2025-04,1,0,0
4339,O00004339,2025-04-27,U86071,SKU_1009,Beauty,Skincare,South,Organic Search,Desktop,Returning,South,Completed,1,46.75,0.39,0.0,0.0,46.75,46.36,0.0,19.43,Card,0,2025-04,1,0,0
4340,O00004340,2025-04-27,U15928,SKU_1024,Electronics,Accessories,International,Organic Search,Desktop,Returning,International,Completed,1,205.32,22.48,0.0,0.0,205.32,182.84,0.0,94.76,Card,0,2025-04,1,0,0
4341,O00004341,2025-04-27,U18086,SKU_1016,Beauty,Haircare,Northeast,Email,Mobile,Returning,Northeast,Completed,1,27.61,0.53,0.0,0.0,27.61,27.08,0.0,13.11,Card,0,2025-04,1,0,0
4342,O00004342,2025-04-27,U20086,SKU_1042,Books,Business,West,Paid Social,Desktop,Returning,West,Completed,1,25.86,3.37,0.0,0.0,25.86,22.49,0.0,12.13,Card,0,2025-04,1,0,0
4343,O00004343,2025-04-27,U90919,SKU_1047,Books,Wellness,West,Paid Search,Mobile,Returning,West,Completed,1,24.09,2.61,0.0,0.0,24.09,21.48,0.0,8.16,Card,0,2025-04,1,0,0
4344,O00004344,2025-04-27,U37210,SKU_1028,Home,Bedding,International,Referral,Desktop,Returning,International,Completed,1,83.76,10.54,0.0,0.0,83.76,73.22,0.0,20.16,Card,0,2025-04,1,0,0
4345,O00004345,2025-04-27,U37306,SKU_1046,Books,Children,Midwest,Direct,Desktop,Returning,Midwest,Completed,2,27.66,3.15,0.0,0.0,55.32,52.17,0.0,21.8,Card,0,2025-04,1,0,0
4346,O00004346,2025-04-27,U87366,SKU_1004,Apparel,Footwear,West,Email,Mobile,Returning,West,Completed,1,58.25,5.26,0.0,0.0,58.25,52.99,0.0,23.44,Card,0,2025-04,1,0,0
4347,O00004347,2025-04-27,U48322,SKU_1023,Electronics,Accessories,Northeast,Organic Search,Mobile,Returning,Northeast,Completed,1,262.59,42.09,0.0,0.0,262.59,220.5,0.0,90.41,Card,0,2025-04,1,0,0
4348,O00004348,2025-04-27,U90951,SKU_1035,Sports,Outdoor,South,Referral,Desktop,Returning,South,Completed,1,83.01,3.23,0.0,0.0,83.01,79.78,0.0,31.35,Card,0,2025-04,1,0,0
4349,O00004349,2025-04-27,U34781,SKU_1002,Apparel,Outerwear,South,Referral,Desktop,Returning,South,Completed,1,68.86,2.51,0.0,0.0,68.86,66.35,0.0,21.08,Card,0,2025-04,1,0,0
4350,O00004350,2025-04-28,U76654,SKU_1025,Home,Kitchen,South,Referral,Desktop,Returning,South,Completed,1,87.29,9.04,0.0,0.0,87.29,78.25,0.0,34.7,Card,0,2025-04,1,0,0
4351,O00004351,2025-04-28,U92035,SKU_1016,Beauty,Haircare,International,Referral,Desktop,Returning,International,Completed,1,27.61,0.68,0.0,0.0,27.61,26.93,0.0,13.04,Card,0,2025-04,1,0,0
4352,O00004352,2025-04-28,U20044,SKU_1001,Apparel,Outerwear,West,Direct,Desktop,Returning,West,Completed,1,55.32,3.61,0.0,0.0,55.32,51.71,0.0,17.98,Card,0,2025-04,1,0,0
4353,O00004353,2025-04-28,U39983,SKU_1018,Electronics,Audio,West,Direct,Desktop,Returning,West,Completed,1,258.83,4.53,0.0,0.0,258.83,254.3,0.0,115.55,Card,0,2025-04,1,0,0
4354,O00004354,2025-04-28,U70929,SKU_1019,Electronics,Smart Home,Northeast,Paid Search,Mobile,Returning,Northeast,Completed,1,206.64,3.8,0.0,0.0,206.64,202.84,0.0,88.13,Card,0,2025-04,1,0,0
4355,O00004355,2025-04-28,U41245,SKU_1014,Beauty,Fragrance,South,Paid Search,Desktop,Returning,South,Completed,1,35.24,3.36,0.0,0.0,35.24,31.88,0.0,19.1,Card,0,2025-04,1,0,0
4356,O00004356,2025-04-28,U86365,SKU_1012,Beauty,Makeup,Northeast,Email,Desktop,Returning,Northeast,Completed,1,30.42,5.09,0.0,0.0,30.42,25.33,0.0,8.71,Card,0,2025-04,1,0,0
4357,O00004357,2025-04-28,U29426,SKU_1011,Beauty,Makeup,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,35.96,1.6,0.0,0.0,35.96,34.36,0.0,10.68,Card,0,2025-04,1,0,0
4358,O00004358,2025-04-28,U97337,SKU_1034,Sports,Training,South,Direct,Desktop,Returning,South,Completed,2,82.03,12.44,0.0,0.0,164.06,151.62,0.0,75.62,Card,0,2025-04,1,0,0
4359,O00004359,2025-04-28,U30847,SKU_1009,Beauty,Skincare,South,Paid Search,Desktop,Returning,South,Completed,2,46.75,12.58,0.0,0.0,93.5,80.92,0.0,33.92,Card,0,2025-04,1,0,0
4360,O00004360,2025-04-28,U72191,SKU_1016,Beauty,Haircare,Northeast,Email,Desktop,Returning,Northeast,Completed,1,27.61,3.77,0.0,0.0,27.61,23.84,0.0,11.54,Card,0,2025-04,1,0,0
4361,O00004361,2025-04-28,U93010,SKU_1019,Electronics,Smart Home,South,Email,Mobile,Returning,South,Completed,1,206.64,27.8,0.0,0.0,206.64,178.84,0.0,77.7,Card,0,2025-04,1,0,0
4362,O00004362,2025-04-28,U18001,SKU_1011,Beauty,Makeup,West,Direct,Desktop,Returning,West,Completed,1,35.96,1.51,0.0,0.0,35.96,34.45,0.0,10.71,Card,0,2025-04,1,0,0
4363,O00004363,2025-04-28,U15262,SKU_1001,Apparel,Outerwear,West,Organic Search,Mobile,Returning,West,Completed,1,55.32,9.11,0.0,0.0,55.32,46.21,0.0,16.07,Card,0,2025-04,1,0,0
4364,O00004364,2025-04-28,U11628,SKU_1034,Sports,Training,South,Email,Desktop,Returning,South,Completed,1,82.03,13.92,0.0,0.0,82.03,68.11,0.0,33.97,Card,0,2025-04,1,0,0
4365,O00004365,2025-04-28,U51773,SKU_1001,Apparel,Outerwear,West,Email,Tablet,Returning,West,Completed,1,55.32,7.31,0.0,0.0,55.32,48.01,0.0,16.7,Card,0,2025-04,1,0,0
4366,O00004366,2025-04-28,U59986,SKU_1033,Sports,Training,South,Paid Search,Desktop,Returning,South,Completed,1,78.25,6.61,0.0,0.0,78.25,71.64,0.0,24.82,Card,0,2025-04,1,0,0
4367,O00004367,2025-04-28,U98494,SKU_1001,Apparel,Outerwear,South,Organic Search,Mobile,Returning,South,Completed,1,55.32,5.47,0.0,0.0,55.32,49.85,0.0,17.34,Card,0,2025-04,1,0,0
4368,O00004368,2025-04-28,U80837,SKU_1029,Home,Decor,Midwest,Organic Search,Mobile,Returning,Midwest,Completed,1,98.15,6.22,0.0,0.0,98.15,91.93,0.0,33.96,Card,0,2025-04,1,0,0
4369,O00004369,2025-04-28,U52380,SKU_1029,Home,Decor,International,Referral,Desktop,Returning,International,Completed,1,98.15,5.4,0.0,0.0,98.15,92.75,0.0,34.26,Card,0,2025-04,1,0,0
4370,O00004370,2025-04-28,U74183,SKU_1021,Electronics,Wearables,Northeast,Direct,Desktop,Returning,Northeast,Completed,1,231.2,6.28,0.0,0.0,231.2,224.92,0.0,86.61,Card,0,2025-04,1,0,0
4371,O00004371,2025-04-28,U41971,SKU_1012,Beauty,Makeup,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,30.42,1.6,0.0,0.0,30.42,28.82,0.0,9.91,Card,0,2025-04,1,0,0
4372,O00004372,2025-04-28,U67059,SKU_1034,Sports,Training,Northeast,Paid Social,Tablet,Returning,Northeast,Completed,1,82.03,3.86,0.0,0.0,82.03,78.17,0.0,38.99,Card,0,2025-04,1,0,0
4373,O00004373,2025-04-28,U81715,SKU_1013,Beauty,Fragrance,Northeast,Affiliate,Mobile,Returning,Northeast,Completed,2,50.45,11.06,0.0,0.0,100.9,89.84,0.0,24.47,Card,0,2025-04,1,0,0
4374,O00004374,2025-04-28,U80802,SKU_1032,Home,Storage,South,Organic Search,Desktop,Returning,South,Refunded,1,111.87,13.34,0.0,0.0,111.87,0.0,98.53,0.0,Card,0,2025-04,0,1,0
4375,O00004375,2025-04-28,U70241,SKU_1030,Home,Decor,South,Email,Mobile,Returning,South,Completed,2,90.66,26.72,0.0,0.0,181.32,154.6,0.0,66.04,Card,0,2025-04,1,0,0
4376,O00004376,2025-04-28,U34373,SKU_1012,Beauty,Makeup,West,Organic Search,Mobile,Returning,West,Completed,1,30.42,1.98,0.0,0.0,30.42,28.44,0.0,9.78,Card,0,2025-04,1,0,0
4377,O00004377,2025-04-28,U43366,SKU_1010,Beauty,Skincare,Northeast,Organic Search,Mobile,Returning,Northeast,Completed,1,37.2,0.0,0.0,0.0,37.2,37.2,0.0,12.47,Card,0,2025-04,1,0,0
4378,O00004378,2025-04-28,U96479,SKU_1020,Electronics,Smart Home,Northeast,Referral,Mobile,Returning,Northeast,Completed,1,218.82,24.59,0.0,0.0,218.82,194.23,0.0,87.59,Card,0,2025-04,1,0,0
4379,O00004379,2025-04-28,U46865,SKU_1007,Apparel,Accessories,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,49.81,3.04,0.0,0.0,49.81,46.77,0.0,17.82,Card,0,2025-04,1,0,0
4380,O00004380,2025-04-28,U44317,SKU_1037,Sports,Recovery,West,Email,Desktop,Returning,West,Completed,1,67.21,3.56,0.0,0.0,67.21,63.65,0.0,26.98,Card,0,2025-04,1,0,0
4381,O00004381,2025-04-28,U72662,SKU_1001,Apparel,Outerwear,West,Email,Desktop,Returning,West,Completed,1,55.32,10.34,0.0,0.0,55.32,44.98,0.0,15.64,Card,0,2025-04,1,0,0
4382,O00004382,2025-04-28,U18431,SKU_1022,Electronics,Wearables,International,Paid Social,Desktop,Returning,International,Completed,2,208.98,29.79,0.0,0.0,417.96,388.17,0.0,125.88,Card,0,2025-04,1,0,0
4383,O00004383,2025-04-28,U58610,SKU_1038,Sports,Recovery,International,Organic Search,Desktop,Returning,International,Completed,1,91.48,14.89,0.0,0.0,91.48,76.59,0.0,30.55,Card,0,2025-04,1,0,0
4384,O00004384,2025-04-28,U14892,SKU_1010,Beauty,Skincare,South,Paid Search,Tablet,Returning,South,Completed,1,37.2,1.44,0.0,0.0,37.2,35.76,0.0,11.99,Card,0,2025-04,1,0,0
4385,O00004385,2025-04-29,U46013,SKU_1047,Books,Wellness,Northeast,Email,Desktop,Returning,Northeast,Completed,1,24.09,3.25,0.0,0.0,24.09,20.84,0.0,7.91,Card,0,2025-04,1,0,0
4386,O00004386,2025-04-29,U94242,SKU_1001,Apparel,Outerwear,South,Direct,Desktop,Returning,South,Refunded,1,55.32,2.81,0.0,0.0,55.32,0.0,52.51,0.0,Card,0,2025-04,0,1,0
4387,O00004387,2025-04-29,U67269,SKU_1001,Apparel,Outerwear,International,Organic Search,Tablet,Returning,International,Completed,1,55.32,3.35,0.0,0.0,55.32,51.97,0.0,18.07,Card,0,2025-04,1,0,0
4388,O00004388,2025-04-29,U39344,SKU_1001,Apparel,Outerwear,West,Direct,Mobile,Returning,West,Completed,1,55.32,5.98,0.0,0.0,55.32,49.34,0.0,17.16,Card,0,2025-04,1,0,0
