session_key,session_date,channel,device,region,session_month,sessions,visitors,add_to_cart,checkout_starts
1952,2025-01-24,Referral,Desktop,South,2025-01,1,1,1,1
1953,2025-01-24,Referral,Desktop,West,2025-01,1,1,0,0
1954,2025-01-24,Referral,Mobile,International,2025-01,1,1,1,1
1955,2025-01-24,Referral,Mobile,Midwest,2025-01,3,3,1,0
1956,2025-01-24,Referral,Mobile,South,2025-01,2,2,0,0
1957,2025-01-24,Referral,Mobile,West,2025-01,1,1,1,0
1958,2025-01-25,Affiliate,Desktop,International,2025-01,1,1,1,1
1959,2025-01-25,Affiliate,Desktop,South,2025-01,2,2,1,1
1960,2025-01-25,Affiliate,Desktop,West,2025-01,1,1,1,1
1961,2025-01-25,Affiliate,Mobile,International,2025-01,1,1,0,0
1962,2025-01-25,Affiliate,Mobile,Midwest,2025-01,1,1,0,0
1963,2025-01-25,Affiliate,Mobile,Northeast,2025-01,5,5,1,1
1964,2025-01-25,Affiliate,Mobile,South,2025-01,4,4,1,1
1965,2025-01-25,Affiliate,Mobile,West,2025-01,1,1,0,0
1966,2025-01-25,Affiliate,Tablet,Northeast,2025-01,1,1,1,1
1967,2025-01-25,Direct,Desktop,International,2025-01,3,3,2,1
1968,2025-01-25,Direct,Desktop,Midwest,2025-01,5,5,1,1
1969,2025-01-25,Direct,Desktop,Northeast,2025-01,4,4,0,0
1970,2025-01-25,Direct,Desktop,South,2025-01,7,7,3,2
1971,2025-01-25,Direct,Desktop,West,2025-01,3,3,1,1
1972,2025-01-25,Direct,Mobile,International,2025-01,2,2,1,0
1973,2025-01-25,Direct,Mobile,Midwest,2025-01,3,3,2,1
1974,2025-01-25,Direct,Mobile,Northeast,2025-01,2,2,1,1
1975,2025-01-25,Direct,Mobile,South,2025-01,2,2,0,0
1976,2025-01-25,Direct,Mobile,West,2025-01,2,2,0,0
1977,2025-01-25,Direct,Tablet,International,2025-01,1,1,0,0
1978,2025-01-25,Direct,Tablet,Midwest,2025-01,2,2,0,0
1979,2025-01-25,Direct,Tablet,South,2025-01,1,1,0,0
1980,2025-01-25,Direct,Tablet,West,2025-01,1,1,0,0
1981,2025-01-25,Email,Desktop,International,2025-01,1,1,0,0
1982,2025-01-25,Email,Desktop,Midwest,2025-01,3,3,2,2
1983,2025-01-25,Email,Desktop,Northeast,2025-01,2,2,1,0
1984,2025-01-25,Email,Desktop,South,2025-01,2,2,1,1
1985,2025-01-25,Email,Desktop,West,2025-01,4,4,2,1
1986,2025-01-25,Email,Mobile,International,2025-01,1,1,1,0
1987,2025-01-25,Email,Mobile,Midwest,2025-01,7,7,3,2
1988,2025-01-25,Email,Mobile,Northeast,2025-01,2,2,2,2
1989,2025-01-25,Email,Mobile,South,2025-01,3,3,2,2
1990,2025-01-25,Email,Mobile,West,2025-01,3,3,1,0
1991,2025-01-25,Email,Tablet,West,2025-01,1,1,1,1
1992,2025-01-25,Organic Search,Desktop,International,2025-01,3,3,2,2
1993,2025-01-25,Organic Search,Desktop,Midwest,2025-01,5,5,2,2
1994,2025-01-25,Organic Search,Desktop,Northeast,2025-01,11,11,5,4
1995,2025-01-25,Organic Search,Desktop,South,2025-01,2,2,1,1
1996,2025-01-25,Organic Search,Desktop,West,2025-01,3,3,1,0
1997,2025-01-25,Organic Search,Mobile,International,2025-01,3,3,0,0
1998,2025-01-25,Organic Search,Mobile,Midwest,2025-01,2,2,1,0
1999,2025-01-25,Organic Search,Mobile,Northeast,2025-01,9,9,2,1
2000,2025-01-25,Organic Search,Mobile,South,2025-01,2,2,0,0
2001,2025-01-25,Organic Search,Mobile,West,2025-01,8,8,4,2
2002,2025-01-25,Organic Search,Tablet,International,2025-01,1,1,0,0
2003,2025-01-25,Organic Search,Tablet,Midwest,2025-01,1,1,1,1
2004,2025-01-25,Organic Search,Tablet,South,2025-01,2,2,1,1
2005,2025-01-25,Organic Search,Tablet,West,2025-01,2,2,1,1
2006,2025-01-25,Paid Search,Desktop,Midwest,2025-01,1,1,0,0
2007,2025-01-25,Paid Search,Desktop,Northeast,2025-01,2,2,0,0
2008,2025-01-25,Paid Search,Desktop,South,2025-01,4,4,2,1
2009,2025-01-25,Paid Search,Desktop,West,2025-01,6,6,2,1
2010,2025-01-25,Paid Search,Mobile,International,2025-01,4,4,1,0
2011,2025-01-25,Paid Search,Mobile,Midwest,2025-01,1,1,0,0
2012,2025-01-25,Paid Search,Mobile,Northeast,2025-01,5,5,1,0
2013,2025-01-25,Paid Search,Mobile,South,2025-01,2,2,1,0
2014,2025-01-25,Paid Search,Mobile,West,2025-01,8,8,1,0
2015,2025-01-25,Paid Search,Tablet,International,2025-01,2,2,1,0
2016,2025-01-25,Paid Search,Tablet,Midwest,2025-01,1,1,1,0
2017,2025-01-25,Paid Search,Tablet,West,2025-01,1,1,0,0
2018,2025-01-25,Paid Social,Desktop,International,2025-01,1,1,0,0
2019,2025-01-25,Paid Social,Desktop,Northeast,2025-01,1,1,1,0
2020,2025-01-25,Paid Social,Desktop,South,2025-01,4,4,0,0
2021,2025-01-25,Paid Social,Desktop,West,2025-01,3,3,1,0
2022,2025-01-25,Paid Social,Mobile,International,2025-01,4,4,1,0
2023,2025-01-25,Paid Social,Mobile,Midwest,2025-01,3,3,1,1
2024,2025-01-25,Paid Social,Mobile,Northeast,2025-01,2,2,0,0
2025,2025-01-25,Paid Social,Mobile,South,2025-01,4,4,1,1
2026,2025-01-25,Paid Social,Mobile,West,2025-01,5,5,0,0
2027,2025-01-25,Paid Social,Tablet,Northeast,2025-01,1,1,0,0
2028,2025-01-25,Referral,Desktop,Midwest,2025-01,4,4,2,2
2029,2025-01-25,Referral,Desktop,Northeast,2025-01,1,1,1,1
2030,2025-01-25,Referral,Desktop,South,2025-01,2,2,1,0
2031,2025-01-25,Referral,Desktop,West,2025-01,2,2,0,0
2032,2025-01-25,Referral,Mobile,International,2025-01,1,1,1,1
2033,2025-01-25,Referral,Mobile,Midwest,2025-01,2,2,1,0
2034,2025-01-25,Referral,Mobile,Northeast,2025-01,1,1,1,0
2035,2025-01-25,Referral,Mobile,South,2025-01,2,2,0,0
2036,2025-01-25,Referral,Mobile,West,2025-01,2,2,2,0
2037,2025-01-26,Affiliate,Desktop,International,2025-01,1,1,0,0
2038,2025-01-26,Affiliate,Desktop,Midwest,2025-01,1,1,0,0
2039,2025-01-26,Affiliate,Desktop,South,2025-01,1,1,0,0
2040,2025-01-26,Affiliate,Desktop,West,2025-01,1,1,1,1
2041,2025-01-26,Affiliate,Mobile,International,2025-01,1,1,1,1
2042,2025-01-26,Affiliate,Mobile,Midwest,2025-01,4,4,1,0
2043,2025-01-26,Affiliate,Mobile,Northeast,2025-01,2,2,1,1
2044,2025-01-26,Affiliate,Mobile,South,2025-01,5,5,0,0
2045,2025-01-26,Affiliate,Mobile,West,2025-01,2,2,1,1
2046,2025-01-26,Affiliate,Tablet,Northeast,2025-01,1,1,0,0
2047,2025-01-26,Affiliate,Tablet,West,2025-01,1,1,0,0
2048,2025-01-26,Direct,Desktop,International,2025-01,4,4,1,0
2049,2025-01-26,Direct,Desktop,Midwest,2025-01,2,2,1,1
2050,2025-01-26,Direct,Desktop,Northeast,2025-01,2,2,0,0
2051,2025-01-26,Direct,Desktop,South,2025-01,4,4,0,0
2052,2025-01-26,Direct,Desktop,West,2025-01,3,3,1,0
2053,2025-01-26,Direct,Mobile,Midwest,2025-01,5,5,2,2
2054,2025-01-26,Direct,Mobile,South,2025-01,2,2,0,0
2055,2025-01-26,Direct,Mobile,West,2025-01,6,6,0,0
2056,2025-01-26,Direct,Tablet,Midwest,2025-01,1,1,0,0
2057,2025-01-26,Direct,Tablet,Northeast,2025-01,1,1,0,0
2058,2025-01-26,Direct,Tablet,West,2025-01,2,2,1,1
2059,2025-01-26,Email,Desktop,International,2025-01,2,2,1,1
2060,2025-01-26,Email,Desktop,Midwest,2025-01,1,1,1,0
2061,2025-01-26,Email,Desktop,Northeast,2025-01,3,3,1,1
2062,2025-01-26,Email,Desktop,South,2025-01,3,3,2,2
2063,2025-01-26,Email,Desktop,West,2025-01,2,2,0,0
2064,2025-01-26,Email,Mobile,International,2025-01,2,2,0,0
2065,2025-01-26,Email,Mobile,Midwest,2025-01,3,3,1,1
2066,2025-01-26,Email,Mobile,Northeast,2025-01,4,4,1,1
2067,2025-01-26,Email,Mobile,South,2025-01,4,4,2,2
2068,2025-01-26,Email,Mobile,West,2025-01,2,2,1,0
2069,2025-01-26,Email,Tablet,International,2025-01,1,1,1,1
2070,2025-01-26,Organic Search,Desktop,International,2025-01,3,3,1,1
2071,2025-01-26,Organic Search,Desktop,Midwest,2025-01,4,4,3,1
2072,2025-01-26,Organic Search,Desktop,Northeast,2025-01,3,3,0,0
2073,2025-01-26,Organic Search,Desktop,South,2025-01,4,4,2,1
2074,2025-01-26,Organic Search,Desktop,West,2025-01,6,6,1,1
2075,2025-01-26,Organic Search,Mobile,International,2025-01,7,7,1,1
2076,2025-01-26,Organic Search,Mobile,Midwest,2025-01,1,1,1,1
2077,2025-01-26,Organic Search,Mobile,Northeast,2025-01,4,4,1,0
2078,2025-01-26,Organic Search,Mobile,South,2025-01,2,2,0,0
2079,2025-01-26,Organic Search,Mobile,West,2025-01,4,4,1,1
2080,2025-01-26,Organic Search,Tablet,Midwest,2025-01,4,4,1,1
2081,2025-01-26,Organic Search,Tablet,Northeast,2025-01,2,2,0,0
2082,2025-01-26,Organic Search,Tablet,South,2025-01,4,4,3,3
2083,2025-01-26,Paid Search,Desktop,International,2025-01,3,3,2,2
2084,2025-01-26,Paid Search,Desktop,Midwest,2025-01,5,5,1,1
2085,2025-01-26,Paid Search,Desktop,Northeast,2025-01,6,6,3,3
2086,2025-01-26,Paid Search,Desktop,South,2025-01,6,6,2,2
2087,2025-01-26,Paid Search,Desktop,West,2025-01,4,4,1,1
2088,2025-01-26,Paid Search,Mobile,International,2025-01,3,3,1,1
2089,2025-01-26,Paid Search,Mobile,Midwest,2025-01,2,2,0,0
2090,2025-01-26,Paid Search,Mobile,Northeast,2025-01,4,4,3,2
2091,2025-01-26,Paid Search,Mobile,South,2025-01,5,5,4,2
2092,2025-01-26,Paid Search,Mobile,West,2025-01,2,2,0,0
2093,2025-01-26,Paid Search,Tablet,Midwest,2025-01,2,2,0,0
2094,2025-01-26,Paid Search,Tablet,Northeast,2025-01,1,1,0,0
2095,2025-01-26,Paid Search,Tablet,South,2025-01,1,1,0,0
2096,2025-01-26,Paid Social,Desktop,International,2025-01,1,1,0,0
2097,2025-01-26,Paid Social,Desktop,Midwest,2025-01,1,1,1,0
2098,2025-01-26,Paid Social,Desktop,Northeast,2025-01,1,1,1,1
2099,2025-01-26,Paid Social,Desktop,West,2025-01,2,2,1,0
2100,2025-01-26,Paid Social,Mobile,Midwest,2025-01,9,9,2,1
2101,2025-01-26,Paid Social,Mobile,Northeast,2025-01,4,4,2,1
2102,2025-01-26,Paid Social,Mobile,South,2025-01,6,6,1,1
2103,2025-01-26,Paid Social,Mobile,West,2025-01,4,4,3,2
2104,2025-01-26,Paid Social,Tablet,International,2025-01,2,2,0,0
2105,2025-01-26,Paid Social,Tablet,South,2025-01,1,1,0,0
2106,2025-01-26,Referral,Desktop,International,2025-01,1,1,0,0
2107,2025-01-26,Referral,Desktop,Midwest,2025-01,1,1,0,0
2108,2025-01-26,Referral,Desktop,West,2025-01,1,1,0,0
2109,2025-01-26,Referral,Mobile,International,2025-01,3,3,0,0
2110,2025-01-26,Referral,Mobile,Northeast,2025-01,1,1,1,1
2111,2025-01-26,Referral,Mobile,West,2025-01,2,2,1,0
2112,2025-01-26,Referral,Tablet,Midwest,2025-01,1,1,0,0
2113,2025-01-26,Referral,Tablet,West,2025-01,1,1,1,1
2114,2025-01-27,Affiliate,Desktop,Northeast,2025-01,1,1,0,0
2115,2025-01-27,Affiliate,Desktop,South,2025-01,3,3,1,1
2116,2025-01-27,Affiliate,Mobile,International,2025-01,2,2,0,0
2117,2025-01-27,Affiliate,Mobile,Midwest,2025-01,2,2,0,0
2118,2025-01-27,Affiliate,Mobile,Northeast,2025-01,4,4,2,0
2119,2025-01-27,Affiliate,Mobile,South,2025-01,1,1,0,0
2120,2025-01-27,Affiliate,Mobile,West,2025-01,5,5,1,0
2121,2025-01-27,Affiliate,Tablet,Midwest,2025-01,1,1,0,0
2122,2025-01-27,Affiliate,Tablet,South,2025-01,2,2,1,0
2123,2025-01-27,Direct,Desktop,International,2025-01,1,1,0,0
2124,2025-01-27,Direct,Desktop,Midwest,2025-01,4,4,1,0
2125,2025-01-27,Direct,Desktop,Northeast,2025-01,3,3,2,2
2126,2025-01-27,Direct,Desktop,South,2025-01,2,2,0,0
2127,2025-01-27,Direct,Desktop,West,2025-01,7,7,1,1
2128,2025-01-27,Direct,Mobile,International,2025-01,2,2,1,1
2129,2025-01-27,Direct,Mobile,Midwest,2025-01,5,5,1,0
2130,2025-01-27,Direct,Mobile,Northeast,2025-01,4,4,0,0
2131,2025-01-27,Direct,Mobile,South,2025-01,4,4,2,2
2132,2025-01-27,Direct,Mobile,West,2025-01,9,9,1,0
2133,2025-01-27,Direct,Tablet,Midwest,2025-01,1,1,0,0
2134,2025-01-27,Direct,Tablet,Northeast,2025-01,3,3,0,0
2135,2025-01-27,Direct,Tablet,South,2025-01,1,1,0,0
2136,2025-01-27,Email,Desktop,International,2025-01,1,1,0,0
2137,2025-01-27,Email,Desktop,Northeast,2025-01,2,2,2,2
2138,2025-01-27,Email,Desktop,South,2025-01,5,5,2,2
2139,2025-01-27,Email,Desktop,West,2025-01,2,2,1,1
2140,2025-01-27,Email,Mobile,International,2025-01,2,2,0,0
2141,2025-01-27,Email,Mobile,Midwest,2025-01,6,6,4,4
2142,2025-01-27,Email,Mobile,Northeast,2025-01,1,1,0,0
2143,2025-01-27,Email,Mobile,South,2025-01,5,5,3,2
2144,2025-01-27,Email,Mobile,West,2025-01,6,6,1,0
2145,2025-01-27,Email,Tablet,Northeast,2025-01,1,1,0,0
2146,2025-01-27,Email,Tablet,West,2025-01,1,1,1,1
2147,2025-01-27,Organic Search,Desktop,International,2025-01,3,3,1,1
2148,2025-01-27,Organic Search,Desktop,Midwest,2025-01,8,8,4,4
2149,2025-01-27,Organic Search,Desktop,Northeast,2025-01,5,5,3,3
2150,2025-01-27,Organic Search,Desktop,South,2025-01,10,10,3,3
2151,2025-01-27,Organic Search,Desktop,West,2025-01,7,7,4,1
2152,2025-01-27,Organic Search,Mobile,International,2025-01,2,2,1,0
2153,2025-01-27,Organic Search,Mobile,Midwest,2025-01,6,6,1,0
2154,2025-01-27,Organic Search,Mobile,Northeast,2025-01,8,8,3,1
2155,2025-01-27,Organic Search,Mobile,South,2025-01,7,7,1,1
2156,2025-01-27,Organic Search,Mobile,West,2025-01,3,3,1,0
2157,2025-01-27,Organic Search,Tablet,International,2025-01,2,2,1,1
2158,2025-01-27,Organic Search,Tablet,Midwest,2025-01,3,3,2,0
2159,2025-01-27,Organic Search,Tablet,South,2025-01,1,1,0,0
2160,2025-01-27,Organic Search,Tablet,West,2025-01,1,1,0,0
2161,2025-01-27,Paid Search,Desktop,International,2025-01,3,3,1,1
2162,2025-01-27,Paid Search,Desktop,Midwest,2025-01,3,3,1,1
2163,2025-01-27,Paid Search,Desktop,Northeast,2025-01,2,2,0,0
2164,2025-01-27,Paid Search,Desktop,South,2025-01,3,3,2,2
2165,2025-01-27,Paid Search,Desktop,West,2025-01,5,5,0,0
2166,2025-01-27,Paid Search,Mobile,International,2025-01,5,5,2,1
2167,2025-01-27,Paid Search,Mobile,Midwest,2025-01,7,7,1,0
2168,2025-01-27,Paid Search,Mobile,Northeast,2025-01,3,3,1,0
2169,2025-01-27,Paid Search,Mobile,South,2025-01,4,4,2,2
2170,2025-01-27,Paid Search,Mobile,West,2025-01,8,8,1,1
2171,2025-01-27,Paid Search,Tablet,International,2025-01,1,1,0,0
2172,2025-01-27,Paid Search,Tablet,Midwest,2025-01,1,1,1,1
2173,2025-01-27,Paid Search,Tablet,Northeast,2025-01,2,2,0,0
2174,2025-01-27,Paid Search,Tablet,South,2025-01,1,1,1,1
2175,2025-01-27,Paid Search,Tablet,West,2025-01,1,1,0,0
2176,2025-01-27,Paid Social,Desktop,Midwest,2025-01,2,2,0,0
2177,2025-01-27,Paid Social,Desktop,Northeast,2025-01,2,2,1,1
2178,2025-01-27,Paid Social,Desktop,South,2025-01,5,5,2,2
2179,2025-01-27,Paid Social,Desktop,West,2025-01,5,5,0,0
2180,2025-01-27,Paid Social,Mobile,International,2025-01,4,4,1,1
2181,2025-01-27,Paid Social,Mobile,Midwest,2025-01,3,3,2,1
2182,2025-01-27,Paid Social,Mobile,Northeast,2025-01,4,4,1,0
2183,2025-01-27,Paid Social,Mobile,South,2025-01,6,6,2,1
2184,2025-01-27,Paid Social,Mobile,West,2025-01,5,5,1,1
2185,2025-01-27,Paid Social,Tablet,International,2025-01,1,1,0,0
2186,2025-01-27,Paid Social,Tablet,Midwest,2025-01,1,1,1,0
2187,2025-01-27,Paid Social,Tablet,South,2025-01,2,2,0,0
2188,2025-01-27,Paid Social,Tablet,West,2025-01,1,1,0,0
2189,2025-01-27,Referral,Desktop,Midwest,2025-01,1,1,0,0
2190,2025-01-27,Referral,Desktop,Northeast,2025-01,7,7,1,1
2191,2025-01-27,Referral,Desktop,South,2025-01,3,3,1,0
2192,2025-01-27,Referral,Mobile,Midwest,2025-01,2,2,0,0
2193,2025-01-27,Referral,Mobile,Northeast,2025-01,1,1,1,0
2194,2025-01-27,Referral,Mobile,South,2025-01,1,1,0,0
2195,2025-01-27,Referral,Mobile,West,2025-01,3,3,1,0
2196,2025-01-27,Referral,Tablet,West,2025-01,1,1,1,0
2197,2025-01-28,Affiliate,Desktop,International,2025-01,1,1,1,0
2198,2025-01-28,Affiliate,Desktop,Northeast,2025-01,1,1,1,1
2199,2025-01-28,Affiliate,Desktop,South,2025-01,1,1,1,1
2200,2025-01-28,Affiliate,Desktop,West,2025-01,2,2,1,1
2201,2025-01-28,Affiliate,Mobile,International,2025-01,2,2,0,0
2202,2025-01-28,Affiliate,Mobile,Midwest,2025-01,2,2,0,0
2203,2025-01-28,Affiliate,Mobile,Northeast,2025-01,6,6,1,1
2204,2025-01-28,Affiliate,Mobile,South,2025-01,6,6,1,0
2205,2025-01-28,Affiliate,Mobile,West,2025-01,2,2,0,0
2206,2025-01-28,Affiliate,Tablet,International,2025-01,1,1,0,0
2207,2025-01-28,Affiliate,Tablet,South,2025-01,1,1,0,0
2208,2025-01-28,Affiliate,Tablet,West,2025-01,2,2,0,0
2209,2025-01-28,Direct,Desktop,International,2025-01,2,2,0,0
2210,2025-01-28,Direct,Desktop,Midwest,2025-01,5,5,2,1
2211,2025-01-28,Direct,Desktop,South,2025-01,7,7,3,3
2212,2025-01-28,Direct,Desktop,West,2025-01,4,4,0,0
2213,2025-01-28,Direct,Mobile,International,2025-01,2,2,1,1
2214,2025-01-28,Direct,Mobile,Midwest,2025-01,4,4,1,0
2215,2025-01-28,Direct,Mobile,Northeast,2025-01,4,4,1,0
2216,2025-01-28,Direct,Mobile,South,2025-01,2,2,0,0
2217,2025-01-28,Direct,Mobile,West,2025-01,6,6,2,2
2218,2025-01-28,Direct,Tablet,International,2025-01,1,1,1,1
2219,2025-01-28,Direct,Tablet,Midwest,2025-01,1,1,0,0
2220,2025-01-28,Direct,Tablet,South,2025-01,1,1,1,0
2221,2025-01-28,Direct,Tablet,West,2025-01,2,2,0,0
2222,2025-01-28,Email,Desktop,International,2025-01,2,2,1,1
2223,2025-01-28,Email,Desktop,Midwest,2025-01,1,1,0,0
2224,2025-01-28,Email,Desktop,Northeast,2025-01,1,1,0,0
2225,2025-01-28,Email,Desktop,South,2025-01,1,1,0,0
2226,2025-01-28,Email,Desktop,West,2025-01,1,1,0,0
2227,2025-01-28,Email,Mobile,International,2025-01,1,1,0,0
2228,2025-01-28,Email,Mobile,Midwest,2025-01,1,1,0,0
2229,2025-01-28,Email,Mobile,Northeast,2025-01,3,3,1,0
2230,2025-01-28,Email,Mobile,South,2025-01,4,4,2,1
2231,2025-01-28,Email,Mobile,West,2025-01,3,3,0,0
2232,2025-01-28,Email,Tablet,International,2025-01,1,1,0,0
2233,2025-01-28,Email,Tablet,Northeast,2025-01,1,1,1,0
2234,2025-01-28,Email,Tablet,South,2025-01,1,1,0,0
2235,2025-01-28,Email,Tablet,West,2025-01,2,2,1,1
2236,2025-01-28,Organic Search,Desktop,International,2025-01,3,3,0,0
2237,2025-01-28,Organic Search,Desktop,Midwest,2025-01,10,10,6,4
2238,2025-01-28,Organic Search,Desktop,Northeast,2025-01,6,6,1,1
2239,2025-01-28,Organic Search,Desktop,South,2025-01,5,5,2,2
2240,2025-01-28,Organic Search,Desktop,West,2025-01,11,11,3,2
2241,2025-01-28,Organic Search,Mobile,International,2025-01,7,7,1,0
2242,2025-01-28,Organic Search,Mobile,Midwest,2025-01,8,8,2,2
2243,2025-01-28,Organic Search,Mobile,Northeast,2025-01,5,5,1,0
2244,2025-01-28,Organic Search,Mobile,South,2025-01,4,4,0,0
2245,2025-01-28,Organic Search,Mobile,West,2025-01,8,8,3,2
2246,2025-01-28,Organic Search,Tablet,International,2025-01,1,1,1,1
2247,2025-01-28,Organic Search,Tablet,Midwest,2025-01,1,1,0,0
2248,2025-01-28,Organic Search,Tablet,South,2025-01,1,1,0,0
2249,2025-01-28,Paid Search,Desktop,International,2025-01,5,5,3,1
2250,2025-01-28,Paid Search,Desktop,Midwest,2025-01,8,8,2,2
2251,2025-01-28,Paid Search,Desktop,Northeast,2025-01,4,4,1,0
2252,2025-01-28,Paid Search,Desktop,South,2025-01,4,4,1,1
2253,2025-01-28,Paid Search,Desktop,West,2025-01,3,3,3,3
2254,2025-01-28,Paid Search,Mobile,International,2025-01,7,7,1,1
2255,2025-01-28,Paid Search,Mobile,Midwest,2025-01,4,4,1,1
2256,2025-01-28,Paid Search,Mobile,Northeast,2025-01,3,3,0,0
2257,2025-01-28,Paid Search,Mobile,South,2025-01,7,7,1,0
2258,2025-01-28,Paid Search,Mobile,West,2025-01,7,7,3,2
2259,2025-01-28,Paid Search,Tablet,International,2025-01,1,1,0,0
2260,2025-01-28,Paid Search,Tablet,South,2025-01,2,2,1,0
2261,2025-01-28,Paid Search,Tablet,West,2025-01,3,3,3,0
2262,2025-01-28,Paid Social,Desktop,Midwest,2025-01,2,2,0,0
2263,2025-01-28,Paid Social,Desktop,Northeast,2025-01,1,1,0,0
2264,2025-01-28,Paid Social,Desktop,South,2025-01,3,3,0,0
2265,2025-01-28,Paid Social,Mobile,International,2025-01,7,7,3,0
2266,2025-01-28,Paid Social,Mobile,Midwest,2025-01,6,6,0,0
2267,2025-01-28,Paid Social,Mobile,Northeast,2025-01,3,3,1,0
2268,2025-01-28,Paid Social,Mobile,South,2025-01,5,5,1,1
2269,2025-01-28,Paid Social,Mobile,West,2025-01,7,7,1,1
2270,2025-01-28,Paid Social,Tablet,Midwest,2025-01,2,2,0,0
2271,2025-01-28,Paid Social,Tablet,Northeast,2025-01,3,3,0,0
2272,2025-01-28,Paid Social,Tablet,South,2025-01,3,3,0,0
2273,2025-01-28,Paid Social,Tablet,West,2025-01,1,1,0,0
2274,2025-01-28,Referral,Desktop,International,2025-01,2,2,1,1
2275,2025-01-28,Referral,Desktop,Midwest,2025-01,1,1,1,1
2276,2025-01-28,Referral,Desktop,South,2025-01,1,1,0,0
2277,2025-01-28,Referral,Desktop,West,2025-01,2,2,2,2
2278,2025-01-28,Referral,Mobile,Midwest,2025-01,1,1,0,0
2279,2025-01-28,Referral,Mobile,Northeast,2025-01,1,1,0,0
2280,2025-01-28,Referral,Mobile,South,2025-01,5,5,1,1
2281,2025-01-28,Referral,Mobile,West,2025-01,3,3,2,2
2282,2025-01-29,Affiliate,Desktop,Northeast,2025-01,3,3,0,0
2283,2025-01-29,Affiliate,Desktop,South,2025-01,2,2,2,1
2284,2025-01-29,Affiliate,Desktop,West,2025-01,1,1,0,0
2285,2025-01-29,Affiliate,Mobile,International,2025-01,3,3,1,1
2286,2025-01-29,Affiliate,Mobile,Midwest,2025-01,2,2,0,0
2287,2025-01-29,Affiliate,Mobile,Northeast,2025-01,6,6,2,1
2288,2025-01-29,Affiliate,Mobile,South,2025-01,3,3,1,1
2289,2025-01-29,Affiliate,Mobile,West,2025-01,5,5,0,0
2290,2025-01-29,Affiliate,Tablet,Northeast,2025-01,1,1,0,0
2291,2025-01-29,Affiliate,Tablet,West,2025-01,1,1,0,0
2292,2025-01-29,Direct,Desktop,International,2025-01,3,3,1,1
2293,2025-01-29,Direct,Desktop,Midwest,2025-01,7,7,3,1
2294,2025-01-29,Direct,Desktop,Northeast,2025-01,2,2,1,1
2295,2025-01-29,Direct,Desktop,South,2025-01,3,3,1,1
2296,2025-01-29,Direct,Desktop,West,2025-01,3,3,1,0
2297,2025-01-29,Direct,Mobile,International,2025-01,1,1,1,1
2298,2025-01-29,Direct,Mobile,Midwest,2025-01,2,2,0,0
2299,2025-01-29,Direct,Mobile,Northeast,2025-01,4,4,1,1
2300,2025-01-29,Direct,Mobile,South,2025-01,4,4,0,0
2301,2025-01-29,Direct,Mobile,West,2025-01,5,5,1,0
2302,2025-01-29,Direct,Tablet,Midwest,2025-01,2,2,0,0
2303,2025-01-29,Direct,Tablet,Northeast,2025-01,2,2,0,0
2304,2025-01-29,Direct,Tablet,South,2025-01,1,1,0,0
2305,2025-01-29,Direct,Tablet,West,2025-01,1,1,0,0
2306,2025-01-29,Email,Desktop,International,2025-01,3,3,2,2
2307,2025-01-29,Email,Desktop,Northeast,2025-01,5,5,4,3
2308,2025-01-29,Email,Desktop,South,2025-01,4,4,4,3
2309,2025-01-29,Email,Desktop,West,2025-01,4,4,2,2
2310,2025-01-29,Email,Mobile,International,2025-01,1,1,0,0
2311,2025-01-29,Email,Mobile,Midwest,2025-01,3,3,2,2
2312,2025-01-29,Email,Mobile,Northeast,2025-01,2,2,2,2
2313,2025-01-29,Email,Mobile,South,2025-01,5,5,3,3
2314,2025-01-29,Email,Mobile,West,2025-01,6,6,2,1
2315,2025-01-29,Email,Tablet,Midwest,2025-01,1,1,1,1
2316,2025-01-29,Email,Tablet,South,2025-01,1,1,0,0
2317,2025-01-29,Organic Search,Desktop,International,2025-01,2,2,0,0
2318,2025-01-29,Organic Search,Desktop,Midwest,2025-01,8,8,3,3
2319,2025-01-29,Organic Search,Desktop,Northeast,2025-01,6,6,0,0
2320,2025-01-29,Organic Search,Desktop,South,2025-01,5,5,2,1
2321,2025-01-29,Organic Search,Desktop,West,2025-01,7,7,0,0
2322,2025-01-29,Organic Search,Mobile,International,2025-01,4,4,2,0
2323,2025-01-29,Organic Search,Mobile,Midwest,2025-01,6,6,0,0
2324,2025-01-29,Organic Search,Mobile,Northeast,2025-01,5,5,0,0
2325,2025-01-29,Organic Search,Mobile,South,2025-01,2,2,0,0
2326,2025-01-29,Organic Search,Mobile,West,2025-01,10,10,1,1
2327,2025-01-29,Organic Search,Tablet,International,2025-01,1,1,0,0
2328,2025-01-29,Organic Search,Tablet,Midwest,2025-01,1,1,0,0
2329,2025-01-29,Organic Search,Tablet,Northeast,2025-01,3,3,2,2
2330,2025-01-29,Paid Search,Desktop,International,2025-01,3,3,1,0
2331,2025-01-29,Paid Search,Desktop,Midwest,2025-01,3,3,0,0
2332,2025-01-29,Paid Search,Desktop,Northeast,2025-01,4,4,2,0
2333,2025-01-29,Paid Search,Desktop,South,2025-01,2,2,1,0
2334,2025-01-29,Paid Search,Desktop,West,2025-01,1,1,1,1
2335,2025-01-29,Paid Search,Mobile,International,2025-01,1,1,0,0
2336,2025-01-29,Paid Search,Mobile,Midwest,2025-01,7,7,1,0
