UserID,LastOrderDate,DaysSinceLastPurchase,LifetimeOrders,LifetimeNetRevenue,AcquisitionChannel,Region,PlanTier,CustomerSegment,RiskScore,RiskBand,ChurnSignal,RecommendedAction
U001530,,9999,0,0.0,Organic,LATAM,Starter,Enterprise,100.0,High,0,Winback offer
U001531,2026-03-27,65,4,179.97,Paid Social,LATAM,Starter,Consumer,19.2,Low,0,Monitor
U001532,,9999,0,0.0,Referral,North America,Free,Consumer,100.0,High,0,Winback offer
U001533,,9999,0,0.0,Organic,APAC,Growth,SMB,100.0,High,0,Winback offer
U001534,2026-04-26,35,6,312.11,Paid Social,North America,Free,Enterprise,2.8,Low,0,Monitor
U001535,2025-10-28,215,12,1753.76,Referral,North America,Growth,Mid-Market,100.0,High,1,Winback offer
U001536,,9999,0,0.0,Paid Search,APAC,Pro,Consumer,100.0,High,0,Winback offer
U001537,,9999,0,0.0,Organic,Europe,Growth,Enterprise,100.0,High,0,Winback offer
U001538,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U001539,2026-02-14,106,5,128.17,Partner,North America,Starter,Consumer,35.8,Medium,1,Lifecycle email
U001540,2025-12-27,155,11,2232.59,Paid Search,LATAM,Pro,Mid-Market,62.8,Medium,1,Lifecycle email
U001541,2026-05-28,3,13,306.13,Partner,Europe,Starter,Consumer,0.0,Low,0,Cross-sell
U001542,,9999,0,0.0,Organic,North America,Growth,SMB,100.0,High,0,Winback offer
U001543,,9999,0,0.0,Paid Search,North America,Free,Consumer,100.0,High,0,Winback offer
U001544,,9999,0,0.0,Partner,Europe,Starter,Consumer,100.0,High,0,Winback offer
U001545,2026-05-13,18,17,1113.74,Paid Social,North America,Growth,SMB,0.0,Low,0,Cross-sell
U001546,2026-03-29,63,15,811.72,Referral,APAC,Growth,Consumer,10.7,Low,0,Monitor
U001547,2025-10-25,218,3,146.77,Organic,APAC,Free,Mid-Market,97.4,High,1,Winback offer
U001548,,9999,0,0.0,Partner,APAC,Free,Mid-Market,100.0,High,0,Winback offer
U001549,2025-06-28,337,1,27.46,Paid Search,Europe,Starter,Consumer,100.0,High,1,Winback offer
U001550,,9999,0,0.0,Paid Search,Europe,Growth,SMB,100.0,High,0,Winback offer
U001551,2025-08-13,291,13,177.68,Organic,North America,Free,Consumer,100.0,High,1,Winback offer
U001552,,9999,0,0.0,Lifecycle Email,Europe,Free,Consumer,100.0,High,0,Winback offer
U001553,2026-01-17,134,11,333.71,Partner,Europe,Starter,Consumer,57.2,Medium,1,Lifecycle email
U001554,,9999,0,0.0,Lifecycle Email,North America,Starter,Consumer,100.0,High,0,Winback offer
U001555,,9999,0,0.0,Referral,Europe,Pro,Consumer,100.0,High,0,Winback offer
U001556,,9999,0,0.0,Paid Social,Europe,Free,SMB,100.0,High,0,Winback offer
U001557,,9999,0,0.0,Organic,LATAM,Growth,SMB,100.0,High,0,Winback offer
U001558,,9999,0,0.0,Paid Search,North America,Starter,SMB,100.0,High,0,Winback offer
U001559,,9999,0,0.0,Paid Search,Europe,Pro,SMB,100.0,High,0,Winback offer
U001560,,9999,0,0.0,Paid Search,Europe,Free,SMB,100.0,High,0,Winback offer
U001561,2026-04-28,33,10,215.75,Organic,North America,Free,SMB,1.7,Low,0,Monitor
U001562,,9999,0,0.0,Paid Social,LATAM,Pro,Mid-Market,100.0,High,0,Winback offer
U001563,,9999,0,0.0,Paid Search,North America,Growth,SMB,100.0,High,0,Winback offer
U001564,,9999,0,0.0,Paid Search,Europe,Starter,Consumer,100.0,High,0,Winback offer
U001565,,9999,0,0.0,Partner,North America,Free,SMB,100.0,High,0,Winback offer
U001566,2026-05-04,27,24,744.26,Paid Search,APAC,Free,Mid-Market,0.0,Low,0,Cross-sell
U001567,,9999,0,0.0,Lifecycle Email,North America,Starter,Consumer,100.0,High,0,Winback offer
U001568,2026-01-30,121,10,1338.22,Organic,Europe,Pro,SMB,53.1,Medium,1,Lifecycle email
U001569,2025-10-20,223,7,137.92,Organic,North America,Free,SMB,100.0,High,1,Winback offer
U001570,,9999,0,0.0,Paid Social,North America,Free,SMB,100.0,High,0,Winback offer
U001571,2025-06-19,346,6,502.18,Organic,Europe,Starter,Mid-Market,100.0,High,1,Winback offer
U001572,,9999,0,0.0,Paid Search,North America,Free,Consumer,100.0,High,0,Winback offer
U001573,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U001574,,9999,0,0.0,Paid Social,Europe,Starter,Consumer,100.0,High,0,Winback offer
U001575,,9999,0,0.0,Partner,North America,Free,Consumer,100.0,High,0,Winback offer
U001576,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U001577,,9999,0,0.0,Organic,Europe,Free,Consumer,100.0,High,0,Winback offer
U001578,2026-02-21,99,2,89.74,Lifecycle Email,North America,Pro,SMB,38.0,Medium,1,Lifecycle email
U001579,,9999,0,0.0,Referral,North America,Free,Consumer,100.0,High,0,Winback offer
U001580,2026-02-14,106,12,1801.09,Referral,North America,Pro,SMB,41.8,Medium,1,Lifecycle email
U001581,,9999,0,0.0,Lifecycle Email,Europe,Free,Consumer,100.0,High,0,Winback offer
U001582,,9999,0,0.0,Paid Social,Europe,Growth,SMB,100.0,High,0,Winback offer
U001583,2025-05-16,380,8,116.94,Organic,North America,Free,Consumer,100.0,High,1,Winback offer
U001584,2026-04-27,34,2,51.86,Paid Search,North America,Free,Consumer,2.2,Low,0,Monitor
U001585,,9999,0,0.0,Paid Search,North America,Free,Consumer,100.0,High,0,Winback offer
U001586,,9999,0,0.0,Paid Search,Europe,Starter,Consumer,100.0,High,0,Winback offer
U001587,,9999,0,0.0,Paid Search,LATAM,Free,Consumer,100.0,High,0,Winback offer
U001588,,9999,0,0.0,Paid Social,North America,Starter,Consumer,100.0,High,0,Winback offer
U001589,2026-05-10,21,5,181.44,Paid Search,Europe,Growth,Consumer,0.0,Low,0,Cross-sell
U001590,2026-04-29,32,7,107.96,Organic,APAC,Free,SMB,1.1,Low,0,Monitor
U001591,,9999,0,0.0,Partner,North America,Pro,Consumer,100.0,High,0,Winback offer
U001592,2026-01-29,122,8,282.23,Paid Social,APAC,Growth,Consumer,50.6,Medium,1,Lifecycle email
U001593,,9999,0,0.0,Referral,Europe,Pro,Consumer,100.0,High,0,Winback offer
U001594,2025-07-06,329,21,1443.8,Paid Search,North America,Growth,SMB,100.0,High,1,Winback offer
U001595,,9999,0,0.0,Lifecycle Email,LATAM,Free,Mid-Market,100.0,High,0,Winback offer
U001596,2026-04-27,34,6,147.32,Paid Search,Europe,Starter,Consumer,0.7,Low,0,Monitor
U001597,,9999,0,0.0,Paid Search,APAC,Growth,Mid-Market,100.0,High,0,Winback offer
U001598,,9999,0,0.0,Organic,APAC,Starter,Consumer,100.0,High,0,Winback offer
U001599,2026-05-31,0,1,21.51,Organic,APAC,Free,SMB,0.0,Low,0,Monitor
U001600,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U001601,,9999,0,0.0,Organic,Europe,Free,SMB,100.0,High,0,Winback offer
U001602,2026-03-13,79,8,209.06,Referral,APAC,Starter,Consumer,24.0,Low,0,Monitor
U001603,,9999,0,0.0,Paid Search,APAC,Starter,Consumer,100.0,High,0,Winback offer
U001604,2025-10-10,233,6,281.94,Paid Search,Europe,Growth,SMB,100.0,High,1,Winback offer
U001605,2026-03-08,84,1,14.29,Lifecycle Email,APAC,Free,SMB,29.7,Low,0,Monitor
U001606,,9999,0,0.0,Organic,North America,Free,Mid-Market,100.0,High,0,Winback offer
U001607,,9999,0,0.0,Referral,APAC,Free,SMB,100.0,High,0,Winback offer
U001608,,9999,0,0.0,Paid Search,North America,Free,SMB,100.0,High,0,Winback offer
U001609,,9999,0,0.0,Paid Search,APAC,Pro,Consumer,100.0,High,0,Winback offer
U001610,,9999,0,0.0,Referral,Europe,Free,Consumer,100.0,High,0,Winback offer
U001611,2025-12-26,156,2,121.9,Paid Social,North America,Pro,Consumer,66.3,High,1,Winback offer
U001612,2026-01-30,121,5,145.48,Paid Social,North America,Starter,Consumer,50.1,Medium,1,Lifecycle email
U001613,,9999,0,0.0,Partner,North America,Growth,Consumer,100.0,High,0,Winback offer
U001614,,9999,0,0.0,Paid Social,Europe,Starter,Consumer,100.0,High,0,Winback offer
U001615,2026-05-15,16,1,25.12,Paid Search,LATAM,Growth,Consumer,0.0,Low,0,Monitor
U001616,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U001617,,9999,0,0.0,Paid Search,LATAM,Pro,Consumer,100.0,High,0,Winback offer
U001618,2026-05-29,2,2,109.67,Paid Search,APAC,Starter,Consumer,0.0,Low,0,Cross-sell
U001619,2026-04-26,35,8,199.01,Referral,LATAM,Free,SMB,2.8,Low,0,Monitor
U001620,,9999,0,0.0,Paid Search,North America,Growth,Consumer,100.0,High,0,Winback offer
U001621,2026-02-20,100,18,1289.02,Partner,North America,Growth,SMB,38.5,Medium,1,Lifecycle email
U001622,,9999,0,0.0,Paid Search,North America,Free,SMB,100.0,High,0,Winback offer
U001623,2025-09-15,258,2,128.45,Lifecycle Email,Europe,Starter,SMB,100.0,High,1,Winback offer
U001624,,9999,0,0.0,Organic,APAC,Starter,SMB,100.0,High,0,Winback offer
U001625,,9999,0,0.0,Referral,North America,Growth,Consumer,100.0,High,0,Winback offer
U001626,2026-05-15,16,13,2985.41,Referral,APAC,Growth,Enterprise,0.0,Low,0,Cross-sell
U001627,2026-04-23,38,16,382.41,Lifecycle Email,LATAM,Starter,Consumer,0.0,Low,0,Monitor
U001628,,9999,0,0.0,Paid Search,North America,Growth,Mid-Market,100.0,High,0,Winback offer
U001629,2026-01-29,122,4,228.63,Partner,North America,Growth,Consumer,44.6,Medium,1,Lifecycle email
U001630,2026-05-13,18,5,119.36,Organic,LATAM,Free,Mid-Market,0.0,Low,0,Cross-sell
U001631,,9999,0,0.0,Organic,APAC,Free,Consumer,100.0,High,0,Winback offer
U001632,2026-05-17,14,3,64.38,Paid Social,Europe,Starter,Consumer,0.0,Low,0,Cross-sell
U001633,2026-03-30,62,5,1715.25,Organic,North America,Pro,Enterprise,2.6,Low,0,Monitor
U001634,,9999,0,0.0,Lifecycle Email,North America,Starter,SMB,100.0,High,0,Winback offer
U001635,2026-05-28,3,3,52.0,Organic,North America,Free,Consumer,0.0,Low,0,Cross-sell
U001636,,9999,0,0.0,Paid Search,Europe,Free,Mid-Market,100.0,High,0,Winback offer
U001637,,9999,0,0.0,Partner,Europe,Growth,Consumer,100.0,High,0,Winback offer
U001638,,9999,0,0.0,Lifecycle Email,APAC,Free,SMB,100.0,High,0,Winback offer
U001639,,9999,0,0.0,Organic,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U001640,2026-02-25,95,6,473.78,Paid Social,APAC,Starter,Mid-Market,35.8,Medium,1,Lifecycle email
U001641,2026-03-10,82,18,1214.6,Organic,North America,Growth,SMB,28.6,Low,0,Monitor
U001642,,9999,0,0.0,Partner,North America,Starter,SMB,100.0,High,0,Winback offer
U001643,2026-05-23,8,1,38.8,Partner,LATAM,Starter,Consumer,0.0,Low,0,Monitor
U001644,2026-01-31,120,4,267.19,Referral,North America,Pro,Consumer,49.5,Medium,1,Lifecycle email
U001645,,9999,0,0.0,Organic,LATAM,Growth,Consumer,100.0,High,0,Winback offer
U001646,2026-05-26,5,7,155.08,Paid Search,North America,Free,SMB,0.0,Low,0,Cross-sell
U001647,2026-05-10,21,7,610.71,Referral,North America,Pro,Consumer,0.0,Low,0,Cross-sell
U001648,,9999,0,0.0,Paid Search,Europe,Growth,Consumer,100.0,High,0,Winback offer
U001649,2025-09-17,256,2,52.37,Paid Search,Europe,Free,SMB,100.0,High,1,Winback offer
U001650,,9999,0,0.0,Paid Search,LATAM,Free,Consumer,100.0,High,0,Winback offer
U001651,2025-05-19,377,11,653.31,Partner,North America,Starter,SMB,100.0,High,1,Winback offer
U001652,,9999,0,0.0,Paid Social,North America,Starter,Consumer,100.0,High,0,Winback offer
U001653,,9999,0,0.0,Organic,APAC,Growth,SMB,100.0,High,0,Winback offer
U001654,2026-03-03,89,4,1539.4,Partner,North America,Pro,Mid-Market,32.5,Low,0,Monitor
U001655,,9999,0,0.0,Paid Social,North America,Starter,Consumer,100.0,High,0,Winback offer
U001656,,9999,0,0.0,Lifecycle Email,North America,Starter,SMB,100.0,High,0,Winback offer
U001657,,9999,0,0.0,Organic,North America,Starter,SMB,100.0,High,0,Winback offer
U001658,,9999,0,0.0,Paid Search,Europe,Free,Consumer,100.0,High,0,Winback offer
U001659,,9999,0,0.0,Paid Search,Europe,Growth,SMB,100.0,High,0,Winback offer
U001660,2025-12-18,164,13,416.37,Paid Search,North America,Free,Mid-Market,73.7,High,1,Winback offer
U001661,,9999,0,0.0,Partner,LATAM,Free,Enterprise,100.0,High,0,Winback offer
U001662,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U001663,,9999,0,0.0,Referral,North America,Free,SMB,100.0,High,0,Winback offer
U001664,2025-11-18,194,12,1047.35,Paid Search,Europe,Growth,SMB,90.2,High,1,Winback offer
U001665,,9999,0,0.0,Paid Social,Europe,Growth,Consumer,100.0,High,0,Winback offer
U001666,2026-02-18,102,1,22.98,Partner,Europe,Free,SMB,39.6,Medium,1,Lifecycle email
U001667,,9999,0,0.0,Referral,North America,Free,SMB,100.0,High,0,Winback offer
U001668,,9999,0,0.0,Paid Social,APAC,Starter,SMB,100.0,High,0,Winback offer
U001669,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U001670,2025-05-06,390,8,164.87,Organic,APAC,Free,SMB,100.0,High,1,Winback offer
U001671,,9999,0,0.0,Organic,APAC,Free,Enterprise,100.0,High,0,Winback offer
U001672,,9999,0,0.0,Lifecycle Email,North America,Starter,Consumer,100.0,High,0,Winback offer
U001673,,9999,0,0.0,Paid Search,Europe,Starter,Consumer,100.0,High,0,Winback offer
U001674,,9999,0,0.0,Organic,Europe,Starter,SMB,100.0,High,0,Winback offer
U001675,,9999,0,0.0,Organic,LATAM,Free,Consumer,100.0,High,0,Winback offer
U001676,2025-11-03,209,6,650.09,Referral,LATAM,Growth,SMB,98.5,High,1,Winback offer
U001677,2025-12-17,165,1,26.83,Paid Social,Europe,Growth,Consumer,74.2,High,1,Winback offer
U001678,,9999,0,0.0,Paid Search,APAC,Growth,Consumer,100.0,High,0,Winback offer
U001679,,9999,0,0.0,Paid Social,Europe,Growth,Consumer,100.0,High,0,Winback offer
U001680,,9999,0,0.0,Paid Social,LATAM,Starter,Mid-Market,100.0,High,0,Winback offer
U001681,2026-03-21,71,3,143.14,Organic,LATAM,Starter,SMB,18.1,Low,0,Monitor
U001682,2026-05-10,21,6,688.07,Organic,Europe,Growth,Mid-Market,0.0,Low,0,Cross-sell
U001683,2026-05-27,4,17,1250.08,Partner,APAC,Starter,SMB,0.0,Low,0,Cross-sell
U001684,2026-03-17,75,9,821.84,Paid Search,North America,Growth,SMB,24.8,Low,0,Monitor
U001685,2025-05-12,384,3,103.79,Paid Search,North America,Growth,Consumer,100.0,High,1,Winback offer
U001686,,9999,0,0.0,Organic,LATAM,Growth,SMB,100.0,High,0,Winback offer
U001687,,9999,0,0.0,Partner,APAC,Pro,SMB,100.0,High,0,Winback offer
U001688,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U001689,,9999,0,0.0,Paid Social,North America,Starter,SMB,100.0,High,0,Winback offer
U001690,,9999,0,0.0,Lifecycle Email,Europe,Free,Mid-Market,100.0,High,0,Winback offer
U001691,2026-04-27,34,5,184.18,Paid Search,North America,Starter,SMB,2.2,Low,0,Monitor
U001692,,9999,0,0.0,Paid Search,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U001693,,9999,0,0.0,Organic,North America,Free,Consumer,100.0,High,0,Winback offer
U001694,,9999,0,0.0,Referral,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U001695,,9999,0,0.0,Paid Search,North America,Free,Consumer,100.0,High,0,Winback offer
U001696,2025-05-01,395,9,465.67,Partner,North America,Growth,Consumer,100.0,High,1,Winback offer
U001697,2026-04-06,55,7,1017.01,Paid Search,APAC,Starter,Enterprise,13.8,Low,0,Monitor
U001698,2026-04-26,35,10,212.99,Organic,Europe,Free,SMB,2.8,Low,0,Monitor
U001699,,9999,0,0.0,Organic,North America,Growth,Mid-Market,100.0,High,0,Winback offer
U001700,2026-05-21,10,2,27.08,Referral,North America,Free,Consumer,0.0,Low,0,Cross-sell
U001701,,9999,0,0.0,Organic,APAC,Starter,SMB,100.0,High,0,Winback offer
U001702,,9999,0,0.0,Paid Social,APAC,Free,Consumer,100.0,High,0,Winback offer
U001703,2026-04-06,55,12,341.08,Paid Social,North America,Growth,Consumer,13.8,Low,0,Monitor
U001704,,9999,0,0.0,Organic,North America,Starter,Enterprise,100.0,High,0,Winback offer
U001705,,9999,0,0.0,Paid Search,Europe,Free,SMB,100.0,High,0,Winback offer
U001706,,9999,0,0.0,Paid Search,North America,Growth,Consumer,100.0,High,0,Winback offer
U001707,,9999,0,0.0,Paid Social,Europe,Free,SMB,100.0,High,0,Winback offer
U001708,,9999,0,0.0,Referral,Europe,Starter,Consumer,100.0,High,0,Winback offer
U001709,,9999,0,0.0,Paid Social,APAC,Free,Consumer,100.0,High,0,Winback offer
U001710,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U001711,2025-08-01,303,3,40.97,Referral,Europe,Free,Consumer,100.0,High,1,Winback offer
U001712,,9999,0,0.0,Lifecycle Email,Europe,Starter,Consumer,100.0,High,0,Winback offer
U001713,,9999,0,0.0,Lifecycle Email,APAC,Growth,Consumer,100.0,High,0,Winback offer
U001714,,9999,0,0.0,Paid Social,North America,Free,SMB,100.0,High,0,Winback offer
U001715,2025-12-11,171,2,120.34,Partner,APAC,Pro,Consumer,65.6,High,1,Winback offer
U001716,2025-11-18,194,2,39.11,Paid Social,North America,Free,SMB,90.2,High,1,Winback offer
U001717,,9999,0,0.0,Paid Search,Europe,Free,Consumer,100.0,High,0,Winback offer
U001718,,9999,0,0.0,Paid Search,Europe,Free,SMB,100.0,High,0,Winback offer
U001719,2026-02-27,93,12,187.84,Referral,LATAM,Free,Consumer,34.7,Low,1,Monitor
U001720,,9999,0,0.0,Paid Search,APAC,Growth,Mid-Market,100.0,High,0,Winback offer
U001721,2025-09-27,246,9,342.64,Paid Search,LATAM,Growth,Consumer,100.0,High,1,Winback offer
U001722,2025-09-28,245,11,206.67,Organic,LATAM,Free,SMB,100.0,High,1,Winback offer
U001723,2026-02-09,111,1,75.58,Partner,Europe,Pro,SMB,44.6,Medium,1,Lifecycle email
U001724,,9999,0,0.0,Paid Social,North America,Pro,Consumer,100.0,High,0,Winback offer
U001725,2026-01-30,121,6,128.17,Organic,North America,Free,SMB,50.1,Medium,1,Lifecycle email
U001726,2026-05-18,13,16,694.68,Paid Social,North America,Growth,Consumer,0.0,Low,0,Cross-sell
U001727,2026-05-16,15,3,78.44,Organic,LATAM,Starter,Consumer,0.0,Low,0,Cross-sell
U001728,2025-06-04,361,2,91.78,Referral,North America,Growth,Consumer,100.0,High,1,Winback offer
U001729,,9999,0,0.0,Organic,North America,Starter,Consumer,100.0,High,0,Winback offer
U001730,,9999,0,0.0,Paid Social,Europe,Starter,SMB,100.0,High,0,Winback offer
U001731,,9999,0,0.0,Paid Search,LATAM,Growth,Consumer,100.0,High,0,Winback offer
U001732,,9999,0,0.0,Partner,APAC,Pro,Consumer,100.0,High,0,Winback offer
U001733,2026-05-30,1,2,92.47,Paid Search,APAC,Growth,Consumer,0.0,Low,0,Cross-sell
U001734,2026-03-30,62,7,176.62,Organic,North America,Starter,Consumer,17.6,Low,0,Monitor
U001735,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U001736,2026-01-19,132,8,343.29,Referral,North America,Starter,SMB,56.1,Medium,1,Lifecycle email
U001737,2026-05-25,6,10,1124.5,Organic,North America,Pro,Consumer,0.0,Low,0,Cross-sell
U001738,,9999,0,0.0,Paid Social,North America,Starter,SMB,100.0,High,0,Winback offer
U001739,,9999,0,0.0,Paid Search,APAC,Starter,Consumer,100.0,High,0,Winback offer
U001740,,9999,0,0.0,Partner,APAC,Starter,SMB,100.0,High,0,Winback offer
U001741,,9999,0,0.0,Paid Social,Europe,Free,Mid-Market,100.0,High,0,Winback offer
U001742,,9999,0,0.0,Organic,APAC,Free,SMB,100.0,High,0,Winback offer
U001743,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U001744,2025-06-21,344,12,581.03,Organic,APAC,Pro,Consumer,100.0,High,1,Winback offer
U001745,,9999,0,0.0,Paid Social,North America,Pro,Consumer,100.0,High,0,Winback offer
U001746,,9999,0,0.0,Paid Search,APAC,Pro,Mid-Market,100.0,High,0,Winback offer
U001747,,9999,0,0.0,Paid Social,APAC,Growth,Consumer,100.0,High,0,Winback offer
U001748,2025-07-29,306,8,731.76,Referral,North America,Free,Enterprise,100.0,High,1,Winback offer
U001749,,9999,0,0.0,Referral,APAC,Pro,SMB,100.0,High,0,Winback offer
U001750,,9999,0,0.0,Organic,LATAM,Free,SMB,100.0,High,0,Winback offer
U001751,2026-05-11,20,5,335.33,Partner,APAC,Free,Enterprise,0.0,Low,0,Cross-sell
U001752,2026-05-03,28,8,92.52,Paid Search,APAC,Free,SMB,0.0,Low,0,Cross-sell
U001753,2026-05-06,25,5,346.12,Paid Search,North America,Free,Enterprise,0.0,Low,0,Cross-sell
U001754,,9999,0,0.0,Lifecycle Email,APAC,Free,Consumer,100.0,High,0,Winback offer
U001755,,9999,0,0.0,Partner,North America,Starter,Consumer,100.0,High,0,Winback offer
U001756,2026-01-24,127,15,1439.62,Referral,APAC,Growth,SMB,53.4,Medium,1,Lifecycle email
U001757,2026-03-22,70,7,136.29,Referral,APAC,Free,SMB,16.0,Low,0,Monitor
U001758,2026-05-31,0,4,36.15,Partner,Europe,Free,Consumer,0.0,Low,0,Cross-sell
U001759,,9999,0,0.0,Paid Social,North America,Starter,Consumer,100.0,High,0,Winback offer
U001760,,9999,0,0.0,Paid Social,North America,Growth,Consumer,100.0,High,0,Winback offer
U001761,,9999,0,0.0,Paid Social,North America,Free,SMB,100.0,High,0,Winback offer
U001762,2025-03-23,434,6,697.59,Referral,LATAM,Pro,Consumer,100.0,High,1,Winback offer
U001763,2026-05-29,2,18,501.38,Referral,North America,Starter,Consumer,0.0,Low,0,Cross-sell
U001764,2026-04-30,31,10,842.05,Paid Social,North America,Growth,Mid-Market,0.6,Low,0,Monitor
U001765,2026-04-14,47,12,158.06,Lifecycle Email,North America,Free,Consumer,0.0,Low,0,Monitor
U001766,2026-05-23,8,19,4405.57,Organic,APAC,Pro,Mid-Market,0.0,Low,0,Cross-sell
U001767,2026-05-16,15,4,113.23,Paid Social,North America,Growth,Consumer,0.0,Low,0,Cross-sell
U001768,2026-05-31,0,13,737.57,Partner,North America,Starter,SMB,0.0,Low,0,Cross-sell
U001769,2026-05-15,16,14,583.42,Paid Search,APAC,Starter,SMB,0.0,Low,0,Cross-sell
U001770,2026-04-30,31,4,840.48,Paid Search,LATAM,Growth,Enterprise,0.6,Low,0,Monitor
U001771,2026-03-22,70,13,902.77,Organic,APAC,Pro,Consumer,14.5,Low,0,Monitor
U001773,,9999,0,0.0,Organic,North America,Free,Consumer,100.0,High,0,Winback offer
U001774,,9999,0,0.0,Paid Social,APAC,Starter,Mid-Market,100.0,High,0,Winback offer
U001775,2026-02-02,118,5,696.54,Partner,North America,Starter,Enterprise,48.4,Medium,1,Lifecycle email
U001776,2026-03-16,76,13,572.29,Organic,APAC,Free,Mid-Market,17.8,Low,0,Monitor
U001777,,9999,0,0.0,Partner,Europe,Pro,Consumer,100.0,High,0,Winback offer
