RevenueDriverKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,ServiceKey,SegmentKey,VolumeJobs,TEU,CBM,ChargeableKg,AvgRateUSD,SurchargeUSD,DiscountUSD,RevenueUSD,DataSource,DateKey,YearMonth
202408_ACTUAL_VN_NORTH_CLS_ENT,2024-08-01,Actual,ACTUAL,VN_NORTH,CLS,ENT,78,0.0,0.0,0.0,1401.41,4868.22,3825.85,110352.45,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_CLS_MM,2024-08-01,Actual,ACTUAL,VN_NORTH,CLS,MM,72,0.0,0.0,0.0,1311.05,4204.0,2076.71,96523.16,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_CLS_SME,2024-08-01,Actual,ACTUAL,VN_NORTH,CLS,SME,48,0.0,0.0,0.0,1419.23,3033.92,681.23,70475.68,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_CLS_SKA,2024-08-01,Actual,ACTUAL,VN_NORTH,CLS,SKA,91,0.0,0.0,0.0,1359.9,5511.34,5940.03,123321.87,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_CUS_ENT,2024-08-01,Actual,ACTUAL,VN_NORTH,CUS,ENT,190,0.0,0.0,0.0,211.04,1785.8,1403.43,40480.47,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_CUS_MM,2024-08-01,Actual,ACTUAL,VN_NORTH,CUS,MM,158,0.0,0.0,0.0,206.96,1456.33,719.4,33437.11,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_CUS_SME,2024-08-01,Actual,ACTUAL,VN_NORTH,CUS,SME,123,0.0,0.0,0.0,207.89,1138.8,255.7,26453.52,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_CUS_SKA,2024-08-01,Actual,ACTUAL,VN_NORTH,CUS,SKA,229,0.0,0.0,0.0,202.19,2062.1,2222.49,46141.48,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_TRK_ENT,2024-08-01,Actual,ACTUAL,VN_NORTH,TRK,ENT,229,0.0,0.0,0.0,305.01,3669.54,2444.69,71073.06,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_TRK_MM,2024-08-01,Actual,ACTUAL,VN_NORTH,TRK,MM,188,0.0,0.0,0.0,337.56,3333.96,1396.13,65398.47,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_TRK_SME,2024-08-01,Actual,ACTUAL,VN_NORTH,TRK,SME,138,0.0,0.0,0.0,312.68,2266.93,431.5,44985.52,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_NORTH_TRK_SKA,2024-08-01,Actual,ACTUAL,VN_NORTH,TRK,SKA,247,0.0,0.0,0.0,302.64,3927.16,3588.1,75091.06,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_AIR_ENT,2024-08-01,Actual,ACTUAL,VN_SOUTH,AIR,ENT,124,0.0,0.0,110246.73,1551.9,10109.77,6735.24,195809.9,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_AIR_MM,2024-08-01,Actual,ACTUAL,VN_SOUTH,AIR,MM,102,0.0,0.0,152170.77,1516.31,8125.41,3402.61,159386.7,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_AIR_SME,2024-08-01,Actual,ACTUAL,VN_SOUTH,AIR,SME,75,0.0,0.0,106290.62,1495.09,5890.96,1121.32,116901.74,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_AIR_SKA,2024-08-01,Actual,ACTUAL,VN_SOUTH,AIR,SKA,152,0.0,0.0,197852.16,1549.64,12374.56,11306.16,236613.34,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_FCL_ENT,2024-08-01,Actual,ACTUAL,VN_SOUTH,FCL,ENT,207,308.54,0.0,0.0,997.34,10846.0,7225.73,210069.63,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_FCL_MM,2024-08-01,Actual,ACTUAL,VN_SOUTH,FCL,MM,153,249.45,0.0,0.0,1000.31,8040.52,3367.06,157721.53,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_FCL_SME,2024-08-01,Actual,ACTUAL,VN_SOUTH,FCL,SME,121,195.07,0.0,0.0,982.54,6245.83,1188.87,123943.94,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_FCL_SKA,2024-08-01,Actual,ACTUAL,VN_SOUTH,FCL,SKA,242,366.28,0.0,0.0,1000.34,12718.03,11619.97,243180.76,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_LCL_ENT,2024-08-01,Actual,ACTUAL,VN_SOUTH,LCL,ENT,183,0.0,1181.14,0.0,547.41,4461.45,3506.18,101131.77,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_LCL_MM,2024-08-01,Actual,ACTUAL,VN_SOUTH,LCL,MM,137,0.0,845.85,0.0,552.4,3370.41,1664.93,77384.0,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_LCL_SME,2024-08-01,Actual,ACTUAL,VN_SOUTH,LCL,SME,104,0.0,808.6,0.0,557.44,2581.9,579.73,59975.61,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_LCL_SKA,2024-08-01,Actual,ACTUAL,VN_SOUTH,LCL,SKA,192,0.0,1460.59,0.0,539.38,4612.2,4970.94,103202.55,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_CLS_ENT,2024-08-01,Actual,ACTUAL,VN_SOUTH,CLS,ENT,85,0.0,0.0,0.0,1409.56,5335.97,4193.44,120955.23,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_CLS_MM,2024-08-01,Actual,ACTUAL,VN_SOUTH,CLS,MM,75,0.0,0.0,0.0,1381.11,4613.17,2278.83,105917.55,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_CLS_SME,2024-08-01,Actual,ACTUAL,VN_SOUTH,CLS,SME,58,0.0,0.0,0.0,1352.73,3494.21,784.58,81167.82,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_CLS_SKA,2024-08-01,Actual,ACTUAL,VN_SOUTH,CLS,SKA,104,0.0,0.0,0.0,1337.9,6196.82,6678.82,138660.09,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_CUS_ENT,2024-08-01,Actual,ACTUAL,VN_SOUTH,CUS,ENT,221,0.0,0.0,0.0,205.31,2020.73,1588.06,45805.76,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_CUS_MM,2024-08-01,Actual,ACTUAL,VN_SOUTH,CUS,MM,188,0.0,0.0,0.0,214.1,1792.59,885.51,41157.43,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_CUS_SME,2024-08-01,Actual,ACTUAL,VN_SOUTH,CUS,SME,129,0.0,0.0,0.0,213.77,1228.15,275.77,28528.94,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_CUS_SKA,2024-08-01,Actual,ACTUAL,VN_SOUTH,CUS,SKA,254,0.0,0.0,0.0,191.62,2167.57,2336.17,48501.65,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_TRK_ENT,2024-08-01,Actual,ACTUAL,VN_SOUTH,TRK,ENT,238,0.0,0.0,0.0,317.38,3968.37,2643.77,76860.93,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_TRK_MM,2024-08-01,Actual,ACTUAL,VN_SOUTH,TRK,MM,201,0.0,0.0,0.0,304.44,3214.79,1346.23,63060.83,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_TRK_SME,2024-08-01,Actual,ACTUAL,VN_SOUTH,TRK,SME,163,0.0,0.0,0.0,298.04,2552.23,485.81,50647.06,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_SOUTH_TRK_SKA,2024-08-01,Actual,ACTUAL,VN_SOUTH,TRK,SKA,285,0.0,0.0,0.0,334.89,5014.15,4581.24,95875.34,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_AIR_ENT,2024-08-01,Actual,ACTUAL,VN_CENTRAL,AIR,ENT,77,0.0,0.0,79606.93,1524.54,6167.16,4108.63,119448.05,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_AIR_MM,2024-08-01,Actual,ACTUAL,VN_CENTRAL,AIR,MM,65,0.0,0.0,77273.92,1509.1,5153.33,2158.01,101086.86,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_AIR_SME,2024-08-01,Actual,ACTUAL,VN_CENTRAL,AIR,SME,45,0.0,0.0,56022.15,1548.22,3660.16,696.7,72633.15,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_AIR_SKA,2024-08-01,Actual,ACTUAL,VN_CENTRAL,AIR,SKA,89,0.0,0.0,130157.08,1600.61,7483.95,6837.79,143100.21,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_FCL_ENT,2024-08-01,Actual,ACTUAL,VN_CENTRAL,FCL,ENT,118,178.85,0.0,0.0,1040.68,6451.43,4298.02,124953.89,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_FCL_MM,2024-08-01,Actual,ACTUAL,VN_CENTRAL,FCL,MM,97,149.05,0.0,0.0,1048.99,5345.63,2238.54,104859.01,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_FCL_SME,2024-08-01,Actual,ACTUAL,VN_CENTRAL,FCL,SME,79,117.82,0.0,0.0,969.37,4023.2,765.8,79837.45,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_FCL_SKA,2024-08-01,Actual,ACTUAL,VN_CENTRAL,FCL,SKA,144,220.37,0.0,0.0,1004.01,7595.52,6939.73,145233.44,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_LCL_ENT,2024-08-01,Actual,ACTUAL,VN_CENTRAL,LCL,ENT,106,0.0,790.41,0.0,507.8,2397.25,1883.95,54340.55,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_LCL_MM,2024-08-01,Actual,ACTUAL,VN_CENTRAL,LCL,MM,86,0.0,554.25,0.0,583.41,2234.5,1103.81,51303.68,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_LCL_SME,2024-08-01,Actual,ACTUAL,VN_CENTRAL,LCL,SME,70,0.0,372.51,0.0,544.31,1696.9,381.02,39417.77,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_LCL_SKA,2024-08-01,Actual,ACTUAL,VN_CENTRAL,LCL,SKA,125,0.0,636.44,0.0,550.61,3065.24,3303.66,68587.76,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_CLS_ENT,2024-08-01,Actual,ACTUAL,VN_CENTRAL,CLS,ENT,61,0.0,0.0,0.0,1329.24,3611.14,2837.94,81857.09,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_CLS_MM,2024-08-01,Actual,ACTUAL,VN_CENTRAL,CLS,MM,46,0.0,0.0,0.0,1400.47,2869.08,1417.28,65873.55,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_CLS_SME,2024-08-01,Actual,ACTUAL,VN_CENTRAL,CLS,SME,34,0.0,0.0,0.0,1362.36,2062.92,463.2,47920.1,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_CLS_SKA,2024-08-01,Actual,ACTUAL,VN_CENTRAL,CLS,SKA,67,0.0,0.0,0.0,1337.82,3991.94,4302.44,89323.6,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_CUS_ENT,2024-08-01,Actual,ACTUAL,VN_CENTRAL,CUS,ENT,142,0.0,0.0,0.0,216.48,1369.01,1075.88,31032.58,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_CUS_MM,2024-08-01,Actual,ACTUAL,VN_CENTRAL,CUS,MM,107,0.0,0.0,0.0,204.83,976.08,482.17,22410.69,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_CUS_SME,2024-08-01,Actual,ACTUAL,VN_CENTRAL,CUS,SME,85,0.0,0.0,0.0,206.27,780.84,175.33,18138.32,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_CUS_SKA,2024-08-01,Actual,ACTUAL,VN_CENTRAL,CUS,SKA,170,0.0,0.0,0.0,203.27,1538.95,1658.66,34435.66,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_TRK_ENT,2024-08-01,Actual,ACTUAL,VN_CENTRAL,TRK,ENT,161,0.0,0.0,0.0,339.65,2872.88,1913.94,55642.99,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_TRK_MM,2024-08-01,Actual,ACTUAL,VN_CENTRAL,TRK,MM,132,0.0,0.0,0.0,319.69,2216.98,928.39,43487.99,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_TRK_SME,2024-08-01,Actual,ACTUAL,VN_CENTRAL,TRK,SME,97,0.0,0.0,0.0,331.65,1690.09,321.7,33538.65,Synthetic planning model,20240801,2024-08
202408_ACTUAL_VN_CENTRAL_TRK_SKA,2024-08-01,Actual,ACTUAL,VN_CENTRAL,TRK,SKA,174,0.0,0.0,0.0,318.88,2914.99,2663.32,55737.43,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_AIR_ENT,2024-08-01,Actual,ACTUAL,TH,AIR,ENT,66,0.0,0.0,73334.2,1520.06,5270.6,3511.33,102083.12,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_AIR_MM,2024-08-01,Actual,ACTUAL,TH,AIR,MM,53,0.0,0.0,35602.16,1539.16,4285.64,1794.66,84066.4,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_AIR_SME,2024-08-01,Actual,ACTUAL,TH,AIR,SME,36,0.0,0.0,24741.0,1471.21,2782.5,529.64,55216.58,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_AIR_SKA,2024-08-01,Actual,ACTUAL,TH,AIR,SKA,67,0.0,0.0,62345.35,1573.7,5539.28,5061.02,105916.23,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_FCL_ENT,2024-08-01,Actual,ACTUAL,TH,FCL,ENT,108,138.46,0.0,0.0,1063.09,6031.87,4018.5,116827.55,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_FCL_MM,2024-08-01,Actual,ACTUAL,TH,FCL,MM,83,99.92,0.0,0.0,984.31,4292.07,1797.35,84192.6,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_FCL_SME,2024-08-01,Actual,ACTUAL,TH,FCL,SME,71,103.95,0.0,0.0,996.04,3715.26,707.19,73726.58,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_FCL_SKA,2024-08-01,Actual,ACTUAL,TH,FCL,SKA,122,153.88,0.0,0.0,952.58,6105.44,5578.3,116741.76,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_LCL_ENT,2024-08-01,Actual,ACTUAL,TH,LCL,ENT,83,0.0,571.55,0.0,558.76,2065.45,1623.2,46819.48,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_LCL_MM,2024-08-01,Actual,ACTUAL,TH,LCL,MM,83,0.0,468.13,0.0,567.07,2096.16,1035.47,48127.42,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_LCL_SME,2024-08-01,Actual,ACTUAL,TH,LCL,SME,57,0.0,412.95,0.0,528.55,1341.76,301.28,31167.98,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_LCL_SKA,2024-08-01,Actual,ACTUAL,TH,LCL,SKA,106,0.0,784.7,0.0,528.38,2494.36,2688.38,55813.86,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_CLS_ENT,2024-08-01,Actual,ACTUAL,TH,CLS,ENT,46,0.0,0.0,0.0,1486.34,3045.0,2393.01,69023.7,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_CLS_MM,2024-08-01,Actual,ACTUAL,TH,CLS,MM,41,0.0,0.0,0.0,1327.24,2423.51,1197.17,55643.28,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_CLS_SME,2024-08-01,Actual,ACTUAL,TH,CLS,SME,32,0.0,0.0,0.0,1353.18,1928.48,433.02,44797.21,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_CLS_SKA,2024-08-01,Actual,ACTUAL,TH,CLS,SKA,59,0.0,0.0,0.0,1439.33,3782.02,4076.19,84626.47,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_CUS_ENT,2024-08-01,Actual,ACTUAL,TH,CUS,ENT,113,0.0,0.0,0.0,215.38,1083.92,851.83,24570.1,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_CUS_MM,2024-08-01,Actual,ACTUAL,TH,CUS,MM,95,0.0,0.0,0.0,220.09,931.19,459.99,21379.87,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_CUS_SME,2024-08-01,Actual,ACTUAL,TH,CUS,SME,71,0.0,0.0,0.0,220.88,698.42,156.82,16223.87,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_CUS_SKA,2024-08-01,Actual,ACTUAL,TH,CUS,SKA,123,0.0,0.0,0.0,217.98,1194.09,1286.96,26718.89,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_TRK_ENT,2024-08-01,Actual,ACTUAL,TH,TRK,ENT,122,0.0,0.0,0.0,317.21,2033.11,1354.48,39378.17,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_TRK_MM,2024-08-01,Actual,ACTUAL,TH,TRK,MM,112,0.0,0.0,0.0,326.9,1923.49,805.48,37730.92,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_TRK_SME,2024-08-01,Actual,ACTUAL,TH,TRK,SME,83,0.0,0.0,0.0,333.88,1455.87,277.12,28890.63,Synthetic planning model,20240801,2024-08
202408_ACTUAL_TH_TRK_SKA,2024-08-01,Actual,ACTUAL,TH,TRK,SKA,159,0.0,0.0,0.0,316.72,2645.6,2417.18,50586.29,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_AIR_ENT,2024-08-01,Actual,ACTUAL,CN,AIR,ENT,89,0.0,0.0,113332.11,1473.93,6891.65,4591.29,133480.21,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_AIR_MM,2024-08-01,Actual,ACTUAL,CN,AIR,MM,69,0.0,0.0,97114.05,1387.47,5029.55,2106.18,98658.89,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_AIR_SME,2024-08-01,Actual,ACTUAL,CN,AIR,SME,53,0.0,0.0,41196.61,1469.78,4092.46,778.98,81211.74,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_AIR_SKA,2024-08-01,Actual,ACTUAL,CN,AIR,SKA,99,0.0,0.0,125979.46,1532.84,7972.4,7284.07,152439.87,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_FCL_ENT,2024-08-01,Actual,ACTUAL,CN,FCL,ENT,138,160.92,0.0,0.0,1051.73,7624.99,5079.85,147683.81,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_FCL_MM,2024-08-01,Actual,ACTUAL,CN,FCL,MM,120,150.92,0.0,0.0,1075.41,6779.71,2839.08,132989.82,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_FCL_SME,2024-08-01,Actual,ACTUAL,CN,FCL,SME,88,117.74,0.0,0.0,973.23,4499.39,856.44,89287.06,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_FCL_SKA,2024-08-01,Actual,ACTUAL,CN,FCL,SKA,153,227.77,0.0,0.0,1067.96,8584.24,7843.08,164138.67,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_LCL_ENT,2024-08-01,Actual,ACTUAL,CN,LCL,ENT,139,0.0,774.16,0.0,571.78,3539.6,2781.71,80235.24,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_LCL_MM,2024-08-01,Actual,ACTUAL,CN,LCL,MM,96,0.0,769.0,0.0,558.21,2386.61,1178.95,54796.08,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_LCL_SME,2024-08-01,Actual,ACTUAL,CN,LCL,SME,73,0.0,491.39,0.0,580.03,1885.75,423.42,43804.53,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_LCL_SKA,2024-08-01,Actual,ACTUAL,CN,LCL,SKA,139,0.0,967.25,0.0,565.87,3502.98,3775.45,78382.79,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_CLS_ENT,2024-08-01,Actual,ACTUAL,CN,CLS,ENT,68,0.0,0.0,0.0,1374.48,4162.54,3271.27,94356.13,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_CLS_MM,2024-08-01,Actual,ACTUAL,CN,CLS,MM,51,0.0,0.0,0.0,1438.79,3267.98,1614.33,75032.19,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_CLS_SME,2024-08-01,Actual,ACTUAL,CN,CLS,SME,38,0.0,0.0,0.0,1333.96,2257.55,506.9,52441.13,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_CLS_SKA,2024-08-01,Actual,ACTUAL,CN,CLS,SKA,75,0.0,0.0,0.0,1283.52,4287.2,4620.66,95930.34,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_CUS_ENT,2024-08-01,Actual,ACTUAL,CN,CUS,ENT,144,0.0,0.0,0.0,221.17,1418.43,1114.72,32152.77,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_CUS_MM,2024-08-01,Actual,ACTUAL,CN,CUS,MM,121,0.0,0.0,0.0,217.9,1174.26,580.06,26960.69,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_CUS_SME,2024-08-01,Actual,ACTUAL,CN,CUS,SME,99,0.0,0.0,0.0,208.86,920.89,206.77,21391.6,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_CUS_SKA,2024-08-01,Actual,ACTUAL,CN,CUS,SKA,158,0.0,0.0,0.0,207.9,1462.92,1576.7,32734.21,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_TRK_ENT,2024-08-01,Actual,ACTUAL,CN,TRK,ENT,192,0.0,0.0,0.0,319.44,3222.16,2146.64,62408.05,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_TRK_MM,2024-08-01,Actual,ACTUAL,CN,TRK,MM,140,0.0,0.0,0.0,312.76,2300.37,963.31,45123.67,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_TRK_SME,2024-08-01,Actual,ACTUAL,CN,TRK,SME,100,0.0,0.0,0.0,320.26,1682.53,320.26,33388.54,Synthetic planning model,20240801,2024-08
202408_ACTUAL_CN_TRK_SKA,2024-08-01,Actual,ACTUAL,CN,TRK,SKA,190,0.0,0.0,0.0,316.8,3162.28,2889.26,60465.86,Synthetic planning model,20240801,2024-08
202409_ACTUAL_VN_NORTH_AIR_ENT,2024-09-01,Actual,ACTUAL,VN_NORTH,AIR,ENT,109,0.0,0.0,135319.1,1475.43,8362.72,5628.76,163555.56,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_AIR_MM,2024-09-01,Actual,ACTUAL,VN_NORTH,AIR,MM,87,0.0,0.0,63305.72,1590.58,7195.79,3044.37,142532.03,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_AIR_SME,2024-09-01,Actual,ACTUAL,VN_NORTH,AIR,SME,70,0.0,0.0,75156.59,1533.89,5583.35,1073.72,111881.67,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_AIR_SKA,2024-09-01,Actual,ACTUAL,VN_NORTH,AIR,SKA,114,0.0,0.0,157400.52,1447.99,8583.66,7923.38,165730.62,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_FCL_ENT,2024-09-01,Actual,ACTUAL,VN_NORTH,FCL,ENT,177,284.71,0.0,0.0,1030.65,9486.1,6384.88,185526.24,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_FCL_MM,2024-09-01,Actual,ACTUAL,VN_NORTH,FCL,MM,137,200.84,0.0,0.0,985.96,7023.96,2971.67,139128.39,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_FCL_SME,2024-09-01,Actual,ACTUAL,VN_NORTH,FCL,SME,112,159.05,0.0,0.0,995.81,5799.61,1115.31,116215.22,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_FCL_SKA,2024-09-01,Actual,ACTUAL,VN_NORTH,FCL,SKA,199,237.68,0.0,0.0,959.33,9927.11,9163.49,191669.59,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_LCL_ENT,2024-09-01,Actual,ACTUAL,VN_NORTH,LCL,ENT,155,0.0,1252.39,0.0,549.3,3746.24,2979.96,85908.04,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_LCL_MM,2024-09-01,Actual,ACTUAL,VN_NORTH,LCL,MM,126,0.0,993.08,0.0,580.26,3216.95,1608.47,74720.89,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_LCL_SME,2024-09-01,Actual,ACTUAL,VN_NORTH,LCL,SME,101,0.0,693.48,0.0,587.75,2611.98,593.63,61381.59,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_LCL_SKA,2024-09-01,Actual,ACTUAL,VN_NORTH,LCL,SKA,173,0.0,1243.51,0.0,571.32,4348.91,4744.27,98443.59,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_CLS_ENT,2024-09-01,Actual,ACTUAL,VN_NORTH,CLS,ENT,86,0.0,0.0,0.0,1344.48,5087.49,4046.87,116665.5,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_CLS_MM,2024-09-01,Actual,ACTUAL,VN_NORTH,CLS,MM,67,0.0,0.0,0.0,1405.29,4142.81,2071.4,96226.08,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_CLS_SME,2024-09-01,Actual,ACTUAL,VN_NORTH,CLS,SME,46,0.0,0.0,0.0,1433.57,2901.55,659.44,68186.51,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_CLS_SKA,2024-09-01,Actual,ACTUAL,VN_NORTH,CLS,SKA,90,0.0,0.0,0.0,1442.32,5711.58,6230.82,129289.49,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_CUS_ENT,2024-09-01,Actual,ACTUAL,VN_NORTH,CUS,ENT,187,0.0,0.0,0.0,210.86,1734.92,1380.05,39784.87,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_CUS_MM,2024-09-01,Actual,ACTUAL,VN_NORTH,CUS,MM,159,0.0,0.0,0.0,214.57,1501.12,750.56,34866.89,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_CUS_SME,2024-09-01,Actual,ACTUAL,VN_NORTH,CUS,SME,116,0.0,0.0,0.0,218.31,1114.23,253.23,26184.4,Synthetic planning model,20240901,2024-09
202409_ACTUAL_VN_NORTH_CUS_SKA,2024-09-01,Actual,ACTUAL,VN_NORTH,CUS,SKA,206,0.0,0.0,0.0,202.94,1839.43,2006.65,41637.96,Synthetic planning model,20240901,2024-09
