ForecastAccuracyKey,MonthStart,ForecastHorizonMonths,RegionKey,ServiceKey,ScenarioKey,ActualRevenueUSD,ForecastRevenueUSD,ForecastErrorUSD,AbsoluteErrorUSD,AbsolutePctError,ForecastBiasPct,DateKey,YearMonth
FA_202507_2M_CN_CLS,2025-07-01,2,CN,CLS,BASE,357630.75,356708.4,-922.35,922.35,0.00258,-0.0026,20250701,2025-07
FA_202507_3M_CN_CLS,2025-07-01,3,CN,CLS,BASE,357630.75,334741.88,-22888.87,22888.87,0.064,-0.064,20250701,2025-07
FA_202507_1M_CN_CUS,2025-07-01,1,CN,CUS,BASE,137298.92,136195.24,-1103.68,1103.68,0.00804,-0.008,20250701,2025-07
FA_202507_2M_CN_CUS,2025-07-01,2,CN,CUS,BASE,137298.92,135563.46,-1735.46,1735.46,0.01264,-0.0126,20250701,2025-07
FA_202507_3M_CN_CUS,2025-07-01,3,CN,CUS,BASE,137298.92,154199.75,16900.83,16900.83,0.1231,0.1231,20250701,2025-07
FA_202507_1M_CN_FCL,2025-07-01,1,CN,FCL,BASE,551838.47,542735.34,-9103.13,9103.13,0.0165,-0.0165,20250701,2025-07
FA_202507_2M_CN_FCL,2025-07-01,2,CN,FCL,BASE,551838.47,544822.63,-7015.84,7015.84,0.01271,-0.0127,20250701,2025-07
FA_202507_3M_CN_FCL,2025-07-01,3,CN,FCL,BASE,551838.47,575090.74,23252.27,23252.27,0.04214,0.0421,20250701,2025-07
FA_202507_1M_CN_LCL,2025-07-01,1,CN,LCL,BASE,258658.83,248401.76,-10257.07,10257.07,0.03965,-0.0396,20250701,2025-07
FA_202507_2M_CN_LCL,2025-07-01,2,CN,LCL,BASE,258658.83,254483.56,-4175.27,4175.27,0.01614,-0.0161,20250701,2025-07
FA_202507_3M_CN_LCL,2025-07-01,3,CN,LCL,BASE,258658.83,253452.7,-5206.13,5206.13,0.02013,-0.0201,20250701,2025-07
FA_202507_1M_CN_TRK,2025-07-01,1,CN,TRK,BASE,239609.27,250655.95,11046.68,11046.68,0.0461,0.0461,20250701,2025-07
FA_202507_2M_CN_TRK,2025-07-01,2,CN,TRK,BASE,239609.27,298170.61,58561.34,58561.34,0.2444,0.2444,20250701,2025-07
FA_202507_3M_CN_TRK,2025-07-01,3,CN,TRK,BASE,239609.27,208592.89,-31016.38,31016.38,0.12945,-0.1294,20250701,2025-07
FA_202507_1M_TH_AIR,2025-07-01,1,TH,AIR,BASE,360413.34,336083.45,-24329.89,24329.89,0.06751,-0.0675,20250701,2025-07
FA_202507_2M_TH_AIR,2025-07-01,2,TH,AIR,BASE,360413.34,337459.84,-22953.5,22953.5,0.06369,-0.0637,20250701,2025-07
FA_202507_3M_TH_AIR,2025-07-01,3,TH,AIR,BASE,360413.34,380418.6,20005.26,20005.26,0.05551,0.0555,20250701,2025-07
FA_202507_1M_TH_CLS,2025-07-01,1,TH,CLS,BASE,284183.45,291240.42,7056.97,7056.97,0.02483,0.0248,20250701,2025-07
FA_202507_2M_TH_CLS,2025-07-01,2,TH,CLS,BASE,284183.45,326598.75,42415.3,42415.3,0.14925,0.1492,20250701,2025-07
FA_202507_3M_TH_CLS,2025-07-01,3,TH,CLS,BASE,284183.45,297364.9,13181.45,13181.45,0.04638,0.0464,20250701,2025-07
FA_202507_1M_TH_CUS,2025-07-01,1,TH,CUS,BASE,95425.12,90401.4,-5023.72,5023.72,0.05265,-0.0526,20250701,2025-07
FA_202507_2M_TH_CUS,2025-07-01,2,TH,CUS,BASE,95425.12,93287.91,-2137.21,2137.21,0.0224,-0.0224,20250701,2025-07
FA_202507_3M_TH_CUS,2025-07-01,3,TH,CUS,BASE,95425.12,97830.9,2405.78,2405.78,0.02521,0.0252,20250701,2025-07
FA_202507_1M_TH_FCL,2025-07-01,1,TH,FCL,BASE,423285.94,395931.42,-27354.52,27354.52,0.06462,-0.0646,20250701,2025-07
FA_202507_2M_TH_FCL,2025-07-01,2,TH,FCL,BASE,423285.94,441133.1,17847.16,17847.16,0.04216,0.0422,20250701,2025-07
FA_202507_3M_TH_FCL,2025-07-01,3,TH,FCL,BASE,423285.94,389324.7,-33961.24,33961.24,0.08023,-0.0802,20250701,2025-07
FA_202507_1M_TH_LCL,2025-07-01,1,TH,LCL,BASE,193772.24,194729.8,957.56,957.56,0.00494,0.0049,20250701,2025-07
FA_202507_2M_TH_LCL,2025-07-01,2,TH,LCL,BASE,193772.24,206229.96,12457.72,12457.72,0.06429,0.0643,20250701,2025-07
FA_202507_3M_TH_LCL,2025-07-01,3,TH,LCL,BASE,193772.24,209757.17,15984.93,15984.93,0.08249,0.0825,20250701,2025-07
FA_202507_1M_TH_TRK,2025-07-01,1,TH,TRK,BASE,181706.24,172068.86,-9637.38,9637.38,0.05304,-0.053,20250701,2025-07
FA_202507_2M_TH_TRK,2025-07-01,2,TH,TRK,BASE,181706.24,194184.55,12478.31,12478.31,0.06867,0.0687,20250701,2025-07
FA_202507_3M_TH_TRK,2025-07-01,3,TH,TRK,BASE,181706.24,165161.84,-16544.4,16544.4,0.09105,-0.0911,20250701,2025-07
FA_202507_1M_VN_CENTRAL_AIR,2025-07-01,1,VN_CENTRAL,AIR,BASE,445650.99,457008.75,11357.76,11357.76,0.02549,0.0255,20250701,2025-07
FA_202507_2M_VN_CENTRAL_AIR,2025-07-01,2,VN_CENTRAL,AIR,BASE,445650.99,413961.37,-31689.62,31689.62,0.07111,-0.0711,20250701,2025-07
FA_202507_3M_VN_CENTRAL_AIR,2025-07-01,3,VN_CENTRAL,AIR,BASE,445650.99,467127.56,21476.57,21476.57,0.04819,0.0482,20250701,2025-07
FA_202507_1M_VN_CENTRAL_CLS,2025-07-01,1,VN_CENTRAL,CLS,BASE,336950.27,319585.26,-17365.01,17365.01,0.05154,-0.0515,20250701,2025-07
FA_202507_2M_VN_CENTRAL_CLS,2025-07-01,2,VN_CENTRAL,CLS,BASE,336950.27,318925.72,-18024.55,18024.55,0.05349,-0.0535,20250701,2025-07
FA_202507_3M_VN_CENTRAL_CLS,2025-07-01,3,VN_CENTRAL,CLS,BASE,336950.27,405428.83,68478.56,68478.56,0.20323,0.2032,20250701,2025-07
FA_202507_1M_VN_CENTRAL_CUS,2025-07-01,1,VN_CENTRAL,CUS,BASE,126472.46,138933.35,12460.89,12460.89,0.09853,0.0985,20250701,2025-07
FA_202507_2M_VN_CENTRAL_CUS,2025-07-01,2,VN_CENTRAL,CUS,BASE,126472.46,125128.46,-1344.0,1344.0,0.01063,-0.0106,20250701,2025-07
FA_202507_3M_VN_CENTRAL_CUS,2025-07-01,3,VN_CENTRAL,CUS,BASE,126472.46,136304.65,9832.19,9832.19,0.07774,0.0777,20250701,2025-07
FA_202507_1M_VN_CENTRAL_FCL,2025-07-01,1,VN_CENTRAL,FCL,BASE,515997.77,522318.37,6320.6,6320.6,0.01225,0.0122,20250701,2025-07
FA_202507_2M_VN_CENTRAL_FCL,2025-07-01,2,VN_CENTRAL,FCL,BASE,515997.77,515185.4,-812.37,812.37,0.00157,-0.0016,20250701,2025-07
FA_202507_3M_VN_CENTRAL_FCL,2025-07-01,3,VN_CENTRAL,FCL,BASE,515997.77,577662.33,61664.56,61664.56,0.11951,0.1195,20250701,2025-07
FA_202507_1M_VN_CENTRAL_LCL,2025-07-01,1,VN_CENTRAL,LCL,BASE,233206.23,235966.48,2760.25,2760.25,0.01184,0.0118,20250701,2025-07
FA_202507_2M_VN_CENTRAL_LCL,2025-07-01,2,VN_CENTRAL,LCL,BASE,233206.23,255387.6,22181.37,22181.37,0.09511,0.0951,20250701,2025-07
FA_202507_3M_VN_CENTRAL_LCL,2025-07-01,3,VN_CENTRAL,LCL,BASE,233206.23,276196.92,42990.69,42990.69,0.18435,0.1844,20250701,2025-07
FA_202507_1M_VN_CENTRAL_TRK,2025-07-01,1,VN_CENTRAL,TRK,BASE,211267.08,218456.94,7189.86,7189.86,0.03403,0.034,20250701,2025-07
FA_202507_2M_VN_CENTRAL_TRK,2025-07-01,2,VN_CENTRAL,TRK,BASE,211267.08,229457.01,18189.93,18189.93,0.0861,0.0861,20250701,2025-07
FA_202507_3M_VN_CENTRAL_TRK,2025-07-01,3,VN_CENTRAL,TRK,BASE,211267.08,171665.32,-39601.76,39601.76,0.18745,-0.1874,20250701,2025-07
FA_202507_1M_VN_NORTH_AIR,2025-07-01,1,VN_NORTH,AIR,BASE,663171.03,707003.33,43832.3,43832.3,0.0661,0.0661,20250701,2025-07
FA_202507_2M_VN_NORTH_AIR,2025-07-01,2,VN_NORTH,AIR,BASE,663171.03,666616.56,3445.53,3445.53,0.0052,0.0052,20250701,2025-07
FA_202507_3M_VN_NORTH_AIR,2025-07-01,3,VN_NORTH,AIR,BASE,663171.03,658904.36,-4266.67,4266.67,0.00643,-0.0064,20250701,2025-07
FA_202507_1M_VN_NORTH_CLS,2025-07-01,1,VN_NORTH,CLS,BASE,483061.26,484275.49,1214.23,1214.23,0.00251,0.0025,20250701,2025-07
FA_202507_2M_VN_NORTH_CLS,2025-07-01,2,VN_NORTH,CLS,BASE,483061.26,508766.51,25705.25,25705.25,0.05321,0.0532,20250701,2025-07
FA_202507_3M_VN_NORTH_CLS,2025-07-01,3,VN_NORTH,CLS,BASE,483061.26,502720.65,19659.39,19659.39,0.0407,0.0407,20250701,2025-07
FA_202507_1M_VN_NORTH_CUS,2025-07-01,1,VN_NORTH,CUS,BASE,177229.67,164011.03,-13218.64,13218.64,0.07458,-0.0746,20250701,2025-07
FA_202507_2M_VN_NORTH_CUS,2025-07-01,2,VN_NORTH,CUS,BASE,177229.67,172126.49,-5103.18,5103.18,0.02879,-0.0288,20250701,2025-07
FA_202507_3M_VN_NORTH_CUS,2025-07-01,3,VN_NORTH,CUS,BASE,177229.67,188290.21,11060.54,11060.54,0.06241,0.0624,20250701,2025-07
FA_202507_1M_VN_NORTH_FCL,2025-07-01,1,VN_NORTH,FCL,BASE,686444.71,671289.51,-15155.2,15155.2,0.02208,-0.0221,20250701,2025-07
FA_202507_2M_VN_NORTH_FCL,2025-07-01,2,VN_NORTH,FCL,BASE,686444.71,696705.04,10260.33,10260.33,0.01495,0.015,20250701,2025-07
FA_202507_3M_VN_NORTH_FCL,2025-07-01,3,VN_NORTH,FCL,BASE,686444.71,792674.12,106229.41,106229.41,0.15475,0.1548,20250701,2025-07
FA_202507_1M_VN_NORTH_LCL,2025-07-01,1,VN_NORTH,LCL,BASE,333067.16,339069.71,6002.55,6002.55,0.01802,0.018,20250701,2025-07
FA_202507_2M_VN_NORTH_LCL,2025-07-01,2,VN_NORTH,LCL,BASE,333067.16,306555.88,-26511.28,26511.28,0.0796,-0.0796,20250701,2025-07
FA_202507_3M_VN_NORTH_LCL,2025-07-01,3,VN_NORTH,LCL,BASE,333067.16,359534.59,26467.43,26467.43,0.07947,0.0795,20250701,2025-07
FA_202507_1M_VN_NORTH_TRK,2025-07-01,1,VN_NORTH,TRK,BASE,307835.04,284764.34,-23070.7,23070.7,0.07495,-0.075,20250701,2025-07
FA_202507_2M_VN_NORTH_TRK,2025-07-01,2,VN_NORTH,TRK,BASE,307835.04,312693.19,4858.15,4858.15,0.01578,0.0158,20250701,2025-07
FA_202507_3M_VN_NORTH_TRK,2025-07-01,3,VN_NORTH,TRK,BASE,307835.04,263118.44,-44716.6,44716.6,0.14526,-0.1453,20250701,2025-07
FA_202507_1M_VN_SOUTH_AIR,2025-07-01,1,VN_SOUTH,AIR,BASE,669080.96,765191.0,96110.04,96110.04,0.14364,0.1436,20250701,2025-07
FA_202507_2M_VN_SOUTH_AIR,2025-07-01,2,VN_SOUTH,AIR,BASE,669080.96,699886.78,30805.82,30805.82,0.04604,0.046,20250701,2025-07
FA_202507_3M_VN_SOUTH_AIR,2025-07-01,3,VN_SOUTH,AIR,BASE,669080.96,559150.27,-109930.69,109930.69,0.1643,-0.1643,20250701,2025-07
FA_202507_1M_VN_SOUTH_CLS,2025-07-01,1,VN_SOUTH,CLS,BASE,511536.6,601372.97,89836.37,89836.37,0.17562,0.1756,20250701,2025-07
FA_202507_2M_VN_SOUTH_CLS,2025-07-01,2,VN_SOUTH,CLS,BASE,511536.6,563454.06,51917.46,51917.46,0.10149,0.1015,20250701,2025-07
FA_202507_3M_VN_SOUTH_CLS,2025-07-01,3,VN_SOUTH,CLS,BASE,511536.6,575275.39,63738.79,63738.79,0.1246,0.1246,20250701,2025-07
FA_202507_1M_VN_SOUTH_CUS,2025-07-01,1,VN_SOUTH,CUS,BASE,190115.87,198007.73,7891.86,7891.86,0.04151,0.0415,20250701,2025-07
FA_202507_2M_VN_SOUTH_CUS,2025-07-01,2,VN_SOUTH,CUS,BASE,190115.87,181366.92,-8748.95,8748.95,0.04602,-0.046,20250701,2025-07
FA_202507_3M_VN_SOUTH_CUS,2025-07-01,3,VN_SOUTH,CUS,BASE,190115.87,204708.32,14592.45,14592.45,0.07676,0.0768,20250701,2025-07
FA_202507_1M_VN_SOUTH_FCL,2025-07-01,1,VN_SOUTH,FCL,BASE,763374.15,719252.48,-44121.67,44121.67,0.0578,-0.0578,20250701,2025-07
FA_202507_2M_VN_SOUTH_FCL,2025-07-01,2,VN_SOUTH,FCL,BASE,763374.15,829377.04,66002.89,66002.89,0.08646,0.0865,20250701,2025-07
FA_202507_3M_VN_SOUTH_FCL,2025-07-01,3,VN_SOUTH,FCL,BASE,763374.15,746784.79,-16589.36,16589.36,0.02173,-0.0217,20250701,2025-07
FA_202507_1M_VN_SOUTH_LCL,2025-07-01,1,VN_SOUTH,LCL,BASE,340904.75,321045.05,-19859.7,19859.7,0.05826,-0.0583,20250701,2025-07
FA_202507_2M_VN_SOUTH_LCL,2025-07-01,2,VN_SOUTH,LCL,BASE,340904.75,357840.87,16936.12,16936.12,0.04968,0.0497,20250701,2025-07
FA_202507_3M_VN_SOUTH_LCL,2025-07-01,3,VN_SOUTH,LCL,BASE,340904.75,399606.88,58702.13,58702.13,0.1722,0.1722,20250701,2025-07
FA_202507_1M_VN_SOUTH_TRK,2025-07-01,1,VN_SOUTH,TRK,BASE,340393.95,329299.71,-11094.24,11094.24,0.03259,-0.0326,20250701,2025-07
FA_202507_2M_VN_SOUTH_TRK,2025-07-01,2,VN_SOUTH,TRK,BASE,340393.95,320553.7,-19840.25,19840.25,0.05829,-0.0583,20250701,2025-07
FA_202507_3M_VN_SOUTH_TRK,2025-07-01,3,VN_SOUTH,TRK,BASE,340393.95,357512.53,17118.58,17118.58,0.05029,0.0503,20250701,2025-07
FA_202508_1M_CN_AIR,2025-08-01,1,CN,AIR,BASE,499988.3,518735.92,18747.62,18747.62,0.0375,0.0375,20250801,2025-08
FA_202508_2M_CN_AIR,2025-08-01,2,CN,AIR,BASE,499988.3,569011.68,69023.38,69023.38,0.13805,0.138,20250801,2025-08
FA_202508_3M_CN_AIR,2025-08-01,3,CN,AIR,BASE,499988.3,536048.8,36060.5,36060.5,0.07212,0.0721,20250801,2025-08
FA_202508_1M_CN_CLS,2025-08-01,1,CN,CLS,BASE,355833.63,350774.05,-5059.58,5059.58,0.01422,-0.0142,20250801,2025-08
FA_202508_2M_CN_CLS,2025-08-01,2,CN,CLS,BASE,355833.63,349911.7,-5921.93,5921.93,0.01664,-0.0166,20250801,2025-08
FA_202508_3M_CN_CLS,2025-08-01,3,CN,CLS,BASE,355833.63,377251.96,21418.33,21418.33,0.06019,0.0602,20250801,2025-08
FA_202508_1M_CN_CUS,2025-08-01,1,CN,CUS,BASE,123395.63,130880.01,7484.38,7484.38,0.06065,0.0606,20250801,2025-08
FA_202508_2M_CN_CUS,2025-08-01,2,CN,CUS,BASE,123395.63,133202.18,9806.55,9806.55,0.07947,0.0795,20250801,2025-08
FA_202508_3M_CN_CUS,2025-08-01,3,CN,CUS,BASE,123395.63,128037.63,4642.0,4642.0,0.03762,0.0376,20250801,2025-08
FA_202508_1M_CN_FCL,2025-08-01,1,CN,FCL,BASE,606715.51,603309.92,-3405.59,3405.59,0.00561,-0.0056,20250801,2025-08
FA_202508_2M_CN_FCL,2025-08-01,2,CN,FCL,BASE,606715.51,616938.2,10222.69,10222.69,0.01685,0.0168,20250801,2025-08
FA_202508_3M_CN_FCL,2025-08-01,3,CN,FCL,BASE,606715.51,627774.57,21059.06,21059.06,0.03471,0.0347,20250801,2025-08
FA_202508_1M_CN_LCL,2025-08-01,1,CN,LCL,BASE,283665.07,292569.41,8904.34,8904.34,0.03139,0.0314,20250801,2025-08
FA_202508_2M_CN_LCL,2025-08-01,2,CN,LCL,BASE,283665.07,300685.56,17020.49,17020.49,0.06,0.06,20250801,2025-08
FA_202508_3M_CN_LCL,2025-08-01,3,CN,LCL,BASE,283665.07,335171.31,51506.24,51506.24,0.18157,0.1816,20250801,2025-08
FA_202508_1M_CN_TRK,2025-08-01,1,CN,TRK,BASE,235462.27,251494.57,16032.3,16032.3,0.06809,0.0681,20250801,2025-08
FA_202508_2M_CN_TRK,2025-08-01,2,CN,TRK,BASE,235462.27,229400.45,-6061.82,6061.82,0.02574,-0.0257,20250801,2025-08
FA_202508_3M_CN_TRK,2025-08-01,3,CN,TRK,BASE,235462.27,266751.44,31289.17,31289.17,0.13288,0.1329,20250801,2025-08
FA_202508_1M_TH_AIR,2025-08-01,1,TH,AIR,BASE,400619.76,374699.77,-25919.99,25919.99,0.0647,-0.0647,20250801,2025-08
FA_202508_2M_TH_AIR,2025-08-01,2,TH,AIR,BASE,400619.76,447287.22,46667.46,46667.46,0.11649,0.1165,20250801,2025-08
FA_202508_3M_TH_AIR,2025-08-01,3,TH,AIR,BASE,400619.76,421210.22,20590.46,20590.46,0.0514,0.0514,20250801,2025-08
FA_202508_1M_TH_CLS,2025-08-01,1,TH,CLS,BASE,275165.89,292265.92,17100.03,17100.03,0.06214,0.0621,20250801,2025-08
FA_202508_2M_TH_CLS,2025-08-01,2,TH,CLS,BASE,275165.89,280796.13,5630.24,5630.24,0.02046,0.0205,20250801,2025-08
FA_202508_3M_TH_CLS,2025-08-01,3,TH,CLS,BASE,275165.89,268825.14,-6340.75,6340.75,0.02304,-0.023,20250801,2025-08
FA_202508_1M_TH_CUS,2025-08-01,1,TH,CUS,BASE,92635.1,99429.96,6794.86,6794.86,0.07335,0.0734,20250801,2025-08
FA_202508_2M_TH_CUS,2025-08-01,2,TH,CUS,BASE,92635.1,83820.95,-8814.15,8814.15,0.09515,-0.0952,20250801,2025-08
FA_202508_3M_TH_CUS,2025-08-01,3,TH,CUS,BASE,92635.1,101159.57,8524.47,8524.47,0.09202,0.092,20250801,2025-08
FA_202508_1M_TH_FCL,2025-08-01,1,TH,FCL,BASE,439647.28,456438.39,16791.11,16791.11,0.03819,0.0382,20250801,2025-08
FA_202508_2M_TH_FCL,2025-08-01,2,TH,FCL,BASE,439647.28,424046.07,-15601.21,15601.21,0.03549,-0.0355,20250801,2025-08
FA_202508_3M_TH_FCL,2025-08-01,3,TH,FCL,BASE,439647.28,415431.05,-24216.23,24216.23,0.05508,-0.0551,20250801,2025-08
FA_202508_1M_TH_LCL,2025-08-01,1,TH,LCL,BASE,208764.76,207669.67,-1095.09,1095.09,0.00525,-0.0052,20250801,2025-08
FA_202508_2M_TH_LCL,2025-08-01,2,TH,LCL,BASE,208764.76,212384.58,3619.82,3619.82,0.01734,0.0173,20250801,2025-08
FA_202508_3M_TH_LCL,2025-08-01,3,TH,LCL,BASE,208764.76,210838.3,2073.54,2073.54,0.00993,0.0099,20250801,2025-08
FA_202508_1M_TH_TRK,2025-08-01,1,TH,TRK,BASE,181318.84,204927.58,23608.74,23608.74,0.13021,0.1302,20250801,2025-08
FA_202508_2M_TH_TRK,2025-08-01,2,TH,TRK,BASE,181318.84,195582.13,14263.29,14263.29,0.07866,0.0787,20250801,2025-08
FA_202508_3M_TH_TRK,2025-08-01,3,TH,TRK,BASE,181318.84,202897.25,21578.41,21578.41,0.11901,0.119,20250801,2025-08
FA_202508_1M_VN_CENTRAL_AIR,2025-08-01,1,VN_CENTRAL,AIR,BASE,468945.03,492138.17,23193.14,23193.14,0.04946,0.0495,20250801,2025-08
FA_202508_2M_VN_CENTRAL_AIR,2025-08-01,2,VN_CENTRAL,AIR,BASE,468945.03,418664.46,-50280.57,50280.57,0.10722,-0.1072,20250801,2025-08
FA_202508_3M_VN_CENTRAL_AIR,2025-08-01,3,VN_CENTRAL,AIR,BASE,468945.03,462412.19,-6532.84,6532.84,0.01393,-0.0139,20250801,2025-08
FA_202508_1M_VN_CENTRAL_CLS,2025-08-01,1,VN_CENTRAL,CLS,BASE,333067.31,310224.98,-22842.33,22842.33,0.06858,-0.0686,20250801,2025-08
FA_202508_2M_VN_CENTRAL_CLS,2025-08-01,2,VN_CENTRAL,CLS,BASE,333067.31,343203.53,10136.22,10136.22,0.03043,0.0304,20250801,2025-08
FA_202508_3M_VN_CENTRAL_CLS,2025-08-01,3,VN_CENTRAL,CLS,BASE,333067.31,381917.88,48850.57,48850.57,0.14667,0.1467,20250801,2025-08
FA_202508_1M_VN_CENTRAL_CUS,2025-08-01,1,VN_CENTRAL,CUS,BASE,115905.14,121927.39,6022.25,6022.25,0.05196,0.052,20250801,2025-08
FA_202508_2M_VN_CENTRAL_CUS,2025-08-01,2,VN_CENTRAL,CUS,BASE,115905.14,140707.31,24802.17,24802.17,0.21399,0.214,20250801,2025-08
FA_202508_3M_VN_CENTRAL_CUS,2025-08-01,3,VN_CENTRAL,CUS,BASE,115905.14,114109.73,-1795.41,1795.41,0.01549,-0.0155,20250801,2025-08
FA_202508_1M_VN_CENTRAL_FCL,2025-08-01,1,VN_CENTRAL,FCL,BASE,506807.51,496196.21,-10611.3,10611.3,0.02094,-0.0209,20250801,2025-08
FA_202508_2M_VN_CENTRAL_FCL,2025-08-01,2,VN_CENTRAL,FCL,BASE,506807.51,574045.8,67238.29,67238.29,0.13267,0.1327,20250801,2025-08
FA_202508_3M_VN_CENTRAL_FCL,2025-08-01,3,VN_CENTRAL,FCL,BASE,506807.51,508712.68,1905.17,1905.17,0.00376,0.0038,20250801,2025-08
FA_202508_1M_VN_CENTRAL_LCL,2025-08-01,1,VN_CENTRAL,LCL,BASE,244714.03,217963.34,-26750.69,26750.69,0.10931,-0.1093,20250801,2025-08
FA_202508_2M_VN_CENTRAL_LCL,2025-08-01,2,VN_CENTRAL,LCL,BASE,244714.03,255025.83,10311.8,10311.8,0.04214,0.0421,20250801,2025-08
FA_202508_3M_VN_CENTRAL_LCL,2025-08-01,3,VN_CENTRAL,LCL,BASE,244714.03,287132.14,42418.11,42418.11,0.17334,0.1733,20250801,2025-08
FA_202508_1M_VN_CENTRAL_TRK,2025-08-01,1,VN_CENTRAL,TRK,BASE,206812.61,212919.75,6107.14,6107.14,0.02953,0.0295,20250801,2025-08
FA_202508_2M_VN_CENTRAL_TRK,2025-08-01,2,VN_CENTRAL,TRK,BASE,206812.61,197619.09,-9193.52,9193.52,0.04445,-0.0445,20250801,2025-08
FA_202508_3M_VN_CENTRAL_TRK,2025-08-01,3,VN_CENTRAL,TRK,BASE,206812.61,208785.85,1973.24,1973.24,0.00954,0.0095,20250801,2025-08
FA_202508_1M_VN_NORTH_AIR,2025-08-01,1,VN_NORTH,AIR,BASE,635667.54,727846.16,92178.62,92178.62,0.14501,0.145,20250801,2025-08
FA_202508_2M_VN_NORTH_AIR,2025-08-01,2,VN_NORTH,AIR,BASE,635667.54,657425.34,21757.8,21757.8,0.03423,0.0342,20250801,2025-08
FA_202508_3M_VN_NORTH_AIR,2025-08-01,3,VN_NORTH,AIR,BASE,635667.54,731336.11,95668.57,95668.57,0.1505,0.1505,20250801,2025-08
FA_202508_1M_VN_NORTH_CLS,2025-08-01,1,VN_NORTH,CLS,BASE,429334.33,477582.64,48248.31,48248.31,0.11238,0.1124,20250801,2025-08
FA_202508_2M_VN_NORTH_CLS,2025-08-01,2,VN_NORTH,CLS,BASE,429334.33,433734.75,4400.42,4400.42,0.01025,0.0102,20250801,2025-08
FA_202508_3M_VN_NORTH_CLS,2025-08-01,3,VN_NORTH,CLS,BASE,429334.33,411401.82,-17932.51,17932.51,0.04177,-0.0418,20250801,2025-08
FA_202508_1M_VN_NORTH_CUS,2025-08-01,1,VN_NORTH,CUS,BASE,171446.47,187306.28,15859.81,15859.81,0.09251,0.0925,20250801,2025-08
FA_202508_2M_VN_NORTH_CUS,2025-08-01,2,VN_NORTH,CUS,BASE,171446.47,173284.08,1837.61,1837.61,0.01072,0.0107,20250801,2025-08
FA_202508_3M_VN_NORTH_CUS,2025-08-01,3,VN_NORTH,CUS,BASE,171446.47,180478.17,9031.7,9031.7,0.05268,0.0527,20250801,2025-08
FA_202508_1M_VN_NORTH_FCL,2025-08-01,1,VN_NORTH,FCL,BASE,723072.13,744333.05,21260.92,21260.92,0.0294,0.0294,20250801,2025-08
FA_202508_2M_VN_NORTH_FCL,2025-08-01,2,VN_NORTH,FCL,BASE,723072.13,797625.68,74553.55,74553.55,0.10311,0.1031,20250801,2025-08
FA_202508_3M_VN_NORTH_FCL,2025-08-01,3,VN_NORTH,FCL,BASE,723072.13,808896.18,85824.05,85824.05,0.11869,0.1187,20250801,2025-08
FA_202508_1M_VN_NORTH_LCL,2025-08-01,1,VN_NORTH,LCL,BASE,357311.33,365943.16,8631.83,8631.83,0.02416,0.0242,20250801,2025-08
FA_202508_2M_VN_NORTH_LCL,2025-08-01,2,VN_NORTH,LCL,BASE,357311.33,353103.4,-4207.93,4207.93,0.01178,-0.0118,20250801,2025-08
FA_202508_3M_VN_NORTH_LCL,2025-08-01,3,VN_NORTH,LCL,BASE,357311.33,391850.88,34539.55,34539.55,0.09667,0.0967,20250801,2025-08
FA_202508_1M_VN_NORTH_TRK,2025-08-01,1,VN_NORTH,TRK,BASE,278566.35,286191.45,7625.1,7625.1,0.02737,0.0274,20250801,2025-08
FA_202508_2M_VN_NORTH_TRK,2025-08-01,2,VN_NORTH,TRK,BASE,278566.35,298893.87,20327.52,20327.52,0.07297,0.073,20250801,2025-08
FA_202508_3M_VN_NORTH_TRK,2025-08-01,3,VN_NORTH,TRK,BASE,278566.35,270443.33,-8123.02,8123.02,0.02916,-0.0292,20250801,2025-08
FA_202508_1M_VN_SOUTH_AIR,2025-08-01,1,VN_SOUTH,AIR,BASE,752557.82,778910.96,26353.14,26353.14,0.03502,0.035,20250801,2025-08
FA_202508_2M_VN_SOUTH_AIR,2025-08-01,2,VN_SOUTH,AIR,BASE,752557.82,700364.43,-52193.39,52193.39,0.06935,-0.0694,20250801,2025-08
FA_202508_3M_VN_SOUTH_AIR,2025-08-01,3,VN_SOUTH,AIR,BASE,752557.82,776827.07,24269.25,24269.25,0.03225,0.0322,20250801,2025-08
FA_202508_1M_VN_SOUTH_CLS,2025-08-01,1,VN_SOUTH,CLS,BASE,490844.03,513640.76,22796.73,22796.73,0.04644,0.0464,20250801,2025-08
FA_202508_2M_VN_SOUTH_CLS,2025-08-01,2,VN_SOUTH,CLS,BASE,490844.03,534608.7,43764.67,43764.67,0.08916,0.0892,20250801,2025-08
FA_202508_3M_VN_SOUTH_CLS,2025-08-01,3,VN_SOUTH,CLS,BASE,490844.03,531096.6,40252.57,40252.57,0.08201,0.082,20250801,2025-08
FA_202508_1M_VN_SOUTH_CUS,2025-08-01,1,VN_SOUTH,CUS,BASE,187406.52,208365.87,20959.35,20959.35,0.11184,0.1118,20250801,2025-08
FA_202508_2M_VN_SOUTH_CUS,2025-08-01,2,VN_SOUTH,CUS,BASE,187406.52,207960.07,20553.55,20553.55,0.10967,0.1097,20250801,2025-08
FA_202508_3M_VN_SOUTH_CUS,2025-08-01,3,VN_SOUTH,CUS,BASE,187406.52,197907.01,10500.49,10500.49,0.05603,0.056,20250801,2025-08
