OpexDriverKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,DepartmentKey,RentUSD,SoftwareUSD,MarketingUSD,TravelUSD,GAUSD,NonPayrollOpexUSD,DateKey,YearMonth
OPEX_202509_ACTUAL_VN_SOUTH_SALES,2025-09-01,Actual,ACTUAL,VN_SOUTH,SALES,4832.93,962.44,5809.88,2783.91,1262.72,15651.88,20250901,2025-09
OPEX_202509_ACTUAL_VN_SOUTH_OPS,2025-09-01,Actual,ACTUAL,VN_SOUTH,OPS,4690.82,1288.37,385.1,7576.79,4280.4,18221.49,20250901,2025-09
OPEX_202509_ACTUAL_VN_SOUTH_CS,2025-09-01,Actual,ACTUAL,VN_SOUTH,CS,4896.71,408.03,477.19,858.27,1210.03,7850.23,20250901,2025-09
OPEX_202509_ACTUAL_VN_SOUTH_FIN,2025-09-01,Actual,ACTUAL,VN_SOUTH,FIN,4698.13,484.8,511.39,375.28,588.54,6658.13,20250901,2025-09
OPEX_202509_ACTUAL_VN_SOUTH_IT,2025-09-01,Actual,ACTUAL,VN_SOUTH,IT,4816.98,304.57,505.2,269.84,427.8,6324.4,20250901,2025-09
OPEX_202509_ACTUAL_VN_SOUTH_MGT,2025-09-01,Actual,ACTUAL,VN_SOUTH,MGT,4879.52,101.15,439.91,194.15,322.63,5937.36,20250901,2025-09
OPEX_202510_ACTUAL_CN_SALES,2025-10-01,Actual,ACTUAL,CN,SALES,4705.7,682.97,4718.52,1963.12,807.81,12878.11,20251001,2025-10
OPEX_202510_ACTUAL_CN_OPS,2025-10-01,Actual,ACTUAL,CN,OPS,4914.26,899.08,492.14,5494.85,2718.49,14518.81,20251001,2025-10
OPEX_202510_ACTUAL_CN_CS,2025-10-01,Actual,ACTUAL,CN,CS,4827.26,321.19,418.76,605.13,952.63,7124.97,20251001,2025-10
OPEX_202510_ACTUAL_CN_FIN,2025-10-01,Actual,ACTUAL,CN,FIN,4776.99,318.56,421.43,256.23,385.15,6158.36,20251001,2025-10
OPEX_202510_ACTUAL_CN_IT,2025-10-01,Actual,ACTUAL,CN,IT,4879.34,212.45,463.45,172.27,250.75,5978.25,20251001,2025-10
OPEX_202510_ACTUAL_CN_MGT,2025-10-01,Actual,ACTUAL,CN,MGT,4545.22,74.15,458.95,128.99,212.25,5419.56,20251001,2025-10
OPEX_202510_ACTUAL_TH_SALES,2025-10-01,Actual,ACTUAL,TH,SALES,3402.91,579.11,5162.96,1426.78,709.44,11281.19,20251001,2025-10
OPEX_202510_ACTUAL_TH_OPS,2025-10-01,Actual,ACTUAL,TH,OPS,3369.09,653.7,488.79,4094.04,1938.42,10544.03,20251001,2025-10
OPEX_202510_ACTUAL_TH_CS,2025-10-01,Actual,ACTUAL,TH,CS,3290.39,229.72,587.13,424.68,708.29,5240.21,20251001,2025-10
OPEX_202510_ACTUAL_TH_FIN,2025-10-01,Actual,ACTUAL,TH,FIN,3410.41,224.72,520.14,176.93,314.89,4647.09,20251001,2025-10
OPEX_202510_ACTUAL_TH_IT,2025-10-01,Actual,ACTUAL,TH,IT,3421.34,143.35,516.84,118.24,193.54,4393.32,20251001,2025-10
OPEX_202510_ACTUAL_TH_MGT,2025-10-01,Actual,ACTUAL,TH,MGT,3285.75,56.11,532.55,110.85,178.13,4163.39,20251001,2025-10
OPEX_202510_ACTUAL_VN_CENTRAL_SALES,2025-10-01,Actual,ACTUAL,VN_CENTRAL,SALES,3256.87,543.03,5257.71,1631.87,704.88,11394.36,20251001,2025-10
OPEX_202510_ACTUAL_VN_CENTRAL_OPS,2025-10-01,Actual,ACTUAL,VN_CENTRAL,OPS,3326.47,758.6,482.63,4911.66,2437.5,11916.86,20251001,2025-10
OPEX_202510_ACTUAL_VN_CENTRAL_CS,2025-10-01,Actual,ACTUAL,VN_CENTRAL,CS,3245.48,289.1,495.79,486.09,869.18,5385.64,20251001,2025-10
OPEX_202510_ACTUAL_VN_CENTRAL_FIN,2025-10-01,Actual,ACTUAL,VN_CENTRAL,FIN,3560.26,265.24,499.68,245.64,370.98,4941.8,20251001,2025-10
OPEX_202510_ACTUAL_VN_CENTRAL_IT,2025-10-01,Actual,ACTUAL,VN_CENTRAL,IT,3347.4,179.94,513.41,129.89,233.05,4403.69,20251001,2025-10
OPEX_202510_ACTUAL_VN_CENTRAL_MGT,2025-10-01,Actual,ACTUAL,VN_CENTRAL,MGT,3438.04,74.61,426.22,126.25,219.1,4284.22,20251001,2025-10
OPEX_202510_ACTUAL_VN_NORTH_SALES,2025-10-01,Actual,ACTUAL,VN_NORTH,SALES,3341.84,864.25,6048.29,2122.56,1062.88,13439.82,20251001,2025-10
OPEX_202510_ACTUAL_VN_NORTH_OPS,2025-10-01,Actual,ACTUAL,VN_NORTH,OPS,3330.94,1130.69,492.24,7097.9,3470.08,15521.85,20251001,2025-10
OPEX_202510_ACTUAL_VN_NORTH_CS,2025-10-01,Actual,ACTUAL,VN_NORTH,CS,3550.28,382.97,487.34,755.01,1209.47,6385.08,20251001,2025-10
OPEX_202510_ACTUAL_VN_NORTH_FIN,2025-10-01,Actual,ACTUAL,VN_NORTH,FIN,3330.16,377.37,483.05,301.28,480.56,4972.42,20251001,2025-10
OPEX_202510_ACTUAL_VN_NORTH_IT,2025-10-01,Actual,ACTUAL,VN_NORTH,IT,3304.49,283.56,459.66,221.45,343.45,4612.6,20251001,2025-10
OPEX_202510_ACTUAL_VN_NORTH_MGT,2025-10-01,Actual,ACTUAL,VN_NORTH,MGT,3352.86,87.09,468.32,187.79,278.57,4374.63,20251001,2025-10
OPEX_202510_ACTUAL_VN_SOUTH_SALES,2025-10-01,Actual,ACTUAL,VN_SOUTH,SALES,4633.7,977.34,5207.72,2759.91,1233.82,14812.5,20251001,2025-10
OPEX_202510_ACTUAL_VN_SOUTH_OPS,2025-10-01,Actual,ACTUAL,VN_SOUTH,OPS,4814.21,1311.59,498.65,9496.68,3965.11,20086.24,20251001,2025-10
OPEX_202510_ACTUAL_VN_SOUTH_CS,2025-10-01,Actual,ACTUAL,VN_SOUTH,CS,4767.43,440.83,418.35,755.54,1357.46,7739.61,20251001,2025-10
OPEX_202510_ACTUAL_VN_SOUTH_FIN,2025-10-01,Actual,ACTUAL,VN_SOUTH,FIN,4781.15,462.65,476.69,415.82,599.8,6736.1,20251001,2025-10
OPEX_202510_ACTUAL_VN_SOUTH_IT,2025-10-01,Actual,ACTUAL,VN_SOUTH,IT,4718.97,313.03,473.46,223.83,379.68,6108.98,20251001,2025-10
OPEX_202510_ACTUAL_VN_SOUTH_MGT,2025-10-01,Actual,ACTUAL,VN_SOUTH,MGT,4854.97,104.05,433.89,182.48,290.05,5865.43,20251001,2025-10
OPEX_202511_ACTUAL_CN_SALES,2025-11-01,Actual,ACTUAL,CN,SALES,4647.21,649.38,5558.48,1923.27,890.85,13669.19,20251101,2025-11
OPEX_202511_ACTUAL_CN_OPS,2025-11-01,Actual,ACTUAL,CN,OPS,5020.6,993.86,505.96,5786.71,2791.7,15098.84,20251101,2025-11
OPEX_202511_ACTUAL_CN_CS,2025-11-01,Actual,ACTUAL,CN,CS,5189.4,308.33,513.22,637.09,948.96,7597.0,20251101,2025-11
OPEX_202511_ACTUAL_CN_FIN,2025-11-01,Actual,ACTUAL,CN,FIN,4819.35,316.27,523.17,272.94,397.38,6329.11,20251101,2025-11
OPEX_202511_ACTUAL_CN_IT,2025-11-01,Actual,ACTUAL,CN,IT,4756.37,199.47,502.6,192.96,276.05,5927.44,20251101,2025-11
OPEX_202511_ACTUAL_CN_MGT,2025-11-01,Actual,ACTUAL,CN,MGT,4847.22,81.5,466.94,147.34,251.22,5794.23,20251101,2025-11
OPEX_202511_ACTUAL_TH_SALES,2025-11-01,Actual,ACTUAL,TH,SALES,3231.99,490.08,5238.37,1302.46,691.45,10954.36,20251101,2025-11
OPEX_202511_ACTUAL_TH_OPS,2025-11-01,Actual,ACTUAL,TH,OPS,3435.8,710.65,467.62,4299.71,1974.85,10888.63,20251101,2025-11
OPEX_202511_ACTUAL_TH_CS,2025-11-01,Actual,ACTUAL,TH,CS,3377.45,252.2,519.16,446.36,679.25,5274.42,20251101,2025-11
OPEX_202511_ACTUAL_TH_FIN,2025-11-01,Actual,ACTUAL,TH,FIN,3567.02,222.1,468.16,201.6,308.38,4767.26,20251101,2025-11
OPEX_202511_ACTUAL_TH_IT,2025-11-01,Actual,ACTUAL,TH,IT,3474.76,164.1,452.9,149.81,214.11,4455.68,20251101,2025-11
OPEX_202511_ACTUAL_TH_MGT,2025-11-01,Actual,ACTUAL,TH,MGT,3406.27,56.48,476.24,114.9,174.35,4228.23,20251101,2025-11
OPEX_202511_ACTUAL_VN_CENTRAL_SALES,2025-11-01,Actual,ACTUAL,VN_CENTRAL,SALES,3437.46,570.66,5680.77,1587.86,777.97,12054.72,20251101,2025-11
OPEX_202511_ACTUAL_VN_CENTRAL_OPS,2025-11-01,Actual,ACTUAL,VN_CENTRAL,OPS,3311.1,791.35,485.16,4944.02,2483.83,12015.46,20251101,2025-11
OPEX_202511_ACTUAL_VN_CENTRAL_CS,2025-11-01,Actual,ACTUAL,VN_CENTRAL,CS,3502.35,276.43,492.61,519.42,858.76,5649.57,20251101,2025-11
OPEX_202511_ACTUAL_VN_CENTRAL_FIN,2025-11-01,Actual,ACTUAL,VN_CENTRAL,FIN,3545.45,281.18,407.52,213.52,377.03,4824.71,20251101,2025-11
OPEX_202511_ACTUAL_VN_CENTRAL_IT,2025-11-01,Actual,ACTUAL,VN_CENTRAL,IT,3508.5,183.82,424.6,169.25,249.65,4535.83,20251101,2025-11
OPEX_202511_ACTUAL_VN_CENTRAL_MGT,2025-11-01,Actual,ACTUAL,VN_CENTRAL,MGT,3357.52,72.01,541.05,126.59,204.27,4301.45,20251101,2025-11
OPEX_202511_ACTUAL_VN_NORTH_SALES,2025-11-01,Actual,ACTUAL,VN_NORTH,SALES,3366.34,924.61,5166.18,2333.01,1260.35,13050.49,20251101,2025-11
OPEX_202511_ACTUAL_VN_NORTH_OPS,2025-11-01,Actual,ACTUAL,VN_NORTH,OPS,3345.04,1232.11,410.23,7918.24,3309.47,16215.08,20251101,2025-11
OPEX_202511_ACTUAL_VN_NORTH_CS,2025-11-01,Actual,ACTUAL,VN_NORTH,CS,3195.16,408.73,518.59,762.0,1259.03,6143.52,20251101,2025-11
OPEX_202511_ACTUAL_VN_NORTH_FIN,2025-11-01,Actual,ACTUAL,VN_NORTH,FIN,3432.6,388.46,530.92,311.36,479.32,5142.66,20251101,2025-11
OPEX_202511_ACTUAL_VN_NORTH_IT,2025-11-01,Actual,ACTUAL,VN_NORTH,IT,3445.0,255.06,497.77,208.82,354.95,4761.6,20251101,2025-11
OPEX_202511_ACTUAL_VN_NORTH_MGT,2025-11-01,Actual,ACTUAL,VN_NORTH,MGT,3379.04,87.17,508.86,185.48,267.4,4427.95,20251101,2025-11
OPEX_202511_ACTUAL_VN_SOUTH_SALES,2025-11-01,Actual,ACTUAL,VN_SOUTH,SALES,4806.06,1053.48,4924.24,2725.14,1239.37,14748.29,20251101,2025-11
OPEX_202511_ACTUAL_VN_SOUTH_OPS,2025-11-01,Actual,ACTUAL,VN_SOUTH,OPS,4790.89,1284.02,437.25,8164.53,4087.7,18764.39,20251101,2025-11
OPEX_202511_ACTUAL_VN_SOUTH_CS,2025-11-01,Actual,ACTUAL,VN_SOUTH,CS,4870.96,436.79,475.22,767.49,1329.56,7880.02,20251101,2025-11
OPEX_202511_ACTUAL_VN_SOUTH_FIN,2025-11-01,Actual,ACTUAL,VN_SOUTH,FIN,4852.17,449.34,489.27,340.59,578.78,6710.15,20251101,2025-11
OPEX_202511_ACTUAL_VN_SOUTH_IT,2025-11-01,Actual,ACTUAL,VN_SOUTH,IT,4613.71,299.31,446.84,234.17,379.76,5973.79,20251101,2025-11
OPEX_202511_ACTUAL_VN_SOUTH_MGT,2025-11-01,Actual,ACTUAL,VN_SOUTH,MGT,4744.96,107.85,471.5,201.96,330.41,5856.68,20251101,2025-11
OPEX_202512_ACTUAL_CN_SALES,2025-12-01,Actual,ACTUAL,CN,SALES,4713.79,673.75,5217.4,1981.29,913.9,13500.13,20251201,2025-12
OPEX_202512_ACTUAL_CN_OPS,2025-12-01,Actual,ACTUAL,CN,OPS,4702.98,987.25,454.93,5842.5,3111.64,15099.29,20251201,2025-12
OPEX_202512_ACTUAL_CN_CS,2025-12-01,Actual,ACTUAL,CN,CS,4884.2,282.2,460.14,530.66,979.97,7137.16,20251201,2025-12
OPEX_202512_ACTUAL_CN_FIN,2025-12-01,Actual,ACTUAL,CN,FIN,4651.21,333.37,466.71,257.27,455.95,6164.52,20251201,2025-12
OPEX_202512_ACTUAL_CN_IT,2025-12-01,Actual,ACTUAL,CN,IT,5014.86,207.86,441.84,160.03,288.99,6113.59,20251201,2025-12
OPEX_202512_ACTUAL_CN_MGT,2025-12-01,Actual,ACTUAL,CN,MGT,4755.04,83.48,528.91,153.26,257.49,5778.18,20251201,2025-12
OPEX_202512_ACTUAL_TH_SALES,2025-12-01,Actual,ACTUAL,TH,SALES,3455.15,527.13,5794.88,1509.21,633.52,11919.88,20251201,2025-12
OPEX_202512_ACTUAL_TH_OPS,2025-12-01,Actual,ACTUAL,TH,OPS,3299.64,748.01,385.27,3814.72,2238.47,10486.11,20251201,2025-12
OPEX_202512_ACTUAL_TH_CS,2025-12-01,Actual,ACTUAL,TH,CS,3446.16,224.22,454.75,452.48,726.89,5304.51,20251201,2025-12
OPEX_202512_ACTUAL_TH_FIN,2025-12-01,Actual,ACTUAL,TH,FIN,3278.39,248.46,432.41,190.29,315.19,4464.73,20251201,2025-12
OPEX_202512_ACTUAL_TH_IT,2025-12-01,Actual,ACTUAL,TH,IT,3492.47,164.07,466.69,159.82,216.14,4499.19,20251201,2025-12
OPEX_202512_ACTUAL_TH_MGT,2025-12-01,Actual,ACTUAL,TH,MGT,3466.04,60.12,460.22,107.31,180.54,4274.23,20251201,2025-12
OPEX_202512_ACTUAL_VN_CENTRAL_SALES,2025-12-01,Actual,ACTUAL,VN_CENTRAL,SALES,3282.66,611.01,5531.95,1720.08,825.04,11970.75,20251201,2025-12
OPEX_202512_ACTUAL_VN_CENTRAL_OPS,2025-12-01,Actual,ACTUAL,VN_CENTRAL,OPS,3495.21,948.65,498.93,6012.67,2860.74,13816.2,20251201,2025-12
OPEX_202512_ACTUAL_VN_CENTRAL_CS,2025-12-01,Actual,ACTUAL,VN_CENTRAL,CS,3173.93,289.96,469.74,544.34,835.03,5312.99,20251201,2025-12
OPEX_202512_ACTUAL_VN_CENTRAL_FIN,2025-12-01,Actual,ACTUAL,VN_CENTRAL,FIN,3459.29,288.08,530.12,226.49,354.05,4858.04,20251201,2025-12
OPEX_202512_ACTUAL_VN_CENTRAL_IT,2025-12-01,Actual,ACTUAL,VN_CENTRAL,IT,3555.03,192.92,457.55,161.79,270.56,4637.86,20251201,2025-12
OPEX_202512_ACTUAL_VN_CENTRAL_MGT,2025-12-01,Actual,ACTUAL,VN_CENTRAL,MGT,3543.42,63.71,432.83,128.14,195.38,4363.48,20251201,2025-12
OPEX_202512_ACTUAL_VN_NORTH_SALES,2025-12-01,Actual,ACTUAL,VN_NORTH,SALES,3472.62,921.76,5229.62,2238.55,1228.93,13091.47,20251201,2025-12
OPEX_202512_ACTUAL_VN_NORTH_OPS,2025-12-01,Actual,ACTUAL,VN_NORTH,OPS,3414.26,1307.37,602.14,8694.22,4025.08,18043.06,20251201,2025-12
OPEX_202512_ACTUAL_VN_NORTH_CS,2025-12-01,Actual,ACTUAL,VN_NORTH,CS,3372.33,396.87,490.0,742.8,1212.74,6214.75,20251201,2025-12
OPEX_202512_ACTUAL_VN_NORTH_FIN,2025-12-01,Actual,ACTUAL,VN_NORTH,FIN,3386.86,424.71,452.86,362.99,517.05,5144.47,20251201,2025-12
OPEX_202512_ACTUAL_VN_NORTH_IT,2025-12-01,Actual,ACTUAL,VN_NORTH,IT,3531.31,275.96,525.9,217.56,356.72,4907.45,20251201,2025-12
OPEX_202512_ACTUAL_VN_NORTH_MGT,2025-12-01,Actual,ACTUAL,VN_NORTH,MGT,3551.34,101.1,521.38,208.14,303.46,4685.42,20251201,2025-12
OPEX_202512_ACTUAL_VN_SOUTH_SALES,2025-12-01,Actual,ACTUAL,VN_SOUTH,SALES,4781.27,978.6,5044.55,3047.6,1362.84,15214.86,20251201,2025-12
OPEX_202512_ACTUAL_VN_SOUTH_OPS,2025-12-01,Actual,ACTUAL,VN_SOUTH,OPS,4832.75,1228.19,486.26,8355.48,4460.56,19363.24,20251201,2025-12
OPEX_202512_ACTUAL_VN_SOUTH_CS,2025-12-01,Actual,ACTUAL,VN_SOUTH,CS,4795.97,475.07,484.94,914.58,1445.12,8115.69,20251201,2025-12
OPEX_202512_ACTUAL_VN_SOUTH_FIN,2025-12-01,Actual,ACTUAL,VN_SOUTH,FIN,4743.56,473.51,398.17,439.44,680.11,6734.79,20251201,2025-12
OPEX_202512_ACTUAL_VN_SOUTH_IT,2025-12-01,Actual,ACTUAL,VN_SOUTH,IT,4908.17,303.24,506.42,240.52,395.56,6353.91,20251201,2025-12
OPEX_202512_ACTUAL_VN_SOUTH_MGT,2025-12-01,Actual,ACTUAL,VN_SOUTH,MGT,4888.96,107.52,483.48,232.0,345.3,6057.26,20251201,2025-12
OPEX_202601_ACTUAL_CN_SALES,2026-01-01,Actual,ACTUAL,CN,SALES,4733.81,683.24,5308.58,2120.28,889.52,13735.43,20260101,2026-01
OPEX_202601_ACTUAL_CN_OPS,2026-01-01,Actual,ACTUAL,CN,OPS,4820.63,949.75,461.04,6312.73,3142.15,15686.3,20260101,2026-01
OPEX_202601_ACTUAL_CN_CS,2026-01-01,Actual,ACTUAL,CN,CS,4926.12,318.67,497.53,641.13,964.67,7348.12,20260101,2026-01
OPEX_202601_ACTUAL_CN_FIN,2026-01-01,Actual,ACTUAL,CN,FIN,4909.23,324.58,477.27,254.39,443.31,6408.77,20260101,2026-01
OPEX_202601_ACTUAL_CN_IT,2026-01-01,Actual,ACTUAL,CN,IT,4866.74,199.59,450.59,201.54,307.68,6026.14,20260101,2026-01
OPEX_202601_ACTUAL_CN_MGT,2026-01-01,Actual,ACTUAL,CN,MGT,4897.72,81.3,457.42,157.47,242.78,5836.69,20260101,2026-01
OPEX_202601_ACTUAL_TH_SALES,2026-01-01,Actual,ACTUAL,TH,SALES,3372.83,531.64,5391.32,1602.19,688.74,11586.73,20260101,2026-01
OPEX_202601_ACTUAL_TH_OPS,2026-01-01,Actual,ACTUAL,TH,OPS,3399.25,732.99,529.15,4804.02,2236.88,11702.29,20260101,2026-01
OPEX_202601_ACTUAL_TH_CS,2026-01-01,Actual,ACTUAL,TH,CS,3453.85,226.31,513.96,445.26,720.35,5359.73,20260101,2026-01
OPEX_202601_ACTUAL_TH_FIN,2026-01-01,Actual,ACTUAL,TH,FIN,3467.67,253.66,445.31,204.05,315.12,4685.82,20260101,2026-01
OPEX_202601_ACTUAL_TH_IT,2026-01-01,Actual,ACTUAL,TH,IT,3566.85,157.22,450.24,134.72,204.33,4513.36,20260101,2026-01
OPEX_202601_ACTUAL_TH_MGT,2026-01-01,Actual,ACTUAL,TH,MGT,3324.55,55.52,473.5,111.4,182.17,4147.15,20260101,2026-01
OPEX_202601_ACTUAL_VN_CENTRAL_SALES,2026-01-01,Actual,ACTUAL,VN_CENTRAL,SALES,3315.91,618.73,5874.14,1567.75,889.91,12266.44,20260101,2026-01
OPEX_202601_ACTUAL_VN_CENTRAL_OPS,2026-01-01,Actual,ACTUAL,VN_CENTRAL,OPS,3299.88,753.13,439.84,4952.89,2726.09,12171.83,20260101,2026-01
OPEX_202601_ACTUAL_VN_CENTRAL_CS,2026-01-01,Actual,ACTUAL,VN_CENTRAL,CS,3499.23,299.97,451.7,647.83,848.27,5747.0,20260101,2026-01
OPEX_202601_ACTUAL_VN_CENTRAL_FIN,2026-01-01,Actual,ACTUAL,VN_CENTRAL,FIN,3333.03,298.09,511.24,238.52,382.8,4763.69,20260101,2026-01
OPEX_202601_ACTUAL_VN_CENTRAL_IT,2026-01-01,Actual,ACTUAL,VN_CENTRAL,IT,3353.63,198.89,538.15,185.28,239.61,4515.56,20260101,2026-01
OPEX_202601_ACTUAL_VN_CENTRAL_MGT,2026-01-01,Actual,ACTUAL,VN_CENTRAL,MGT,3411.81,74.87,385.04,138.7,230.75,4241.17,20260101,2026-01
OPEX_202601_ACTUAL_VN_NORTH_SALES,2026-01-01,Actual,ACTUAL,VN_NORTH,SALES,3530.45,945.39,5521.01,2555.23,1088.26,13640.34,20260101,2026-01
OPEX_202601_ACTUAL_VN_NORTH_OPS,2026-01-01,Actual,ACTUAL,VN_NORTH,OPS,3501.41,1153.7,461.84,7480.16,3626.78,16223.89,20260101,2026-01
OPEX_202601_ACTUAL_VN_NORTH_CS,2026-01-01,Actual,ACTUAL,VN_NORTH,CS,3410.96,395.82,390.45,788.95,1208.14,6194.32,20260101,2026-01
OPEX_202601_ACTUAL_VN_NORTH_FIN,2026-01-01,Actual,ACTUAL,VN_NORTH,FIN,3443.51,421.83,521.09,341.51,545.56,5273.51,20260101,2026-01
OPEX_202601_ACTUAL_VN_NORTH_IT,2026-01-01,Actual,ACTUAL,VN_NORTH,IT,3372.53,297.12,495.09,228.17,390.2,4783.11,20260101,2026-01
OPEX_202601_ACTUAL_VN_NORTH_MGT,2026-01-01,Actual,ACTUAL,VN_NORTH,MGT,3466.8,96.93,456.93,157.39,301.17,4479.22,20260101,2026-01
OPEX_202601_ACTUAL_VN_SOUTH_SALES,2026-01-01,Actual,ACTUAL,VN_SOUTH,SALES,4718.91,999.43,4939.77,2893.53,1257.34,14808.98,20260101,2026-01
OPEX_202601_ACTUAL_VN_SOUTH_OPS,2026-01-01,Actual,ACTUAL,VN_SOUTH,OPS,4878.39,1348.29,488.98,8712.26,4322.97,19750.89,20260101,2026-01
OPEX_202601_ACTUAL_VN_SOUTH_CS,2026-01-01,Actual,ACTUAL,VN_SOUTH,CS,4900.77,443.4,427.04,927.24,1407.68,8106.14,20260101,2026-01
OPEX_202601_ACTUAL_VN_SOUTH_FIN,2026-01-01,Actual,ACTUAL,VN_SOUTH,FIN,5084.47,486.35,458.67,360.88,621.72,7012.09,20260101,2026-01
OPEX_202601_ACTUAL_VN_SOUTH_IT,2026-01-01,Actual,ACTUAL,VN_SOUTH,IT,4794.72,310.12,524.18,220.37,387.01,6236.39,20260101,2026-01
OPEX_202601_ACTUAL_VN_SOUTH_MGT,2026-01-01,Actual,ACTUAL,VN_SOUTH,MGT,4756.07,113.77,505.46,225.41,344.83,5945.53,20260101,2026-01
OPEX_202602_ACTUAL_CN_SALES,2026-02-01,Actual,ACTUAL,CN,SALES,4902.79,755.37,4785.06,2103.6,956.98,13503.8,20260201,2026-02
OPEX_202602_ACTUAL_CN_OPS,2026-02-01,Actual,ACTUAL,CN,OPS,4826.48,951.9,425.53,6222.81,2930.82,15357.54,20260201,2026-02
OPEX_202602_ACTUAL_CN_CS,2026-02-01,Actual,ACTUAL,CN,CS,4801.02,326.1,442.88,686.16,968.13,7224.28,20260201,2026-02
OPEX_202602_ACTUAL_CN_FIN,2026-02-01,Actual,ACTUAL,CN,FIN,4983.54,319.03,517.76,301.93,441.21,6563.47,20260201,2026-02
OPEX_202602_ACTUAL_CN_IT,2026-02-01,Actual,ACTUAL,CN,IT,4834.0,212.61,441.22,171.63,288.22,5947.68,20260201,2026-02
OPEX_202602_ACTUAL_CN_MGT,2026-02-01,Actual,ACTUAL,CN,MGT,4863.11,86.19,446.0,165.28,226.91,5787.49,20260201,2026-02
OPEX_202602_ACTUAL_TH_SALES,2026-02-01,Actual,ACTUAL,TH,SALES,3566.69,529.72,5579.45,1477.93,722.16,11875.96,20260201,2026-02
OPEX_202602_ACTUAL_TH_OPS,2026-02-01,Actual,ACTUAL,TH,OPS,3430.82,771.39,438.42,4209.03,2431.24,11280.9,20260201,2026-02
OPEX_202602_ACTUAL_TH_CS,2026-02-01,Actual,ACTUAL,TH,CS,3496.01,238.43,489.59,523.82,778.92,5526.77,20260201,2026-02
OPEX_202602_ACTUAL_TH_FIN,2026-02-01,Actual,ACTUAL,TH,FIN,3242.93,239.5,493.17,194.21,334.5,4504.31,20260201,2026-02
OPEX_202602_ACTUAL_TH_IT,2026-02-01,Actual,ACTUAL,TH,IT,3494.99,151.94,464.83,115.63,205.07,4432.46,20260201,2026-02
OPEX_202602_ACTUAL_TH_MGT,2026-02-01,Actual,ACTUAL,TH,MGT,3404.01,60.19,556.16,111.01,184.54,4315.91,20260201,2026-02
OPEX_202602_ACTUAL_VN_CENTRAL_SALES,2026-02-01,Actual,ACTUAL,VN_CENTRAL,SALES,3661.46,617.27,5361.04,1713.18,745.39,12098.34,20260201,2026-02
OPEX_202602_ACTUAL_VN_CENTRAL_OPS,2026-02-01,Actual,ACTUAL,VN_CENTRAL,OPS,3345.44,813.49,495.75,5188.86,2686.61,12530.15,20260201,2026-02
OPEX_202602_ACTUAL_VN_CENTRAL_CS,2026-02-01,Actual,ACTUAL,VN_CENTRAL,CS,3438.73,284.11,473.62,621.4,979.48,5797.33,20260201,2026-02
OPEX_202602_ACTUAL_VN_CENTRAL_FIN,2026-02-01,Actual,ACTUAL,VN_CENTRAL,FIN,3417.87,287.65,516.29,243.32,368.68,4833.81,20260201,2026-02
OPEX_202602_ACTUAL_VN_CENTRAL_IT,2026-02-01,Actual,ACTUAL,VN_CENTRAL,IT,3518.83,198.3,458.57,166.99,263.34,4606.03,20260201,2026-02
OPEX_202602_ACTUAL_VN_CENTRAL_MGT,2026-02-01,Actual,ACTUAL,VN_CENTRAL,MGT,3485.42,70.21,477.2,138.52,225.91,4397.26,20260201,2026-02
OPEX_202602_ACTUAL_VN_NORTH_SALES,2026-02-01,Actual,ACTUAL,VN_NORTH,SALES,3319.97,955.24,5953.08,2494.75,1197.52,13920.55,20260201,2026-02
OPEX_202602_ACTUAL_VN_NORTH_OPS,2026-02-01,Actual,ACTUAL,VN_NORTH,OPS,3525.02,1264.14,499.45,9119.2,4187.78,18595.6,20260201,2026-02
OPEX_202602_ACTUAL_VN_NORTH_CS,2026-02-01,Actual,ACTUAL,VN_NORTH,CS,3356.64,383.3,479.24,842.68,1158.72,6220.58,20260201,2026-02
OPEX_202602_ACTUAL_VN_NORTH_FIN,2026-02-01,Actual,ACTUAL,VN_NORTH,FIN,3550.11,413.97,500.74,330.79,521.36,5316.98,20260201,2026-02
OPEX_202602_ACTUAL_VN_NORTH_IT,2026-02-01,Actual,ACTUAL,VN_NORTH,IT,3560.67,276.29,473.64,232.65,386.4,4929.66,20260201,2026-02
OPEX_202602_ACTUAL_VN_NORTH_MGT,2026-02-01,Actual,ACTUAL,VN_NORTH,MGT,3350.73,103.53,483.88,211.53,325.38,4475.04,20260201,2026-02
OPEX_202602_ACTUAL_VN_SOUTH_SALES,2026-02-01,Actual,ACTUAL,VN_SOUTH,SALES,4845.24,1014.0,5357.6,2925.45,1275.4,15417.69,20260201,2026-02
OPEX_202602_ACTUAL_VN_SOUTH_OPS,2026-02-01,Actual,ACTUAL,VN_SOUTH,OPS,4757.54,1328.95,463.42,8221.51,4252.17,19023.59,20260201,2026-02
OPEX_202602_ACTUAL_VN_SOUTH_CS,2026-02-01,Actual,ACTUAL,VN_SOUTH,CS,4711.49,461.07,490.27,987.61,1508.13,8158.58,20260201,2026-02
OPEX_202602_ACTUAL_VN_SOUTH_FIN,2026-02-01,Actual,ACTUAL,VN_SOUTH,FIN,4684.58,428.29,489.49,386.07,632.89,6621.31,20260201,2026-02
OPEX_202602_ACTUAL_VN_SOUTH_IT,2026-02-01,Actual,ACTUAL,VN_SOUTH,IT,4796.19,342.63,499.45,287.09,418.15,6343.5,20260201,2026-02
