HeadcountPlanKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,DepartmentKey,FTE,NewHires,Attrition,AvgSalaryUSD,PayrollCostUSD,JobsPerFTE,DateKey,YearMonth
HC_202604_ACTUAL_VN_CENTRAL_IT,2026-04-01,Actual,ACTUAL,VN_CENTRAL,IT,4.7,0.1,0.0,1837.7,8637.19,617.87,20260401,2026-04
HC_202604_ACTUAL_VN_CENTRAL_MGT,2026-04-01,Actual,ACTUAL,VN_CENTRAL,MGT,4.1,0.1,0.0,3351.1,13739.51,708.29,20260401,2026-04
HC_202604_ACTUAL_VN_NORTH_SALES,2026-04-01,Actual,ACTUAL,VN_NORTH,SALES,22.3,0.4,0.3,1999.85,44596.65,180.13,20260401,2026-04
HC_202604_ACTUAL_VN_NORTH_OPS,2026-04-01,Actual,ACTUAL,VN_NORTH,OPS,62.5,1.1,0.6,1426.92,89182.5,64.27,20260401,2026-04
HC_202604_ACTUAL_VN_NORTH_CS,2026-04-01,Actual,ACTUAL,VN_NORTH,CS,20.8,0.4,0.2,1275.58,26532.06,193.12,20260401,2026-04
HC_202604_ACTUAL_VN_NORTH_FIN,2026-04-01,Actual,ACTUAL,VN_NORTH,FIN,10.1,0.2,0.1,1675.55,16923.06,397.72,20260401,2026-04
HC_202604_ACTUAL_VN_NORTH_IT,2026-04-01,Actual,ACTUAL,VN_NORTH,IT,6.5,0.1,0.1,1837.7,11945.05,618.0,20260401,2026-04
HC_202604_ACTUAL_VN_NORTH_MGT,2026-04-01,Actual,ACTUAL,VN_NORTH,MGT,5.2,0.1,0.1,3351.1,17425.72,772.5,20260401,2026-04
HC_202604_ACTUAL_VN_SOUTH_SALES,2026-04-01,Actual,ACTUAL,VN_SOUTH,SALES,24.0,0.4,0.3,1999.85,47996.4,191.12,20260401,2026-04
HC_202604_ACTUAL_VN_SOUTH_OPS,2026-04-01,Actual,ACTUAL,VN_SOUTH,OPS,71.9,1.3,0.7,1426.92,102595.55,63.8,20260401,2026-04
HC_202604_ACTUAL_VN_SOUTH_CS,2026-04-01,Actual,ACTUAL,VN_SOUTH,CS,25.0,0.5,0.2,1275.58,31889.5,183.48,20260401,2026-04
HC_202604_ACTUAL_VN_SOUTH_FIN,2026-04-01,Actual,ACTUAL,VN_SOUTH,FIN,11.2,0.2,0.1,1675.55,18766.16,409.55,20260401,2026-04
HC_202604_ACTUAL_VN_SOUTH_IT,2026-04-01,Actual,ACTUAL,VN_SOUTH,IT,7.2,0.1,0.1,1837.7,13231.44,637.08,20260401,2026-04
HC_202604_ACTUAL_VN_SOUTH_MGT,2026-04-01,Actual,ACTUAL,VN_SOUTH,MGT,5.9,0.1,0.1,3351.1,19771.49,777.46,20260401,2026-04
HC_202605_ACTUAL_CN_SALES,2026-05-01,Actual,ACTUAL,CN,SALES,16.1,0.3,0.2,2165.83,34869.9,195.53,20260501,2026-05
HC_202605_ACTUAL_CN_OPS,2026-05-01,Actual,ACTUAL,CN,OPS,51.7,0.9,0.5,1545.35,79894.62,60.89,20260501,2026-05
HC_202605_ACTUAL_CN_CS,2026-05-01,Actual,ACTUAL,CN,CS,18.5,0.3,0.2,1381.45,25556.82,170.16,20260501,2026-05
HC_202605_ACTUAL_CN_FIN,2026-05-01,Actual,ACTUAL,CN,FIN,7.0,0.1,0.1,1814.62,12702.31,449.71,20260501,2026-05
HC_202605_ACTUAL_CN_IT,2026-05-01,Actual,ACTUAL,CN,IT,5.0,0.1,0.1,1990.22,9951.12,629.6,20260501,2026-05
HC_202605_ACTUAL_CN_MGT,2026-05-01,Actual,ACTUAL,CN,MGT,4.2,0.1,0.0,3629.23,15242.77,749.52,20260501,2026-05
HC_202605_ACTUAL_TH_SALES,2026-05-01,Actual,ACTUAL,TH,SALES,12.8,0.2,0.2,2165.83,27722.65,188.36,20260501,2026-05
HC_202605_ACTUAL_TH_OPS,2026-05-01,Actual,ACTUAL,TH,OPS,36.6,0.7,0.4,1545.35,56559.82,65.87,20260501,2026-05
HC_202605_ACTUAL_TH_CS,2026-05-01,Actual,ACTUAL,TH,CS,14.3,0.3,0.1,1381.45,19754.73,168.6,20260501,2026-05
HC_202605_ACTUAL_TH_FIN,2026-05-01,Actual,ACTUAL,TH,FIN,5.4,0.1,0.1,1814.62,9798.93,446.48,20260501,2026-05
HC_202605_ACTUAL_TH_IT,2026-05-01,Actual,ACTUAL,TH,IT,4.2,0.1,0.0,1990.22,8358.94,574.05,20260501,2026-05
HC_202605_ACTUAL_TH_MGT,2026-05-01,Actual,ACTUAL,TH,MGT,3.0,0.1,0.0,3629.23,10887.7,803.67,20260501,2026-05
HC_202605_ACTUAL_VN_CENTRAL_SALES,2026-05-01,Actual,ACTUAL,VN_CENTRAL,SALES,14.4,0.3,0.2,2005.4,28877.76,198.68,20260501,2026-05
HC_202605_ACTUAL_VN_CENTRAL_OPS,2026-05-01,Actual,ACTUAL,VN_CENTRAL,OPS,41.9,0.8,0.4,1430.88,59953.87,68.28,20260501,2026-05
HC_202605_ACTUAL_VN_CENTRAL_CS,2026-05-01,Actual,ACTUAL,VN_CENTRAL,CS,15.8,0.3,0.2,1279.12,20210.1,181.08,20260501,2026-05
HC_202605_ACTUAL_VN_CENTRAL_FIN,2026-05-01,Actual,ACTUAL,VN_CENTRAL,FIN,6.7,0.1,0.1,1680.2,11257.34,427.01,20260501,2026-05
HC_202605_ACTUAL_VN_CENTRAL_IT,2026-05-01,Actual,ACTUAL,VN_CENTRAL,IT,4.7,0.1,0.0,1842.8,8661.16,608.72,20260501,2026-05
HC_202605_ACTUAL_VN_CENTRAL_MGT,2026-05-01,Actual,ACTUAL,VN_CENTRAL,MGT,3.7,0.1,0.0,3360.4,12433.48,773.24,20260501,2026-05
HC_202605_ACTUAL_VN_NORTH_SALES,2026-05-01,Actual,ACTUAL,VN_NORTH,SALES,21.2,0.4,0.3,2005.4,42514.48,191.04,20260501,2026-05
HC_202605_ACTUAL_VN_NORTH_OPS,2026-05-01,Actual,ACTUAL,VN_NORTH,OPS,65.0,1.2,0.7,1430.88,93007.2,62.31,20260501,2026-05
HC_202605_ACTUAL_VN_NORTH_CS,2026-05-01,Actual,ACTUAL,VN_NORTH,CS,22.3,0.4,0.2,1279.12,28524.38,181.61,20260501,2026-05
HC_202605_ACTUAL_VN_NORTH_FIN,2026-05-01,Actual,ACTUAL,VN_NORTH,FIN,10.1,0.2,0.1,1680.2,16970.02,400.99,20260501,2026-05
HC_202605_ACTUAL_VN_NORTH_IT,2026-05-01,Actual,ACTUAL,VN_NORTH,IT,6.8,0.1,0.1,1842.8,12531.04,595.59,20260501,2026-05
HC_202605_ACTUAL_VN_NORTH_MGT,2026-05-01,Actual,ACTUAL,VN_NORTH,MGT,5.4,0.1,0.1,3360.4,18146.16,750.0,20260501,2026-05
HC_202605_ACTUAL_VN_SOUTH_SALES,2026-05-01,Actual,ACTUAL,VN_SOUTH,SALES,23.0,0.4,0.3,2005.4,46124.2,203.39,20260501,2026-05
HC_202605_ACTUAL_VN_SOUTH_OPS,2026-05-01,Actual,ACTUAL,VN_SOUTH,OPS,74.6,1.3,0.7,1430.88,106743.65,62.71,20260501,2026-05
HC_202605_ACTUAL_VN_SOUTH_CS,2026-05-01,Actual,ACTUAL,VN_SOUTH,CS,24.4,0.4,0.2,1279.12,31210.53,191.72,20260501,2026-05
HC_202605_ACTUAL_VN_SOUTH_FIN,2026-05-01,Actual,ACTUAL,VN_SOUTH,FIN,10.5,0.2,0.1,1680.2,17642.1,445.52,20260501,2026-05
HC_202605_ACTUAL_VN_SOUTH_IT,2026-05-01,Actual,ACTUAL,VN_SOUTH,IT,7.3,0.1,0.1,1842.8,13452.44,640.82,20260501,2026-05
HC_202605_ACTUAL_VN_SOUTH_MGT,2026-05-01,Actual,ACTUAL,VN_SOUTH,MGT,6.4,0.1,0.1,3360.4,21506.56,730.94,20260501,2026-05
HC_202606_BASE_CN_SALES,2026-06-01,Forecast,BASE,CN,SALES,15.6,0.4,0.2,2107.89,32883.08,198.91,20260601,2026-06
HC_202606_BASE_CN_OPS,2026-06-01,Forecast,BASE,CN,OPS,48.2,1.3,0.5,1504.01,72493.19,64.38,20260601,2026-06
HC_202606_BASE_CN_CS,2026-06-01,Forecast,BASE,CN,CS,16.5,0.5,0.2,1344.49,22184.12,188.06,20260601,2026-06
HC_202606_BASE_CN_FIN,2026-06-01,Forecast,BASE,CN,FIN,7.2,0.2,0.1,1766.07,12715.7,430.97,20260601,2026-06
HC_202606_BASE_CN_IT,2026-06-01,Forecast,BASE,CN,IT,4.8,0.1,0.0,1936.98,9297.5,646.46,20260601,2026-06
HC_202606_BASE_CN_MGT,2026-06-01,Forecast,BASE,CN,MGT,4.0,0.1,0.0,3532.14,14128.56,775.75,20260601,2026-06
HC_202606_BASE_TH_SALES,2026-06-01,Forecast,BASE,TH,SALES,11.8,0.3,0.2,2107.89,24873.1,199.66,20260601,2026-06
HC_202606_BASE_TH_OPS,2026-06-01,Forecast,BASE,TH,OPS,36.5,1.0,0.4,1504.01,54896.29,64.55,20260601,2026-06
HC_202606_BASE_TH_CS,2026-06-01,Forecast,BASE,TH,CS,12.5,0.4,0.1,1344.49,16806.15,188.48,20260601,2026-06
HC_202606_BASE_TH_FIN,2026-06-01,Forecast,BASE,TH,FIN,5.4,0.2,0.1,1766.07,9536.78,436.3,20260601,2026-06
HC_202606_BASE_TH_IT,2026-06-01,Forecast,BASE,TH,IT,3.6,0.1,0.0,1936.98,6973.13,654.44,20260601,2026-06
HC_202606_BASE_TH_MGT,2026-06-01,Forecast,BASE,TH,MGT,3.0,0.1,0.0,3532.14,10596.42,785.33,20260601,2026-06
HC_202606_BASE_VN_CENTRAL_SALES,2026-06-01,Forecast,BASE,VN_CENTRAL,SALES,14.1,0.4,0.2,1951.75,27519.67,199.86,20260601,2026-06
HC_202606_BASE_VN_CENTRAL_OPS,2026-06-01,Forecast,BASE,VN_CENTRAL,OPS,43.6,1.2,0.4,1392.6,60717.36,64.63,20260601,2026-06
HC_202606_BASE_VN_CENTRAL_CS,2026-06-01,Forecast,BASE,VN_CENTRAL,CS,15.0,0.4,0.1,1244.9,18673.5,187.87,20260601,2026-06
HC_202606_BASE_VN_CENTRAL_FIN,2026-06-01,Forecast,BASE,VN_CENTRAL,FIN,6.5,0.2,0.1,1635.25,10629.12,433.54,20260601,2026-06
HC_202606_BASE_VN_CENTRAL_IT,2026-06-01,Forecast,BASE,VN_CENTRAL,IT,4.3,0.1,0.0,1793.5,7712.05,655.35,20260601,2026-06
HC_202606_BASE_VN_CENTRAL_MGT,2026-06-01,Forecast,BASE,VN_CENTRAL,MGT,3.6,0.1,0.0,3270.5,11773.8,782.78,20260601,2026-06
HC_202606_BASE_VN_NORTH_SALES,2026-06-01,Forecast,BASE,VN_NORTH,SALES,20.0,0.6,0.3,1951.75,39035.0,200.65,20260601,2026-06
HC_202606_BASE_VN_NORTH_OPS,2026-06-01,Forecast,BASE,VN_NORTH,OPS,62.0,1.7,0.6,1392.6,86341.2,64.73,20260601,2026-06
HC_202606_BASE_VN_NORTH_CS,2026-06-01,Forecast,BASE,VN_NORTH,CS,21.3,0.6,0.2,1244.9,26516.37,188.4,20260601,2026-06
HC_202606_BASE_VN_NORTH_FIN,2026-06-01,Forecast,BASE,VN_NORTH,FIN,9.2,0.3,0.1,1635.25,15044.3,436.2,20260601,2026-06
HC_202606_BASE_VN_NORTH_IT,2026-06-01,Forecast,BASE,VN_NORTH,IT,6.2,0.2,0.1,1793.5,11119.7,647.26,20260601,2026-06
HC_202606_BASE_VN_NORTH_MGT,2026-06-01,Forecast,BASE,VN_NORTH,MGT,5.1,0.1,0.1,3270.5,16679.55,786.86,20260601,2026-06
HC_202606_BASE_VN_SOUTH_SALES,2026-06-01,Forecast,BASE,VN_SOUTH,SALES,22.6,0.6,0.3,1951.75,44109.55,200.84,20260601,2026-06
HC_202606_BASE_VN_SOUTH_OPS,2026-06-01,Forecast,BASE,VN_SOUTH,OPS,69.9,2.0,0.7,1392.6,97342.74,64.94,20260601,2026-06
HC_202606_BASE_VN_SOUTH_CS,2026-06-01,Forecast,BASE,VN_SOUTH,CS,24.0,0.7,0.2,1244.9,29877.6,189.12,20260601,2026-06
HC_202606_BASE_VN_SOUTH_FIN,2026-06-01,Forecast,BASE,VN_SOUTH,FIN,10.4,0.3,0.1,1635.25,17006.6,436.44,20260601,2026-06
HC_202606_BASE_VN_SOUTH_IT,2026-06-01,Forecast,BASE,VN_SOUTH,IT,6.9,0.2,0.1,1793.5,12375.15,657.83,20260601,2026-06
HC_202606_BASE_VN_SOUTH_MGT,2026-06-01,Forecast,BASE,VN_SOUTH,MGT,5.8,0.2,0.1,3270.5,18968.9,782.59,20260601,2026-06
HC_202606_DOWNSIDE_CN_SALES,2026-06-01,Forecast,DOWNSIDE,CN,SALES,14.1,0.4,0.2,2087.91,29439.53,189.93,20260601,2026-06
HC_202606_DOWNSIDE_CN_OPS,2026-06-01,Forecast,DOWNSIDE,CN,OPS,43.5,1.2,0.4,1489.75,64804.21,61.56,20260601,2026-06
HC_202606_DOWNSIDE_CN_CS,2026-06-01,Forecast,DOWNSIDE,CN,CS,14.9,0.4,0.1,1331.75,19843.05,179.73,20260601,2026-06
HC_202606_DOWNSIDE_CN_FIN,2026-06-01,Forecast,DOWNSIDE,CN,FIN,6.5,0.2,0.1,1749.33,11370.65,412.0,20260601,2026-06
HC_202606_DOWNSIDE_CN_IT,2026-06-01,Forecast,DOWNSIDE,CN,IT,4.3,0.1,0.0,1918.62,8250.07,622.79,20260601,2026-06
HC_202606_DOWNSIDE_CN_MGT,2026-06-01,Forecast,DOWNSIDE,CN,MGT,3.6,0.1,0.0,3498.66,12595.18,743.89,20260601,2026-06
HC_202606_DOWNSIDE_TH_SALES,2026-06-01,Forecast,DOWNSIDE,TH,SALES,10.6,0.3,0.1,2087.91,22131.85,191.79,20260601,2026-06
HC_202606_DOWNSIDE_TH_OPS,2026-06-01,Forecast,DOWNSIDE,TH,OPS,33.0,0.9,0.3,1489.75,49161.82,61.61,20260601,2026-06
HC_202606_DOWNSIDE_TH_CS,2026-06-01,Forecast,DOWNSIDE,TH,CS,11.3,0.3,0.1,1331.75,15048.75,179.91,20260601,2026-06
HC_202606_DOWNSIDE_TH_FIN,2026-06-01,Forecast,DOWNSIDE,TH,FIN,4.9,0.1,0.0,1749.33,8571.72,414.9,20260601,2026-06
HC_202606_DOWNSIDE_TH_IT,2026-06-01,Forecast,DOWNSIDE,TH,IT,3.3,0.1,0.0,1918.62,6331.45,616.06,20260601,2026-06
HC_202606_DOWNSIDE_TH_MGT,2026-06-01,Forecast,DOWNSIDE,TH,MGT,2.7,0.1,0.0,3498.66,9446.38,752.96,20260601,2026-06
HC_202606_DOWNSIDE_VN_CENTRAL_SALES,2026-06-01,Forecast,DOWNSIDE,VN_CENTRAL,SALES,12.7,0.4,0.2,1933.25,24552.27,190.31,20260601,2026-06
HC_202606_DOWNSIDE_VN_CENTRAL_OPS,2026-06-01,Forecast,DOWNSIDE,VN_CENTRAL,OPS,39.3,1.1,0.4,1379.4,54210.42,61.5,20260601,2026-06
HC_202606_DOWNSIDE_VN_CENTRAL_CS,2026-06-01,Forecast,DOWNSIDE,VN_CENTRAL,CS,13.5,0.4,0.1,1233.1,16646.85,179.04,20260601,2026-06
HC_202606_DOWNSIDE_VN_CENTRAL_FIN,2026-06-01,Forecast,DOWNSIDE,VN_CENTRAL,FIN,5.9,0.2,0.1,1619.75,9556.53,409.66,20260601,2026-06
HC_202606_DOWNSIDE_VN_CENTRAL_IT,2026-06-01,Forecast,DOWNSIDE,VN_CENTRAL,IT,3.9,0.1,0.0,1776.5,6928.35,619.74,20260601,2026-06
HC_202606_DOWNSIDE_VN_CENTRAL_MGT,2026-06-01,Forecast,DOWNSIDE,VN_CENTRAL,MGT,3.3,0.1,0.0,3239.5,10690.35,732.42,20260601,2026-06
HC_202606_DOWNSIDE_VN_NORTH_SALES,2026-06-01,Forecast,DOWNSIDE,VN_NORTH,SALES,18.0,0.5,0.2,1933.25,34798.5,189.61,20260601,2026-06
HC_202606_DOWNSIDE_VN_NORTH_OPS,2026-06-01,Forecast,DOWNSIDE,VN_NORTH,OPS,55.6,1.6,0.6,1379.4,76694.64,61.38,20260601,2026-06
HC_202606_DOWNSIDE_VN_NORTH_CS,2026-06-01,Forecast,DOWNSIDE,VN_NORTH,CS,19.1,0.5,0.2,1233.1,23552.21,178.69,20260601,2026-06
HC_202606_DOWNSIDE_VN_NORTH_FIN,2026-06-01,Forecast,DOWNSIDE,VN_NORTH,FIN,8.3,0.2,0.1,1619.75,13443.93,411.2,20260601,2026-06
HC_202606_DOWNSIDE_VN_NORTH_IT,2026-06-01,Forecast,DOWNSIDE,VN_NORTH,IT,5.5,0.2,0.1,1776.5,9770.75,620.55,20260601,2026-06
HC_202606_DOWNSIDE_VN_NORTH_MGT,2026-06-01,Forecast,DOWNSIDE,VN_NORTH,MGT,4.6,0.1,0.0,3239.5,14901.7,741.96,20260601,2026-06
HC_202606_DOWNSIDE_VN_SOUTH_SALES,2026-06-01,Forecast,DOWNSIDE,VN_SOUTH,SALES,20.2,0.6,0.3,1933.25,39051.65,190.3,20260601,2026-06
HC_202606_DOWNSIDE_VN_SOUTH_OPS,2026-06-01,Forecast,DOWNSIDE,VN_SOUTH,OPS,62.6,1.8,0.6,1379.4,86350.44,61.41,20260601,2026-06
HC_202606_DOWNSIDE_VN_SOUTH_CS,2026-06-01,Forecast,DOWNSIDE,VN_SOUTH,CS,21.5,0.6,0.2,1233.1,26511.65,178.79,20260601,2026-06
HC_202606_DOWNSIDE_VN_SOUTH_FIN,2026-06-01,Forecast,DOWNSIDE,VN_SOUTH,FIN,9.3,0.3,0.1,1619.75,15063.68,413.33,20260601,2026-06
HC_202606_DOWNSIDE_VN_SOUTH_IT,2026-06-01,Forecast,DOWNSIDE,VN_SOUTH,IT,6.2,0.2,0.1,1776.5,11014.3,620.0,20260601,2026-06
HC_202606_DOWNSIDE_VN_SOUTH_MGT,2026-06-01,Forecast,DOWNSIDE,VN_SOUTH,MGT,5.2,0.1,0.1,3239.5,16845.4,739.23,20260601,2026-06
HC_202606_UPSIDE_CN_SALES,2026-06-01,Forecast,UPSIDE,CN,SALES,16.9,0.5,0.2,2117.88,35792.17,209.47,20260601,2026-06
HC_202606_UPSIDE_CN_OPS,2026-06-01,Forecast,UPSIDE,CN,OPS,52.3,1.5,0.5,1511.14,79032.41,67.69,20260601,2026-06
HC_202606_UPSIDE_CN_CS,2026-06-01,Forecast,UPSIDE,CN,CS,17.9,0.5,0.2,1350.86,24180.47,197.77,20260601,2026-06
HC_202606_UPSIDE_CN_FIN,2026-06-01,Forecast,UPSIDE,CN,FIN,7.8,0.2,0.1,1774.44,13840.63,453.85,20260601,2026-06
HC_202606_UPSIDE_CN_IT,2026-06-01,Forecast,UPSIDE,CN,IT,5.2,0.1,0.1,1946.16,10120.03,680.77,20260601,2026-06
HC_202606_UPSIDE_CN_MGT,2026-06-01,Forecast,UPSIDE,CN,MGT,4.3,0.1,0.0,3548.88,15260.18,823.26,20260601,2026-06
HC_202606_UPSIDE_TH_SALES,2026-06-01,Forecast,UPSIDE,TH,SALES,12.8,0.4,0.2,2117.88,27108.86,210.78,20260601,2026-06
HC_202606_UPSIDE_TH_OPS,2026-06-01,Forecast,UPSIDE,TH,OPS,39.7,1.1,0.4,1511.14,59992.1,67.96,20260601,2026-06
HC_202606_UPSIDE_TH_CS,2026-06-01,Forecast,UPSIDE,TH,CS,13.6,0.4,0.1,1350.86,18371.75,198.38,20260601,2026-06
HC_202606_UPSIDE_TH_FIN,2026-06-01,Forecast,UPSIDE,TH,FIN,5.9,0.2,0.1,1774.44,10469.2,457.29,20260601,2026-06
HC_202606_UPSIDE_TH_IT,2026-06-01,Forecast,UPSIDE,TH,IT,3.9,0.1,0.0,1946.16,7590.02,691.79,20260601,2026-06
HC_202606_UPSIDE_TH_MGT,2026-06-01,Forecast,UPSIDE,TH,MGT,3.3,0.1,0.0,3548.88,11711.3,817.58,20260601,2026-06
HC_202606_UPSIDE_VN_CENTRAL_SALES,2026-06-01,Forecast,UPSIDE,VN_CENTRAL,SALES,15.2,0.4,0.2,1961.0,29807.2,209.8,20260601,2026-06
HC_202606_UPSIDE_VN_CENTRAL_OPS,2026-06-01,Forecast,UPSIDE,VN_CENTRAL,OPS,47.1,1.3,0.5,1399.2,65902.32,67.71,20260601,2026-06
HC_202606_UPSIDE_VN_CENTRAL_CS,2026-06-01,Forecast,UPSIDE,VN_CENTRAL,CS,16.2,0.5,0.2,1250.8,20262.96,196.85,20260601,2026-06
HC_202606_UPSIDE_VN_CENTRAL_FIN,2026-06-01,Forecast,UPSIDE,VN_CENTRAL,FIN,7.0,0.2,0.1,1643.0,11501.0,455.57,20260601,2026-06
HC_202606_UPSIDE_VN_CENTRAL_IT,2026-06-01,Forecast,UPSIDE,VN_CENTRAL,IT,4.7,0.1,0.0,1802.0,8469.4,678.51,20260601,2026-06
HC_202606_UPSIDE_VN_CENTRAL_MGT,2026-06-01,Forecast,UPSIDE,VN_CENTRAL,MGT,3.9,0.1,0.0,3286.0,12815.4,817.69,20260601,2026-06
HC_202606_UPSIDE_VN_NORTH_SALES,2026-06-01,Forecast,UPSIDE,VN_NORTH,SALES,21.6,0.6,0.3,1961.0,42357.6,208.98,20260601,2026-06
HC_202606_UPSIDE_VN_NORTH_OPS,2026-06-01,Forecast,UPSIDE,VN_NORTH,OPS,66.8,1.9,0.7,1399.2,93466.56,67.57,20260601,2026-06
HC_202606_UPSIDE_VN_NORTH_CS,2026-06-01,Forecast,UPSIDE,VN_NORTH,CS,22.9,0.6,0.2,1250.8,28643.32,197.12,20260601,2026-06
HC_202606_UPSIDE_VN_NORTH_FIN,2026-06-01,Forecast,UPSIDE,VN_NORTH,FIN,10.0,0.3,0.1,1643.0,16430.0,451.4,20260601,2026-06
HC_202606_UPSIDE_VN_NORTH_IT,2026-06-01,Forecast,UPSIDE,VN_NORTH,IT,6.6,0.2,0.1,1802.0,11893.2,683.94,20260601,2026-06
HC_202606_UPSIDE_VN_NORTH_MGT,2026-06-01,Forecast,UPSIDE,VN_NORTH,MGT,5.5,0.2,0.1,3286.0,18073.0,820.73,20260601,2026-06
HC_202606_UPSIDE_VN_SOUTH_SALES,2026-06-01,Forecast,UPSIDE,VN_SOUTH,SALES,24.3,0.7,0.3,1961.0,47652.3,208.93,20260601,2026-06
HC_202606_UPSIDE_VN_SOUTH_OPS,2026-06-01,Forecast,UPSIDE,VN_SOUTH,OPS,75.1,2.1,0.8,1399.2,105079.92,67.6,20260601,2026-06
HC_202606_UPSIDE_VN_SOUTH_CS,2026-06-01,Forecast,UPSIDE,VN_SOUTH,CS,25.8,0.7,0.3,1250.8,32270.64,196.78,20260601,2026-06
HC_202606_UPSIDE_VN_SOUTH_FIN,2026-06-01,Forecast,UPSIDE,VN_SOUTH,FIN,11.2,0.3,0.1,1643.0,18401.6,453.3,20260601,2026-06
HC_202606_UPSIDE_VN_SOUTH_IT,2026-06-01,Forecast,UPSIDE,VN_SOUTH,IT,7.5,0.2,0.1,1802.0,13515.0,676.93,20260601,2026-06
HC_202606_UPSIDE_VN_SOUTH_MGT,2026-06-01,Forecast,UPSIDE,VN_SOUTH,MGT,6.2,0.2,0.1,3286.0,20373.2,818.87,20260601,2026-06
HC_202607_BASE_CN_SALES,2026-07-01,Forecast,BASE,CN,SALES,15.4,0.4,0.2,2111.89,32523.04,196.23,20260701,2026-07
HC_202607_BASE_CN_OPS,2026-07-01,Forecast,BASE,CN,OPS,47.8,1.3,0.5,1506.86,72027.87,63.22,20260701,2026-07
HC_202607_BASE_CN_CS,2026-07-01,Forecast,BASE,CN,CS,16.4,0.5,0.2,1347.04,22091.47,184.27,20260701,2026-07
HC_202607_BASE_CN_FIN,2026-07-01,Forecast,BASE,CN,FIN,7.1,0.2,0.1,1769.42,12562.87,425.63,20260701,2026-07
HC_202607_BASE_CN_IT,2026-07-01,Forecast,BASE,CN,IT,4.7,0.1,0.0,1940.65,9121.06,642.98,20260701,2026-07
HC_202607_BASE_CN_MGT,2026-07-01,Forecast,BASE,CN,MGT,4.0,0.1,0.0,3538.84,14155.34,755.5,20260701,2026-07
HC_202607_BASE_TH_SALES,2026-07-01,Forecast,BASE,TH,SALES,11.7,0.3,0.2,2111.89,24709.07,196.92,20260701,2026-07
HC_202607_BASE_TH_OPS,2026-07-01,Forecast,BASE,TH,OPS,36.3,1.0,0.4,1506.86,54698.99,63.47,20260701,2026-07
HC_202607_BASE_TH_CS,2026-07-01,Forecast,BASE,TH,CS,12.5,0.4,0.1,1347.04,16838.01,184.32,20260701,2026-07
HC_202607_BASE_TH_FIN,2026-07-01,Forecast,BASE,TH,FIN,5.4,0.2,0.1,1769.42,9554.86,426.67,20260701,2026-07
HC_202607_BASE_TH_IT,2026-07-01,Forecast,BASE,TH,IT,3.6,0.1,0.0,1940.65,6986.35,640.0,20260701,2026-07
HC_202607_BASE_TH_MGT,2026-07-01,Forecast,BASE,TH,MGT,3.0,0.1,0.0,3538.84,10616.51,768.0,20260701,2026-07
HC_202607_BASE_VN_CENTRAL_SALES,2026-07-01,Forecast,BASE,VN_CENTRAL,SALES,13.9,0.4,0.2,1955.45,27180.75,195.9,20260701,2026-07
HC_202607_BASE_VN_CENTRAL_OPS,2026-07-01,Forecast,BASE,VN_CENTRAL,OPS,43.1,1.2,0.4,1395.24,60134.84,63.18,20260701,2026-07
HC_202607_BASE_VN_CENTRAL_CS,2026-07-01,Forecast,BASE,VN_CENTRAL,CS,14.8,0.4,0.1,1247.26,18459.45,183.99,20260701,2026-07
HC_202607_BASE_VN_CENTRAL_FIN,2026-07-01,Forecast,BASE,VN_CENTRAL,FIN,6.4,0.2,0.1,1638.35,10485.44,425.47,20260701,2026-07
HC_202607_BASE_VN_CENTRAL_IT,2026-07-01,Forecast,BASE,VN_CENTRAL,IT,4.3,0.1,0.0,1796.9,7726.67,633.26,20260701,2026-07
HC_202607_BASE_VN_CENTRAL_MGT,2026-07-01,Forecast,BASE,VN_CENTRAL,MGT,3.6,0.1,0.0,3276.7,11796.12,756.39,20260701,2026-07
HC_202607_BASE_VN_NORTH_SALES,2026-07-01,Forecast,BASE,VN_NORTH,SALES,19.7,0.6,0.3,1955.45,38522.36,195.28,20260701,2026-07
HC_202607_BASE_VN_NORTH_OPS,2026-07-01,Forecast,BASE,VN_NORTH,OPS,61.1,1.7,0.6,1395.24,85249.16,62.96,20260701,2026-07
HC_202607_BASE_VN_NORTH_CS,2026-07-01,Forecast,BASE,VN_NORTH,CS,21.0,0.6,0.2,1247.26,26192.46,183.19,20260701,2026-07
HC_202607_BASE_VN_NORTH_FIN,2026-07-01,Forecast,BASE,VN_NORTH,FIN,9.1,0.3,0.1,1638.35,14908.98,422.75,20260701,2026-07
HC_202607_BASE_VN_NORTH_IT,2026-07-01,Forecast,BASE,VN_NORTH,IT,6.1,0.2,0.1,1796.9,10961.09,630.66,20260701,2026-07
HC_202607_BASE_VN_NORTH_MGT,2026-07-01,Forecast,BASE,VN_NORTH,MGT,5.1,0.1,0.1,3276.7,16711.17,754.31,20260701,2026-07
HC_202607_BASE_VN_SOUTH_SALES,2026-07-01,Forecast,BASE,VN_SOUTH,SALES,22.2,0.6,0.3,1955.45,43410.99,194.41,20260701,2026-07
HC_202607_BASE_VN_SOUTH_OPS,2026-07-01,Forecast,BASE,VN_SOUTH,OPS,68.6,1.9,0.7,1395.24,95713.46,62.92,20260701,2026-07
HC_202607_BASE_VN_SOUTH_CS,2026-07-01,Forecast,BASE,VN_SOUTH,CS,23.5,0.7,0.2,1247.26,29310.61,183.66,20260701,2026-07
