CohortMonth,CohortLabel,ActivityMonth,MonthsSinceCohort,ChannelKey,SegmentKey,CohortSize,RetainedUsers,RetentionRate,Revenue,CumulativeRevenue,CumulativeLTV
2024-03-01,Mar 2024,2024-07-01,4,referral,freelancer,40,30,0.75,298.76,1913.86,47.85
2024-03-01,Mar 2024,2024-08-01,5,referral,freelancer,40,29,0.725,335.41,2249.27,56.23
2024-03-01,Mar 2024,2024-09-01,6,referral,freelancer,40,28,0.7,335.19,2584.45,64.61
2024-03-01,Mar 2024,2024-10-01,7,referral,freelancer,40,26,0.65,300.46,2884.91,72.12
2024-03-01,Mar 2024,2024-11-01,8,referral,freelancer,40,25,0.625,433.28,3318.2,82.95
2024-03-01,Mar 2024,2024-12-01,9,referral,freelancer,40,23,0.575,313.68,3631.88,90.8
2024-03-01,Mar 2024,2025-01-01,10,referral,freelancer,40,22,0.55,290.65,3922.53,98.06
2024-03-01,Mar 2024,2025-02-01,11,referral,freelancer,40,21,0.525,257.14,4179.67,104.49
2024-03-01,Mar 2024,2025-03-01,12,referral,freelancer,40,19,0.475,251.83,4431.5,110.79
2024-03-01,Mar 2024,2025-04-01,13,referral,freelancer,40,17,0.425,239.0,4670.49,116.76
2024-03-01,Mar 2024,2025-05-01,14,referral,freelancer,40,16,0.4,228.89,4899.39,122.48
2024-03-01,Mar 2024,2025-06-01,15,referral,freelancer,40,15,0.375,219.28,5118.66,127.97
2024-03-01,Mar 2024,2025-07-01,16,referral,freelancer,40,14,0.35,207.21,5325.87,133.15
2024-03-01,Mar 2024,2025-08-01,17,referral,freelancer,40,13,0.325,163.69,5489.56,137.24
2024-03-01,Mar 2024,2025-09-01,18,referral,freelancer,40,12,0.3,178.35,5667.91,141.7
2024-03-01,Mar 2024,2025-10-01,19,referral,freelancer,40,10,0.25,141.11,5809.02,145.23
2024-03-01,Mar 2024,2025-11-01,20,referral,freelancer,40,8,0.2,115.17,5924.19,148.1
2024-03-01,Mar 2024,2025-12-01,21,referral,freelancer,40,6,0.15,90.43,6014.62,150.37
2024-03-01,Mar 2024,2026-01-01,22,referral,freelancer,40,6,0.15,85.8,6100.41,152.51
2024-03-01,Mar 2024,2026-02-01,23,referral,freelancer,40,4,0.1,70.57,6170.98,154.27
2024-03-01,Mar 2024,2026-03-01,24,referral,freelancer,40,4,0.1,50.65,6221.64,155.54
2024-03-01,Mar 2024,2026-04-01,25,referral,freelancer,40,4,0.1,57.75,6279.39,156.98
2024-03-01,Mar 2024,2026-05-01,26,referral,freelancer,40,4,0.1,54.26,6333.64,158.34
2024-03-01,Mar 2024,2024-03-01,0,referral,smb,16,14,0.875,175.6,175.6,10.98
2024-03-01,Mar 2024,2024-04-01,1,referral,smb,16,13,0.8125,176.3,351.9,21.99
2024-03-01,Mar 2024,2024-05-01,2,referral,smb,16,13,0.8125,153.19,505.09,31.57
2024-03-01,Mar 2024,2024-06-01,3,referral,smb,16,12,0.75,132.94,638.04,39.88
2024-03-01,Mar 2024,2024-07-01,4,referral,smb,16,12,0.75,152.26,790.29,49.39
2024-03-01,Mar 2024,2024-08-01,5,referral,smb,16,11,0.6875,162.1,952.4,59.52
2024-03-01,Mar 2024,2024-09-01,6,referral,smb,16,11,0.6875,127.26,1079.66,67.48
2024-03-01,Mar 2024,2024-10-01,7,referral,smb,16,10,0.625,118.22,1197.87,74.87
2024-03-01,Mar 2024,2024-11-01,8,referral,smb,16,9,0.5625,143.71,1341.59,83.85
2024-03-01,Mar 2024,2024-12-01,9,referral,smb,16,9,0.5625,113.22,1454.81,90.93
2024-03-01,Mar 2024,2025-01-01,10,referral,smb,16,9,0.5625,123.33,1578.13,98.63
2024-03-01,Mar 2024,2025-02-01,11,referral,smb,16,8,0.5,107.1,1685.23,105.33
2024-03-01,Mar 2024,2025-03-01,12,referral,smb,16,7,0.4375,88.53,1773.76,110.86
2024-03-01,Mar 2024,2025-04-01,13,referral,smb,16,7,0.4375,89.1,1862.86,116.43
2024-03-01,Mar 2024,2025-05-01,14,referral,smb,16,6,0.375,86.56,1949.42,121.84
2024-03-01,Mar 2024,2025-06-01,15,referral,smb,16,6,0.375,79.24,2028.66,126.79
2024-03-01,Mar 2024,2025-07-01,16,referral,smb,16,5,0.3125,63.6,2092.26,130.77
2024-03-01,Mar 2024,2025-08-01,17,referral,smb,16,5,0.3125,63.84,2156.1,134.76
2024-03-01,Mar 2024,2025-09-01,18,referral,smb,16,4,0.25,51.76,2207.86,137.99
2024-03-01,Mar 2024,2025-10-01,19,referral,smb,16,3,0.1875,48.28,2256.14,141.01
2024-03-01,Mar 2024,2025-11-01,20,referral,smb,16,3,0.1875,36.34,2292.48,143.28
2024-03-01,Mar 2024,2025-12-01,21,referral,smb,16,2,0.125,26.97,2319.45,144.97
2024-03-01,Mar 2024,2026-01-01,22,referral,smb,16,2,0.125,25.26,2344.71,146.54
2024-03-01,Mar 2024,2026-02-01,23,referral,smb,16,2,0.125,31.95,2376.66,148.54
2024-03-01,Mar 2024,2026-03-01,24,referral,smb,16,1,0.0625,13.75,2390.41,149.4
2024-03-01,Mar 2024,2026-04-01,25,referral,smb,16,1,0.0625,16.66,2407.07,150.44
2024-03-01,Mar 2024,2026-05-01,26,referral,smb,16,1,0.0625,15.74,2422.81,151.43
2024-03-01,Mar 2024,2024-03-01,0,partner,mass,96,84,0.875,959.35,959.35,9.99
2024-03-01,Mar 2024,2024-04-01,1,partner,mass,96,81,0.8438,1108.7,2068.06,21.54
2024-03-01,Mar 2024,2024-05-01,2,partner,mass,96,78,0.8125,1033.49,3101.55,32.31
2024-03-01,Mar 2024,2024-06-01,3,partner,mass,96,76,0.7917,953.45,4055.0,42.24
2024-03-01,Mar 2024,2024-07-01,4,partner,mass,96,71,0.7396,803.76,4858.76,50.61
2024-03-01,Mar 2024,2024-08-01,5,partner,mass,96,67,0.6979,774.41,5633.17,58.68
2024-03-01,Mar 2024,2024-09-01,6,partner,mass,96,63,0.6562,805.57,6438.74,67.07
2024-03-01,Mar 2024,2024-10-01,7,partner,mass,96,61,0.6354,749.1,7187.84,74.87
2024-03-01,Mar 2024,2024-11-01,8,partner,mass,96,59,0.6146,545.36,7733.2,80.55
2024-03-01,Mar 2024,2024-12-01,9,partner,mass,96,57,0.5938,717.46,8450.66,88.03
2024-03-01,Mar 2024,2025-01-01,10,partner,mass,96,50,0.5208,559.54,9010.2,93.86
2024-03-01,Mar 2024,2025-02-01,11,partner,mass,96,49,0.5104,754.25,9764.45,101.71
2024-03-01,Mar 2024,2025-03-01,12,partner,mass,96,46,0.4792,647.65,10412.1,108.46
2024-03-01,Mar 2024,2025-04-01,13,partner,mass,96,40,0.4167,508.64,10920.74,113.76
2024-03-01,Mar 2024,2025-05-01,14,partner,mass,96,41,0.4271,684.3,11605.04,120.89
2024-03-01,Mar 2024,2025-06-01,15,partner,mass,96,35,0.3646,524.17,12129.22,126.35
2024-03-01,Mar 2024,2025-07-01,16,partner,mass,96,33,0.3438,402.17,12531.39,130.54
2024-03-01,Mar 2024,2025-08-01,17,partner,mass,96,29,0.3021,382.93,12914.32,134.52
2024-03-01,Mar 2024,2025-09-01,18,partner,mass,96,25,0.2604,382.81,13297.13,138.51
2024-03-01,Mar 2024,2025-10-01,19,partner,mass,96,22,0.2292,348.07,13645.21,142.14
2024-03-01,Mar 2024,2025-11-01,20,partner,mass,96,20,0.2083,303.93,13949.14,145.3
2024-03-01,Mar 2024,2025-12-01,21,partner,mass,96,17,0.1771,218.62,14167.76,147.58
2024-03-01,Mar 2024,2026-01-01,22,partner,mass,96,15,0.1562,210.79,14378.55,149.78
2024-03-01,Mar 2024,2026-02-01,23,partner,mass,96,12,0.125,175.82,14554.37,151.61
2024-03-01,Mar 2024,2026-03-01,24,partner,mass,96,11,0.1146,169.27,14723.64,153.37
2024-03-01,Mar 2024,2026-04-01,25,partner,mass,96,11,0.1146,168.87,14892.51,155.13
2024-03-01,Mar 2024,2026-05-01,26,partner,mass,96,11,0.1146,167.62,15060.14,156.88
2024-03-01,Mar 2024,2024-03-01,0,partner,affluent,47,41,0.8723,551.64,551.64,11.74
2024-03-01,Mar 2024,2024-04-01,1,partner,affluent,47,40,0.8511,474.2,1025.84,21.83
2024-03-01,Mar 2024,2024-05-01,2,partner,affluent,47,39,0.8298,487.74,1513.57,32.2
2024-03-01,Mar 2024,2024-06-01,3,partner,affluent,47,37,0.7872,428.65,1942.22,41.32
2024-03-01,Mar 2024,2024-07-01,4,partner,affluent,47,35,0.7447,474.11,2416.34,51.41
2024-03-01,Mar 2024,2024-08-01,5,partner,affluent,47,32,0.6809,462.75,2879.09,61.26
2024-03-01,Mar 2024,2024-09-01,6,partner,affluent,47,32,0.6809,417.65,3296.74,70.14
2024-03-01,Mar 2024,2024-10-01,7,partner,affluent,47,30,0.6383,364.89,3661.63,77.91
2024-03-01,Mar 2024,2024-11-01,8,partner,affluent,47,28,0.5957,338.89,4000.52,85.12
2024-03-01,Mar 2024,2024-12-01,9,partner,affluent,47,26,0.5532,317.76,4318.28,91.88
2024-03-01,Mar 2024,2025-01-01,10,partner,affluent,47,26,0.5532,318.0,4636.28,98.64
2024-03-01,Mar 2024,2025-02-01,11,partner,affluent,47,23,0.4894,302.84,4939.12,105.09
2024-03-01,Mar 2024,2025-03-01,12,partner,affluent,47,22,0.4681,353.21,5292.33,112.6
2024-03-01,Mar 2024,2025-04-01,13,partner,affluent,47,20,0.4255,219.57,5511.9,117.27
2024-03-01,Mar 2024,2025-05-01,14,partner,affluent,47,20,0.4255,245.99,5757.9,122.51
2024-03-01,Mar 2024,2025-06-01,15,partner,affluent,47,18,0.383,200.15,5958.04,126.77
2024-03-01,Mar 2024,2025-07-01,16,partner,affluent,47,16,0.3404,262.77,6220.81,132.36
2024-03-01,Mar 2024,2025-08-01,17,partner,affluent,47,14,0.2979,195.11,6415.92,136.51
2024-03-01,Mar 2024,2025-09-01,18,partner,affluent,47,13,0.2766,167.64,6583.56,140.08
2024-03-01,Mar 2024,2025-10-01,19,partner,affluent,47,11,0.234,129.21,6712.77,142.82
2024-03-01,Mar 2024,2025-11-01,20,partner,affluent,47,9,0.1915,150.37,6863.14,146.02
2024-03-01,Mar 2024,2025-12-01,21,partner,affluent,47,7,0.1489,88.02,6951.17,147.9
2024-03-01,Mar 2024,2026-01-01,22,partner,affluent,47,5,0.1064,74.01,7025.18,149.47
2024-03-01,Mar 2024,2026-02-01,23,partner,affluent,47,5,0.1064,69.63,7094.81,150.95
2024-03-01,Mar 2024,2026-03-01,24,partner,affluent,47,5,0.1064,75.69,7170.5,152.56
2024-03-01,Mar 2024,2026-04-01,25,partner,affluent,47,5,0.1064,76.67,7247.17,154.2
2024-03-01,Mar 2024,2026-05-01,26,partner,affluent,47,5,0.1064,73.46,7320.63,155.76
2024-03-01,Mar 2024,2024-03-01,0,partner,freelancer,37,32,0.8649,401.55,401.55,10.85
2024-03-01,Mar 2024,2024-04-01,1,partner,freelancer,37,31,0.8378,370.14,771.69,20.86
2024-03-01,Mar 2024,2024-05-01,2,partner,freelancer,37,30,0.8108,396.52,1168.21,31.57
2024-03-01,Mar 2024,2024-06-01,3,partner,freelancer,37,29,0.7838,337.77,1505.97,40.7
2024-03-01,Mar 2024,2024-07-01,4,partner,freelancer,37,27,0.7297,346.59,1852.56,50.07
2024-03-01,Mar 2024,2024-08-01,5,partner,freelancer,37,26,0.7027,383.99,2236.56,60.45
2024-03-01,Mar 2024,2024-09-01,6,partner,freelancer,37,25,0.6757,330.94,2567.5,69.39
2024-03-01,Mar 2024,2024-10-01,7,partner,freelancer,37,24,0.6486,294.27,2861.77,77.35
2024-03-01,Mar 2024,2024-11-01,8,partner,freelancer,37,21,0.5676,257.7,3119.47,84.31
2024-03-01,Mar 2024,2024-12-01,9,partner,freelancer,37,21,0.5676,274.47,3393.94,91.73
2024-03-01,Mar 2024,2025-01-01,10,partner,freelancer,37,19,0.5135,248.91,3642.85,98.46
2024-03-01,Mar 2024,2025-02-01,11,partner,freelancer,37,18,0.4865,245.09,3887.94,105.08
2024-03-01,Mar 2024,2025-03-01,12,partner,freelancer,37,17,0.4595,217.81,4105.74,110.97
2024-03-01,Mar 2024,2025-04-01,13,partner,freelancer,37,16,0.4324,197.08,4302.82,116.29
2024-03-01,Mar 2024,2025-05-01,14,partner,freelancer,37,14,0.3784,231.59,4534.41,122.55
2024-03-01,Mar 2024,2025-06-01,15,partner,freelancer,37,13,0.3514,193.6,4728.01,127.78
2024-03-01,Mar 2024,2025-07-01,16,partner,freelancer,37,13,0.3514,182.25,4910.26,132.71
2024-03-01,Mar 2024,2025-08-01,17,partner,freelancer,37,11,0.2973,140.74,5051.0,136.51
2024-03-01,Mar 2024,2025-09-01,18,partner,freelancer,37,9,0.2432,132.05,5183.05,140.08
2024-03-01,Mar 2024,2025-10-01,19,partner,freelancer,37,8,0.2162,112.33,5295.38,143.12
2024-03-01,Mar 2024,2025-11-01,20,partner,freelancer,37,7,0.1892,99.13,5394.5,145.8
2024-03-01,Mar 2024,2025-12-01,21,partner,freelancer,37,6,0.1622,100.7,5495.2,148.52
2024-03-01,Mar 2024,2026-01-01,22,partner,freelancer,37,5,0.1351,79.23,5574.43,150.66
2024-03-01,Mar 2024,2026-02-01,23,partner,freelancer,37,4,0.1081,54.71,5629.14,152.14
2024-03-01,Mar 2024,2026-03-01,24,partner,freelancer,37,4,0.1081,56.53,5685.67,153.67
2024-03-01,Mar 2024,2026-04-01,25,partner,freelancer,37,4,0.1081,62.86,5748.52,155.37
2024-03-01,Mar 2024,2026-05-01,26,partner,freelancer,37,4,0.1081,53.31,5801.83,156.81
2024-03-01,Mar 2024,2024-03-01,0,partner,smb,18,16,0.8889,165.83,165.83,9.21
2024-03-01,Mar 2024,2024-04-01,1,partner,smb,18,15,0.8333,155.46,321.29,17.85
2024-03-01,Mar 2024,2024-05-01,2,partner,smb,18,14,0.7778,197.61,518.89,28.83
2024-03-01,Mar 2024,2024-06-01,3,partner,smb,18,14,0.7778,147.73,666.62,37.03
2024-03-01,Mar 2024,2024-07-01,4,partner,smb,18,13,0.7222,175.75,842.38,46.8
2024-03-01,Mar 2024,2024-08-01,5,partner,smb,18,12,0.6667,165.81,1008.19,56.01
2024-03-01,Mar 2024,2024-09-01,6,partner,smb,18,12,0.6667,160.61,1168.8,64.93
2024-03-01,Mar 2024,2024-10-01,7,partner,smb,18,11,0.6111,146.83,1315.63,73.09
2024-03-01,Mar 2024,2024-11-01,8,partner,smb,18,11,0.6111,134.86,1450.49,80.58
2024-03-01,Mar 2024,2024-12-01,9,partner,smb,18,10,0.5556,137.12,1587.61,88.2
2024-03-01,Mar 2024,2025-01-01,10,partner,smb,18,9,0.5,127.01,1714.62,95.26
2024-03-01,Mar 2024,2025-02-01,11,partner,smb,18,9,0.5,114.4,1829.02,101.61
2024-03-01,Mar 2024,2025-03-01,12,partner,smb,18,8,0.4444,113.36,1942.38,107.91
2024-03-01,Mar 2024,2025-04-01,13,partner,smb,18,8,0.4444,96.09,2038.47,113.25
2024-03-01,Mar 2024,2025-05-01,14,partner,smb,18,7,0.3889,80.75,2119.22,117.73
2024-03-01,Mar 2024,2025-06-01,15,partner,smb,18,6,0.3333,75.61,2194.84,121.94
2024-03-01,Mar 2024,2025-07-01,16,partner,smb,18,6,0.3333,77.97,2272.81,126.27
2024-03-01,Mar 2024,2025-08-01,17,partner,smb,18,5,0.2778,77.71,2350.51,130.58
2024-03-01,Mar 2024,2025-09-01,18,partner,smb,18,4,0.2222,63.1,2413.61,134.09
2024-03-01,Mar 2024,2025-10-01,19,partner,smb,18,4,0.2222,54.11,2467.72,137.1
2024-03-01,Mar 2024,2025-11-01,20,partner,smb,18,3,0.1667,40.28,2508.0,139.33
2024-03-01,Mar 2024,2025-12-01,21,partner,smb,18,3,0.1667,46.73,2554.74,141.93
2024-03-01,Mar 2024,2026-01-01,22,partner,smb,18,2,0.1111,28.96,2583.69,143.54
2024-03-01,Mar 2024,2026-02-01,23,partner,smb,18,2,0.1111,31.7,2615.39,145.3
2024-03-01,Mar 2024,2026-03-01,24,partner,smb,18,2,0.1111,28.7,2644.09,146.89
2024-03-01,Mar 2024,2026-04-01,25,partner,smb,18,2,0.1111,33.64,2677.73,148.76
2024-03-01,Mar 2024,2026-05-01,26,partner,smb,18,2,0.1111,32.9,2710.62,150.59
2024-03-01,Mar 2024,2024-03-01,0,lifecycle,mass,60,52,0.8667,630.22,630.22,10.5
2024-03-01,Mar 2024,2024-04-01,1,lifecycle,mass,60,50,0.8333,629.11,1259.33,20.99
2024-03-01,Mar 2024,2024-05-01,2,lifecycle,mass,60,50,0.8333,491.84,1751.16,29.19
2024-03-01,Mar 2024,2024-06-01,3,lifecycle,mass,60,47,0.7833,529.68,2280.84,38.01
2024-03-01,Mar 2024,2024-07-01,4,lifecycle,mass,60,45,0.75,518.22,2799.06,46.65
2024-03-01,Mar 2024,2024-08-01,5,lifecycle,mass,60,44,0.7333,496.88,3295.94,54.93
2024-03-01,Mar 2024,2024-09-01,6,lifecycle,mass,60,40,0.6667,523.97,3819.91,63.67
2024-03-01,Mar 2024,2024-10-01,7,lifecycle,mass,60,38,0.6333,406.87,4226.78,70.45
2024-03-01,Mar 2024,2024-11-01,8,lifecycle,mass,60,36,0.6,414.22,4641.0,77.35
2024-03-01,Mar 2024,2024-12-01,9,lifecycle,mass,60,33,0.55,431.78,5072.78,84.55
2024-03-01,Mar 2024,2025-01-01,10,lifecycle,mass,60,33,0.55,494.81,5567.59,92.79
2024-03-01,Mar 2024,2025-02-01,11,lifecycle,mass,60,29,0.4833,341.08,5908.68,98.48
2024-03-01,Mar 2024,2025-03-01,12,lifecycle,mass,60,28,0.4667,327.88,6236.56,103.94
2024-03-01,Mar 2024,2025-04-01,13,lifecycle,mass,60,26,0.4333,339.68,6576.24,109.6
2024-03-01,Mar 2024,2025-05-01,14,lifecycle,mass,60,24,0.4,387.34,6963.58,116.06
2024-03-01,Mar 2024,2025-06-01,15,lifecycle,mass,60,22,0.3667,310.71,7274.29,121.24
2024-03-01,Mar 2024,2025-07-01,16,lifecycle,mass,60,21,0.35,324.14,7598.43,126.64
2024-03-01,Mar 2024,2025-08-01,17,lifecycle,mass,60,18,0.3,250.79,7849.22,130.82
2024-03-01,Mar 2024,2025-09-01,18,lifecycle,mass,60,17,0.2833,287.7,8136.92,135.62
2024-03-01,Mar 2024,2025-10-01,19,lifecycle,mass,60,14,0.2333,207.25,8344.17,139.07
2024-03-01,Mar 2024,2025-11-01,20,lifecycle,mass,60,11,0.1833,163.6,8507.77,141.8
2024-03-01,Mar 2024,2025-12-01,21,lifecycle,mass,60,10,0.1667,132.65,8640.42,144.01
2024-03-01,Mar 2024,2026-01-01,22,lifecycle,mass,60,8,0.1333,129.9,8770.32,146.17
2024-03-01,Mar 2024,2026-02-01,23,lifecycle,mass,60,7,0.1167,111.37,8881.69,148.03
2024-03-01,Mar 2024,2026-03-01,24,lifecycle,mass,60,7,0.1167,98.29,8979.98,149.67
2024-03-01,Mar 2024,2026-04-01,25,lifecycle,mass,60,7,0.1167,95.11,9075.09,151.25
2024-03-01,Mar 2024,2026-05-01,26,lifecycle,mass,60,7,0.1167,111.1,9186.19,153.1
2024-03-01,Mar 2024,2024-03-01,0,lifecycle,affluent,36,32,0.8889,342.44,342.44,9.51
2024-03-01,Mar 2024,2024-04-01,1,lifecycle,affluent,36,29,0.8056,353.82,696.26,19.34
2024-03-01,Mar 2024,2024-05-01,2,lifecycle,affluent,36,29,0.8056,419.17,1115.44,30.98
2024-03-01,Mar 2024,2024-06-01,3,lifecycle,affluent,36,28,0.7778,402.24,1517.68,42.16
2024-03-01,Mar 2024,2024-07-01,4,lifecycle,affluent,36,26,0.7222,334.07,1851.74,51.44
2024-03-01,Mar 2024,2024-08-01,5,lifecycle,affluent,36,25,0.6944,312.12,2163.86,60.11
2024-03-01,Mar 2024,2024-09-01,6,lifecycle,affluent,36,24,0.6667,330.25,2494.11,69.28
2024-03-01,Mar 2024,2024-10-01,7,lifecycle,affluent,36,22,0.6111,269.24,2763.35,76.76
2024-03-01,Mar 2024,2024-11-01,8,lifecycle,affluent,36,21,0.5833,250.31,3013.66,83.71
2024-03-01,Mar 2024,2024-12-01,9,lifecycle,affluent,36,20,0.5556,247.75,3261.41,90.59
2024-03-01,Mar 2024,2025-01-01,10,lifecycle,affluent,36,19,0.5278,241.56,3502.98,97.3
2024-03-01,Mar 2024,2025-02-01,11,lifecycle,affluent,36,17,0.4722,203.8,3706.78,102.97
2024-03-01,Mar 2024,2025-03-01,12,lifecycle,affluent,36,17,0.4722,297.0,4003.77,111.22
2024-03-01,Mar 2024,2025-04-01,13,lifecycle,affluent,36,15,0.4167,180.12,4183.89,116.22
2024-03-01,Mar 2024,2025-05-01,14,lifecycle,affluent,36,14,0.3889,215.92,4399.81,122.22
2024-03-01,Mar 2024,2025-06-01,15,lifecycle,affluent,36,14,0.3889,183.7,4583.51,127.32
2024-03-01,Mar 2024,2025-07-01,16,lifecycle,affluent,36,12,0.3333,151.06,4734.57,131.52
2024-03-01,Mar 2024,2025-08-01,17,lifecycle,affluent,36,10,0.2778,146.29,4880.86,135.58
2024-03-01,Mar 2024,2025-09-01,18,lifecycle,affluent,36,10,0.2778,127.03,5007.9,139.11
2024-03-01,Mar 2024,2025-10-01,19,lifecycle,affluent,36,9,0.25,114.43,5122.32,142.29
2024-03-01,Mar 2024,2025-11-01,20,lifecycle,affluent,36,8,0.2222,113.29,5235.62,145.43
2024-03-01,Mar 2024,2025-12-01,21,lifecycle,affluent,36,6,0.1667,90.27,5325.89,147.94
2024-03-01,Mar 2024,2026-01-01,22,lifecycle,affluent,36,5,0.1389,81.91,5407.8,150.22
2024-03-01,Mar 2024,2026-02-01,23,lifecycle,affluent,36,4,0.1111,65.54,5473.34,152.04
2024-03-01,Mar 2024,2026-03-01,24,lifecycle,affluent,36,4,0.1111,58.6,5531.95,153.67
2024-03-01,Mar 2024,2026-04-01,25,lifecycle,affluent,36,4,0.1111,62.54,5594.49,155.4
2024-03-01,Mar 2024,2026-05-01,26,lifecycle,affluent,36,4,0.1111,54.22,5648.7,156.91
2024-03-01,Mar 2024,2024-03-01,0,lifecycle,freelancer,23,19,0.8261,250.12,250.12,10.87
2024-03-01,Mar 2024,2024-04-01,1,lifecycle,freelancer,23,19,0.8261,226.87,477.0,20.74
2024-03-01,Mar 2024,2024-05-01,2,lifecycle,freelancer,23,18,0.7826,201.6,678.6,29.5
2024-03-01,Mar 2024,2024-06-01,3,lifecycle,freelancer,23,18,0.7826,221.08,899.68,39.12
2024-03-01,Mar 2024,2024-07-01,4,lifecycle,freelancer,23,17,0.7391,245.54,1145.22,49.79
2024-03-01,Mar 2024,2024-08-01,5,lifecycle,freelancer,23,16,0.6957,217.04,1362.26,59.23
2024-03-01,Mar 2024,2024-09-01,6,lifecycle,freelancer,23,15,0.6522,195.57,1557.82,67.73
2024-03-01,Mar 2024,2024-10-01,7,lifecycle,freelancer,23,14,0.6087,182.45,1740.27,75.66
2024-03-01,Mar 2024,2024-11-01,8,lifecycle,freelancer,23,13,0.5652,168.11,1908.39,82.97
2024-03-01,Mar 2024,2024-12-01,9,lifecycle,freelancer,23,13,0.5652,166.49,2074.88,90.21
2024-03-01,Mar 2024,2025-01-01,10,lifecycle,freelancer,23,12,0.5217,177.79,2252.67,97.94
2024-03-01,Mar 2024,2025-02-01,11,lifecycle,freelancer,23,12,0.5217,156.42,2409.09,104.74
2024-03-01,Mar 2024,2025-03-01,12,lifecycle,freelancer,23,10,0.4348,147.9,2556.98,111.17
2024-03-01,Mar 2024,2025-04-01,13,lifecycle,freelancer,23,10,0.4348,110.85,2667.83,115.99
2024-03-01,Mar 2024,2025-05-01,14,lifecycle,freelancer,23,9,0.3913,111.02,2778.85,120.82
2024-03-01,Mar 2024,2025-06-01,15,lifecycle,freelancer,23,8,0.3478,104.91,2883.75,125.38
2024-03-01,Mar 2024,2025-07-01,16,lifecycle,freelancer,23,8,0.3478,114.15,2997.91,130.34
2024-03-01,Mar 2024,2025-08-01,17,lifecycle,freelancer,23,7,0.3043,90.2,3088.1,134.27
2024-03-01,Mar 2024,2025-09-01,18,lifecycle,freelancer,23,6,0.2609,83.22,3171.32,137.88
2024-03-01,Mar 2024,2025-10-01,19,lifecycle,freelancer,23,5,0.2174,61.26,3232.58,140.55
2024-03-01,Mar 2024,2025-11-01,20,lifecycle,freelancer,23,4,0.1739,57.36,3289.94,143.04
2024-03-01,Mar 2024,2025-12-01,21,lifecycle,freelancer,23,4,0.1739,54.46,3344.4,145.41
2024-03-01,Mar 2024,2026-01-01,22,lifecycle,freelancer,23,3,0.1304,40.97,3385.36,147.19
2024-03-01,Mar 2024,2026-02-01,23,lifecycle,freelancer,23,2,0.087,28.04,3413.41,148.41
2024-03-01,Mar 2024,2026-03-01,24,lifecycle,freelancer,23,2,0.087,30.2,3443.61,149.72
2024-03-01,Mar 2024,2026-04-01,25,lifecycle,freelancer,23,2,0.087,30.66,3474.27,151.06
2024-03-01,Mar 2024,2026-05-01,26,lifecycle,freelancer,23,2,0.087,31.23,3505.5,152.41
2024-03-01,Mar 2024,2024-03-01,0,lifecycle,smb,12,10,0.8333,103.03,103.03,8.59
2024-03-01,Mar 2024,2024-04-01,1,lifecycle,smb,12,10,0.8333,130.28,233.31,19.44
2024-03-01,Mar 2024,2024-05-01,2,lifecycle,smb,12,9,0.75,119.31,352.62,29.38
2024-03-01,Mar 2024,2024-06-01,3,lifecycle,smb,12,9,0.75,98.69,451.31,37.61
2024-03-01,Mar 2024,2024-07-01,4,lifecycle,smb,12,8,0.6667,123.81,575.12,47.93
2024-03-01,Mar 2024,2024-08-01,5,lifecycle,smb,12,8,0.6667,101.59,676.71,56.39
2024-03-01,Mar 2024,2024-09-01,6,lifecycle,smb,12,8,0.6667,103.89,780.6,65.05
2024-03-01,Mar 2024,2024-10-01,7,lifecycle,smb,12,7,0.5833,96.97,877.57,73.13
2024-03-01,Mar 2024,2024-11-01,8,lifecycle,smb,12,7,0.5833,89.95,967.53,80.63
2024-03-01,Mar 2024,2024-12-01,9,lifecycle,smb,12,7,0.5833,84.96,1052.49,87.71
2024-03-01,Mar 2024,2025-01-01,10,lifecycle,smb,12,6,0.5,76.36,1128.85,94.07
2024-03-01,Mar 2024,2025-02-01,11,lifecycle,smb,12,5,0.4167,69.12,1197.97,99.83
2024-03-01,Mar 2024,2025-03-01,12,lifecycle,smb,12,5,0.4167,67.25,1265.23,105.44
2024-03-01,Mar 2024,2025-04-01,13,lifecycle,smb,12,5,0.4167,71.46,1336.69,111.39
2024-03-01,Mar 2024,2025-05-01,14,lifecycle,smb,12,5,0.4167,70.95,1407.63,117.3
2024-03-01,Mar 2024,2025-06-01,15,lifecycle,smb,12,4,0.3333,52.86,1460.5,121.71
2024-03-01,Mar 2024,2025-07-01,16,lifecycle,smb,12,4,0.3333,48.15,1508.64,125.72
2024-03-01,Mar 2024,2025-08-01,17,lifecycle,smb,12,3,0.25,46.2,1554.85,129.57
2024-03-01,Mar 2024,2025-09-01,18,lifecycle,smb,12,3,0.25,44.13,1598.98,133.25
2024-03-01,Mar 2024,2025-10-01,19,lifecycle,smb,12,2,0.1667,26.83,1625.8,135.48
2024-03-01,Mar 2024,2025-11-01,20,lifecycle,smb,12,2,0.1667,31.26,1657.06,138.09
2024-03-01,Mar 2024,2025-12-01,21,lifecycle,smb,12,2,0.1667,29.64,1686.7,140.56
2024-03-01,Mar 2024,2026-01-01,22,lifecycle,smb,12,1,0.0833,14.33,1701.04,141.75
2024-03-01,Mar 2024,2026-02-01,23,lifecycle,smb,12,1,0.0833,14.55,1715.58,142.97
2024-03-01,Mar 2024,2026-03-01,24,lifecycle,smb,12,1,0.0833,11.98,1727.56,143.96
