customer_id,signup_date,customer_segment,region,country,marketing_opt_in
C005150,2025-03-21,New,North America,United States,Y
C005151,2023-10-22,Loyal,Europe,United Kingdom,N
C005152,2025-08-27,Active,East Asia,Japan,Y
C005153,2022-07-23,Active,Europe,United Kingdom,Y
C005154,2024-04-23,Loyal,North America,United States,Y
C005155,2024-04-04,New,North America,United States,N
C005156,2024-08-10,Active,North America,United States,Y
C005157,2026-02-24,New,North America,United States,Y
C005158,2024-11-26,Loyal,Southeast Asia,Vietnam,Y
C005159,2025-02-21,Active,Europe,United Kingdom,Y
C005160,2024-06-23,Loyal,Europe,United Kingdom,Y
C005161,2024-08-24,Active,Southeast Asia,Vietnam,Y
C005162,2024-12-15,New,North America,United States,Y
C005163,2025-10-23,VIP,North America,United States,Y
C005164,2025-04-18,VIP,Oceania,Australia,N
C005165,2023-11-10,New,Europe,United Kingdom,Y
C005166,2023-01-05,At Risk,North America,United States,Y
C005167,2025-10-29,VIP,North America,United States,N
C005168,2025-03-04,Loyal,Europe,United Kingdom,Y
C005169,2024-06-15,At Risk,Southeast Asia,Vietnam,Y
C005170,2024-02-24,Active,North America,United States,Y
C005171,2023-12-22,New,Oceania,Australia,Y
C005172,2025-09-25,Active,North America,United States,Y
C005173,2025-09-11,New,North America,United States,N
C005174,2022-11-29,Active,Europe,United Kingdom,N
C005175,2025-03-25,VIP,Europe,United Kingdom,N
C005176,2024-10-21,VIP,Southeast Asia,Vietnam,N
C005177,2024-10-21,Active,North America,United States,Y
C005178,2025-09-19,Loyal,North America,United States,Y
C005179,2024-08-20,Active,Southeast Asia,Vietnam,N
C005180,2022-12-15,Active,Middle East,United Arab Emirates,Y
C005181,2024-10-14,Active,Southeast Asia,Vietnam,Y
C005182,2023-10-31,Active,Europe,United Kingdom,Y
C005183,2025-05-30,Active,North America,United States,Y
C005184,2022-12-02,New,North America,United States,Y
C005185,2023-12-30,New,North America,United States,Y
C005186,2025-03-08,Active,Middle East,United Arab Emirates,N
C005187,2023-05-26,New,Europe,United Kingdom,N
C005188,2024-07-21,Active,North America,United States,Y
C005189,2023-04-17,New,Europe,United Kingdom,N
C005190,2023-01-12,Loyal,Europe,United Kingdom,N
C005191,2024-05-31,Loyal,East Asia,Japan,N
C005192,2025-10-28,Active,North America,United States,Y
C005193,2024-11-01,Active,Europe,United Kingdom,Y
C005194,2024-08-27,Loyal,North America,United States,Y
C005195,2023-11-25,Loyal,Southeast Asia,Vietnam,Y
C005196,2026-01-05,New,North America,United States,N
C005197,2022-12-27,New,Southeast Asia,Vietnam,Y
C005198,2023-03-28,Active,North America,United States,Y
C005199,2025-10-21,New,Europe,United Kingdom,N
C005200,2026-05-29,Loyal,North America,United States,N
C005201,2024-05-23,New,Europe,United Kingdom,Y
C005202,2024-08-30,Active,North America,United States,Y
C005203,2023-07-08,Active,North America,United States,Y
C005204,2025-05-29,Loyal,Southeast Asia,Vietnam,Y
C005205,2025-07-18,Active,Europe,United Kingdom,N
C005206,2024-07-28,At Risk,Europe,United Kingdom,N
C005207,2024-05-21,New,Southeast Asia,Vietnam,N
C005208,2025-04-29,Loyal,North America,United States,N
C005209,2024-05-29,New,Southeast Asia,Vietnam,N
C005210,2025-06-25,Active,North America,United States,Y
C005211,2025-03-31,New,North America,United States,Y
C005212,2023-02-10,Loyal,North America,United States,Y
C005213,2024-12-03,VIP,North America,United States,Y
C005214,2023-07-30,Loyal,North America,United States,Y
C005215,2024-12-16,Loyal,Middle East,United Arab Emirates,N
C005216,2024-09-27,New,North America,United States,Y
C005217,2024-07-03,Active,North America,United States,Y
C005218,2024-07-26,Active,North America,United States,Y
C005219,2023-06-18,Active,Southeast Asia,Vietnam,Y
C005220,2024-06-09,Loyal,East Asia,Japan,Y
C005221,2022-10-10,VIP,East Asia,Japan,N
C005222,2026-05-28,Active,East Asia,Japan,N
C005223,2025-08-10,VIP,North America,United States,Y
C005224,2023-06-02,VIP,North America,United States,N
C005225,2024-07-07,Active,Oceania,Australia,Y
C005226,2023-02-12,Active,North America,United States,N
C005227,2023-09-27,Active,East Asia,Japan,Y
C005228,2022-08-10,New,North America,United States,Y
C005229,2024-07-12,Active,Oceania,Australia,Y
C005230,2024-08-06,New,Oceania,Australia,N
C005231,2023-08-11,Active,Europe,United Kingdom,Y
C005232,2023-10-22,Loyal,North America,United States,Y
C005233,2023-07-27,New,Oceania,Australia,Y
C005234,2025-07-22,Active,Southeast Asia,Vietnam,N
C005235,2022-12-11,Active,Southeast Asia,Vietnam,Y
C005236,2023-02-09,New,Southeast Asia,Vietnam,Y
C005237,2026-03-31,Loyal,Oceania,Australia,Y
C005238,2023-08-27,Active,Southeast Asia,Vietnam,Y
C005239,2024-08-27,Loyal,Europe,United Kingdom,Y
C005240,2025-01-07,At Risk,North America,United States,N
C005241,2024-10-13,New,North America,United States,Y
C005242,2024-11-28,New,Oceania,Australia,Y
C005243,2026-04-23,Loyal,North America,United States,Y
C005244,2025-01-18,Loyal,East Asia,Japan,Y
C005245,2022-10-05,At Risk,East Asia,Japan,N
C005246,2023-07-01,New,Southeast Asia,Vietnam,N
C005247,2023-08-05,New,Middle East,United Arab Emirates,N
C005248,2024-07-04,Active,Europe,United Kingdom,Y
C005249,2023-03-02,New,Southeast Asia,Vietnam,Y
C005250,2026-01-27,Active,Europe,United Kingdom,Y
C005251,2022-11-27,New,North America,United States,N
C005252,2025-12-22,Active,North America,United States,Y
C005253,2024-08-02,New,North America,United States,Y
C005254,2023-09-18,Loyal,North America,United States,N
C005255,2026-01-06,New,East Asia,Japan,Y
C005256,2022-11-27,New,Europe,United Kingdom,Y
C005257,2024-06-10,VIP,Europe,United Kingdom,N
C005258,2023-12-14,Active,Southeast Asia,Vietnam,Y
C005259,2025-04-11,Active,Europe,United Kingdom,Y
C005260,2026-05-28,Active,Southeast Asia,Vietnam,Y
C005261,2026-02-07,Loyal,Middle East,United Arab Emirates,Y
C005262,2023-12-22,VIP,North America,United States,Y
C005263,2023-09-09,Active,North America,United States,Y
C005264,2025-07-20,Active,North America,United States,Y
C005265,2024-11-25,Active,Southeast Asia,Vietnam,Y
C005266,2023-07-20,New,Middle East,United Arab Emirates,Y
C005267,2024-09-06,Loyal,Southeast Asia,Vietnam,N
C005268,2023-02-04,New,East Asia,Japan,N
C005269,2023-03-09,Loyal,Oceania,Australia,Y
C005270,2022-11-12,New,Southeast Asia,Vietnam,N
C005271,2023-01-28,Active,North America,United States,N
C005272,2024-09-16,Active,Southeast Asia,Vietnam,Y
C005273,2023-01-22,Loyal,Middle East,United Arab Emirates,Y
C005274,2026-05-05,New,Europe,United Kingdom,Y
C005275,2024-07-01,New,Europe,United Kingdom,Y
C005276,2026-01-23,New,Europe,United Kingdom,Y
C005277,2023-07-17,Active,North America,United States,N
C005278,2025-09-21,New,North America,United States,Y
C005279,2023-12-18,Active,Southeast Asia,Vietnam,Y
C005280,2025-01-10,New,Southeast Asia,Vietnam,N
C005281,2025-03-18,Loyal,Middle East,United Arab Emirates,N
C005282,2022-07-18,New,North America,United States,Y
C005283,2025-11-18,Active,East Asia,Japan,Y
C005284,2025-08-08,New,North America,United States,N
C005285,2023-09-29,Active,North America,United States,N
C005286,2025-11-29,New,East Asia,Japan,Y
C005287,2023-10-13,Loyal,Europe,United Kingdom,Y
C005288,2025-04-30,Active,North America,United States,Y
C005289,2024-04-26,Loyal,Southeast Asia,Vietnam,Y
C005290,2025-03-30,Active,East Asia,Japan,N
C005291,2024-12-31,Loyal,North America,United States,Y
C005292,2025-03-01,Active,North America,United States,Y
C005293,2022-09-04,Loyal,Europe,United Kingdom,Y
C005294,2022-08-07,New,North America,United States,N
C005295,2022-08-15,Loyal,Oceania,Australia,N
C005296,2023-08-25,At Risk,Southeast Asia,Vietnam,Y
C005297,2023-10-04,New,North America,United States,N
C005298,2024-07-12,New,Oceania,Australia,N
C005299,2024-07-24,Active,North America,United States,Y
C005300,2024-10-04,VIP,Southeast Asia,Vietnam,N
C005301,2024-08-28,New,North America,United States,Y
C005302,2025-05-19,Active,Europe,United Kingdom,Y
C005303,2025-07-24,Active,North America,United States,Y
C005304,2022-08-03,New,North America,United States,Y
C005305,2022-11-22,At Risk,North America,United States,Y
C005306,2024-07-21,Active,North America,United States,Y
C005307,2025-03-23,New,Middle East,United Arab Emirates,Y
C005308,2024-10-30,New,Southeast Asia,Vietnam,Y
C005309,2022-10-24,New,North America,United States,N
C005310,2023-09-17,Active,North America,United States,Y
C005311,2024-07-10,At Risk,North America,United States,Y
C005312,2023-05-16,Loyal,North America,United States,N
C005313,2026-01-31,Active,East Asia,Japan,N
C005314,2022-08-16,New,Southeast Asia,Vietnam,N
C005315,2024-05-11,At Risk,North America,United States,Y
C005316,2026-03-13,At Risk,North America,United States,Y
C005317,2025-11-11,VIP,North America,United States,Y
C005318,2022-11-26,At Risk,North America,United States,N
C005319,2024-09-16,Active,North America,United States,N
C005320,2024-12-11,Loyal,North America,United States,N
C005321,2024-07-24,Active,Southeast Asia,Vietnam,Y
C005322,2025-09-10,Active,Southeast Asia,Vietnam,Y
C005323,2023-11-17,Loyal,North America,United States,Y
C005324,2025-08-09,Loyal,Europe,United Kingdom,N
C005325,2022-07-22,Loyal,North America,United States,Y
C005326,2023-12-22,New,North America,United States,Y
C005327,2023-01-18,Active,Europe,United Kingdom,Y
C005328,2024-11-28,Loyal,North America,United States,Y
C005329,2025-01-27,Active,North America,United States,N
C005330,2024-06-26,Loyal,East Asia,Japan,Y
C005331,2026-04-18,Loyal,Oceania,Australia,Y
C005332,2023-05-07,Active,North America,United States,N
C005333,2022-08-26,New,North America,United States,Y
C005334,2024-08-01,New,Southeast Asia,Vietnam,Y
C005335,2025-02-13,New,North America,United States,Y
C005336,2024-02-17,Loyal,Middle East,United Arab Emirates,N
C005337,2023-08-08,VIP,North America,United States,Y
C005338,2024-02-05,Active,Europe,United Kingdom,N
C005339,2022-07-16,Active,North America,United States,Y
C005340,2023-06-29,Active,North America,United States,N
C005341,2023-11-09,Loyal,East Asia,Japan,Y
C005342,2024-03-03,New,North America,United States,Y
C005343,2026-05-23,Loyal,Oceania,Australia,Y
C005344,2026-01-15,Loyal,North America,United States,Y
C005345,2023-04-18,VIP,Southeast Asia,Vietnam,Y
C005346,2025-11-21,Loyal,Southeast Asia,Vietnam,N
C005347,2024-12-08,Active,Southeast Asia,Vietnam,N
C005348,2023-02-16,New,Southeast Asia,Vietnam,Y
C005349,2024-06-10,New,North America,United States,N
C005350,2024-08-12,Loyal,Europe,United Kingdom,Y
C005351,2025-09-02,VIP,East Asia,Japan,N
C005352,2023-12-08,Loyal,Europe,United Kingdom,Y
C005353,2025-02-26,Loyal,Europe,United Kingdom,N
C005354,2026-05-14,Loyal,Oceania,Australia,Y
C005355,2025-04-22,Active,North America,United States,N
C005356,2023-10-11,Loyal,North America,United States,Y
C005357,2024-05-16,Active,North America,United States,N
C005358,2025-10-26,Active,East Asia,Japan,N
C005359,2023-10-23,Loyal,North America,United States,Y
C005360,2023-02-22,Active,Southeast Asia,Vietnam,N
C005361,2024-09-14,Loyal,Oceania,Australia,N
C005362,2022-10-05,Active,North America,United States,Y
C005363,2026-02-23,Active,North America,United States,Y
C005364,2023-04-14,Active,North America,United States,Y
C005365,2024-05-31,New,Europe,United Kingdom,Y
C005366,2024-02-10,Active,North America,United States,N
C005367,2022-10-22,Active,Southeast Asia,Vietnam,N
C005368,2023-06-27,Active,Europe,United Kingdom,Y
C005369,2025-06-14,Active,Southeast Asia,Vietnam,Y
C005370,2023-09-09,New,East Asia,Japan,Y
C005371,2023-07-21,Active,Oceania,Australia,N
C005372,2023-02-03,At Risk,Middle East,United Arab Emirates,Y
C005373,2024-08-16,New,Europe,United Kingdom,Y
C005374,2024-03-04,Loyal,North America,United States,N
C005375,2025-10-19,New,Europe,United Kingdom,Y
C005376,2022-11-12,Active,East Asia,Japan,N
C005377,2023-09-19,Active,Europe,United Kingdom,N
C005378,2024-08-08,Active,Europe,United Kingdom,Y
C005379,2024-05-22,New,North America,United States,Y
C005380,2024-12-23,Loyal,Europe,United Kingdom,Y
C005381,2022-12-05,Active,North America,United States,N
C005382,2024-03-17,Loyal,East Asia,Japan,Y
C005383,2024-03-26,VIP,North America,United States,Y
C005384,2025-02-28,At Risk,North America,United States,N
C005385,2023-04-06,Active,North America,United States,Y
C005386,2026-05-28,Loyal,North America,United States,Y
C005387,2024-10-18,Active,Europe,United Kingdom,Y
C005388,2022-08-06,VIP,Southeast Asia,Vietnam,N
C005389,2025-08-29,New,East Asia,Japan,N
C005390,2024-03-05,Active,North America,United States,Y
C005391,2025-02-12,Active,North America,United States,Y
C005392,2023-12-25,Active,Southeast Asia,Vietnam,Y
C005393,2025-10-27,Loyal,North America,United States,N
C005394,2023-04-24,Active,Middle East,United Arab Emirates,Y
C005395,2024-09-27,VIP,North America,United States,N
C005396,2023-06-18,New,Europe,United Kingdom,Y
C005397,2025-12-23,Active,Southeast Asia,Vietnam,Y
C005398,2024-06-03,At Risk,Middle East,United Arab Emirates,N
C005399,2023-09-07,Active,Europe,United Kingdom,Y
C005400,2025-12-14,Loyal,North America,United States,Y
C005401,2023-05-15,New,Europe,United Kingdom,Y
C005402,2025-08-03,Active,North America,United States,Y
C005403,2025-12-21,New,North America,United States,N
C005404,2026-02-16,New,Europe,United Kingdom,Y
C005405,2023-10-27,Loyal,North America,United States,N
C005406,2025-02-17,Active,Southeast Asia,Vietnam,Y
C005407,2025-07-10,Active,Oceania,Australia,N
C005408,2025-01-25,Active,Southeast Asia,Vietnam,N
C005409,2024-04-20,Active,Southeast Asia,Vietnam,Y
C005410,2026-03-14,Active,Europe,United Kingdom,N
C005411,2023-01-05,Loyal,Southeast Asia,Vietnam,Y
C005412,2023-07-16,Loyal,Europe,United Kingdom,Y
C005413,2025-04-10,Active,Southeast Asia,Vietnam,Y
C005414,2024-10-22,Loyal,North America,United States,N
C005415,2024-12-09,VIP,North America,United States,N
C005416,2024-11-18,Loyal,North America,United States,Y
C005417,2023-10-20,New,Europe,United Kingdom,Y
C005418,2023-07-10,Active,North America,United States,Y
C005419,2026-04-29,Active,Europe,United Kingdom,N
C005420,2025-02-09,New,Southeast Asia,Vietnam,N
C005421,2026-04-27,New,Middle East,United Arab Emirates,Y
C005422,2022-08-31,Loyal,East Asia,Japan,Y
C005423,2026-01-23,Active,Oceania,Australia,N
C005424,2024-04-30,Active,Europe,United Kingdom,Y
C005425,2022-09-26,Loyal,Southeast Asia,Vietnam,Y
C005426,2022-12-28,New,North America,United States,N
C005427,2025-08-25,Active,Southeast Asia,Vietnam,Y
C005428,2023-11-19,New,East Asia,Japan,Y
C005429,2023-12-02,Active,Southeast Asia,Vietnam,Y
C005430,2024-06-17,Loyal,Southeast Asia,Vietnam,Y
C005431,2026-01-04,Loyal,East Asia,Japan,N
C005432,2024-11-04,New,East Asia,Japan,Y
C005433,2024-12-22,Loyal,East Asia,Japan,Y
C005434,2024-10-28,Active,North America,United States,N
C005435,2022-10-28,Active,North America,United States,N
C005436,2023-11-17,VIP,Europe,United Kingdom,Y
C005437,2024-04-21,New,East Asia,Japan,N
C005438,2025-10-10,Active,North America,United States,Y
C005439,2023-04-14,New,Southeast Asia,Vietnam,N
C005440,2022-09-20,Loyal,East Asia,Japan,N
C005441,2022-09-20,Loyal,Southeast Asia,Vietnam,Y
C005442,2024-10-06,Active,North America,United States,N
C005443,2023-02-16,New,Europe,United Kingdom,Y
C005444,2025-11-06,Active,Europe,United Kingdom,Y
C005445,2023-06-03,New,Middle East,United Arab Emirates,N
C005446,2025-09-25,New,North America,United States,N
C005447,2025-02-16,VIP,Europe,United Kingdom,Y
C005448,2025-05-19,Loyal,North America,United States,Y
C005449,2025-09-27,New,East Asia,Japan,N
C005450,2025-07-02,New,Europe,United Kingdom,N
C005451,2024-10-21,New,North America,United States,Y
C005452,2023-05-27,At Risk,Southeast Asia,Vietnam,Y
C005453,2026-01-12,Loyal,North America,United States,Y
C005454,2025-11-27,Active,Southeast Asia,Vietnam,N
C005455,2022-11-13,New,Europe,United Kingdom,N
C005456,2025-02-18,New,Europe,United Kingdom,Y
C005457,2023-09-29,Active,Middle East,United Arab Emirates,Y
C005458,2023-08-16,Loyal,East Asia,Japan,N
C005459,2023-11-06,Active,North America,United States,Y
C005460,2023-07-05,Active,North America,United States,N
C005461,2025-07-04,Loyal,Middle East,United Arab Emirates,Y
C005462,2025-02-16,Loyal,North America,United States,N
C005463,2024-05-02,New,North America,United States,N
C005464,2023-07-15,Active,Southeast Asia,Vietnam,N
C005465,2026-02-09,Active,North America,United States,N
C005466,2026-01-28,New,East Asia,Japan,N
C005467,2025-06-04,Loyal,North America,United States,Y
C005468,2023-03-09,New,East Asia,Japan,Y
C005469,2022-11-24,Loyal,North America,United States,Y
C005470,2024-07-09,New,North America,United States,Y
C005471,2025-11-03,Active,Europe,United Kingdom,Y
C005472,2025-10-12,Active,Europe,United Kingdom,Y
C005473,2022-09-23,Active,North America,United States,N
C005474,2025-05-05,Active,Europe,United Kingdom,N
C005475,2023-11-25,New,Southeast Asia,Vietnam,N
C005476,2025-10-12,New,Southeast Asia,Vietnam,N
C005477,2025-12-17,Loyal,North America,United States,Y
C005478,2024-08-02,Active,Southeast Asia,Vietnam,Y
C005479,2025-01-30,VIP,Southeast Asia,Vietnam,N
C005480,2024-01-20,Active,North America,United States,Y
C005481,2025-01-01,New,Europe,United Kingdom,Y
C005482,2023-05-01,At Risk,North America,United States,Y
C005483,2024-05-13,New,North America,United States,Y
C005484,2025-02-09,New,North America,United States,N
C005485,2026-05-01,New,Europe,United Kingdom,N
C005486,2025-12-14,Active,Europe,United Kingdom,Y
C005487,2025-03-09,New,Europe,United Kingdom,N
C005488,2025-03-31,At Risk,Europe,United Kingdom,Y
C005489,2023-12-28,Active,East Asia,Japan,Y
C005490,2022-07-19,Active,Southeast Asia,Vietnam,Y
C005491,2024-08-27,Active,Southeast Asia,Vietnam,Y
C005492,2025-06-24,Loyal,North America,United States,Y
