MonthStart,ScenarioID,BusinessUnitID,RegionID,Revenue,PlanRevenue,ForecastRevenue,COGS,GrossProfit,OperatingExpense,EBITDA,PlanEBITDA,ForecastEBITDA,NetIncome,IsSynthetic
2024-05-01,Upside,data,emea,1113767.79,924694.37,1137336.31,100239.1,1013528.69,450830.37,562698.32,406865.52,621310.58,444414.99,TRUE
2024-05-01,Upside,data,apac,745694.19,575622.25,754234.61,67112.48,678581.72,312281.45,366300.27,253273.79,412027.59,288985.9,TRUE
2024-05-01,Upside,data,latam,440182.22,167215.57,450206.73,39836.38,400345.84,184339.29,216006.55,73574.85,245716.51,170407.58,TRUE
2024-05-01,Upside,services,americas,1444726.56,1397971.32,1471034.06,785409.51,659317.06,581699.86,77617.2,83878.28,136286.68,41597.59,TRUE
2024-05-01,Upside,services,emea,634779.67,588619.5,641669.95,363588.68,271190.99,261933.36,9257.64,35317.17,40750.13,-2556.53,TRUE
2024-05-01,Upside,services,apac,440182.22,366415.64,441353.04,242691.82,197490.4,187797.87,9692.54,21984.94,37489.29,1230.09,TRUE
2024-05-01,Upside,services,latam,440182.22,106442.03,453081.71,259805.42,180376.79,187797.87,-7421.07,6386.52,20870.43,-15613.49,TRUE
2024-06-01,Upside,enterprise,americas,5541682.47,5190125.24,5518470.26,653744.12,4887938.35,2166300.16,2721638.19,2076050.1,2866230.63,2147199.28,TRUE
2024-06-01,Upside,enterprise,emea,2228390.51,2185315.89,2210668.67,296783.71,1931606.8,893384.47,1038222.34,874126.36,1114562.01,817345.94,TRUE
2024-06-01,Upside,enterprise,apac,1559465.83,1360359.14,1541608.32,140351.92,1419113.9,647038.27,772075.64,544143.66,843810.33,609310.78,TRUE
2024-06-01,Upside,enterprise,latam,521043.94,395177.96,522048.01,85882.88,435161.06,216186.44,218974.62,158071.18,246682.65,171610.13,TRUE
2024-06-01,Upside,smb,americas,4433491.48,3543526.02,4363422.65,868018.99,3565472.49,1756847.85,1808624.63,1240234.11,1926758.15,1415434.75,TRUE
2024-06-01,Upside,smb,emea,1687181.28,1492010.96,1671150.77,366531.63,1320649.65,685446.64,635203.01,522203.83,702070.8,495126.79,TRUE
2024-06-01,Upside,smb,apac,1121600.97,928776.82,1104774.87,212004.67,909596.3,471372.25,438224.05,325071.89,495311.95,342232.55,TRUE
2024-06-01,Upside,smb,latam,443336.96,269805.31,435898.05,102974.33,340362.63,186320.04,154042.59,94431.86,176576.25,119551.36,TRUE
2024-06-01,Upside,data,americas,2595607.69,2256524.36,2555188.76,233604.69,2362003.0,1014649.5,1347353.5,992870.72,1398600.82,1065231.22,TRUE
2024-06-01,Upside,data,emea,1203606.83,950115.52,1179870.36,108324.61,1095282.21,482538.25,612743.97,418050.83,645810.47,484087.8,TRUE
2024-06-01,Upside,data,apac,773095.09,591446.91,777994.71,69578.56,703516.53,320765.03,382751.5,260236.64,425840.96,302061.87,TRUE
2024-06-01,Upside,data,latam,443336.96,171812.56,437486.21,43931.61,399405.35,183945.02,215460.32,75597.53,235483.12,169913.91,TRUE
2024-06-01,Upside,services,americas,1565856.06,1436403.52,1556833.18,853661.07,712194.98,627488.04,84706.95,86184.21,143516.7,45570.96,TRUE
2024-06-01,Upside,services,emea,609232.69,604801.48,600053.89,338994.63,270238.06,250231.13,20006.93,36288.09,48561.35,7111.21,TRUE
2024-06-01,Upside,services,apac,453550.36,376488.92,450183.3,260804.26,192746.1,192637.18,108.92,22589.34,28059.44,-8329.34,TRUE
2024-06-01,Upside,services,latam,443336.96,109368.27,442552.4,268575.6,174761.36,188299.23,-13537.87,6562.1,13963.62,-21786.11,TRUE
2024-07-01,Upside,enterprise,americas,5657883.67,5328991.47,5611660.64,576917.15,5080966.52,2188805.28,2892161.24,2131596.59,3010440.56,2285308.21,TRUE
2024-07-01,Upside,enterprise,emea,2420338.3,2243785.88,2395120.1,346743.84,2073594.46,960533.92,1113060.54,897514.35,1185982.08,875807.49,TRUE
2024-07-01,Upside,enterprise,apac,1609640.1,1396756.71,1649333.2,169476.64,1440163.46,661335.71,778827.75,558702.68,879325.57,614097.07,TRUE
2024-07-01,Upside,enterprise,latam,447709.38,405751.28,461579.05,75988.12,371721.26,183945.59,187775.67,162300.51,216343.09,147149.96,TRUE
2024-07-01,Upside,smb,americas,4406909.4,3638336.08,4448184.32,889838.93,3517070.47,1733184.31,1783886.17,1273417.63,1941674.84,1395595.87,TRUE
2024-07-01,Upside,smb,emea,1693994.68,1531930.98,1691455.6,362420.43,1331574.25,683167.62,648406.63,536175.84,717996.38,505865.63,TRUE
2024-07-01,Upside,smb,apac,1153426.46,953627.04,1145972.86,242783.41,910643.05,481310.95,429332.1,333769.46,490407.31,334466.39,TRUE
2024-07-01,Upside,smb,latam,447709.38,277024.19,445546.54,110364.43,337344.95,186823.72,150521.23,96958.47,174618.37,116601.32,TRUE
2024-07-01,Upside,data,americas,2788416.34,2316899.6,2776064.94,250957.47,2537458.87,1078724.97,1458733.89,1019435.82,1522473.33,1153647.67,TRUE
2024-07-01,Upside,data,emea,1089013.95,975536.67,1112455.27,98011.26,991002.69,432185.38,558817.31,429236.14,610102.25,441626.33,TRUE
2024-07-01,Upside,data,apac,698465.69,607271.58,690465.69,62861.91,635603.77,286971.17,348632.61,267199.49,378671.11,275229.45,TRUE
2024-07-01,Upside,data,latam,447709.38,176409.55,443617.67,44505.28,403204.1,183945.59,219258.5,77620.2,239119.65,172965.89,TRUE
2024-07-01,Upside,services,americas,1692245.29,1474835.72,1706491.38,936727.98,755517.31,674605.26,80912.05,88490.14,144859.07,40546.74,TRUE
2024-07-01,Upside,services,emea,643033.4,620983.46,655783.06,367359.33,275674.07,262772.43,12901.64,37259.01,44027.54,775.21,TRUE
2024-07-01,Upside,services,apac,470904.81,386562.2,472221.65,262287.4,208617.41,199025.6,9591.81,23193.73,38458.93,685.54,TRUE
2024-07-01,Upside,services,latam,447709.38,112294.51,451232.6,268253.31,179456.07,189222.17,-9766.1,6737.67,17715.47,-18090.59,TRUE
2024-08-01,Upside,enterprise,americas,5779049.1,5467857.7,5840195.57,558044.62,5221004.49,2215485.89,3005518.59,2187143.08,3170855.94,2376397.31,TRUE
2024-08-01,Upside,enterprise,emea,2552386.67,2302255.87,2671848.18,312127.75,2240258.92,1004019.91,1236239.01,920902.35,1381910.38,974793.22,TRUE
2024-08-01,Upside,enterprise,apac,1633771.19,1433154.28,1697525.56,207073.95,1426697.24,665541.41,761155.83,573261.71,870413.03,599233.49,TRUE
2024-08-01,Upside,enterprise,latam,449391.13,416324.6,468526.44,73162.06,376229.08,183066.28,193162.8,166529.84,223345.32,151540.48,TRUE
2024-08-01,Upside,smb,americas,3960452.36,3733146.14,4179499.1,733468.48,3226983.88,1548002.72,1678981.16,1306601.15,1898754.14,1316369.41,TRUE
2024-08-01,Upside,smb,emea,1851844.01,1571851.01,1901618.53,424626.45,1427217.56,742339.68,684877.87,550147.85,780045.34,533360.06,TRUE
2024-08-01,Upside,smb,apac,1047984.55,978477.25,1093596.38,208573.41,839411.14,434772.24,404638.9,342467.04,481703.66,315822.6,TRUE
2024-08-01,Upside,smb,latam,449391.13,284243.06,469311.55,107370.51,342020.62,186436.71,155583.91,99485.07,187994.75,120725.79,TRUE
2024-08-01,Upside,data,americas,2785521.14,2377274.83,2876950.66,250696.9,2534824.24,1067871.67,1466952.57,1046000.93,1580884.39,1160423.15,TRUE
2024-08-01,Upside,data,emea,1126912.64,1000957.82,1193020.31,101422.14,1025490.5,443288.13,582202.37,440421.44,655564.66,460221.02,TRUE
2024-08-01,Upside,data,apac,780949.96,623096.25,822793.48,70285.5,710664.46,318131.78,392532.68,274162.35,452125.02,309967.66,TRUE
2024-08-01,Upside,data,latam,449391.13,181006.54,468933.66,44150.75,405240.38,183066.28,222174.11,79642.88,253812.35,175329.75,TRUE
2024-08-01,Upside,services,americas,1513472.2,1513267.92,1582856.5,833081.45,680390.75,601022.7,79368.04,90796.08,140963.12,42002.02,TRUE
2024-08-01,Upside,services,emea,682951.96,637165.44,713753.68,387826.91,295125.05,278040.07,17084.98,38229.93,51127.24,3594.97,TRUE
2024-08-01,Upside,services,apac,449391.13,396635.49,470256.2,248561.72,200829.41,189245.4,11584.01,23798.13,40626.49,2645.87,TRUE
2024-08-01,Upside,services,latam,449391.13,115220.75,467738.85,274245.38,175145.75,189245.4,-14099.65,6913.25,13676.74,-22456.99,TRUE
2024-09-01,Upside,enterprise,americas,6182553.48,5606723.92,6102121.56,727011.87,5455541.6,2348897.05,3106644.56,2242689.57,3191290.91,2453142.5,TRUE
2024-09-01,Upside,enterprise,emea,2336731.02,2360725.86,2250296.82,303806.69,2032924.33,911146.22,1121778.11,944290.34,1148906.77,884214.55,TRUE
2024-09-01,Upside,enterprise,apac,1523785.71,1469551.85,1475655.31,154369.21,1369416.49,615492.78,753923.72,587820.74,795769.33,594974.27,TRUE
2024-09-01,Upside,enterprise,latam,449055.49,426897.93,430905.16,74071.45,374984.04,181384.04,193600.0,170759.17,204947.97,151902.3,TRUE
2024-09-01,Upside,smb,americas,4096666.5,3827956.2,4049101.13,767139.34,3329527.16,1591533.95,1737993.2,1339784.67,1835506.22,1362665.62,TRUE
2024-09-01,Upside,smb,emea,1568737.84,1611771.03,1533559.73,315757.95,1252979.88,625133.99,627845.89,564119.86,673677.29,490904.77,TRUE
2024-09-01,Upside,smb,apac,1112366.91,1003327.47,1078660.18,223794.2,888572.71,458845.65,429727.06,351164.61,473946.07,335408.62,TRUE
2024-09-01,Upside,smb,latam,449055.49,291461.93,432701.65,104011.57,345043.92,185233.09,159810.83,102011.68,176952.67,124195.18,TRUE
2024-09-01,Upside,data,americas,2644677.11,2437650.07,2562443.23,238020.94,2406656.17,1004774.85,1401881.32,1072566.03,1410808.03,1109201.9,TRUE
2024-09-01,Upside,data,emea,1119569.06,1026378.98,1101363.04,100761.22,1018807.85,436546.23,582261.62,451606.75,606379.02,460377.1,TRUE
2024-09-01,Upside,data,apac,782955.72,638920.91,764049.34,70466.02,712489.71,316254.18,396235.53,281125.2,420663.74,312970.26,TRUE
2024-09-01,Upside,data,latam,449055.49,185603.53,441545.18,47906.16,401149.33,181384.04,219765.29,81665.55,235736.28,173357.83,TRUE
2024-09-01,Upside,services,americas,1484719.39,1551700.12,1452169.29,815494.72,669224.67,587411.02,81813.65,93102.01,132601.86,44439.92,TRUE
2024-09-01,Upside,services,emea,652899.42,653347.42,635159.66,362033.24,290866.18,264840.64,26025.54,39200.85,54668.6,11381.89,TRUE
2024-09-01,Upside,services,apac,449055.49,406708.77,439299.58,248062.25,200993.24,188440.63,12552.61,24402.53,38729.76,3443.44,TRUE
2024-09-01,Upside,services,latam,449055.49,118146.99,438980.95,266353.28,182702.21,188440.63,-5738.42,7088.82,20821.0,-14091.72,TRUE
2024-10-01,Upside,enterprise,americas,6175576.45,5745590.15,5916221.58,572514.24,5603062.21,2320963.98,3282098.22,2298236.06,3247630.88,2597184.39,TRUE
2024-10-01,Upside,enterprise,emea,2459300.54,2419195.85,2419270.66,333447.65,2125852.89,948870.77,1176982.12,967678.34,1224287.59,927637.49,TRUE
2024-10-01,Upside,enterprise,apac,1541592.1,1505949.42,1529039.84,174802.66,1366789.44,616374.04,750415.39,602379.77,807718.14,591841.67,TRUE
2024-10-01,Upside,enterprise,latam,453817.9,437471.25,443057.08,79827.05,373990.85,181449.8,192541.05,174988.5,206350.2,150965.98,TRUE
2024-10-01,Upside,smb,americas,4240320.84,3922766.27,4151336.31,840692.64,3399628.21,1634526.59,1765101.62,1372968.19,1840624.87,1382746.85,TRUE
2024-10-01,Upside,smb,emea,1644527.62,1651691.06,1609535.04,342376.9,1302150.72,650365.26,651785.46,578091.87,697654.92,509396.05,TRUE
2024-10-01,Upside,smb,apac,1118492.67,1028177.68,1105721.18,225399.89,893092.78,457991.86,435100.92,359862.19,486651.93,339733.24,TRUE
2024-10-01,Upside,smb,latam,445359.18,298680.8,436346.26,109335.56,336023.62,182362.29,153661.34,104538.28,172855.57,119213.55,TRUE
2024-10-01,Upside,data,americas,2751436.32,2498025.3,2657728.6,247629.27,2503807.05,1034071.01,1469736.04,1099131.13,1466117.0,1163242.58,TRUE
2024-10-01,Upside,data,emea,1134489.97,1051800.13,1113162.26,102104.1,1032385.87,437719.73,594666.14,462792.06,614068.01,470332.87,TRUE
2024-10-01,Upside,data,apac,744714.79,654745.58,729535.77,67024.33,677690.46,297758.96,379931.5,288088.05,402443.2,300191.92,TRUE
2024-10-01,Upside,data,latam,445359.18,190200.52,436808.87,43034.76,402324.42,178067.75,224256.67,83688.23,238066.74,177101.73,TRUE
2024-10-01,Upside,services,americas,1553127.52,1590132.32,1518196.49,852945.34,700182.18,611168.26,89013.92,95407.94,140377.99,49316.63,TRUE
2024-10-01,Upside,services,emea,690461.65,669529.4,681365.22,393660.86,296800.79,278606.87,18193.92,40171.76,48718.52,4394.1,TRUE
2024-10-01,Upside,services,apac,454518.18,416782.05,445034.41,249190.42,205327.76,189765.02,15562.74,25006.92,41562.23,5833.09,TRUE
2024-10-01,Upside,services,latam,445359.18,121073.23,438152.58,261013.2,184345.99,185941.07,-1595.08,7264.39,24347.88,-9874.03,TRUE
2024-11-01,Upside,enterprise,americas,6086833.45,5884456.38,6037284.81,585664.84,5501168.61,2266455.85,3234712.76,2353782.55,3299351.84,2559661.13,TRUE
2024-11-01,Upside,enterprise,emea,2236886.37,2477665.84,2285388.99,296317.61,1940568.76,855282.11,1085286.65,991066.34,1166109.46,855830.21,TRUE
2024-11-01,Upside,enterprise,apac,1696175.32,1542346.99,1704349.45,186465.73,1509709.58,672285.61,837423.97,616938.79,908045.4,660826.8,TRUE
2024-11-01,Upside,enterprise,latam,463373.6,448044.57,472671.75,73880.93,389492.66,183659.91,205832.75,179217.83,228429.44,161718.0,TRUE
2024-11-01,Upside,smb,americas,4261470.34,4017576.33,4215914.7,825045.32,3436425.03,1632433.49,1803991.54,1406151.71,1893403.12,1414300.25,TRUE
2024-11-01,Upside,smb,emea,1603628.33,1691611.08,1638846.22,348159.0,1255469.33,630335.19,625134.14,592063.88,697504.83,488160.16,TRUE
2024-11-01,Upside,smb,apac,1219087.92,1053027.9,1257485.46,229183.85,989904.07,496251.84,493652.22,368559.77,571801.43,386207.91,TRUE
2024-11-01,Upside,smb,latam,444512.48,305899.67,440871.63,107482.0,337030.48,180946.87,156083.62,107064.88,176752.84,121211.28,TRUE
2024-11-01,Upside,data,americas,2709756.3,2558400.53,2770587.4,243878.07,2465878.24,1008988.19,1456890.05,1125696.23,1531343.23,1153335.35,TRUE
2024-11-01,Upside,data,emea,1065668.56,1077221.28,1078914.15,95910.17,969758.39,407462.47,562295.92,473977.36,596331.26,444834.86,TRUE
2024-11-01,Upside,data,apac,804845.66,670570.25,818968.11,72436.11,732409.55,319003.68,413405.88,295050.91,452655.37,326721.68,TRUE
2024-11-01,Upside,data,latam,444512.48,194797.51,448785.06,42372.66,402139.82,176184.23,225955.59,85710.91,245660.63,178506.29,TRUE
2024-11-01,Upside,services,americas,1540467.54,1628564.52,1555813.58,844087.91,696379.63,603858.2,92521.43,97713.87,147446.95,52380.73,TRUE
2024-11-01,Upside,services,emea,655355.86,685711.38,674852.46,374139.03,281216.84,263450.9,17765.94,41142.68,48467.79,4576.14,TRUE
2024-11-01,Upside,services,apac,444512.48,426855.33,450609.14,251139.9,193372.58,184915.73,8456.85,25611.32,35028.55,157.33,TRUE
2024-11-01,Upside,services,latam,444512.48,123999.47,455162.25,272849.0,171663.48,184915.73,-13252.25,7439.97,13153.28,-21517.24,TRUE
2024-12-01,Upside,enterprise,americas,6372005.04,6023322.6,6325552.5,694600.9,5677404.14,2343358.65,3334045.49,2409329.04,3382763.14,2636901.58,TRUE
2024-12-01,Upside,enterprise,emea,2444755.5,2536135.83,2418082.55,332305.44,2112450.06,923527.03,1188923.03,1014454.33,1228047.1,937694.74,TRUE
2024-12-01,Upside,enterprise,apac,1751880.28,1578744.56,1726656.38,230046.11,1521834.17,686313.89,835520.28,631497.82,884862.85,658453.72,TRUE
2024-12-01,Upside,enterprise,latam,486732.86,458617.9,487323.39,73729.74,413003.13,190681.71,222321.42,183447.16,239912.65,174892.91,TRUE
2024-12-01,Upside,smb,americas,4237499.34,4112386.39,4366780.87,823375.98,3414123.36,1608318.12,1805805.25,1439335.24,1962774.85,1416243.08,TRUE
2024-12-01,Upside,smb,emea,1756739.17,1731531.11,1721836.61,392105.05,1364634.12,684327.48,680306.64,606035.89,724179.03,531104.56,TRUE
2024-12-01,Upside,smb,apac,1223577.7,1077878.12,1199272.87,242600.74,980976.97,493767.63,487209.33,377257.34,534292.96,380882.31,TRUE
2024-12-01,Upside,smb,latam,463401.42,313118.54,460645.49,113448.01,349953.42,187002.94,162950.48,109591.49,183783.68,126563.97,TRUE
2024-12-01,Upside,data,americas,2872151.5,2618775.77,2861818.63,258493.63,2613657.86,1056257.96,1557399.9,1152261.34,1584834.28,1233338.54,TRUE
2024-12-01,Upside,data,emea,1157828.0,1102642.43,1151926.67,104204.52,1053623.48,437379.3,616244.18,485162.67,637920.54,487691.94,TRUE
2024-12-01,Upside,data,apac,778805.48,686394.91,769007.52,70092.49,708712.99,305103.62,403609.36,302013.76,425865.38,319102.13,TRUE
2024-12-01,Upside,data,latam,463401.42,199394.51,462891.99,41706.13,421695.3,181541.42,240153.88,87733.58,256342.97,189870.75,TRUE
2024-12-01,Upside,services,americas,1724835.92,1666996.72,1696662.44,957189.14,767646.78,671591.75,96055.03,100019.8,150732.64,52503.98,TRUE
2024-12-01,Upside,services,emea,654984.24,701893.36,652261.48,377314.61,277669.64,261578.17,16091.47,42113.6,44170.51,3222.67,TRUE
2024-12-01,Upside,services,apac,463401.42,436928.62,456221.85,257782.37,205619.06,191554.2,14064.85,26215.72,39920.62,4477.75,TRUE
2024-12-01,Upside,services,latam,463401.42,126925.72,465657.77,277237.84,186163.58,191554.2,-5390.62,7615.54,21196.08,-13994.8,TRUE
2025-01-01,Upside,enterprise,americas,6175909.52,6162188.83,5921104.0,689532.78,5486376.74,2244720.02,3241656.72,2464875.53,3157182.15,2564219.02,TRUE
2025-01-01,Upside,enterprise,emea,2459344.95,2594605.82,2374235.32,301642.35,2157702.61,918476.5,1239226.11,1037842.33,1239839.08,978757.22,TRUE
2025-01-01,Upside,enterprise,apac,1805056.39,1615142.13,1739832.18,187557.56,1617498.83,699394.15,918104.68,646056.85,941162.88,725389.79,TRUE
2025-01-01,Upside,enterprise,latam,489379.57,469191.22,468296.75,77507.88,411871.69,189616.91,222254.79,187676.49,227815.72,174805.15,TRUE
2025-01-01,Upside,smb,americas,4473321.79,4207196.45,4293927.42,851407.81,3621913.98,1683405.02,1938508.96,1472518.76,1951706.11,1521535.29,TRUE
2025-01-01,Upside,smb,emea,1871707.12,1771451.14,1776184.6,365258.3,1506448.82,723079.8,783369.01,620007.9,798767.98,613892.74,TRUE
2025-01-01,Upside,smb,apac,1267991.62,1102728.33,1225720.19,233175.0,1034816.62,507603.7,527212.92,385954.92,565012.85,413027.64,TRUE
2025-01-01,Upside,smb,latam,472506.73,320337.41,448904.33,118837.74,353668.99,189154.38,164514.61,112118.09,176577.54,127714.86,TRUE
2025-01-01,Upside,data,americas,3225549.99,2679151.0,3155484.06,290299.5,2935250.49,1172370.91,1762879.59,1178826.44,1750842.87,1396498.6,TRUE
2025-01-01,Upside,data,emea,1262268.64,1128063.58,1216190.44,113604.18,1148664.47,471411.74,677252.72,496347.97,674811.95,536147.33,TRUE
2025-01-01,Upside,data,apac,771065.66,702219.58,748323.85,69395.91,701669.75,298760.09,402909.66,308976.61,415212.83,318657.53,TRUE
2025-01-01,Upside,data,latam,472506.73,203991.5,455968.67,45872.19,426634.54,183079.29,243555.25,89756.26,249768.02,192528.18,TRUE
2025-01-01,Upside,services,americas,1782475.97,1705428.93,1712025.96,969290.48,813185.49,689881.13,123304.36,102325.74,173031.62,73996.99,TRUE
2025-01-01,Upside,services,emea,682255.77,718075.34,650581.94,382423.49,299832.28,270879.63,28952.65,43084.52,54862.99,13363.63,TRUE
2025-01-01,Upside,services,apac,520950.51,447001.9,499188.74,284581.72,236368.78,214129.05,22239.73,26820.11,49211.59,10312.6,TRUE
2025-01-01,Upside,services,latam,472506.73,129851.96,455278.75,272118.17,200388.56,194216.95,6171.61,7791.12,31393.24,-2593.18,TRUE
2025-02-01,Upside,enterprise,americas,6529378.77,6301055.06,6508365.81,621210.8,5908167.97,2343466.2,3564701.76,2520422.02,3584727.81,2823872.22,TRUE
2025-02-01,Upside,enterprise,emea,2682062.85,2653075.81,2694717.41,274768.87,2407293.98,989442.63,1417851.35,1061230.33,1464529.68,1121896.77,TRUE
2025-02-01,Upside,enterprise,apac,1991889.28,1651539.69,1991289.33,201176.71,1790712.57,762716.42,1027996.15,660615.88,1085114.56,812699.45,TRUE
2025-02-01,Upside,enterprise,latam,567818.93,479764.54,553326.79,82838.45,484980.48,217424.14,267556.33,191905.82,276685.37,210770.85,TRUE
2025-02-01,Upside,smb,americas,4815283.97,4302006.51,4655561.69,868890.57,3946393.41,1795328.66,2151064.74,1505702.28,2167090.72,1690727.48,TRUE
2025-02-01,Upside,smb,emea,1803907.75,1811371.16,1784325.39,376496.41,1427411.34,690607.36,736803.98,633979.91,780137.41,576777.36,TRUE
2025-02-01,Upside,smb,apac,1329596.97,1127578.55,1288789.27,267066.7,1062530.27,527636.76,534893.51,394652.49,573595.86,418415.7,TRUE
2025-02-01,Upside,smb,latam,476968.96,327556.29,474137.62,117585.75,359383.22,189280.18,170103.03,114644.7,189371.29,132239.18,TRUE
2025-02-01,Upside,data,americas,3268315.05,2739526.23,3282045.32,294148.35,2974166.7,1173034.39,1801132.3,1205391.54,1824582.77,1427281.8,TRUE
2025-02-01,Upside,data,emea,1248239.93,1153484.73,1247940.73,112341.59,1135898.34,460489.51,675408.83,507533.28,693765.91,534874.1,TRUE
