DateKey,DatasetKey,RowsExpected,RowsLoaded,CompletenessPct,NullCriticalCount,DuplicateKeyCount,SchemaDriftCount,FreshnessMinutes,FreshnessWithinSLAFlag,DataQualityScore,ReconciliationVarianceAmount,OpenIssueCount
20250423,DS005,342082,336931,0.98494,116,35,0,264,0,92.49,-5196.65,1
20250424,DS005,418708,417734,0.99767,71,32,0,258,0,93.09,-7383.62,2
20250425,DS005,340778,334933,0.98285,56,0,0,88,1,93.35,-35173.51,3
20250426,DS005,355701,354626,0.99698,89,30,0,119,1,92.33,39690.03,2
20250427,DS005,352913,346176,0.98091,112,29,0,242,0,92.38,47233.93,3
20250428,DS005,418495,414170,0.98967,85,51,0,142,1,92.52,3347.95,3
20250429,DS005,415662,412350,0.99203,36,25,0,155,1,91.03,-39664.98,2
20250430,DS005,381951,378772,0.99168,70,25,0,154,1,92.8,27519.29,0
20250501,DS005,408773,403922,0.98814,93,24,0,163,1,88.71,-27517.57,3
20250502,DS005,388089,387258,0.99786,143,31,0,238,1,88.82,-2747.82,3
20250503,DS005,370320,366224,0.98894,142,46,0,208,1,90.36,-33781.57,2
20250504,DS005,324608,322010,0.992,139,29,0,219,1,88.54,25206.47,3
20250505,DS005,429843,424662,0.98795,150,22,0,212,1,90.48,-27128.25,2
20250506,DS005,370047,366281,0.98982,108,36,0,148,1,92.63,49879.61,2
20250507,DS005,432331,426239,0.98591,77,3,0,148,1,90.66,8777.25,3
20250508,DS005,381387,377912,0.99089,104,35,0,144,1,91.1,35390.7,1
20250509,DS005,345034,343477,0.99549,134,27,0,170,1,90.76,4989.99,2
20250510,DS005,354488,349735,0.98659,59,26,0,217,1,92.56,-21102.24,2
20250511,DS005,398855,396713,0.99463,76,49,0,146,1,92.71,3060.36,2
20250512,DS005,361080,355407,0.98429,72,15,1,154,1,85.99,-15928.68,4
20250513,DS005,404283,399930,0.98923,91,13,0,266,0,92.22,40368.52,3
20250514,DS005,345167,345167,1.0,61,36,0,89,1,92.89,13947.6,1
20250515,DS005,403501,396734,0.98323,79,50,0,218,1,92.7,9312.57,2
20250516,DS005,386170,381734,0.98851,97,29,0,246,0,92.24,3337.46,2
20250517,DS005,372141,368383,0.9899,50,23,0,211,1,91.15,52336.39,3
20250518,DS005,404828,401851,0.99265,104,50,0,93,1,91.09,18714.28,2
20250519,DS005,353034,351887,0.99675,103,26,0,164,1,91.8,-41763.45,2
20250520,DS005,372533,370082,0.99342,83,34,0,226,1,92.71,5542.31,3
20250521,DS005,357639,354785,0.99202,65,9,0,102,1,92.93,-13665.54,3
20250522,DS005,424948,418611,0.98509,74,39,0,115,1,92.51,26775.46,2
20250523,DS005,394897,391874,0.99235,119,33,0,139,1,91.66,7714.18,4
20250524,DS005,371340,368251,0.99168,58,34,0,162,1,90.47,14971.19,3
20250525,DS005,407823,403439,0.98925,38,5,0,84,1,92.66,-57413.65,1
20250526,DS005,368819,367379,0.9961,96,37,0,202,1,90.88,26474.1,2
20250527,DS005,360225,356540,0.98977,142,22,0,222,1,92.37,13463.05,2
20250528,DS005,425919,421114,0.98872,116,17,1,277,0,87.54,19443.81,4
20250529,DS005,411059,403987,0.9828,155,56,0,207,1,90.44,20015.01,3
20250530,DS005,428385,425708,0.99375,32,37,0,145,1,92.26,-10862.25,3
20250531,DS005,367992,364959,0.99176,90,24,0,137,1,92.14,-42738.22,1
20250601,DS005,385217,380452,0.98763,142,23,0,122,1,90.11,-6397.5,2
20250602,DS005,350038,346143,0.98887,131,43,0,232,1,90.02,-4905.81,4
20250603,DS005,381343,376810,0.98811,95,47,0,181,1,87.9,46862.29,4
20250604,DS005,401139,394003,0.98221,160,28,0,238,1,89.28,-28036.38,4
20250605,DS005,415939,406052,0.97623,123,42,0,211,1,90.01,-52657.48,4
20250606,DS005,400465,396317,0.98964,35,28,0,188,1,90.05,21171.09,3
20250607,DS005,366168,362196,0.98915,54,27,0,113,1,92.16,7868.89,2
20250608,DS005,396322,394280,0.99485,97,36,0,99,1,91.68,5706.43,2
20250609,DS005,393082,386450,0.98313,129,34,0,113,1,91.06,-3267.08,3
20250610,DS005,396154,390714,0.98627,76,32,0,86,1,90.84,26153.24,2
20250611,DS005,418919,414810,0.99019,39,22,0,157,1,91.87,59018.13,3
20250612,DS005,387220,380163,0.98178,96,39,0,186,1,91.67,-56319.44,3
20250613,DS005,398961,395116,0.99036,75,40,0,225,1,92.28,-9354.45,3
20250614,DS005,371481,370954,0.99858,139,17,0,125,1,91.8,-33033.67,4
20250615,DS005,361712,353515,0.97734,82,26,0,136,1,91.08,-14352.67,2
20250616,DS005,358627,353436,0.98553,79,27,1,269,0,87.29,72151.4,3
20250617,DS005,359493,355286,0.9883,44,39,0,212,1,90.54,28808.51,2
20250618,DS005,334677,330846,0.98856,84,9,1,138,1,86.98,61725.49,4
20250619,DS005,385581,379180,0.9834,40,29,0,191,1,92.04,-3302.2,2
20250620,DS005,349060,348386,0.99807,78,29,0,239,1,91.34,-5214.73,4
20250621,DS005,380354,376582,0.99008,41,54,0,179,1,90.87,-39053.22,2
20250622,DS005,399515,396148,0.99157,40,47,0,99,1,92.22,-36975.05,2
20250623,DS005,383629,380369,0.9915,51,19,0,108,1,90.56,-12875.59,1
20250624,DS005,430933,421890,0.97902,73,6,0,189,1,90.14,27498.24,4
20250625,DS005,376585,375338,0.99669,97,25,0,179,1,92.04,-13069.76,3
20250626,DS005,367035,365937,0.99701,120,41,0,165,1,90.37,-2084.35,4
20250627,DS005,387135,383788,0.99136,75,34,0,119,1,90.64,-1482.35,2
20250628,DS005,353042,350864,0.99383,43,27,0,225,1,92.21,1212.58,2
20250629,DS005,368171,362588,0.98484,127,20,0,183,1,91.85,-2010.16,1
20250630,DS005,386744,378692,0.97918,44,41,0,235,1,92.07,2170.65,1
20250701,DS005,413121,407123,0.98548,161,16,0,259,0,89.27,-33679.0,3
20250702,DS005,388537,384624,0.98993,123,51,0,200,1,88.46,-6666.05,4
20250703,DS005,372120,364470,0.97944,138,34,1,189,1,83.37,63127.33,6
20250704,DS005,418837,415180,0.99127,137,11,0,205,1,89.56,9462.38,4
20250705,DS005,383415,375709,0.9799,127,33,0,138,1,89.44,-50093.8,4
20250706,DS005,363213,358200,0.9862,86,43,0,226,1,91.29,30949.96,2
20250707,DS005,387124,383204,0.98987,61,26,0,174,1,91.95,5564.68,3
20250708,DS005,355885,350760,0.9856,57,34,0,217,1,91.43,14513.04,2
20250709,DS005,361860,358340,0.99027,82,21,0,241,0,91.45,66516.33,2
20250710,DS005,378029,373631,0.98837,66,37,0,181,1,91.45,58469.41,3
20250711,DS005,464460,464368,0.9998,59,0,0,155,1,90.33,14706.4,4
20250712,DS005,369697,364616,0.98626,127,39,0,205,1,89.14,-6184.55,3
20250713,DS005,403234,398647,0.98863,68,26,0,188,1,91.05,-18195.03,1
20250714,DS005,377806,370498,0.98066,73,37,0,146,1,90.19,-29595.87,4
20250715,DS005,395705,390161,0.98599,71,46,0,93,1,91.61,-17036.58,3
20250716,DS005,417834,413147,0.98878,69,34,0,84,1,91.14,-39353.34,3
20250717,DS005,411720,406846,0.98816,57,33,0,186,1,90.62,93601.54,2
20250718,DS005,380709,379266,0.99621,30,22,0,177,1,90.77,-53323.21,2
20250719,DS005,358974,352949,0.98322,109,22,1,149,1,85.51,69723.08,3
20250720,DS005,430851,429062,0.99585,56,11,0,151,1,91.16,-1872.8,3
20250721,DS005,415502,411913,0.99136,57,28,0,163,1,90.89,-21508.51,3
20250722,DS005,349597,347558,0.99417,1,36,0,121,1,91.8,-62531.7,3
20250723,DS005,371042,368524,0.99322,63,24,0,123,1,91.58,131.23,2
20250724,DS005,356445,351006,0.98474,97,40,0,192,1,90.6,34778.63,2
20250725,DS005,301602,298477,0.98964,55,5,0,123,1,90.7,5524.79,2
20250726,DS005,378365,373149,0.98622,139,25,0,180,1,90.72,12617.16,4
20250727,DS005,317836,315484,0.9926,78,15,0,175,1,91.54,48162.3,2
20250728,DS005,382439,378519,0.98975,53,27,0,223,1,90.67,34805.85,2
20250729,DS005,351530,347465,0.98844,75,32,0,226,1,90.58,-29589.89,3
20250730,DS005,368240,362257,0.98375,60,13,0,87,1,91.58,-12144.38,4
20250731,DS005,383417,378491,0.98715,87,22,0,198,1,91.38,11774.84,2
20250801,DS005,394678,388958,0.98551,136,0,0,149,1,86.73,52614.76,3
20250802,DS005,360187,356717,0.99037,126,43,0,204,1,88.11,9124.88,3
20250803,DS005,377320,375977,0.99644,103,23,0,223,1,89.05,-13058.3,4
20250804,DS005,403572,397960,0.98609,134,14,0,155,1,88.07,-41605.3,3
20250805,DS005,356914,352891,0.98873,173,48,0,202,1,87.82,68027.46,2
20250806,DS005,420037,413270,0.98389,53,18,0,152,1,90.78,52497.86,4
20250807,DS005,357821,357749,0.9998,55,66,0,275,0,90.83,-3481.33,2
20250808,DS005,368448,367811,0.99827,135,18,0,231,1,89.78,1658.79,2
20250809,DS005,397594,395237,0.99407,139,21,0,220,1,90.69,-17324.44,3
20250810,DS005,342658,338870,0.98895,97,50,0,131,1,90.23,-4070.75,2
20250811,DS005,414104,411897,0.99467,92,42,0,148,1,90.98,-16471.07,3
20250812,DS005,390257,385473,0.98774,109,28,0,91,1,88.34,-20641.32,5
20250813,DS005,355812,351683,0.9884,55,44,0,247,0,89.58,37047.27,2
20250814,DS005,341225,339874,0.99604,66,30,0,171,1,89.82,34560.25,3
20250815,DS005,428673,425241,0.99199,96,39,0,170,1,90.61,9990.34,4
20250816,DS005,343902,340654,0.99056,96,19,0,207,1,91.1,4758.95,2
20250817,DS005,372294,367411,0.98689,54,20,0,173,1,90.96,-24535.61,3
20250818,DS005,362582,360010,0.99291,133,30,0,213,1,90.62,31382.54,4
20250819,DS005,354667,352312,0.99336,42,31,0,175,1,91.06,7811.76,1
20250820,DS005,374774,370465,0.9885,70,39,0,195,1,90.93,-15763.21,2
20250821,DS005,368030,364355,0.99002,91,35,0,166,1,89.67,38407.63,3
20250822,DS005,386257,382981,0.99152,92,7,0,225,1,91.11,33833.79,1
20250823,DS005,402883,401335,0.99616,156,22,0,182,1,89.97,51594.65,3
20250824,DS005,342772,342772,1.0,48,30,0,70,1,89.79,-10871.03,3
20250825,DS005,355139,353654,0.99582,97,33,0,131,1,90.5,-43854.97,2
20250826,DS005,435683,429681,0.98623,72,26,0,234,1,90.33,-11594.44,4
20250827,DS005,374895,371415,0.99072,97,13,0,165,1,90.99,-44876.56,2
20250828,DS005,331676,327698,0.98801,103,22,0,190,1,89.26,9656.78,3
20250829,DS005,416975,414553,0.99419,61,22,0,185,1,90.81,87723.03,3
20250830,DS005,407039,403773,0.99198,48,63,0,133,1,90.86,-92852.68,2
20250831,DS005,361918,357042,0.98653,106,33,0,165,1,89.74,-52487.07,4
20250901,DS005,366174,359991,0.98312,179,24,0,114,1,88.22,-11042.66,4
20250902,DS005,396442,388649,0.98034,154,17,0,183,1,87.48,49966.67,3
20250903,DS005,387038,383490,0.99083,93,28,0,202,1,87.93,96982.52,4
20250904,DS005,399782,395387,0.98901,167,42,0,298,0,88.18,9338.86,5
20250905,DS005,393025,387240,0.98528,87,36,1,227,1,82.68,48620.25,5
20250906,DS005,399480,397250,0.99442,100,38,0,194,1,90.72,27878.63,2
20250907,DS005,386606,386606,1.0,71,30,0,173,1,90.89,40053.04,2
20250908,DS005,412904,409161,0.99094,58,26,0,206,1,89.85,-11853.72,4
20250909,DS005,395904,390766,0.98702,109,38,0,297,0,88.84,6799.85,2
20250910,DS005,364678,359582,0.98603,108,23,0,161,1,89.96,-36360.16,2
20250911,DS005,342395,339484,0.9915,85,26,0,222,1,90.14,-58675.5,2
20250912,DS005,391672,391672,1.0,95,32,0,271,0,89.88,22023.02,3
20250913,DS005,342465,341906,0.99837,98,12,0,163,1,90.84,-9650.93,2
20250914,DS005,364938,357229,0.97888,101,25,0,156,1,89.87,-29701.62,3
20250915,DS005,365744,362623,0.99147,76,16,0,211,1,90.61,48478.63,2
20250916,DS005,338474,335443,0.99105,95,28,0,230,1,89.3,10497.43,4
20250917,DS005,354786,351629,0.9911,66,20,0,261,0,90.03,9661.55,4
20250918,DS005,379865,377558,0.99393,122,21,0,201,1,89.97,7175.28,4
20250919,DS005,405115,404440,0.99833,119,19,0,171,1,90.36,21937.2,3
20250920,DS005,387493,386174,0.9966,138,32,1,203,1,85.42,48865.66,3
20250921,DS005,395504,393202,0.99418,124,41,0,203,1,90.15,-794.52,4
20250922,DS005,386482,381527,0.98718,47,38,0,194,1,90.63,70028.52,4
20250923,DS005,358816,353516,0.98523,47,32,0,176,1,89.89,-22948.09,3
20250924,DS005,410701,404185,0.98413,98,33,0,180,1,90.3,-44493.06,2
20250925,DS005,332138,328308,0.98847,52,53,0,197,1,90.74,7842.11,2
20250926,DS005,390207,388062,0.9945,83,45,1,138,1,84.58,77954.09,3
20250927,DS005,356515,354141,0.99334,74,24,0,269,0,90.82,3209.21,2
20250928,DS005,414304,414234,0.99983,72,16,0,89,1,89.45,27004.4,2
20250929,DS005,448327,448327,1.0,89,7,0,191,1,88.88,-91459.39,3
20250930,DS005,385816,379899,0.98466,82,23,0,180,1,89.45,-32787.82,2
20251001,DS005,344701,341844,0.99171,165,38,1,90,1,80.75,3701.21,6
20251002,DS005,375588,369732,0.98441,80,17,0,163,1,87.43,65243.72,3
20251003,DS005,375353,368223,0.98101,124,36,0,158,1,87.96,94739.05,3
20251004,DS005,387915,383303,0.98811,105,6,0,211,1,86.69,90723.31,3
20251005,DS005,438860,432065,0.98452,101,31,0,180,1,87.74,66641.21,3
20251006,DS005,378061,372802,0.98609,34,36,0,199,1,89.25,-49961.93,2
20251007,DS005,375190,370441,0.98734,101,35,0,237,1,89.87,13343.22,5
20251008,DS005,374187,370674,0.99061,107,25,0,222,1,89.92,15259.25,2
20251009,DS005,345602,342263,0.99034,96,29,0,135,1,89.85,16541.35,3
20251010,DS005,394653,392110,0.99356,51,29,0,178,1,89.93,-25189.52,3
20251011,DS005,388683,384369,0.9889,91,30,0,207,1,89.87,87395.77,4
20251012,DS005,397227,390114,0.98209,37,36,0,149,1,89.57,-37593.49,2
20251013,DS005,391883,387585,0.98903,114,23,0,228,1,89.08,46233.03,3
20251014,DS005,357544,357544,1.0,84,33,0,147,1,88.44,58352.72,4
20251015,DS005,378543,377076,0.99613,65,36,0,192,1,89.43,34599.49,3
20251016,DS005,384460,382138,0.99396,66,35,0,113,1,89.57,16159.79,3
20251017,DS005,427198,422689,0.98945,35,35,0,137,1,90.33,15866.11,1
20251018,DS005,376579,370312,0.98336,26,42,0,202,1,90.97,-26641.44,2
20251019,DS005,423021,423021,1.0,97,19,0,198,1,90.8,14473.34,3
20251020,DS005,343880,339847,0.98827,53,27,0,99,1,90.96,-49372.87,4
20251021,DS005,362781,358031,0.98691,132,26,0,159,1,90.21,-43196.73,3
20251022,DS005,379040,377480,0.99589,63,25,0,182,1,90.09,-4576.42,1
20251023,DS005,408613,401981,0.98377,47,26,0,187,1,89.89,-26511.23,3
20251024,DS005,414265,411128,0.99243,89,63,0,238,1,90.58,-23710.2,4
20251025,DS005,401206,393105,0.97981,98,65,0,125,1,88.78,14697.64,4
20251026,DS005,397466,390991,0.98371,50,40,0,74,1,90.93,19425.58,4
20251027,DS005,349050,342783,0.98205,67,32,0,192,1,89.66,26301.02,1
20251028,DS005,397619,396466,0.9971,99,36,0,150,1,89.93,-17200.36,3
20251029,DS005,339332,339332,1.0,117,15,0,204,1,90.55,20806.33,3
20251030,DS005,371672,368075,0.99032,53,27,0,234,1,91.04,-58087.7,2
20251031,DS005,387133,383676,0.99107,141,40,0,177,1,90.43,-16189.32,2
20251101,DS005,307577,299528,0.97383,134,15,0,211,1,88.57,16796.78,3
20251102,DS005,387669,380952,0.98268,175,40,0,218,1,86.25,47724.37,2
20251103,DS005,400961,395633,0.98671,105,35,0,221,1,88.6,20262.53,2
20251104,DS005,410906,407059,0.99064,159,25,0,164,1,86.6,85240.58,4
20251105,DS005,395065,393272,0.99546,149,39,0,210,1,88.28,-41908.95,4
20251106,DS005,404006,401242,0.99316,63,34,0,223,1,90.78,-43726.44,4
20251107,DS005,345190,340287,0.9858,142,54,0,135,1,89.33,33987.87,3
20251108,DS005,400783,395222,0.98613,57,32,0,199,1,89.78,-15288.82,2
20251109,DS005,366113,363626,0.99321,97,29,0,228,1,89.66,47133.53,4
20251110,DS005,369598,367139,0.99335,97,27,0,217,1,88.99,-36421.03,3
20251111,DS005,358324,354501,0.98933,95,26,0,60,1,89.91,18881.91,4
20251112,DS005,364019,359294,0.98702,109,19,0,186,1,90.99,7325.15,2
20251113,DS005,367564,367564,1.0,124,30,0,13,1,88.92,-33848.99,3
20251114,DS005,405990,403405,0.99363,48,29,0,173,1,90.65,16208.02,4
20251115,DS005,416776,413053,0.99107,62,17,0,241,0,91.06,-20596.48,3
20251116,DS005,368995,365384,0.99022,64,14,0,158,1,91.28,-4234.38,2
20251117,DS005,393194,386866,0.98391,103,24,0,228,1,89.7,-11151.64,3
20251118,DS005,362841,357565,0.98546,29,32,0,144,1,91.36,-52333.12,3
20251119,DS005,321244,316286,0.98457,63,16,0,203,1,89.46,-17003.66,2
20251120,DS005,353834,349260,0.98707,86,28,0,134,1,90.56,-18438.75,3
20251121,DS005,360361,354959,0.98501,69,25,0,179,1,91.27,21614.02,3
20251122,DS005,392892,388084,0.98776,131,10,0,216,1,90.04,-16769.34,4
20251123,DS005,392520,391085,0.99635,97,50,0,88,1,91.02,79082.17,2
20251124,DS005,360205,356635,0.99009,101,37,0,196,1,90.61,47739.15,4
20251125,DS005,395770,392339,0.99133,129,32,0,168,1,90.62,-5365.73,2
20251126,DS005,361256,357085,0.98846,91,25,0,107,1,91.11,-38720.52,1
20251127,DS005,354028,350961,0.99134,110,31,0,91,1,90.77,-4403.7,2
20251128,DS005,351444,347204,0.98794,68,31,0,252,0,90.33,16666.43,3
20251129,DS005,408497,404405,0.98999,128,34,0,137,1,90.59,-31598.21,3
20251130,DS005,381592,379102,0.99348,89,25,0,212,1,91.33,-41138.01,3
20251201,DS005,335165,333433,0.99483,105,40,0,199,1,88.3,45652.88,4
20251202,DS005,405951,399020,0.98293,55,33,0,201,1,87.69,181461.74,3
20251203,DS005,392002,388079,0.98999,124,19,0,132,1,88.68,10736.82,4
20251204,DS005,379621,369356,0.97296,83,47,0,147,1,89.09,3918.09,3
20251205,DS005,375199,371598,0.9904,170,26,0,196,1,86.88,97372.99,3
20251206,DS005,392587,385220,0.98124,129,27,0,153,1,90.18,21128.03,2
20251207,DS005,325754,320056,0.98251,69,43,0,150,1,91.44,-13850.62,3
20251208,DS005,374506,370650,0.9897,119,52,0,160,1,89.51,30266.33,3
20251209,DS005,342766,340666,0.99387,116,40,0,144,1,89.53,-3093.39,2
20251210,DS005,359830,355279,0.98735,52,33,0,109,1,90.4,-17525.12,3
20251211,DS005,418699,415703,0.99285,36,21,0,186,1,90.02,25850.34,2
20251212,DS005,425817,422466,0.99213,72,36,0,145,1,91.09,8813.94,2
20251213,DS005,362459,362459,1.0,81,15,0,256,0,89.95,36994.39,3
20251214,DS005,406089,398366,0.98098,100,53,0,121,1,91.28,70661.23,4
20251215,DS005,411172,404403,0.98354,140,36,0,259,0,91.01,24273.98,2
20251216,DS005,414880,411322,0.99142,77,53,0,207,1,89.31,30419.99,3
20251217,DS005,364250,360354,0.98931,120,26,1,180,1,86.29,57662.08,4
20251218,DS005,363198,358206,0.98626,89,45,0,123,1,91.55,53477.54,2
20251219,DS005,352791,347400,0.98472,111,35,0,185,1,90.08,-24958.51,2
20251220,DS005,420848,418822,0.99519,76,35,0,141,1,91.71,61082.93,3
20251221,DS005,435381,433642,0.99601,65,35,0,107,1,90.75,34944.2,2
20251222,DS005,378102,375297,0.99258,26,31,0,233,1,91.43,996.08,3
20251223,DS005,411965,406651,0.9871,51,39,0,181,1,90.79,-4035.45,2
20251224,DS005,404447,400779,0.99093,73,54,0,171,1,90.82,37313.8,3
20251225,DS005,368372,364952,0.99072,61,32,0,168,1,91.39,3012.9,2
20251226,DS005,317977,313381,0.98555,47,23,0,171,1,90.6,37216.8,2
20251227,DS005,396112,394401,0.99568,128,13,0,57,1,91.41,-9743.78,2
20251228,DS005,372174,368757,0.99082,137,24,0,175,1,89.99,-8882.2,3
20251229,DS005,403127,400880,0.99443,113,29,0,86,1,91.55,-60079.57,1
20251230,DS005,368979,365436,0.9904,152,33,0,220,1,91.28,-14087.73,3
20251231,DS005,443579,443284,0.99934,95,35,0,182,1,89.95,-28914.13,2
20260101,DS005,398346,390185,0.97951,127,38,0,181,1,88.78,58244.04,3
20260102,DS005,398039,394632,0.99144,166,26,0,191,1,88.88,13828.31,4
20260103,DS005,384955,377888,0.98164,163,31,0,133,1,89.43,27766.27,3
20260104,DS005,393539,389892,0.99073,94,29,0,219,1,88.78,-47355.51,2
20260105,DS005,402933,398141,0.98811,164,64,0,245,0,89.02,-60442.31,3
20260106,DS005,376219,369077,0.98102,73,31,0,254,0,92.1,-28718.28,1
20260107,DS005,360964,355077,0.98369,74,25,0,126,1,90.91,15361.18,1
20260108,DS005,367978,367002,0.99735,69,23,0,227,1,91.72,50881.92,2
20260109,DS005,434750,431383,0.99226,85,19,0,61,1,91.83,-41013.59,3
20260110,DS005,384430,381105,0.99135,80,40,0,111,1,92.09,31861.67,2
20260111,DS005,398023,394910,0.99218,94,17,0,206,1,91.71,-36907.6,3
20260112,DS005,367983,362754,0.98579,59,28,0,240,1,91.23,-57762.93,2
20260113,DS005,397941,395146,0.99298,95,34,0,201,1,92.12,-13240.54,2
20260114,DS005,341084,336760,0.98732,67,36,0,189,1,92.26,-46870.07,1
20260115,DS005,372505,365133,0.98021,86,53,0,154,1,92.08,-5009.64,2
20260116,DS005,337289,336153,0.99663,81,34,0,239,1,92.25,-25935.63,2
20260117,DS005,405313,399507,0.98568,94,14,0,210,1,92.33,-26723.31,3
20260118,DS005,405626,401350,0.98946,96,30,0,249,0,92.02,-36390.68,2
20260119,DS005,422741,419260,0.99177,148,27,0,229,1,91.53,16123.01,2
20260120,DS005,439445,428360,0.97478,8,17,0,178,1,92.44,6315.84,3
20260121,DS005,377605,377015,0.99844,88,26,0,184,1,92.36,-5366.43,2
20260122,DS005,400278,395057,0.98696,46,31,0,117,1,92.08,2777.38,1
20260123,DS005,449859,442912,0.98456,166,13,0,197,1,92.05,-2226.16,1
20260124,DS005,388741,383686,0.987,63,34,0,180,1,91.19,-59893.26,2
20260125,DS005,353550,349983,0.98991,60,30,0,300,0,91.0,46563.51,1
20260126,DS005,387355,383213,0.98931,88,42,0,214,1,92.24,18853.44,2
20260127,DS005,313386,310974,0.99231,57,39,0,71,1,92.54,23417.92,2
20260128,DS005,380717,378699,0.9947,89,37,0,301,0,89.95,24012.34,3
20260129,DS005,376689,369672,0.98137,104,51,0,156,1,92.13,39989.99,2
20260130,DS005,367469,367469,1.0,109,38,0,213,1,91.24,10440.09,3
20260131,DS005,342761,338435,0.98738,65,42,0,224,1,90.8,7166.14,4
20260201,DS005,381905,373968,0.97922,147,23,0,202,1,89.23,9549.58,3
20260202,DS005,401476,393562,0.98029,112,9,0,183,1,88.89,51121.23,2
20260203,DS005,367894,360784,0.98067,132,12,0,270,0,88.96,135087.49,3
20260204,DS005,401875,391995,0.97542,148,33,0,197,1,89.91,37716.03,4
20260205,DS005,419284,413250,0.98561,184,34,0,159,1,88.48,-72122.84,3
20260206,DS005,402818,398769,0.98995,83,13,0,135,1,90.55,13886.72,3
20260207,DS005,342575,338444,0.98794,71,18,0,141,1,90.89,-28475.66,3
20260208,DS005,334462,330264,0.98745,79,39,0,134,1,91.65,38581.0,2
20260209,DS005,383194,379285,0.9898,90,35,0,182,1,91.19,18734.91,2
20260210,DS005,350471,349121,0.99615,139,34,0,206,1,92.43,39500.18,4
20260211,DS005,365692,365692,1.0,90,26,1,173,1,86.58,29178.99,3
20260212,DS005,446549,438790,0.98263,46,14,0,124,1,91.78,3404.1,2
20260213,DS005,455707,454115,0.99651,86,29,0,122,1,92.75,11055.66,2
20260214,DS005,417954,416442,0.99638,84,27,0,193,1,92.29,17620.44,3
20260215,DS005,381241,379025,0.99419,76,17,1,224,1,87.81,122882.69,4
20260216,DS005,352048,347594,0.98735,76,43,0,162,1,92.21,9448.7,1
20260217,DS005,358514,357378,0.99683,3,3,0,99,1,91.61,-23795.86,3
20260218,DS005,424644,424644,1.0,57,18,0,167,1,93.02,9488.38,3
20260219,DS005,366956,363973,0.99187,76,20,0,229,1,91.85,4872.7,3
20260220,DS005,388037,384509,0.99091,133,30,0,244,0,92.28,-18684.21,2
20260221,DS005,400645,396838,0.9905,64,23,0,123,1,92.33,-37611.14,2
20260222,DS005,379430,376107,0.99124,74,42,0,166,1,92.78,33521.62,1
20260223,DS005,370094,367270,0.99237,75,40,0,163,1,92.1,-33456.81,3
20260224,DS005,345050,341709,0.99032,58,40,0,204,1,91.38,-9084.68,2
20260225,DS005,425797,421143,0.98907,30,38,0,204,1,92.32,25831.79,3
20260226,DS005,403338,399498,0.99048,97,31,0,187,1,92.86,-59917.75,3
20260227,DS005,355617,353240,0.99332,122,40,0,131,1,92.7,-19310.51,1
20260228,DS005,312330,306878,0.98255,95,48,0,208,1,92.79,-17671.62,1
20260301,DS005,375219,372351,0.99236,144,18,0,198,1,90.56,-6802.63,1
20260302,DS005,336112,330308,0.98273,112,24,0,196,1,88.03,-74440.43,3
20260303,DS005,363925,355344,0.97642,136,31,0,183,1,90.54,-25296.01,1
20260304,DS005,343948,337702,0.98184,120,19,0,243,0,89.78,1612.09,3
20260305,DS005,408751,402252,0.9841,155,26,0,120,1,89.45,-5417.57,2
20260306,DS005,388289,382869,0.98604,24,44,0,145,1,92.98,-27079.49,2
20260307,DS005,345843,345377,0.99865,50,38,0,189,1,92.54,13257.92,2
